Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS,CH_Relays
1,100,0,1,100,100,0,0,1,101,297,100,100,0.0318301284,49.9521048716,100.0000000000,16.0479657103,1.0000000000,0.8872000000,227.2317403066,0,0,0,0,0
2,100,0,1,100,100,0,0,0,0,0,100,100,0.0263094726,49.9257953990,100.0000000000,16.0479657103,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,0
3,100,0,1,100,100,0,0,0,0,0,100,100,0.0263094726,49.8994859265,100.0000000000,16.0479657103,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,0
4,100,0,1,100,100,0,0,0,0,0,100,100,0.0263094726,49.8731764539,100.0000000000,16.0479657103,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,0
5,100,0,1,100,100,0,0,0,0,0,100,100,0.0263094726,49.8468669814,100.0000000000,16.0479657103,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,0
6,100,0,2,100,100,0,0,1,102,394,100,100,0.0339896361,49.8128773453,50.0000000000,20.1606602785,1.0000000000,0.8880000000,227.0270270270,0,0,0,0,1
7,100,0,2,100,100,0,0,0,0,0,100,100,0.0272271355,49.7856502098,50.0000000000,20.1606602785,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,1
8,100,0,2,100,100,0,0,0,0,0,100,100,0.0272271355,49.7584230743,50.0000000000,20.1606602785,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,1
9,100,0,2,100,100,0,0,0,0,0,100,100,0.0272271355,49.7311959388,50.0000000000,20.1606602785,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,1
10,100,0,2,100,100,0,0,0,0,0,100,100,0.0272271355,49.7039688033,50.0000000000,20.1606602785,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,1
11,100,0,8,100,100,0,0,1,108,976,100,100,0.0352218988,49.6687469045,12.5000000000,34.0307164423,1.0000000000,0.8928000000,225.8064516129,0,0,0,0,7
12,100,0,8,100,100,0,0,0,0,0,100,100,0.0224489414,49.6462979631,12.5000000000,34.0307164423,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,7
13,100,0,8,100,100,0,0,0,0,0,100,100,0.0224489414,49.6238490217,12.5000000000,34.0307164423,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,7
14,100,0,8,100,100,0,0,0,0,0,100,100,0.0224489414,49.6014000803,12.5000000000,34.0307164423,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,7
15,100,0,8,100,100,0,0,0,0,0,100,100,0.0224489414,49.5789511389,12.5000000000,34.0307164423,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,7
16,100,0,7,100,100,0,0,1,107,879,100,100,0.0347315716,49.5442195674,14.2857142857,27.4989589497,1.0000000000,0.8920000000,226.0089686099,0,0,0,0,6
17,100,0,7,100,100,0,0,0,0,0,100,100,0.0230408252,49.5211787422,14.2857142857,27.4989589497,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
18,100,0,7,100,100,0,0,0,0,0,100,100,0.0230408252,49.4981379170,14.2857142857,27.4989589497,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
19,100,0,7,100,100,0,0,0,0,0,100,100,0.0230408252,49.4750970918,14.2857142857,27.4989589497,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
20,100,0,7,100,100,0,0,0,0,0,100,100,0.0230408252,49.4520562665,14.2857142857,27.4989589497,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
21,100,0,12,100,100,0,0,1,112,1364,100,100,0.0393334471,49.4127228195,8.3333333333,42.1753701859,1.0000000000,0.8960000000,225.0000000000,0,0,0,0,11
22,100,0,12,100,100,0,0,0,0,0,100,100,0.0222445027,49.3904783167,8.3333333333,42.1753701859,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,11
23,100,0,12,100,100,0,0,0,0,0,100,100,0.0222445027,49.3682338140,8.3333333333,42.1753701859,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,11
24,100,0,12,100,100,0,0,0,0,0,100,100,0.0222445027,49.3459893112,8.3333333333,42.1753701859,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,11
25,100,0,12,100,100,0,0,0,0,0,100,100,0.0222445027,49.3237448085,8.3333333333,42.1753701859,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,11
26,100,0,3,100,100,0,0,1,103,491,100,100,0.0322436200,49.2915011885,33.3333333333,24.4345135517,1.0000000000,0.8888000000,226.8226822682,0,0,0,0,2
27,100,0,3,100,100,0,0,0,0,0,100,100,0.0246541047,49.2668470838,33.3333333333,24.4345135517,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
28,100,0,3,100,100,0,0,0,0,0,100,100,0.0246541047,49.2421929791,33.3333333333,24.4345135517,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
29,100,0,3,100,100,0,0,0,0,0,100,100,0.0246541047,49.2175388744,33.3333333333,24.4345135517,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
30,100,0,3,100,100,0,0,0,0,0,100,100,0.0246541047,49.1928847696,33.3333333333,24.4345135517,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
31,100,0,7,100,100,0,0,1,107,879,100,100,0.0343229716,49.1585617980,14.2857142857,37.5789025747,1.0000000000,0.8920000000,226.0089686099,0,0,0,0,6
32,100,0,7,100,100,0,0,0,0,0,100,100,0.0226199334,49.1359418647,14.2857142857,37.5789025747,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
33,100,0,7,100,100,0,0,0,0,0,100,100,0.0226199334,49.1133219313,14.2857142857,37.5789025747,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
34,100,0,7,100,100,0,0,0,0,0,100,100,0.0226199334,49.0907019979,14.2857142857,37.5789025747,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
35,100,0,7,100,100,0,0,0,0,0,100,100,0.0226199334,49.0680820646,14.2857142857,37.5789025747,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
36,100,0,2,100,100,0,0,1,102,394,100,100,0.0321291747,49.0359528899,50.0000000000,20.3219946403,1.0000000000,0.8880000000,227.0270270270,0,0,0,0,1
37,100,0,2,100,100,0,0,0,0,0,100,100,0.0255756147,49.0103772752,50.0000000000,20.3219946403,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,1
38,100,0,2,100,100,0,0,0,0,0,100,100,0.0255756147,48.9848016604,50.0000000000,20.3219946403,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,1
39,100,0,2,100,100,0,0,0,0,0,100,100,0.0255756147,48.9592260457,50.0000000000,20.3219946403,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,1
40,100,0,2,100,100,0,0,0,0,0,100,100,0.0255756147,48.9336504309,50.0000000000,20.3219946403,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,1
41,100,0,5,100,100,0,0,1,105,685,100,100,0.0330947465,48.9005556845,20.0000000000,33.5469253538,1.0000000000,0.8904000000,226.4150943396,0,0,0,0,4
