Node,Death_Round
0,2550
1,2541
2,2491
3,2546
4,2546
5,2546
6,2531
7,2526
8,2571
9,2545
10,2521
11,2541
12,2551
13,2546
14,2451
15,2557
16,2536
17,2491
18,2571
19,2541
20,2491
21,2568
22,2566
23,2561
24,2516
25,2516
26,2511
27,2496
28,2526
29,2541
30,2496
31,2526
32,2511
33,2536
34,2506
35,2481
36,2571
37,2566
38,2501
39,2576
40,2516
41,2571
42,2551
43,2541
44,2511
45,2546
46,2526
47,2561
48,2536
49,2571
50,2561
51,2539
52,2511
53,2566
54,2546
55,2541
56,2521
57,2566
58,2536
59,2556
60,2561
61,2541
62,2560
63,2506
64,2581
65,2581
66,2565
67,2576
68,2552
69,2571
70,2551
71,2511
72,2566
73,2516
74,2536
75,2506
76,2516
77,2561
78,2481
79,2541
80,2546
81,2486
82,2481
83,2528
84,2581
85,2526
86,2534
87,2576
88,2521
89,2516
90,2555
91,2481
92,2486
93,2501
94,2546
95,2541
96,2561
97,2541
98,2561
99,2563
