Node,Death_Round
0,1951
1,2061
2,2081
3,1855
4,1964
5,2046
6,2071
7,1981
8,1946
9,2046
10,2066
11,2071
12,2121
13,1886
14,2046
15,1979
16,2061
17,2036
18,2056
19,2080
20,1878
21,1811
22,2106
23,2056
24,2041
25,2094
26,2006
27,1984
28,2096
29,2001
30,2096
31,2109
32,1985
33,1899
34,1791
35,2051
36,2086
37,1936
38,1891
39,2021
40,1891
41,2071
42,2111
43,2111
44,1951
45,1981
46,2086
47,1956
48,2026
49,2041
50,1951
51,2031
52,1861
53,1921
54,1926
55,1990
56,2116
57,1884
58,2016
59,1966
60,2026
61,1931
62,1831
63,2081
64,2076
65,1956
66,2071
67,1921
68,2060
69,2041
70,1861
71,2061
72,2011
73,2086
74,1961
75,1966
76,1981
77,2031
78,2096
79,2036
80,2016
81,2091
82,1796
83,2106
84,2046
85,1896
86,1871
87,2101
88,2111
89,1961
90,2103
91,2096
92,2066
93,2056
94,2081
95,1743
96,1844
97,2076
98,1746
99,2084
