Node,Death_Round
0,2541
1,2511
2,2547
3,2566
4,2556
5,2531
6,2531
7,2536
8,2481
9,2561
10,2526
11,2537
12,2541
13,2566
14,2501
15,2541
16,2506
17,2536
18,2546
19,2551
20,2476
21,2551
22,2506
23,2446
24,2471
25,2556
26,2536
27,2526
28,2481
29,2556
30,2555
31,2486
32,2518
33,2551
34,2511
35,2556
36,2511
37,2528
38,2561
39,2546
40,2511
41,2566
42,2516
43,2561
44,2561
45,2551
46,2531
47,2552
48,2533
49,2566
50,2526
51,2536
52,2481
53,2544
54,2536
55,2536
56,2541
57,2514
58,2550
59,2556
60,2541
61,2511
62,2481
63,2551
64,2471
65,2561
66,2531
67,2561
68,2511
69,2566
70,2556
71,2506
72,2531
73,2516
74,2521
75,2511
76,2496
77,2546
78,2491
79,2546
80,2546
81,2496
82,2531
83,2501
84,2556
85,2551
86,2546
87,2561
88,2481
89,2516
90,2561
91,2501
92,2476
93,2531
94,2546
95,2540
96,2461
97,2566
98,2536
99,2523
