Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
135,100,0,6,100,100,0,0,7,106,782,100,100,0.0580476069,38.0630565818,16.6666666667,16.3276538979,1.0000000000,0.9704960000,216.7963597995
136,100,0,3,100,100,0,0,7,103,491,100,100,0.0461164368,38.0169401450,33.3333333333,16.5801758361,1.0000000000,0.9668480000,217.6143509631
137,100,0,4,100,100,0,0,7,104,588,100,100,0.0517465024,37.9651936426,25.0000000000,16.4960050981,1.0000000000,0.9680640000,217.3410022478
138,100,0,6,100,100,0,0,7,106,782,100,100,0.0550358253,37.9101578173,16.6666666667,16.3276425802,1.0000000000,0.9704960000,216.7963597995
139,100,0,2,100,100,0,0,7,102,394,100,100,0.0418014955,37.8683563218,50.0000000000,16.6643300723,1.0000000000,0.9656320000,217.8883881230
140,100,0,7,100,100,0,0,7,107,879,100,100,0.0541694587,37.8141868631,14.2857142857,16.2434452091,1.0000000000,0.9717120000,216.5250609234
141,100,0,3,100,100,0,0,8,103,491,100,100,0.0591789877,37.7550078755,33.3333333333,16.5803628341,1.0000000000,0.9668480000,217.6143509631
142,100,0,5,100,100,0,0,8,105,685,100,100,0.0508160056,37.7041918699,20.0000000000,16.4118067224,1.0000000000,0.9692800000,217.0683393859
143,100,0,3,100,100,0,0,8,103,491,100,100,0.0446816793,37.6595101906,33.3333333333,16.5801402506,1.0000000000,0.9668480000,217.6143509631
144,100,0,7,100,100,0,0,8,107,879,100,100,0.0601169404,37.5993932502,14.2857142857,16.2434614808,1.0000000000,0.9717120000,216.5250609234
145,100,0,3,100,100,0,0,8,103,491,100,100,0.0442174036,37.5551758465,33.3333333333,16.5801244189,1.0000000000,0.9668480000,217.6143509631
146,100,0,6,100,100,0,0,8,106,782,100,100,0.0519791693,37.5031966772,16.6666666667,16.3276223241,1.0000000000,0.9704960000,216.7963597995
147,100,0,7,100,100,0,0,8,107,879,100,100,0.0614497889,37.4417468883,14.2857142857,16.2434859047,1.0000000000,0.9717120000,216.5250609234
148,100,0,1,100,100,0,0,8,101,297,100,100,0.0512854947,37.3904613936,100.0000000000,16.7484662240,1.0000000000,0.9644160000,218.1631163315
