Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS,CH_Relays
1,100,0,1,100,100,0,0,1,101,297,100,100,0.0211481823,49.9622068177,100.0000000000,10.1607795254,1.0000000000,0.8872000000,227.2317403066,0,0,0,73,0
2,100,0,1,100,100,0,0,0,0,0,100,100,0.0154341652,49.9467726525,100.0000000000,10.1607795254,1.0000000000,0.8064000000,250.0000000000,0,0,0,73,0
3,100,0,1,100,100,0,0,0,0,0,100,100,0.0154341652,49.9313384874,100.0000000000,10.1607795254,1.0000000000,0.8064000000,250.0000000000,0,0,0,73,0
4,100,0,1,100,100,0,0,0,0,0,100,100,0.0154341652,49.9159043222,100.0000000000,10.1607795254,1.0000000000,0.8064000000,250.0000000000,0,0,0,73,0
5,100,0,1,100,100,0,0,0,0,0,100,100,0.0154341652,49.9004701570,100.0000000000,10.1607795254,1.0000000000,0.8064000000,250.0000000000,0,0,0,73,0
6,100,0,4,100,100,0,0,1,104,588,100,100,0.0291535390,49.8713166180,25.0000000000,14.5960090663,1.0000000000,0.8896000000,226.6187050360,0,0,0,15,0
7,100,0,4,100,100,0,0,0,0,0,100,100,0.0206574667,49.8506591513,25.0000000000,14.5960090663,1.0000000000,0.8064000000,250.0000000000,0,0,0,15,0
8,100,0,4,100,100,0,0,0,0,0,100,100,0.0206574667,49.8300016845,25.0000000000,14.5960090663,1.0000000000,0.8064000000,250.0000000000,0,0,0,15,0
9,100,0,4,100,100,0,0,0,0,0,100,100,0.0206574667,49.8093442178,25.0000000000,14.5960090663,1.0000000000,0.8064000000,250.0000000000,0,0,0,15,0
10,100,0,4,100,100,0,0,0,0,0,100,100,0.0206574667,49.7886867511,25.0000000000,14.5960090663,1.0000000000,0.8064000000,250.0000000000,0,0,0,15,0
11,100,0,13,100,100,0,0,1,113,1461,100,100,0.0386411086,49.7500456425,7.6923076923,14.9991862567,1.0000000000,0.8968000000,224.7992863515,0,0,0,1,0
