Node,Death_Round
0,2596
1,2566
2,2626
3,2602
4,2621
5,2636
6,2586
7,2576
8,2586
9,2592
10,2626
11,2586
12,2618
13,2601
14,2536
15,2631
16,2511
17,2616
18,2586
19,2586
20,2601
21,2546
22,2626
23,2601
24,2606
25,2556
26,2571
27,2641
28,2624
29,2591
30,2622
31,2590
32,2631
33,2586
34,2566
35,2546
36,2610
37,2561
38,2577
39,2596
40,2588
41,2571
42,2621
43,2596
44,2606
45,2606
46,2636
47,2607
48,2601
49,2621
50,2631
51,2616
52,2583
53,2631
54,2591
55,2611
56,2621
57,2586
58,2576
59,2586
60,2566
61,2586
62,2621
63,2581
64,2566
65,2595
66,2636
67,2596
68,2536
69,2646
70,2546
71,2616
72,2612
73,2581
74,2616
75,2581
76,2591
77,2611
78,2626
79,2636
80,2541
81,2627
82,2621
83,2636
84,2616
85,2601
86,2614
87,2641
88,2576
89,2526
90,2611
91,2611
92,2581
93,2646
94,2626
95,2631
96,2616
97,2596
98,2581
99,2591
