Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
938,100,0,7,20,20,0,0,107,879,23,23,0.0241325449,28.3325014590,14.2857142857,28.8002161585,1.0000000000,0.4536000000,176.3668430335
939,100,0,10,10,10,0,0,109,1170,16,16,0.0213754585,28.3111260005,10.0000000000,30.4001684143,1.0000000000,0.3432000000,116.5501165501
940,100,0,5,17,17,0,0,105,685,21,21,0.0204968053,28.2906291953,20.0000000000,32.0001931461,1.0000000000,0.4200000000,161.9047619048
941,100,0,5,14,14,0,0,105,685,16,16,0.0187078225,28.2719213727,20.0000000000,30.8573733950,1.0000000000,0.3400000000,164.7058823529
942,100,0,3,19,19,0,0,103,491,21,21,0.0214115456,28.2505098271,33.3333333333,31.1581764576,1.0000000000,0.4184000000,181.6443594646
943,100,0,7,22,22,0,0,107,879,24,24,0.0243413320,28.2261684951,14.2857142857,29.8183649089,1.0000000000,0.4696000000,187.3935264055
944,100,0,6,19,19,0,0,106,782,22,22,0.0229924297,28.2031760654,16.6666666667,30.3160078172,1.0000000000,0.4368000000,173.9926739927
945,100,0,3,26,26,0,0,103,491,29,29,0.0251467733,28.1780292921,33.3333333333,32.0002455306,1.0000000000,0.5464000000,190.3367496340
946,100,0,3,18,18,0,0,103,491,21,21,0.0202345954,28.1577946968,33.3333333333,32.0002631359,1.0000000000,0.4184000000,172.0841300191
947,100,0,8,22,22,0,0,108,976,26,26,0.0269258901,28.1308688066,12.5000000000,31.2729403072,1.0000000000,0.5024000000,175.1592356688
948,100,0,3,27,27,0,0,103,491,29,29,0.0271509284,28.1037178783,33.3333333333,31.4076871635,1.0000000000,0.5464000000,197.6573938507
949,100,0,5,28,28,0,0,105,685,32,32,0.0269870333,28.0767308450,20.0000000000,31.4287610800,1.0000000000,0.5960000000,187.9194630872
950,100,0,6,21,21,0,0,106,782,27,27,0.0247718096,28.0519590354,16.6666666667,32.0002232636,1.0000000000,0.5168000000,162.5386996904
951,100,0,2,26,26,0,0,102,394,28,28,0.0245016952,28.0274573402,50.0000000000,32.0002626872,1.0000000000,0.5296000000,196.3746223565
952,100,0,6,30,30,0,0,106,782,36,36,0.0306394196,27.9968179206,16.6666666667,32.0002218367,1.0000000000,0.6608000000,181.5980629540
953,100,0,10,25,25,0,0,109,1170,31,31,0.0310228302,27.9657950904,10.0000000000,31.3601685534,1.0000000000,0.5832000000,171.4677640604
954,100,0,7,23,23,0,0,107,879,28,28,0.0263448568,27.9394502336,14.2857142857,31.3045613566,1.0000000000,0.5336000000,172.4137931034
955,100,0,6,24,24,0,0,106,782,27,27,0.0257665986,27.9136836351,16.6666666667,30.6668977359,1.0000000000,0.5168000000,185.7585139319
956,100,0,2,31,31,0,0,102,394,32,32,0.0301689852,27.8835146499,50.0000000000,31.4841863961,1.0000000000,0.5936000000,208.8948787062
957,100,0,7,35,35,0,0,107,879,36,36,0.0323151635,27.8511994864,14.2857142857,29.7144940253,1.0000000000,0.6616000000,211.6082224909
958,100,0,6,34,34,0,0,106,782,38,38,0.0337911585,27.8174083278,16.6666666667,31.0590719922,1.0000000000,0.6928000000,196.3048498845
959,100,0,6,21,21,0,0,106,782,27,27,0.0243710125,27.7930373153,16.6666666667,32.0001921271,1.0000000000,0.5168000000,162.5386996904
960,100,0,4,29,29,0,0,104,588,32,32,0.0269191816,27.7661181337,25.0000000000,31.4484962968,1.0000000000,0.5952000000,194.8924731183
961,100,0,8,24,24,0,0,108,976,27,27,0.0269034555,27.7392146782,12.5000000000,28.6668462484,1.0000000000,0.5184000000,185.1851851852
962,100,0,3,28,28,0,0,103,491,30,30,0.0267252293,27.7124894489,33.3333333333,31.4288683539,1.0000000000,0.5624000000,199.1465149360
963,100,0,6,26,26,0,0,106,782,29,29,0.0263606089,27.6861288400,16.6666666667,31.3847873058,1.0000000000,0.5488000000,189.5043731778
964,100,0,3,24,24,0,0,103,491,26,26,0.0236946147,27.6624342253,33.3333333333,31.3335871572,1.0000000000,0.4984000000,192.6163723917
965,100,0,4,35,35,0,0,104,588,39,39,0.0309027088,27.6315315165,25.0000000000,32.0002093689,1.0000000000,0.7072000000,197.9638009050
966,100,0,4,34,34,0,0,104,588,36,36,0.0304055462,27.6011259703,25.0000000000,31.0590542439,1.0000000000,0.6592000000,206.3106796117
967,100,0,9,34,34,0,0,109,1073,40,40,0.0350179973,27.5661079730,11.1111111111,30.5884115269,1.0000000000,0.7272000000,187.0187018702
968,100,0,6,34,34,0,0,106,782,37,37,0.0319602188,27.5341477543,16.6666666667,31.0590384317,1.0000000000,0.6768000000,200.9456264775
969,100,0,10,28,28,0,0,110,1170,32,32,0.0333006348,27.5008471195,10.0000000000,30.2859569323,1.0000000000,0.6000000000,186.6666666667
970,100,0,3,31,31,0,0,103,491,34,34,0.0278005605,27.4730465590,33.3333333333,32.0002373017,1.0000000000,0.6264000000,197.9565772669
971,100,0,5,34,34,0,0,105,685,38,38,0.0307944581,27.4422521009,20.0000000000,31.5296185665,1.0000000000,0.6920000000,196.5317919075
972,100,0,3,30,30,0,0,103,491,32,32,0.0275839879,27.4146681130,33.3333333333,31.4669279220,1.0000000000,0.5944000000,201.8842530283
973,100,0,2,37,37,0,0,102,394,39,39,0.0338840009,27.3807841121,50.0000000000,32.0002979475,1.0000000000,0.7056000000,209.7505668934
974,100,0,4,37,37,0,0,104,588,39,39,0.0320832329,27.3487008792,25.0000000000,31.1353726692,1.0000000000,0.7072000000,209.2760180995
975,100,0,4,34,34,0,0,104,588,37,37,0.0303611340,27.3183397452,25.0000000000,31.5296297014,1.0000000000,0.6752000000,201.4218009479
976,100,0,9,31,31,0,0,109,1073,36,36,0.0329444970,27.2853952482,11.1111111111,29.9356740129,1.0000000000,0.6632000000,186.9722557298
977,100,0,9,27,27,0,0,109,1073,32,32,0.0304945887,27.2549006595,11.1111111111,30.8149697343,1.0000000000,0.5992000000,180.2403204272
978,100,0,4,31,31,0,0,104,588,35,35,0.0293284151,27.2255722444,25.0000000000,32.0002527621,1.0000000000,0.6432000000,192.7860696517
979,100,0,5,31,31,0,0,105,685,36,36,0.0297719117,27.1958003327,20.0000000000,32.0002277475,1.0000000000,0.6600000000,187.8787878788
980,100,0,4,33,33,0,0,104,588,35,35,0.0303943533,27.1654059793,25.0000000000,31.0305727071,1.0000000000,0.6432000000,205.2238805970
981,100,0,4,30,30,0,0,104,588,34,34,0.0277884977,27.1376174816,25.0000000000,32.0002147843,1.0000000000,0.6272000000,191.3265306122
982,100,0,4,33,33,0,0,104,588,37,37,0.0294853288,27.1081321528,25.0000000000,32.0002028800,1.0000000000,0.6752000000,195.4976303318
983,100,0,7,32,32,0,0,107,879,37,37,0.0320695357,27.0760626171,14.2857142857,31.0001849510,1.0000000000,0.6776000000,188.9020070838
984,100,0,5,36,36,0,0,104,685,38,38,0.0332651343,27.0427974828,20.0000000000,31.1113343994,1.0000000000,0.6912000000,208.3333333333
985,100,0,3,46,46,0,0,103,491,47,47,0.0381677805,27.0046297023,33.3333333333,31.3046160251,1.0000000000,0.8344000000,220.5177372963
986,100,0,7,37,37,0,0,107,879,41,41,0.0351179894,26.9695117129,14.2857142857,30.7029118354,1.0000000000,0.7416000000,199.5685005394
987,100,0,5,35,35,0,0,105,685,38,38,0.0317550391,26.9377566739,20.0000000000,31.0859313416,1.0000000000,0.6920000000,202.3121387283
988,100,0,4,46,46,0,0,104,588,49,49,0.0393686460,26.8983880279,25.0000000000,31.6524078245,1.0000000000,0.8672000000,212.1771217712
989,100,0,5,36,36,0,0,105,685,38,38,0.0316400429,26.8667479850,20.0000000000,30.6668569408,1.0000000000,0.6920000000,208.0924855491
990,100,0,7,43,43,0,0,107,879,46,46,0.0382866467,26.8284613383,14.2857142857,30.5118328676,1.0000000000,0.8216000000,209.3476144109
991,100,0,8,35,35,0,0,108,976,40,40,0.0349426538,26.7935186845,12.5000000000,31.0859139716,1.0000000000,0.7264000000,192.7312775330
992,100,0,4,45,45,0,0,104,588,48,48,0.0434808565,26.7500378280,25.0000000000,31.6447624568,1.0000000000,0.8512000000,211.4661654135
993,100,0,4,33,33,0,0,104,588,35,35,0.0294352758,26.7206025522,25.0000000000,31.0305541493,1.0000000000,0.6432000000,205.2238805970
994,100,0,6,32,32,0,0,106,782,36,36,0.0309537208,26.6896488314,16.6666666667,31.5002321078,1.0000000000,0.6608000000,193.7046004843
995,100,0,10,32,32,0,0,110,1170,37,37,0.0350686731,26.6545801583,10.0000000000,30.0002036318,1.0000000000,0.6800000000,188.2352941176
996,100,0,4,39,39,0,0,104,588,42,42,0.0333362102,26.6212439481,25.0000000000,31.5899290412,1.0000000000,0.7552000000,206.5677966102
997,100,0,4,43,43,0,0,104,588,45,45,0.0350910492,26.5861528989,25.0000000000,31.2560096269,1.0000000000,0.8032000000,214.1434262948
998,100,0,4,40,40,0,0,104,588,44,44,0.0348050995,26.5513477994,25.0000000000,32.0002325532,1.0000000000,0.7872000000,203.2520325203
999,100,0,8,42,42,0,0,108,976,45,45,0.0391519300,26.5121958694,12.5000000000,30.0954576948,1.0000000000,0.8064000000,208.3333333333
1000,100,0,2,36,36,0,0,102,394,36,36,0.0361558201,26.4760400493,50.0000000000,31.1114777879,1.0000000000,0.6576000000,218.9781021898
1001,100,0,6,42,42,0,0,106,782,43,43,0.0361930807,26.4398469686,16.6666666667,30.4764032296,1.0000000000,0.7728000000,217.3913043478
1002,100,0,6,33,33,0,0,106,782,37,37,0.0323183406,26.4075286280,16.6666666667,31.0305378532,1.0000000000,0.6768000000,195.0354609929
1003,100,0,7,32,32,0,0,107,879,36,36,0.0320554086,26.3754732194,14.2857142857,31.0002056711,1.0000000000,0.6616000000,193.4703748489
1004,100,0,5,30,30,0,0,105,685,35,35,0.0299994788,26.3454737406,20.0000000000,32.0002386579,1.0000000000,0.6440000000,186.3354037267
1005,100,0,3,30,30,0,0,103,491,31,31,0.0266187498,26.3188549909,33.3333333333,30.9335835123,1.0000000000,0.5784000000,207.4688796680
1006,100,0,7,40,40,0,0,107,879,45,45,0.0369193812,26.2819356097,14.2857142857,31.2002015670,1.0000000000,0.8056000000,198.6097318769
1007,100,0,13,35,35,0,0,113,1461,43,43,0.0406206205,26.2413149893,7.6923076923,30.1716135447,1.0000000000,0.7784000000,179.8561151079
1008,100,0,4,48,48,0,0,104,588,51,51,0.0395104685,26.2018045208,25.0000000000,31.6668876601,1.0000000000,0.8992000000,213.5231316726
1009,100,0,5,43,43,0,0,105,685,47,47,0.0375276394,26.1642768813,20.0000000000,31.6281320731,1.0000000000,0.8360000000,205.7416267943
1010,100,0,4,36,36,0,0,104,588,40,40,0.0318050708,26.1324718106,25.0000000000,32.0002297714,1.0000000000,0.7232000000,199.1150442478
1011,100,0,7,36,36,0,0,107,879,39,39,0.0333636272,26.0991081833,14.2857142857,30.2224082364,1.0000000000,0.7096000000,202.9312288613
1012,100,0,4,44,44,0,0,104,588,46,46,0.0378241591,26.0612840242,25.0000000000,31.2729962513,1.0000000000,0.8192000000,214.8437500000
1013,100,0,4,47,47,0,0,104,588,47,47,0.0379635578,26.0233204665,25.0000000000,30.6385078477,1.0000000000,0.8352000000,225.0957854406
1014,100,0,6,39,39,0,0,106,782,43,43,0.0348313539,25.9884891126,16.6666666667,31.1796925062,1.0000000000,0.7728000000,201.8633540373
1015,100,0,4,40,40,0,0,104,588,44,44,0.0343864596,25.9541026530,25.0000000000,32.0002248901,1.0000000000,0.7872000000,203.2520325203
1016,100,0,3,32,32,0,0,103,491,33,33,0.0289102415,25.9251924115,33.3333333333,31.0002713642,1.0000000000,0.6104000000,209.6985583224
1017,100,0,5,39,39,0,0,105,685,40,40,0.0332404359,25.8919519756,20.0000000000,30.3591696522,1.0000000000,0.7240000000,215.4696132597
1018,100,0,3,44,44,0,0,103,491,47,47,0.0373422739,25.8546097017,33.3333333333,32.0002291474,1.0000000000,0.8344000000,210.9300095877
1019,100,0,8,40,40,0,0,108,976,43,43,0.0368058967,25.8178038049,12.5000000000,30.4001920012,1.0000000000,0.7744000000,206.6115702479
1020,100,0,5,45,45,0,0,105,685,49,49,0.0386096788,25.7791941261,20.0000000000,31.6446321369,1.0000000000,0.8680000000,207.3732718894
1021,100,0,6,44,44,0,0,106,782,46,46,0.0373230860,25.7418710401,16.6666666667,30.5456615394,1.0000000000,0.8208000000,214.4249512671
1022,100,0,3,48,48,0,0,103,491,50,50,0.0398131309,25.7020579092,33.3333333333,31.6669591799,1.0000000000,0.8824000000,217.5883952856
1023,100,0,3,41,41,0,0,103,491,42,42,0.0349145276,25.6671433816,33.3333333333,31.2197642323,1.0000000000,0.7544000000,217.3913043478
1024,100,0,8,43,43,0,0,108,976,47,47,0.0394200805,25.6277233011,12.5000000000,30.5118243832,1.0000000000,0.8384000000,205.1526717557
1025,100,0,7,41,41,0,0,107,879,44,44,0.0359693071,25.5917539941,14.2857142857,30.4391737202,1.0000000000,0.7896000000,207.7001013171
1026,100,0,2,32,32,0,0,102,394,33,33,0.0288885983,25.5628653957,50.0000000000,31.5002644057,1.0000000000,0.6096000000,209.9737532808
1027,100,0,9,37,37,0,0,108,1073,41,41,0.0369308220,25.5259345738,11.1111111111,29.8380434790,1.0000000000,0.7424000000,199.3534482759
1028,100,0,7,41,41,0,0,107,879,42,42,0.0360831321,25.4898514416,14.2857142857,29.6587139060,1.0000000000,0.7576000000,216.4730728617
1029,100,0,3,31,31,0,0,103,491,32,32,0.0267825766,25.4630688651,33.3333333333,30.9679642676,1.0000000000,0.5944000000,208.6137281292
1030,100,0,5,39,39,0,0,105,685,41,41,0.0335288551,25.4295400100,20.0000000000,30.7694480211,1.0000000000,0.7400000000,210.8108108108
1031,100,0,9,44,44,0,0,109,1073,50,50,0.0417343984,25.3878056116,11.1111111111,30.9092869518,1.0000000000,0.8872000000,198.3769161407
1032,100,0,5,40,40,0,0,105,685,43,43,0.0351719484,25.3526336631,20.0000000000,31.2002230324,1.0000000000,0.7720000000,207.2538860104
1033,100,0,2,42,42,0,0,102,394,42,42,0.0398994056,25.3127342576,50.0000000000,31.2384503453,1.0000000000,0.7536000000,222.9299363057
1034,100,0,5,43,43,0,0,105,685,47,47,0.0377787962,25.2749554614,20.0000000000,31.6281368789,1.0000000000,0.8360000000,205.7416267943
1035,100,0,6,34,34,0,0,106,782,40,40,0.0329219708,25.2420334907,16.6666666667,32.0002100950,1.0000000000,0.7248000000,187.6379690949
1036,100,0,3,34,34,0,0,103,491,36,36,0.0296088262,25.2124246645,33.3333333333,31.5296507191,1.0000000000,0.6584000000,206.5613608748
1037,100,0,6,38,38,0,0,106,782,40,40,0.0338946949,25.1785299696,16.6666666667,30.3160114518,1.0000000000,0.7248000000,209.7130242826
1038,100,0,3,39,39,0,0,103,491,42,42,0.0351811026,25.1433488670,33.3333333333,32.0002473653,1.0000000000,0.7544000000,206.7868504772
1039,100,0,14,35,35,0,0,114,1558,43,43,0.0410196877,25.1023291793,7.1428571429,29.7144318682,1.0000000000,0.7792000000,179.6714579055
1040,100,0,2,40,40,0,0,102,394,41,41,0.0382669578,25.0640622215,50.0000000000,31.6003696020,1.0000000000,0.7376000000,216.9197396963
1041,100,0,3,34,34,0,0,103,491,37,37,0.0319589764,25.0321032451,33.3333333333,32.0002812211,1.0000000000,0.6744000000,201.6607354686
1042,100,0,4,29,29,0,0,104,588,32,32,0.0272452291,25.0048580160,25.0000000000,32.0002272584,1.0000000000,0.5952000000,194.8924731183
1043,100,0,5,31,31,0,0,105,685,36,36,0.0301117478,24.9747462682,20.0000000000,32.0002245843,1.0000000000,0.6600000000,187.8787878788
1044,100,0,2,34,34,0,0,102,394,36,36,0.0319277673,24.9428185009,50.0000000000,32.0003257938,1.0000000000,0.6576000000,206.8126520681
1045,100,0,5,42,42,0,0,105,685,47,47,0.0367894908,24.9060290101,20.0000000000,32.0002173828,1.0000000000,0.8360000000,200.9569377990
1046,100,0,5,33,33,0,0,105,685,36,36,0.0304075996,24.8756214104,20.0000000000,31.0305136638,1.0000000000,0.6600000000,200.0000000000
1047,100,0,5,40,40,0,0,105,685,45,45,0.0354151770,24.8402062334,20.0000000000,32.0002148225,1.0000000000,0.8040000000,199.0049751244
1048,100,0,5,35,35,0,0,105,685,38,38,0.0321068050,24.8080994284,20.0000000000,31.0859296642,1.0000000000,0.6920000000,202.3121387283
1049,100,0,9,36,36,0,0,108,1073,42,42,0.0369111815,24.7711882469,11.1111111111,30.6668718821,1.0000000000,0.7584000000,189.8734177215
1050,100,0,2,31,31,0,0,102,394,32,32,0.0287647752,24.7424234718,50.0000000000,31.4841510839,1.0000000000,0.5936000000,208.8948787062
1051,100,0,4,31,31,0,0,104,588,33,33,0.0279833170,24.7144401548,25.0000000000,30.9679583592,1.0000000000,0.6112000000,202.8795811518
1052,100,0,4,39,39,0,0,104,588,42,42,0.0338758345,24.6805643203,25.0000000000,31.5899941910,1.0000000000,0.7552000000,206.5677966102
1053,100,0,4,30,30,0,0,104,588,33,33,0.0293177369,24.6512465834,25.0000000000,31.4669237988,1.0000000000,0.6112000000,196.3350785340
1054,100,0,3,32,32,0,0,103,491,34,34,0.0293191667,24.6219274167,33.3333333333,31.5002520391,1.0000000000,0.6264000000,204.3422733078
1055,100,0,8,29,29,0,0,108,976,35,35,0.0317536573,24.5901737594,12.5000000000,31.4484711621,1.0000000000,0.6464000000,179.4554455446
1056,100,0,3,26,26,0,0,103,491,28,28,0.0263133771,24.5638603823,33.3333333333,31.3849265953,1.0000000000,0.5304000000,196.0784313725
1057,100,0,2,27,27,0,0,102,394,29,29,0.0271668516,24.5366935308,50.0000000000,32.0003190892,1.0000000000,0.5456000000,197.9472140762
1058,100,0,3,33,33,0,0,103,491,35,35,0.0301181309,24.5065753999,33.3333333333,31.5154139905,1.0000000000,0.6424000000,205.4794520548
1059,100,0,8,31,31,0,0,108,976,38,38,0.0333960280,24.4731793719,12.5000000000,31.4840727631,1.0000000000,0.6944000000,178.5714285714
1060,100,0,2,25,25,0,0,102,394,25,25,0.0272426383,24.4459367336,50.0000000000,30.7203456862,1.0000000000,0.4816000000,207.6411960133
1061,100,0,4,28,28,0,0,104,588,31,31,0.0267835247,24.4191532089,25.0000000000,31.4287933291,1.0000000000,0.5792000000,193.3701657459
1062,100,0,5,28,28,0,0,105,685,32,32,0.0277622119,24.3913909970,20.0000000000,31.4287961893,1.0000000000,0.5960000000,187.9194630872
1063,100,0,8,29,29,0,0,108,976,34,34,0.0308002457,24.3605907513,12.5000000000,30.8967358124,1.0000000000,0.6304000000,184.0101522843
1064,100,0,5,28,28,0,0,105,685,32,32,0.0269955280,24.3335952233,20.0000000000,31.4287478181,1.0000000000,0.5960000000,187.9194630872
1065,100,0,4,23,23,0,0,104,588,27,27,0.0232416370,24.3103535863,25.0000000000,32.0001765431,1.0000000000,0.5152000000,178.5714285714
1066,100,0,3,24,24,0,0,103,491,26,26,0.0227893273,24.2875642590,33.3333333333,31.3335703310,1.0000000000,0.4984000000,192.6163723917
1067,100,0,3,31,31,0,0,103,491,33,33,0.0277129595,24.2598512995,33.3333333333,31.4841016614,1.0000000000,0.6104000000,203.1454783748
1068,100,0,3,26,26,0,0,103,491,27,27,0.0252274776,24.2346238219,33.3333333333,30.7694867215,1.0000000000,0.5144000000,202.1772939347
1069,100,0,6,17,17,0,0,106,782,23,23,0.0220580524,24.2125657695,16.6666666667,32.0002117235,1.0000000000,0.4528000000,150.1766784452
1070,100,0,5,22,22,0,0,105,685,27,27,0.0236811990,24.1888845705,20.0000000000,32.0002096234,1.0000000000,0.5160000000,170.5426356589
1071,100,0,5,19,19,0,0,105,685,23,23,0.0220489614,24.1668356091,20.0000000000,31.1581178088,1.0000000000,0.4520000000,168.1415929204
1072,100,0,2,23,23,0,0,102,394,25,25,0.0254373341,24.1413982749,50.0000000000,32.0003803177,1.0000000000,0.4816000000,191.0299003322
1073,100,0,8,26,26,0,0,108,976,33,33,0.0298439781,24.1115542968,12.5000000000,31.3848109209,1.0000000000,0.6144000000,169.2708333333
1074,100,0,3,24,24,0,0,103,491,27,27,0.0236093171,24.0879449797,33.3333333333,32.0002628346,1.0000000000,0.5144000000,186.6251944012
1075,100,0,3,20,20,0,0,103,491,22,22,0.0197271204,24.0682178593,33.3333333333,31.2002202148,1.0000000000,0.4344000000,184.1620626151
1076,100,0,4,23,23,0,0,104,588,26,26,0.0253276017,24.0428902577,25.0000000000,31.3046190594,1.0000000000,0.4992000000,184.2948717949
1077,100,0,3,21,21,0,0,103,491,23,23,0.0218919823,24.0209982754,33.3333333333,31.2383746657,1.0000000000,0.4504000000,186.5008880995
1078,100,0,3,21,21,0,0,103,491,24,24,0.0221698033,23.9988284721,33.3333333333,32.0002536237,1.0000000000,0.4664000000,180.1029159520
1079,100,0,6,11,11,0,0,106,782,15,15,0.0181076766,23.9807207955,16.6666666667,32.0002394396,1.0000000000,0.3248000000,135.4679802956
1080,100,0,2,22,22,0,0,102,394,23,23,0.0215295366,23.9591912589,50.0000000000,31.2729864988,1.0000000000,0.4496000000,195.7295373665
1081,100,0,2,19,19,0,0,102,394,21,21,0.0225724699,23.9366187889,50.0000000000,32.0003501475,1.0000000000,0.4176000000,181.9923371648
1082,100,0,7,16,16,0,0,107,879,22,22,0.0227113986,23.9139073903,14.2857142857,32.0002192268,1.0000000000,0.4376000000,146.2522851920
1083,100,0,4,19,19,0,0,104,588,21,21,0.0204803205,23.8934270698,25.0000000000,31.1581258119,1.0000000000,0.4192000000,181.2977099237
1084,100,0,6,22,22,0,0,106,782,28,28,0.0255182205,23.8679088493,16.6666666667,32.0002358919,1.0000000000,0.5328000000,165.1651651652
1085,100,0,3,14,14,0,0,103,491,17,17,0.0170512299,23.8508576194,33.3333333333,32.0002611690,1.0000000000,0.3544000000,158.0135440181
1086,100,0,2,16,16,0,0,102,394,17,17,0.0187624053,23.8320952141,50.0000000000,31.0003549634,1.0000000000,0.3536000000,180.9954751131
1087,100,0,4,10,10,0,0,104,588,14,14,0.0156046868,23.8164905273,25.0000000000,32.0002721092,1.0000000000,0.3072000000,130.2083333333
1088,100,0,3,16,16,0,0,103,491,19,19,0.0194589464,23.7970315809,33.3333333333,32.0002773733,1.0000000000,0.3864000000,165.6314699793
1089,100,0,6,13,13,0,0,106,782,19,19,0.0192599465,23.7777716343,16.6666666667,32.0001845466,1.0000000000,0.3888000000,133.7448559671
1090,100,0,4,12,12,0,0,104,588,15,15,0.0156309117,23.7621407226,25.0000000000,30.6668335925,1.0000000000,0.3232000000,148.5148514851
1091,100,0,8,12,12,0,0,108,976,16,16,0.0204803693,23.7416603533,12.5000000000,32.0001999483,1.0000000000,0.3424000000,140.1869158879
1092,100,0,2,12,12,0,0,102,394,14,14,0.0168118064,23.7248485469,50.0000000000,32.0003426804,1.0000000000,0.3056000000,157.0680628272
1093,100,0,4,12,12,0,0,104,588,15,15,0.0156105351,23.7092380118,25.0000000000,30.6668273749,1.0000000000,0.3232000000,148.5148514851
1094,100,0,6,13,13,0,0,106,782,17,17,0.0190477445,23.6901902672,16.6666666667,32.0002399649,1.0000000000,0.3568000000,145.7399103139
1095,100,0,5,9,9,0,0,105,685,13,13,0.0156499144,23.6745403528,20.0000000000,32.0001838221,1.0000000000,0.2920000000,123.2876712329
1096,100,0,2,15,15,0,0,102,394,17,17,0.0180507879,23.6564895650,50.0000000000,32.0003068597,1.0000000000,0.3536000000,169.6832579186
1097,100,0,6,7,7,0,0,106,782,11,11,0.0155001984,23.6409893666,16.6666666667,32.0002423285,1.0000000000,0.2608000000,107.3619631902
1098,100,0,5,11,11,0,0,105,685,15,15,0.0164403838,23.6245489828,20.0000000000,30.5456453128,1.0000000000,0.3240000000,135.8024691358
1099,100,0,5,7,7,0,0,105,685,11,11,0.0139168420,23.6106321408,20.0000000000,32.0001766763,1.0000000000,0.2600000000,107.6923076923
1100,100,0,6,10,10,0,0,106,782,13,13,0.0163258714,23.5943062694,16.6666666667,28.8001719440,1.0000000000,0.2928000000,136.6120218579
1101,100,0,3,8,8,0,0,103,491,11,11,0.0136156224,23.5806906469,33.3333333333,32.0002888199,1.0000000000,0.2584000000,123.8390092879
1102,100,0,2,6,6,0,0,102,394,8,8,0.0116631974,23.5690274495,50.0000000000,32.0003661155,1.0000000000,0.2096000000,114.5038167939
1103,100,0,4,8,8,0,0,104,588,11,11,0.0138596239,23.5551678256,25.0000000000,30.0002275410,1.0000000000,0.2592000000,123.4567901235
1104,100,0,6,6,6,0,0,106,782,9,9,0.0141174396,23.5410503859,16.6666666667,32.0001734730,1.0000000000,0.2288000000,104.8951048951
1105,100,0,4,6,6,0,0,104,588,10,10,0.0130680428,23.5279823432,25.0000000000,32.0002846319,1.0000000000,0.2432000000,98.6842105263
1106,100,0,6,5,5,0,0,106,782,8,8,0.0135590210,23.5144233222,16.6666666667,28.8002063753,1.0000000000,0.2128000000,93.9849624060
1107,100,0,4,2,2,0,0,104,588,4,4,0.0093782890,23.5050450331,25.0000000000,32.0002303380,1.0000000000,0.1472000000,54.3478260870
1108,100,0,2,5,5,0,0,102,394,7,7,0.0110441119,23.4940009213,50.0000000000,32.0003967177,1.0000000000,0.1936000000,103.3057851240
1109,100,0,8,4,4,0,0,107,976,6,6,0.0145611324,23.4794397889,12.5000000000,28.0001494105,1.0000000000,0.1816000000,88.1057268722
1110,100,0,4,3,3,0,0,104,588,6,6,0.0103839716,23.4690558172,25.0000000000,32.0002396687,1.0000000000,0.1792000000,66.9642857143
1111,100,0,7,6,6,0,0,107,879,9,9,0.0152503264,23.4538054908,14.2857142857,32.0001927340,1.0000000000,0.2296000000,104.5296167247
1112,100,0,4,3,3,0,0,104,588,6,6,0.0104602791,23.4433452117,25.0000000000,32.0002585785,1.0000000000,0.1792000000,66.9642857143
1113,100,0,2,1,1,0,0,102,394,2,2,0.0074051806,23.4359400311,50.0000000000,32.0003532528,1.0000000000,0.1136000000,35.2112676056
1114,100,0,3,3,3,0,0,103,491,6,6,0.0094166848,23.4265233464,33.3333333333,32.0002481847,1.0000000000,0.1784000000,67.2645739910
1115,100,0,6,2,2,0,0,106,782,4,4,0.0114660183,23.4150573280,16.6666666667,32.0002362606,1.0000000000,0.1488000000,53.7634408602
1116,100,0,4,4,4,0,0,104,588,7,7,0.0109088999,23.4041484281,25.0000000000,32.0002216784,1.0000000000,0.1952000000,81.9672131148
1117,100,0,5,5,5,0,0,105,685,8,8,0.0127083190,23.3914401091,20.0000000000,32.0002416939,1.0000000000,0.2120000000,94.3396226415
1118,100,0,5,1,1,0,0,105,685,2,2,0.0097288276,23.3817112815,20.0000000000,32.0003191137,1.0000000000,0.1160000000,34.4827586207
1119,100,0,3,1,1,0,0,103,491,2,2,0.0078250834,23.3738861981,33.3333333333,32.0003213173,1.0000000000,0.1144000000,34.9650349650
1120,100,0,4,1,1,0,0,104,588,2,2,0.0086037415,23.3652824566,25.0000000000,32.0002786029,1.0000000000,0.1152000000,34.7222222222
1121,99,1,3,3,3,0,0,102,487,5,5,0.0091524781,23.3561299785,33.0000000000,32.0001610150,1.0000000000,0.1616000000,74.2574257426
1122,99,1,5,4,4,0,0,104,678,6,6,0.0115085949,23.3446213836,19.8000000000,32.0001523643,1.0000000000,0.1792000000,89.2857142857
1123,99,1,6,1,1,0,0,105,774,2,2,0.0107609463,23.3338604373,16.5000000000,32.0002508107,1.0000000000,0.1160000000,34.4827586207
1124,99,1,4,1,1,0,0,103,582,2,2,0.0083795634,23.3254808739,24.7500000000,32.0001789007,1.0000000000,0.1144000000,34.9650349650
1125,99,1,3,1,1,0,0,102,486,2,2,0.0073040491,23.3181768248,33.0000000000,32.0000912473,1.0000000000,0.1136000000,35.2112676056
