Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Routing_Repairs,Partial_Promotions,Emergency_Promotions
512,100,0,2,100,100,0,0,0,0,0,100,100,0.0252195420,37.0737079734,50.0000000000,8.0001347309,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
513,100,0,2,100,100,0,0,0,0,0,100,100,0.0252195420,37.0484884314,50.0000000000,8.0001347309,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
514,100,0,2,100,100,0,0,0,0,0,100,100,0.0252195420,37.0232688894,50.0000000000,8.0001347309,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
515,100,0,2,100,100,0,0,0,0,0,100,100,0.0252195420,36.9980493474,50.0000000000,8.0001347309,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
516,100,0,2,100,100,0,0,0,0,0,100,100,0.0252195420,36.9728298054,50.0000000000,8.0001347309,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
517,100,0,2,100,100,0,0,0,0,0,100,100,0.0252195420,36.9476102634,50.0000000000,8.0001347309,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
518,100,0,2,100,100,0,0,0,0,0,100,100,0.0252195420,36.9223907214,50.0000000000,8.0001347309,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
519,100,0,2,100,100,0,0,0,0,0,100,100,0.0252195420,36.8971711794,50.0000000000,8.0001347309,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
520,100,0,2,100,100,0,0,0,0,0,100,100,0.0252195420,36.8719516374,50.0000000000,8.0001347309,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
521,100,0,7,100,100,0,0,1,107,879,100,100,0.0342923748,36.8376592626,14.2857142857,8.0000797053,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
522,100,0,7,100,100,0,0,0,0,0,100,100,0.0235449637,36.8141142989,14.2857142857,8.0000797053,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
523,100,0,7,100,100,0,0,0,0,0,100,100,0.0235449637,36.7905693352,14.2857142857,8.0000797053,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
524,100,0,7,100,100,0,0,0,0,0,100,100,0.0235449637,36.7670243715,14.2857142857,8.0000797053,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
525,100,0,7,100,100,0,0,0,0,0,100,100,0.0235449637,36.7434794077,14.2857142857,8.0000797053,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
526,100,0,7,100,100,0,0,0,0,0,100,100,0.0235449637,36.7199344440,14.2857142857,8.0000797053,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
527,100,0,7,100,100,0,0,0,0,0,100,100,0.0235449637,36.6963894803,14.2857142857,8.0000797053,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
528,100,0,7,100,100,0,0,0,0,0,100,100,0.0235449637,36.6728445166,14.2857142857,8.0000797053,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
529,100,0,7,100,100,0,0,0,0,0,100,100,0.0235449637,36.6492995529,14.2857142857,8.0000797053,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
530,100,0,7,100,100,0,0,0,0,0,100,100,0.0235449637,36.6257545891,14.2857142857,8.0000797053,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
531,100,0,5,100,100,0,0,1,105,685,100,100,0.0320628423,36.5936917468,20.0000000000,8.0000824159,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
532,100,0,5,100,100,0,0,0,0,0,100,100,0.0234774264,36.5702143204,20.0000000000,8.0000824159,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
533,100,0,5,100,100,0,0,0,0,0,100,100,0.0234774264,36.5467368940,20.0000000000,8.0000824159,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
534,100,0,5,100,100,0,0,0,0,0,100,100,0.0234774264,36.5232594676,20.0000000000,8.0000824159,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
535,100,0,5,100,100,0,0,0,0,0,100,100,0.0234774264,36.4997820411,20.0000000000,8.0000824159,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
536,100,0,5,100,100,0,0,0,0,0,100,100,0.0234774264,36.4763046147,20.0000000000,8.0000824159,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
537,100,0,5,100,100,0,0,0,0,0,100,100,0.0234774264,36.4528271883,20.0000000000,8.0000824159,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
538,100,0,5,100,100,0,0,0,0,0,100,100,0.0234774264,36.4293497618,20.0000000000,8.0000824159,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
539,100,0,5,100,100,0,0,0,0,0,100,100,0.0234774264,36.4058723354,20.0000000000,8.0000824159,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
540,100,0,5,100,100,0,0,0,0,0,100,100,0.0234774264,36.3823949090,20.0000000000,8.0000824159,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
541,100,0,1,100,100,0,0,1,101,297,100,100,0.0345922635,36.3478026455,100.0000000000,8.0001935711,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
542,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,36.3181945083,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
543,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,36.2885863711,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
544,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,36.2589782340,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
545,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,36.2293700968,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
546,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,36.1997619597,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
547,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,36.1701538225,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
548,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,36.1405456853,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
549,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,36.1109375482,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
550,100,0,1,100,100,0,0,0,0,0,100,100,0.0296081372,36.0813294110,100.0000000000,8.0001935711,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
551,100,0,9,100,100,0,0,1,109,1073,100,100,0.0363086178,36.0450207932,11.1111111111,8.0000697269,1.0000000000,0.8872000000,225.4283137962,0,0,0,0,0
552,100,0,9,100,100,0,0,0,0,0,100,100,0.0234225334,36.0215982598,11.1111111111,8.0000697269,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
553,100,0,9,100,100,0,0,0,0,0,100,100,0.0234225334,35.9981757264,11.1111111111,8.0000697269,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
554,100,0,9,100,100,0,0,0,0,0,100,100,0.0234225334,35.9747531930,11.1111111111,8.0000697269,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
555,100,0,9,100,100,0,0,0,0,0,100,100,0.0234225334,35.9513306596,11.1111111111,8.0000697269,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
556,100,0,9,100,100,0,0,0,0,0,100,100,0.0234225334,35.9279081263,11.1111111111,8.0000697269,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
557,100,0,9,100,100,0,0,0,0,0,100,100,0.0234225334,35.9044855929,11.1111111111,8.0000697269,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
558,100,0,9,100,100,0,0,0,0,0,100,100,0.0234225334,35.8810630595,11.1111111111,8.0000697269,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
559,100,0,9,100,100,0,0,0,0,0,100,100,0.0234225334,35.8576405261,11.1111111111,8.0000697269,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
560,100,0,9,100,100,0,0,0,0,0,100,100,0.0234225334,35.8342179927,11.1111111111,8.0000697269,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
561,100,0,1,100,100,0,0,1,101,297,100,100,0.0345446365,35.7996733562,100.0000000000,8.0001946416,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
562,100,0,1,100,100,0,0,0,0,0,100,100,0.0295648029,35.7701085533,100.0000000000,8.0001946416,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
563,100,0,1,100,100,0,0,0,0,0,100,100,0.0295648029,35.7405437505,100.0000000000,8.0001946416,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
564,100,0,1,100,100,0,0,0,0,0,100,100,0.0295648029,35.7109789476,100.0000000000,8.0001946416,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
565,100,0,1,100,100,0,0,0,0,0,100,100,0.0295648029,35.6814141447,100.0000000000,8.0001946416,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
566,100,0,1,100,100,0,0,0,0,0,100,100,0.0295648029,35.6518493419,100.0000000000,8.0001946416,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
567,100,0,1,100,100,0,0,0,0,0,100,100,0.0295648029,35.6222845390,100.0000000000,8.0001946416,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
568,100,0,1,100,100,0,0,0,0,0,100,100,0.0295648029,35.5927197361,100.0000000000,8.0001946416,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
569,100,0,1,100,100,0,0,0,0,0,100,100,0.0295648029,35.5631549333,100.0000000000,8.0001946416,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
570,100,0,1,100,100,0,0,0,0,0,100,100,0.0295648029,35.5335901304,100.0000000000,8.0001946416,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
571,100,0,5,100,100,0,0,1,105,685,100,100,0.0322106991,35.5013794313,20.0000000000,8.0000872397,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
572,100,0,5,100,100,0,0,0,0,0,100,100,0.0236017546,35.4777776767,20.0000000000,8.0000872397,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
573,100,0,5,100,100,0,0,0,0,0,100,100,0.0236017546,35.4541759221,20.0000000000,8.0000872397,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
574,100,0,5,100,100,0,0,0,0,0,100,100,0.0236017546,35.4305741675,20.0000000000,8.0000872397,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
575,100,0,5,100,100,0,0,0,0,0,100,100,0.0236017546,35.4069724130,20.0000000000,8.0000872397,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
576,100,0,5,100,100,0,0,0,0,0,100,100,0.0236017546,35.3833706584,20.0000000000,8.0000872397,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
577,100,0,5,100,100,0,0,0,0,0,100,100,0.0236017546,35.3597689038,20.0000000000,8.0000872397,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
578,100,0,5,100,100,0,0,0,0,0,100,100,0.0236017546,35.3361671492,20.0000000000,8.0000872397,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
579,100,0,5,100,100,0,0,0,0,0,100,100,0.0236017546,35.3125653946,20.0000000000,8.0000872397,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
580,100,0,5,100,100,0,0,0,0,0,100,100,0.0236017546,35.2889636400,20.0000000000,8.0000872397,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
581,100,0,1,100,100,0,0,1,101,297,100,100,0.0305056688,35.2584579712,100.0000000000,8.0001523042,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
582,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,35.2325503607,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
583,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,35.2066427502,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
584,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,35.1807351397,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
585,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,35.1548275291,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
586,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,35.1289199186,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
587,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,35.1030123081,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
588,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,35.0771046976,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
589,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,35.0511970871,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
590,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,35.0252894766,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
591,100,0,3,100,100,0,0,1,103,491,100,100,0.0300390010,34.9952504755,33.3333333333,8.0000982464,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
592,100,0,3,100,100,0,0,0,0,0,100,100,0.0235777840,34.9716726915,33.3333333333,8.0000982464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
593,100,0,3,100,100,0,0,0,0,0,100,100,0.0235777840,34.9480949076,33.3333333333,8.0000982464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
594,100,0,3,100,100,0,0,0,0,0,100,100,0.0235777840,34.9245171236,33.3333333333,8.0000982464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
595,100,0,3,100,100,0,0,0,0,0,100,100,0.0235777840,34.9009393396,33.3333333333,8.0000982464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
596,100,0,3,100,100,0,0,0,0,0,100,100,0.0235777840,34.8773615556,33.3333333333,8.0000982464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
597,100,0,3,100,100,0,0,0,0,0,100,100,0.0235777840,34.8537837716,33.3333333333,8.0000982464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
598,100,0,3,100,100,0,0,0,0,0,100,100,0.0235777840,34.8302059876,33.3333333333,8.0000982464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
599,100,0,3,100,100,0,0,0,0,0,100,100,0.0235777840,34.8066282036,33.3333333333,8.0000982464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
600,100,0,3,100,100,0,0,0,0,0,100,100,0.0235777840,34.7830504196,33.3333333333,8.0000982464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
601,100,0,6,100,100,0,0,1,106,782,100,100,0.0330147011,34.7500357186,16.6666666667,8.0000794962,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
602,100,0,6,100,100,0,0,0,0,0,100,100,0.0233636904,34.7266720281,16.6666666667,8.0000794962,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
603,100,0,6,100,100,0,0,0,0,0,100,100,0.0233636904,34.7033083377,16.6666666667,8.0000794962,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
604,100,0,6,100,100,0,0,0,0,0,100,100,0.0233636904,34.6799446473,16.6666666667,8.0000794962,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
605,100,0,6,100,100,0,0,0,0,0,100,100,0.0233636904,34.6565809568,16.6666666667,8.0000794962,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
606,100,0,6,100,100,0,0,0,0,0,100,100,0.0233636904,34.6332172664,16.6666666667,8.0000794962,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
607,100,0,6,100,100,0,0,0,0,0,100,100,0.0233636904,34.6098535759,16.6666666667,8.0000794962,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
608,100,0,6,100,100,0,0,0,0,0,100,100,0.0233636904,34.5864898855,16.6666666667,8.0000794962,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
609,100,0,6,100,100,0,0,0,0,0,100,100,0.0233636904,34.5631261951,16.6666666667,8.0000794962,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
610,100,0,6,100,100,0,0,0,0,0,100,100,0.0233636904,34.5397625046,16.6666666667,8.0000794962,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
611,100,0,9,100,100,0,0,1,109,1073,100,100,0.0360099567,34.5037525479,11.1111111111,8.0000603303,1.0000000000,0.8872000000,225.4283137962,0,0,0,0,0
612,100,0,9,100,100,0,0,0,0,0,100,100,0.0231654291,34.4805871188,11.1111111111,8.0000603303,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
613,100,0,9,100,100,0,0,0,0,0,100,100,0.0231654291,34.4574216897,11.1111111111,8.0000603303,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
614,100,0,9,100,100,0,0,0,0,0,100,100,0.0231654291,34.4342562606,11.1111111111,8.0000603303,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
615,100,0,9,100,100,0,0,0,0,0,100,100,0.0231654291,34.4110908315,11.1111111111,8.0000603303,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
616,100,0,9,100,100,0,0,0,0,0,100,100,0.0231654291,34.3879254024,11.1111111111,8.0000603303,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
617,100,0,9,100,100,0,0,0,0,0,100,100,0.0231654291,34.3647599733,11.1111111111,8.0000603303,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
618,100,0,9,100,100,0,0,0,0,0,100,100,0.0231654291,34.3415945442,11.1111111111,8.0000603303,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
619,100,0,9,100,100,0,0,0,0,0,100,100,0.0231654291,34.3184291151,11.1111111111,8.0000603303,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
620,100,0,9,100,100,0,0,0,0,0,100,100,0.0231654291,34.2952636860,11.1111111111,8.0000603303,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
621,100,0,2,100,100,0,0,1,102,394,100,100,0.0301157093,34.2651479767,50.0000000000,8.0001222038,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
622,100,0,2,100,100,0,0,0,0,0,100,100,0.0246073790,34.2405405977,50.0000000000,8.0001222038,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
623,100,0,2,100,100,0,0,0,0,0,100,100,0.0246073790,34.2159332188,50.0000000000,8.0001222038,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
624,100,0,2,100,100,0,0,0,0,0,100,100,0.0246073790,34.1913258398,50.0000000000,8.0001222038,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
625,100,0,2,100,100,0,0,0,0,0,100,100,0.0246073790,34.1667184609,50.0000000000,8.0001222038,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
626,100,0,2,100,100,0,0,0,0,0,100,100,0.0246073790,34.1421110819,50.0000000000,8.0001222038,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
627,100,0,2,100,100,0,0,0,0,0,100,100,0.0246073790,34.1175037029,50.0000000000,8.0001222038,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
628,100,0,2,100,100,0,0,0,0,0,100,100,0.0246073790,34.0928963240,50.0000000000,8.0001222038,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
629,100,0,2,100,100,0,0,0,0,0,100,100,0.0246073790,34.0682889450,50.0000000000,8.0001222038,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
630,100,0,2,100,100,0,0,0,0,0,100,100,0.0246073790,34.0436815661,50.0000000000,8.0001222038,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
631,100,0,10,100,100,0,0,1,110,1170,100,100,0.0374243328,34.0062572332,10.0000000000,8.0000600717,1.0000000000,0.8880000000,225.2252252252,0,0,0,0,0
632,100,0,10,100,100,0,0,0,0,0,100,100,0.0234885980,33.9827686353,10.0000000000,8.0000600717,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
633,100,0,10,100,100,0,0,0,0,0,100,100,0.0234885980,33.9592800373,10.0000000000,8.0000600717,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
634,100,0,10,100,100,0,0,0,0,0,100,100,0.0234885980,33.9357914393,10.0000000000,8.0000600717,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
635,100,0,10,100,100,0,0,0,0,0,100,100,0.0234885980,33.9123028413,10.0000000000,8.0000600717,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
636,100,0,10,100,100,0,0,0,0,0,100,100,0.0234885980,33.8888142433,10.0000000000,8.0000600717,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
637,100,0,10,100,100,0,0,0,0,0,100,100,0.0234885980,33.8653256453,10.0000000000,8.0000600717,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
638,100,0,10,100,100,0,0,0,0,0,100,100,0.0234885980,33.8418370474,10.0000000000,8.0000600717,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
639,100,0,10,100,100,0,0,0,0,0,100,100,0.0234885980,33.8183484494,10.0000000000,8.0000600717,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
640,100,0,10,100,100,0,0,0,0,0,100,100,0.0234885980,33.7948598514,10.0000000000,8.0000600717,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
641,100,0,3,100,100,0,0,1,103,491,100,100,0.0314371034,33.7634227480,33.3333333333,8.0001197862,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
642,100,0,3,100,100,0,0,0,0,0,100,100,0.0248313476,33.7385914004,33.3333333333,8.0001197862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
643,100,0,3,100,100,0,0,0,0,0,100,100,0.0248313476,33.7137600529,33.3333333333,8.0001197862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
644,100,0,3,100,100,0,0,0,0,0,100,100,0.0248313476,33.6889287053,33.3333333333,8.0001197862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
645,100,0,3,100,100,0,0,0,0,0,100,100,0.0248313476,33.6640973578,33.3333333333,8.0001197862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
646,100,0,3,100,100,0,0,0,0,0,100,100,0.0248313476,33.6392660102,33.3333333333,8.0001197862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
647,100,0,3,100,100,0,0,0,0,0,100,100,0.0248313476,33.6144346627,33.3333333333,8.0001197862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
648,100,0,3,100,100,0,0,0,0,0,100,100,0.0248313476,33.5896033151,33.3333333333,8.0001197862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
649,100,0,3,100,100,0,0,0,0,0,100,100,0.0248313476,33.5647719675,33.3333333333,8.0001197862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
650,100,0,3,100,100,0,0,0,0,0,100,100,0.0248313476,33.5399406200,33.3333333333,8.0001197862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
651,100,0,2,100,100,0,0,1,102,394,100,100,0.0312294490,33.5087111710,50.0000000000,8.0001438363,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
652,100,0,2,100,100,0,0,0,0,0,100,100,0.0255890338,33.4831221372,50.0000000000,8.0001438363,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
653,100,0,2,100,100,0,0,0,0,0,100,100,0.0255890338,33.4575331034,50.0000000000,8.0001438363,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
654,100,0,2,100,100,0,0,0,0,0,100,100,0.0255890338,33.4319440696,50.0000000000,8.0001438363,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
655,100,0,2,100,100,0,0,0,0,0,100,100,0.0255890338,33.4063550358,50.0000000000,8.0001438363,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
656,100,0,2,100,100,0,0,0,0,0,100,100,0.0255890338,33.3807660020,50.0000000000,8.0001438363,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
657,100,0,2,100,100,0,0,0,0,0,100,100,0.0255890338,33.3551769682,50.0000000000,8.0001438363,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
658,100,0,2,100,100,0,0,0,0,0,100,100,0.0255890338,33.3295879344,50.0000000000,8.0001438363,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
659,100,0,2,100,100,0,0,0,0,0,100,100,0.0255890338,33.3039989007,50.0000000000,8.0001438363,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
660,100,0,2,100,100,0,0,0,0,0,100,100,0.0255890338,33.2784098669,50.0000000000,8.0001438363,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
661,100,0,6,100,100,0,0,1,106,782,100,100,0.0327232109,33.2456866560,16.6666666667,8.0000717419,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
662,100,0,6,100,100,0,0,0,0,0,100,100,0.0231126895,33.2225739665,16.6666666667,8.0000717419,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
663,100,0,6,100,100,0,0,0,0,0,100,100,0.0231126895,33.1994612771,16.6666666667,8.0000717419,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
664,100,0,6,100,100,0,0,0,0,0,100,100,0.0231126895,33.1763485876,16.6666666667,8.0000717419,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
665,100,0,6,100,100,0,0,0,0,0,100,100,0.0231126895,33.1532358982,16.6666666667,8.0000717419,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
666,100,0,6,100,100,0,0,0,0,0,100,100,0.0231126895,33.1301232087,16.6666666667,8.0000717419,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
667,100,0,6,100,100,0,0,0,0,0,100,100,0.0231126895,33.1070105193,16.6666666667,8.0000717419,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
668,100,0,6,100,100,0,0,0,0,0,100,100,0.0231126895,33.0838978298,16.6666666667,8.0000717419,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
669,100,0,6,100,100,0,0,0,0,0,100,100,0.0231126895,33.0607851404,16.6666666667,8.0000717419,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
670,100,0,6,100,100,0,0,0,0,0,100,100,0.0231126895,33.0376724509,16.6666666667,8.0000717419,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
671,100,0,2,100,100,0,0,1,102,394,100,100,0.0323064694,33.0053659815,50.0000000000,8.0001557813,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
672,100,0,2,100,100,0,0,0,0,0,100,100,0.0265712036,32.9787947780,50.0000000000,8.0001557813,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
673,100,0,2,100,100,0,0,0,0,0,100,100,0.0265712036,32.9522235744,50.0000000000,8.0001557813,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
