Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS,CH_Relays
1,100,0,3,100,100,0,0,1,103,491,100,100,0.0353055509,49.9496694491,33.3333333333,23.2250942579,1.0000000000,0.8888000000,226.8226822682,0,0,0,0,2
2,100,0,3,100,100,0,0,0,0,0,100,100,0.0275421519,49.9221272972,33.3333333333,23.2250942579,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
3,100,0,3,100,100,0,0,0,0,0,100,100,0.0275421519,49.8945851453,33.3333333333,23.2250942579,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
4,100,0,3,100,100,0,0,0,0,0,100,100,0.0275421519,49.8670429934,33.3333333333,23.2250942579,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
5,100,0,3,100,100,0,0,0,0,0,100,100,0.0275421519,49.8395008416,33.3333333333,23.2250942579,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
6,100,0,11,100,100,0,0,1,111,1267,100,100,0.0387325235,49.8007683181,9.0909090909,60.2391986137,1.0000000000,0.8952000000,225.2010723861,0,0,0,0,10
7,100,0,11,100,100,0,0,0,0,0,100,100,0.0227316003,49.7780367178,9.0909090909,60.2391986137,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,10
8,100,0,11,100,100,0,0,0,0,0,100,100,0.0227316003,49.7553051176,9.0909090909,60.2391986137,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,10
9,100,0,11,100,100,0,0,0,0,0,100,100,0.0227316003,49.7325735173,9.0909090909,60.2391986137,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,10
10,100,0,11,100,100,0,0,0,0,0,100,100,0.0227316003,49.7098419170,9.0909090909,60.2391986137,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,10
11,100,0,7,100,100,0,0,1,107,879,100,100,0.0348058235,49.6750360936,14.2857142857,34.9179709594,1.0000000000,0.8920000000,226.0089686099,0,0,0,0,6
12,100,0,7,100,100,0,0,0,0,0,100,100,0.0231158887,49.6519202049,14.2857142857,34.9179709594,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
13,100,0,7,100,100,0,0,0,0,0,100,100,0.0231158887,49.6288043161,14.2857142857,34.9179709594,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
14,100,0,7,100,100,0,0,0,0,0,100,100,0.0231158887,49.6056884274,14.2857142857,34.9179709594,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
15,100,0,7,100,100,0,0,0,0,0,100,100,0.0231158887,49.5825725386,14.2857142857,34.9179709594,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,6
16,100,0,9,100,100,0,0,1,109,1073,100,100,0.0367068001,49.5458657385,11.1111111111,51.1268578843,1.0000000000,0.8936000000,225.6042972247,0,0,0,0,8
17,100,0,9,100,100,0,0,0,0,0,100,100,0.0228532698,49.5230124687,11.1111111111,51.1268578843,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,8
18,100,0,9,100,100,0,0,0,0,0,100,100,0.0228532698,49.5001591989,11.1111111111,51.1268578843,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,8
19,100,0,9,100,100,0,0,0,0,0,100,100,0.0228532698,49.4773059292,11.1111111111,51.1268578843,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,8
20,100,0,9,100,100,0,0,0,0,0,100,100,0.0228532698,49.4544526594,11.1111111111,51.1268578843,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,8
21,100,0,6,100,100,0,0,1,106,782,100,100,0.0348470220,49.4196056374,16.6666666667,41.9337944426,1.0000000000,0.8912000000,226.2118491921,0,0,0,0,5
22,100,0,6,100,100,0,0,0,0,0,100,100,0.0240956104,49.3955100270,16.6666666667,41.9337944426,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
23,100,0,6,100,100,0,0,0,0,0,100,100,0.0240956104,49.3714144166,16.6666666667,41.9337944426,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
24,100,0,6,100,100,0,0,0,0,0,100,100,0.0240956104,49.3473188062,16.6666666667,41.9337944426,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
25,100,0,6,100,100,0,0,0,0,0,100,100,0.0240956104,49.3232231958,16.6666666667,41.9337944426,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
26,100,0,5,100,100,0,0,1,105,685,100,100,0.0358631740,49.2873600218,20.0000000000,34.9178016375,1.0000000000,0.8904000000,226.4150943396,0,0,0,0,4
