Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
41,100,0,10,100,10,90,0,3,110,1170,10,10,0.4476923747,40.1781951467,10.0000000000,12.2881354542,0.1000000000,0.6825600000,45.0070323488
42,100,0,5,100,5,95,0,3,105,685,5,5,0.2337354465,39.9444597001,20.0000000000,12.2881202551,0.0500000000,0.5956800000,25.7856567284
43,100,0,2,100,2,98,0,3,102,394,2,2,0.1070125629,39.8374471372,50.0000000000,12.2880838653,0.0200000000,0.5435520000,11.3034263511
44,100,0,2,100,2,98,0,3,102,394,2,2,0.1064792314,39.7309679058,50.0000000000,12.2881268722,0.0200000000,0.5435520000,11.3034263511
45,100,0,4,100,4,96,0,3,104,588,4,4,0.1913267683,39.5396411375,25.0000000000,12.2881431143,0.0400000000,0.5783040000,21.2483399734
46,100,0,3,100,3,97,0,3,103,491,3,3,0.1492956457,39.3903454919,33.3333333333,12.2881028023,0.0300000000,0.5609280000,16.4299161390
47,100,0,9,100,9,91,0,3,109,1073,9,9,0.4049235955,38.9854218963,11.1111111111,12.2881470953,0.0900000000,0.6651840000,41.5644393130
48,100,0,5,100,5,95,0,3,104,685,5,5,0.2357883536,38.7496335427,20.0000000000,12.2881590223,0.0500000000,0.5905920000,26.0078023407
49,100,0,6,100,6,94,0,3,106,782,6,6,0.2767531159,38.4728804268,16.6666666667,12.2881180210,0.0600000000,0.6130560000,30.0657688694
50,100,0,5,100,5,95,0,3,105,685,5,5,0.2347201470,38.2381602799,20.0000000000,12.2881555609,0.0500000000,0.5956800000,25.7856567284
51,100,0,10,100,10,90,0,3,110,1170,10,10,0.4477311928,37.7904290871,10.0000000000,12.2881227989,0.1000000000,0.6825600000,45.0070323488
52,100,0,3,100,3,97,0,3,103,491,3,3,0.1491771346,37.6412519524,33.3333333333,12.2881300505,0.0300000000,0.5609280000,16.4299161390
53,100,0,1,100,1,99,0,3,101,297,1,1,0.0646246405,37.5766273119,100.0000000000,12.2880510660,0.0100000000,0.5261760000,5.8383506659
54,100,0,1,100,1,99,0,3,101,297,1,1,0.0699322690,37.5066950429,100.0000000000,12.2881826377,0.0100000000,0.5261760000,5.8383506659
55,100,0,4,100,4,96,0,3,104,588,4,4,0.1918082897,37.3148867533,25.0000000000,12.2881108709,0.0400000000,0.5783040000,21.2483399734
56,100,0,4,100,4,96,0,3,104,588,4,4,0.1918168001,37.1230699531,25.0000000000,12.2881388772,0.0400000000,0.5783040000,21.2483399734
57,100,0,6,100,6,94,0,3,106,782,6,6,0.2771396134,36.8459303398,16.6666666667,12.2881438337,0.0600000000,0.6130560000,30.0657688694
58,100,0,4,100,4,96,0,3,104,588,4,4,0.1923359000,36.6535944398,25.0000000000,12.2881026273,0.0400000000,0.5783040000,21.2483399734
59,100,0,10,100,10,90,0,3,110,1170,10,10,0.4477162536,36.2058781862,10.0000000000,12.2881420848,0.1000000000,0.6825600000,45.0070323488
60,100,0,6,100,6,94,0,3,106,782,6,6,0.2768406272,35.9290375590,16.6666666667,12.2881387729,0.0600000000,0.6130560000,30.0657688694
61,100,0,2,100,2,98,0,4,102,394,2,2,0.1062595016,35.8227780574,50.0000000000,12.2880989298,0.0200000000,0.5435520000,11.3034263511
62,100,0,2,100,2,98,0,4,102,394,2,2,0.1068207531,35.7159573043,50.0000000000,12.2881315605,0.0200000000,0.5435520000,11.3034263511
63,100,0,3,100,3,97,0,4,103,491,3,3,0.1509707536,35.5649865507,33.3333333333,12.2881685359,0.0300000000,0.5609280000,16.4299161390
64,100,0,3,100,3,97,0,4,103,491,3,3,0.1490189305,35.4159676202,33.3333333333,12.2881475812,0.0300000000,0.5609280000,16.4299161390
65,100,0,8,100,8,92,0,4,108,976,8,8,0.3624809620,35.0534866582,12.5000000000,12.2881179678,0.0800000000,0.6478080000,37.9371665679
66,100,0,4,100,4,96,0,4,104,588,4,4,0.1914017688,34.8620848894,25.0000000000,12.2881585263,0.0400000000,0.5783040000,21.2483399734
67,100,0,2,100,2,98,0,4,102,394,2,2,0.1068553109,34.7552295785,50.0000000000,12.2881560721,0.0200000000,0.5435520000,11.3034263511
68,100,0,10,100,10,90,0,4,110,1170,10,10,0.4478647723,34.3073648062,10.0000000000,12.2881276371,0.1000000000,0.6825600000,45.0070323488
69,100,0,3,100,3,97,0,4,103,491,3,3,0.1492079324,34.1581568739,33.3333333333,12.2881345940,0.0300000000,0.5609280000,16.4299161390
70,100,0,6,100,6,94,0,4,106,782,6,6,0.2764920976,33.8816647763,16.6666666667,12.2881248408,0.0600000000,0.6130560000,30.0657688694
71,100,0,4,100,4,96,0,4,104,588,4,4,0.1921179227,33.6895468535,25.0000000000,12.2881380961,0.0400000000,0.5783040000,21.2483399734
72,100,0,6,100,6,94,0,4,106,782,6,6,0.2769626867,33.4125841668,16.6666666667,12.2881233805,0.0600000000,0.6130560000,30.0657688694
73,100,0,8,100,8,92,0,4,108,976,8,8,0.3623442386,33.0502399282,12.5000000000,12.2881425410,0.0800000000,0.6478080000,37.9371665679
74,100,0,4,100,4,96,0,4,104,588,4,4,0.1914058306,32.8588340976,25.0000000000,12.2881009891,0.0400000000,0.5783040000,21.2483399734
75,100,0,5,100,5,95,0,4,105,685,5,5,0.2342317246,32.6246023730,20.0000000000,12.2881319735,0.0500000000,0.5956800000,25.7856567284
76,100,0,4,100,4,96,0,4,104,588,4,4,0.1917341229,32.4328682501,25.0000000000,12.2881407076,0.0400000000,0.5783040000,21.2483399734
77,100,0,6,100,6,94,0,4,106,782,6,6,0.2770822545,32.1557859956,16.6666666667,12.2881386040,0.0600000000,0.6130560000,30.0657688694
78,100,0,6,100,6,94,0,4,106,782,6,6,0.2771372171,31.8786487785,16.6666666667,12.2881117415,0.0600000000,0.6130560000,30.0657688694
79,100,0,7,100,7,93,0,4,106,879,7,7,0.3193206513,31.5593281273,14.2857142857,12.2881432249,0.0700000000,0.6253440000,34.3874731348
80,100,0,7,100,7,93,0,4,107,879,7,7,0.3199392945,31.2393888327,14.2857142857,12.2881354387,0.0700000000,0.6304320000,34.1099436577
81,100,0,5,100,5,95,0,5,105,685,5,5,0.2342228525,31.0051659802,20.0000000000,12.2881168132,0.0500000000,0.5956800000,25.7856567284
82,100,0,5,100,5,95,0,5,105,685,5,5,0.2340686064,30.7710973738,20.0000000000,12.2881336213,0.0500000000,0.5956800000,25.7856567284
83,100,0,8,100,8,92,0,5,108,976,8,8,0.3625867127,30.4085106611,12.5000000000,12.2881220422,0.0800000000,0.6478080000,37.9371665679
84,100,0,5,100,5,95,0,5,105,685,5,5,0.2340206849,30.1744899762,20.0000000000,12.2881227750,0.0500000000,0.5956800000,25.7856567284
85,100,0,6,100,6,94,0,5,106,782,6,6,0.2765368112,29.8979531649,16.6666666667,12.2881254096,0.0600000000,0.6130560000,30.0657688694
86,100,0,6,100,6,94,0,5,106,782,6,6,0.2766521939,29.6213009710,16.6666666667,12.2881363711,0.0600000000,0.6130560000,30.0657688694
87,100,0,3,100,3,97,0,5,103,491,3,3,0.1491337930,29.4721671780,33.3333333333,12.2881433873,0.0300000000,0.5609280000,16.4299161390
88,100,0,5,100,5,95,0,5,105,685,5,5,0.2342783282,29.2378888499,20.0000000000,12.2881178230,0.0500000000,0.5956800000,25.7856567284
89,100,0,6,100,6,94,0,5,106,782,6,6,0.2782715963,28.9596172536,16.6666666667,12.2881505294,0.0600000000,0.6130560000,30.0657688694
90,100,0,4,100,4,96,0,5,104,588,4,4,0.1921683009,28.7674489527,25.0000000000,12.2881807044,0.0400000000,0.5783040000,21.2483399734
91,100,0,4,100,4,96,0,5,104,588,4,4,0.1913519780,28.5760969747,25.0000000000,12.2881477442,0.0400000000,0.5783040000,21.2483399734
92,100,0,6,100,6,94,0,5,106,782,6,6,0.2766667589,28.2994302158,16.6666666667,12.2881261815,0.0600000000,0.6130560000,30.0657688694
93,100,0,5,100,5,95,0,5,105,685,5,5,0.2343401897,28.0650900261,20.0000000000,12.2881458960,0.0500000000,0.5956800000,25.7856567284
94,100,0,6,100,6,94,0,5,106,782,6,6,0.2770863946,27.7880036315,16.6666666667,12.2880978931,0.0600000000,0.6130560000,30.0657688694
95,100,0,6,100,6,94,0,5,106,782,6,6,0.2769882051,27.5110154264,16.6666666667,12.2881292225,0.0600000000,0.6130560000,30.0657688694
