Node,Death_Round
0,1596
1,1571
2,1591
3,1396
4,1571
5,1591
6,1556
7,1561
8,1561
9,1606
10,1516
11,1611
12,1571
13,1596
14,1576
15,1506
16,1571
17,1591
18,1541
19,1551
20,1546
21,1561
22,1611
23,1596
24,1586
25,1601
26,1592
27,1561
28,1611
29,1597
30,1601
31,1596
32,1551
33,1576
34,1556
35,1451
36,1536
37,1476
38,1616
39,1531
40,1561
41,1591
42,1446
43,1546
44,1606
45,1541
46,1606
47,1591
48,1511
49,1602
50,1601
51,1561
52,1426
53,1566
54,1601
55,1584
56,1596
57,1591
58,1611
59,1616
60,1596
61,1576
62,1601
63,1616
64,1586
65,1531
66,1536
67,1601
68,1511
69,1587
70,1576
71,1541
72,1486
73,1566
74,1521
75,1526
76,1586
77,1526
78,1556
79,1561
80,1566
81,1536
82,1581
83,1401
84,1521
85,1506
86,1411
87,1586
88,1501
89,1596
90,1521
91,1431
92,1601
93,1588
94,1481
95,1606
96,1496
97,1561
98,1511
99,1491
