Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS,CH_Relays
1,100,0,3,100,100,0,0,1,103,491,100,100,0.0334617601,49.9510732399,33.3333333333,22.4991889745,1.0000000000,0.8888000000,226.8226822682,0,0,0,0,2
2,100,0,3,100,100,0,0,0,0,0,100,100,0.0257565028,49.9253167371,33.3333333333,22.4991889745,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
3,100,0,3,100,100,0,0,0,0,0,100,100,0.0257565028,49.8995602344,33.3333333333,22.4991889745,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
4,100,0,3,100,100,0,0,0,0,0,100,100,0.0257565028,49.8738037316,33.3333333333,22.4991889745,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
5,100,0,3,100,100,0,0,0,0,0,100,100,0.0257565028,49.8480472289,33.3333333333,22.4991889745,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,2
6,100,0,6,100,100,0,0,1,106,782,100,100,0.0337198193,49.8143274096,16.6666666667,26.1279905904,1.0000000000,0.8912000000,226.2118491921,0,0,0,0,5
7,100,0,6,100,100,0,0,0,0,0,100,100,0.0230478320,49.7912795776,16.6666666667,26.1279905904,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
8,100,0,6,100,100,0,0,0,0,0,100,100,0.0230478320,49.7682317456,16.6666666667,26.1279905904,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
9,100,0,6,100,100,0,0,0,0,0,100,100,0.0230478320,49.7451839137,16.6666666667,26.1279905904,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
10,100,0,6,100,100,0,0,0,0,0,100,100,0.0230478320,49.7221360817,16.6666666667,26.1279905904,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
11,100,0,5,100,100,0,0,1,105,685,100,100,0.0342043040,49.6879317777,20.0000000000,29.1922919079,1.0000000000,0.8904000000,226.4150943396,0,0,0,0,4
