Round,Alive,Dead,ChainLength,Leader,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,ChainRebuilt
28,100,0,100,27,100,100,0,100,100,0.0258788738,35.3565247063,841.6032674712,1.0000000000,0.8416000000,250.0000000000,0
29,100,0,100,28,100,100,0,100,100,0.0254582932,35.3310664130,841.6032262088,1.0000000000,0.8416000000,250.0000000000,0
30,100,0,100,29,100,100,0,100,100,0.0247081796,35.3063582334,841.6030988347,1.0000000000,0.8416000000,250.0000000000,0
31,100,0,100,30,100,100,0,100,100,0.0253831635,35.2809750699,841.6032175604,1.0000000000,0.8416000000,250.0000000000,0
32,100,0,100,31,100,100,0,100,100,0.0284635466,35.2525115233,841.6034144717,1.0000000000,0.8416000000,250.0000000000,0
33,100,0,100,32,100,100,0,100,100,0.0271696121,35.2253419112,841.6033544099,1.0000000000,0.8416000000,250.0000000000,0
34,100,0,100,33,100,100,0,100,100,0.0271106603,35.1982312509,841.6033512036,1.0000000000,0.8416000000,250.0000000000,0
35,100,0,100,34,100,100,0,100,100,0.0286234390,35.1696078120,841.6034208382,1.0000000000,0.8416000000,250.0000000000,0
36,100,0,100,35,100,100,0,100,100,0.0253037665,35.1443040455,841.6032078527,1.0000000000,0.8416000000,250.0000000000,0
37,100,0,100,36,100,100,0,100,100,0.0253588227,35.1189452228,841.6032146501,1.0000000000,0.8416000000,250.0000000000,0
38,100,0,100,37,100,100,0,100,100,0.0283243682,35.0906208546,841.6034087744,1.0000000000,0.8416000000,250.0000000000,0
39,100,0,100,38,100,100,0,100,100,0.0269338362,35.0636870184,841.6033412592,1.0000000000,0.8416000000,250.0000000000,0
40,100,0,100,39,100,100,0,100,100,0.0269947636,35.0366922548,841.6033447432,1.0000000000,0.8416000000,250.0000000000,0
41,100,0,100,40,100,100,0,100,100,0.0253820070,35.0113102478,841.6032174234,1.0000000000,0.8416000000,250.0000000000,0
42,100,0,100,41,100,100,0,100,100,0.0264665704,34.9848436773,841.6033121851,1.0000000000,0.8416000000,250.0000000000,0
43,100,0,100,42,100,100,0,100,100,0.0249249253,34.9599187521,841.6031495587,1.0000000000,0.8416000000,250.0000000000,0
44,100,0,100,43,100,100,0,100,100,0.0276274089,34.9322913432,841.6033777011,1.0000000000,0.8416000000,250.0000000000,0
45,100,0,100,44,100,100,0,100,100,0.0251982216,34.9070931217,841.6031938800,1.0000000000,0.8416000000,250.0000000000,0
46,100,0,100,45,100,100,0,100,100,0.0267918330,34.8803012887,841.6033328860,1.0000000000,0.8416000000,250.0000000000,0
47,100,0,100,46,100,100,0,100,100,0.0252289344,34.8550723544,841.6031980854,1.0000000000,0.8416000000,250.0000000000,0
48,100,0,100,47,100,100,0,100,100,0.0248362686,34.8302360858,841.6031312807,1.0000000000,0.8416000000,250.0000000000,0
49,100,0,100,48,100,100,0,100,100,0.0253640596,34.8048720262,841.6032152810,1.0000000000,0.8416000000,250.0000000000,0
50,100,0,100,49,100,100,0,100,100,0.0248640550,34.7800079712,841.6031372991,1.0000000000,0.8416000000,250.0000000000,0
51,100,0,100,50,100,100,0,100,100,0.0254533009,34.7545546703,841.6032256489,1.0000000000,0.8416000000,250.0000000000,0
52,100,0,100,51,100,100,0,100,100,0.0251367839,34.7294178864,841.6031850797,1.0000000000,0.8416000000,250.0000000000,0
53,100,0,100,52,100,100,0,100,100,0.0257369627,34.7036809237,841.6032546828,1.0000000000,0.8416000000,250.0000000000,0
54,100,0,100,53,100,100,0,100,100,0.0248950942,34.6787858295,841.6031436976,1.0000000000,0.8416000000,250.0000000000,0
55,100,0,100,54,100,100,0,100,100,0.0249941020,34.6537917274,841.6031622143,1.0000000000,0.8416000000,250.0000000000,0
56,100,0,100,55,100,100,0,100,100,0.0248404132,34.6289513143,841.6031321971,1.0000000000,0.8416000000,250.0000000000,0
57,100,0,100,56,100,100,0,100,100,0.0260873420,34.6028639723,841.6032846631,1.0000000000,0.8416000000,250.0000000000,0
58,100,0,100,57,100,100,0,100,100,0.0283672651,34.5744967072,841.6034105464,1.0000000000,0.8416000000,250.0000000000,0
59,100,0,100,58,100,100,0,100,100,0.0279151797,34.5465815276,841.6033910911,1.0000000000,0.8416000000,250.0000000000,0
60,100,0,100,59,100,100,0,100,100,0.0287575052,34.5178240223,841.6034260379,1.0000000000,0.8416000000,250.0000000000,0
61,100,0,100,60,100,100,0,100,100,0.0284948019,34.4893292204,841.6034157308,1.0000000000,0.8416000000,250.0000000000,0
62,100,0,100,61,100,100,0,100,100,0.0255018350,34.4638273855,841.6032310083,1.0000000000,0.8416000000,250.0000000000,0
63,100,0,100,62,100,100,0,100,100,0.0256826652,34.4381447203,841.6032495159,1.0000000000,0.8416000000,250.0000000000,0
64,100,0,100,63,100,100,0,100,100,0.0262204128,34.4119243075,841.6032948100,1.0000000000,0.8416000000,250.0000000000,0
65,100,0,100,64,100,100,0,100,100,0.0263354149,34.3855888926,841.6033031356,1.0000000000,0.8416000000,250.0000000000,0
66,100,0,100,65,100,100,0,100,100,0.0282004408,34.3573884517,841.6034035718,1.0000000000,0.8416000000,250.0000000000,0
67,100,0,100,66,100,100,0,100,100,0.0258719289,34.3315165229,841.6032668676,1.0000000000,0.8416000000,250.0000000000,0
68,100,0,100,67,100,100,0,100,100,0.0249674320,34.3065490909,841.6031574779,1.0000000000,0.8416000000,250.0000000000,0
69,100,0,100,68,100,100,0,100,100,0.0256383734,34.2809107175,841.6032451763,1.0000000000,0.8416000000,250.0000000000,0
70,100,0,100,69,100,100,0,100,100,0.0250408800,34.2558698375,841.6031701382,1.0000000000,0.8416000000,250.0000000000,0
71,100,0,100,70,100,100,0,100,100,0.0281813706,34.2276884669,841.6034027599,1.0000000000,0.8416000000,250.0000000000,0
72,100,0,100,71,100,100,0,100,100,0.0283942671,34.1992941998,841.6034116544,1.0000000000,0.8416000000,250.0000000000,0
73,100,0,100,72,100,100,0,100,100,0.0277615442,34.1715326557,841.6033840499,1.0000000000,0.8416000000,250.0000000000,0
74,100,0,100,73,100,100,0,100,100,0.0251087051,34.1464239506,841.6031808685,1.0000000000,0.8416000000,250.0000000000,0
75,100,0,100,74,100,100,0,100,100,0.0268377972,34.1195861534,841.6033356365,1.0000000000,0.8416000000,250.0000000000,0
76,100,0,100,75,100,100,0,100,100,0.0283878128,34.0911983405,841.6034113901,1.0000000000,0.8416000000,250.0000000000,0
77,100,0,100,76,100,100,0,100,100,0.0256206593,34.0655776813,841.6032434076,1.0000000000,0.8416000000,250.0000000000,0
78,100,0,100,77,100,100,0,100,100,0.0250998353,34.0404778460,841.6031795116,1.0000000000,0.8416000000,250.0000000000,0
79,100,0,100,78,100,100,0,100,100,0.0283363822,34.0121414638,841.6034092721,1.0000000000,0.8416000000,250.0000000000,0
80,100,0,100,79,100,100,0,100,100,0.0255338916,33.9866075722,841.6032344501,1.0000000000,0.8416000000,250.0000000000,0
81,100,0,100,80,100,100,0,100,100,0.0276661046,33.9589414676,841.6033795528,1.0000000000,0.8416000000,250.0000000000,0
82,100,0,100,81,100,100,0,100,100,0.0270389218,33.9319025458,841.6033472299,1.0000000000,0.8416000000,250.0000000000,0
83,100,0,100,82,100,100,0,100,100,0.0288379711,33.9030645746,841.6034291011,1.0000000000,0.8416000000,250.0000000000,0
84,100,0,100,83,100,100,0,100,100,0.0262094729,33.8768551017,841.6032939974,1.0000000000,0.8416000000,250.0000000000,0
85,100,0,100,84,100,100,0,100,100,0.0251739375,33.8516811642,841.6031904660,1.0000000000,0.8416000000,250.0000000000,0
86,100,0,100,85,100,100,0,100,100,0.0283604314,33.8233207328,841.6034102651,1.0000000000,0.8416000000,250.0000000000,0
87,100,0,100,86,100,100,0,100,100,0.0249445388,33.7983761940,841.6031532724,1.0000000000,0.8416000000,250.0000000000,0
88,100,0,100,87,100,100,0,100,100,0.0254231963,33.7729529978,841.6032222292,1.0000000000,0.8416000000,250.0000000000,0
89,100,0,100,88,100,100,0,100,100,0.0249364777,33.7480165200,841.6031517589,1.0000000000,0.8416000000,250.0000000000,0
90,100,0,100,89,100,100,0,100,100,0.0270625878,33.7209539322,841.6033485497,1.0000000000,0.8416000000,250.0000000000,0
91,100,0,100,90,100,100,0,100,100,0.0261199046,33.6948340276,841.6032872006,1.0000000000,0.8416000000,250.0000000000,0
92,100,0,100,91,100,100,0,100,100,0.0256653089,33.6691687188,841.6032478292,1.0000000000,0.8416000000,250.0000000000,0
93,100,0,100,92,100,100,0,100,100,0.0252560954,33.6439126234,841.6032017059,1.0000000000,0.8416000000,250.0000000000,0
94,100,0,100,93,100,100,0,100,100,0.0248786185,33.6190340050,841.6031403416,1.0000000000,0.8416000000,250.0000000000,0
95,100,0,100,94,100,100,0,100,100,0.0251143978,33.5939196072,841.6031817326,1.0000000000,0.8416000000,250.0000000000,0
96,100,0,100,95,100,100,0,100,100,0.0281176162,33.5658019910,841.6034000230,1.0000000000,0.8416000000,250.0000000000,0
97,100,0,100,96,100,100,0,100,100,0.0265865518,33.5392154392,841.6033200904,1.0000000000,0.8416000000,250.0000000000,0
98,100,0,100,97,100,100,0,100,100,0.0255623251,33.5136531141,841.6032374413,1.0000000000,0.8416000000,250.0000000000,0
99,100,0,100,98,100,100,0,100,100,0.0268500972,33.4868030168,841.6033363658,1.0000000000,0.8416000000,250.0000000000,0
100,100,0,100,99,100,100,0,100,100,0.0259289156,33.4608741012,841.6032717582,1.0000000000,0.8416000000,250.0000000000,0
101,100,0,100,0,100,100,0,100,100,0.0249788312,33.4358952700,841.6031595230,1.0000000000,0.8416000000,250.0000000000,0
102,100,0,100,1,100,100,0,100,100,0.0278614988,33.4080337713,841.6033886578,1.0000000000,0.8416000000,250.0000000000,0
103,100,0,100,2,100,100,0,100,100,0.0284273674,33.3796064038,841.6034130050,1.0000000000,0.8416000000,250.0000000000,0
104,100,0,100,3,100,100,0,100,100,0.0281679267,33.3514384772,841.6034021856,1.0000000000,0.8416000000,250.0000000000,0
105,100,0,100,4,100,100,0,100,100,0.0249173333,33.3265211439,841.6031480922,1.0000000000,0.8416000000,250.0000000000,0
106,100,0,100,5,100,100,0,100,100,0.0248182374,33.3017029065,841.6031272125,1.0000000000,0.8416000000,250.0000000000,0
107,100,0,100,6,100,100,0,100,100,0.0255129790,33.2761899275,841.6032322134,1.0000000000,0.8416000000,250.0000000000,0
108,100,0,100,7,100,100,0,100,100,0.0264752180,33.2497147095,841.6033127663,1.0000000000,0.8416000000,250.0000000000,0
109,100,0,100,8,100,100,0,100,100,0.0262520117,33.2234626978,841.6032971364,1.0000000000,0.8416000000,250.0000000000,0
110,100,0,100,9,100,100,0,100,100,0.0248254337,33.1986372640,841.6031288524,1.0000000000,0.8416000000,250.0000000000,0
111,100,0,100,10,100,100,0,100,100,0.0284140832,33.1702231808,841.6034124640,1.0000000000,0.8416000000,250.0000000000,0
112,100,0,100,11,100,100,0,100,100,0.0266841553,33.1435390255,841.6033262826,1.0000000000,0.8416000000,250.0000000000,0
113,100,0,100,12,100,100,0,100,100,0.0277621942,33.1157768314,841.6033840802,1.0000000000,0.8416000000,250.0000000000,0
114,100,0,100,13,100,100,0,100,100,0.0269648136,33.0888120177,841.6033430384,1.0000000000,0.8416000000,250.0000000000,0
115,100,0,100,14,100,100,0,100,100,0.0253744585,33.0634375593,841.6032165260,1.0000000000,0.8416000000,250.0000000000,0
116,100,0,100,15,100,100,0,100,100,0.0268346394,33.0366029198,841.6033354488,1.0000000000,0.8416000000,250.0000000000,0
117,100,0,100,16,100,100,0,100,100,0.0281869043,33.0084160156,841.6034029958,1.0000000000,0.8416000000,250.0000000000,0
118,100,0,100,17,100,100,0,100,100,0.0282819473,32.9801340683,841.6034070076,1.0000000000,0.8416000000,250.0000000000,0
119,100,0,100,18,100,100,0,100,100,0.0268288377,32.9533052305,841.6033351034,1.0000000000,0.8416000000,250.0000000000,0
120,100,0,100,19,100,100,0,100,100,0.0248907612,32.9284144693,841.6031428236,1.0000000000,0.8416000000,250.0000000000,0
121,100,0,100,20,100,100,0,100,100,0.0254820512,32.9029324181,841.6032288459,1.0000000000,0.8416000000,250.0000000000,0
122,100,0,100,21,100,100,0,100,100,0.0257971967,32.8771352214,841.6032602312,1.0000000000,0.8416000000,250.0000000000,0
123,100,0,100,22,100,100,0,100,100,0.0264016980,32.8507335234,841.6033077651,1.0000000000,0.8416000000,250.0000000000,0
124,100,0,100,23,100,100,0,100,100,0.0261190357,32.8246144878,841.6032871334,1.0000000000,0.8416000000,250.0000000000,0
125,100,0,100,24,100,100,0,100,100,0.0281593594,32.7964551284,841.6034018189,1.0000000000,0.8416000000,250.0000000000,0
126,100,0,100,25,100,100,0,100,100,0.0279676115,32.7684875169,841.6033934410,1.0000000000,0.8416000000,250.0000000000,0
127,100,0,100,26,100,100,0,100,100,0.0252098357,32.7432776812,841.6031954847,1.0000000000,0.8416000000,250.0000000000,0
128,100,0,100,27,100,100,0,100,100,0.0258788738,32.7173988074,841.6032674712,1.0000000000,0.8416000000,250.0000000000,0
129,100,0,100,28,100,100,0,100,100,0.0254582932,32.6919405142,841.6032262088,1.0000000000,0.8416000000,250.0000000000,0
130,100,0,100,29,100,100,0,100,100,0.0247081796,32.6672323346,841.6030988347,1.0000000000,0.8416000000,250.0000000000,0
131,100,0,100,30,100,100,0,100,100,0.0253831635,32.6418491711,841.6032175604,1.0000000000,0.8416000000,250.0000000000,0
132,100,0,100,31,100,100,0,100,100,0.0284635466,32.6133856245,841.6034144717,1.0000000000,0.8416000000,250.0000000000,0
133,100,0,100,32,100,100,0,100,100,0.0271696121,32.5862160124,841.6033544099,1.0000000000,0.8416000000,250.0000000000,0
134,100,0,100,33,100,100,0,100,100,0.0271106603,32.5591053521,841.6033512036,1.0000000000,0.8416000000,250.0000000000,0
135,100,0,100,34,100,100,0,100,100,0.0286234390,32.5304819132,841.6034208382,1.0000000000,0.8416000000,250.0000000000,0
136,100,0,100,35,100,100,0,100,100,0.0253037665,32.5051781467,841.6032078527,1.0000000000,0.8416000000,250.0000000000,0
137,100,0,100,36,100,100,0,100,100,0.0253588227,32.4798193240,841.6032146501,1.0000000000,0.8416000000,250.0000000000,0
138,100,0,100,37,100,100,0,100,100,0.0283243682,32.4514949558,841.6034087744,1.0000000000,0.8416000000,250.0000000000,0
139,100,0,100,38,100,100,0,100,100,0.0269338362,32.4245611196,841.6033412592,1.0000000000,0.8416000000,250.0000000000,0
140,100,0,100,39,100,100,0,100,100,0.0269947636,32.3975663560,841.6033447432,1.0000000000,0.8416000000,250.0000000000,0
141,100,0,100,40,100,100,0,100,100,0.0253820070,32.3721843490,841.6032174234,1.0000000000,0.8416000000,250.0000000000,0
142,100,0,100,41,100,100,0,100,100,0.0264665704,32.3457177785,841.6033121851,1.0000000000,0.8416000000,250.0000000000,0
143,100,0,100,42,100,100,0,100,100,0.0249249253,32.3207928533,841.6031495587,1.0000000000,0.8416000000,250.0000000000,0
144,100,0,100,43,100,100,0,100,100,0.0276274089,32.2931654444,841.6033777011,1.0000000000,0.8416000000,250.0000000000,0
145,100,0,100,44,100,100,0,100,100,0.0251982216,32.2679672229,841.6031938800,1.0000000000,0.8416000000,250.0000000000,0
146,100,0,100,45,100,100,0,100,100,0.0267918330,32.2411753899,841.6033328860,1.0000000000,0.8416000000,250.0000000000,0
147,100,0,100,46,100,100,0,100,100,0.0252289344,32.2159464555,841.6031980854,1.0000000000,0.8416000000,250.0000000000,0
148,100,0,100,47,100,100,0,100,100,0.0248362686,32.1911101870,841.6031312807,1.0000000000,0.8416000000,250.0000000000,0
149,100,0,100,48,100,100,0,100,100,0.0253640596,32.1657461274,841.6032152810,1.0000000000,0.8416000000,250.0000000000,0
150,100,0,100,49,100,100,0,100,100,0.0248640550,32.1408820724,841.6031372991,1.0000000000,0.8416000000,250.0000000000,0
151,100,0,100,50,100,100,0,100,100,0.0254533009,32.1154287714,841.6032256489,1.0000000000,0.8416000000,250.0000000000,0
152,100,0,100,51,100,100,0,100,100,0.0251367839,32.0902919876,841.6031850797,1.0000000000,0.8416000000,250.0000000000,0
153,100,0,100,52,100,100,0,100,100,0.0257369627,32.0645550249,841.6032546828,1.0000000000,0.8416000000,250.0000000000,0
154,100,0,100,53,100,100,0,100,100,0.0248950942,32.0396599307,841.6031436976,1.0000000000,0.8416000000,250.0000000000,0
155,100,0,100,54,100,100,0,100,100,0.0249941020,32.0146658286,841.6031622143,1.0000000000,0.8416000000,250.0000000000,0
156,100,0,100,55,100,100,0,100,100,0.0248404132,31.9898254155,841.6031321971,1.0000000000,0.8416000000,250.0000000000,0
157,100,0,100,56,100,100,0,100,100,0.0260873420,31.9637380735,841.6032846631,1.0000000000,0.8416000000,250.0000000000,0
158,100,0,100,57,100,100,0,100,100,0.0283672651,31.9353708084,841.6034105464,1.0000000000,0.8416000000,250.0000000000,0
159,100,0,100,58,100,100,0,100,100,0.0279151797,31.9074556288,841.6033910911,1.0000000000,0.8416000000,250.0000000000,0
160,100,0,100,59,100,100,0,100,100,0.0287575052,31.8786981235,841.6034260379,1.0000000000,0.8416000000,250.0000000000,0
161,100,0,100,60,100,100,0,100,100,0.0284948019,31.8502033216,841.6034157308,1.0000000000,0.8416000000,250.0000000000,0
162,100,0,100,61,100,100,0,100,100,0.0255018350,31.8247014867,841.6032310083,1.0000000000,0.8416000000,250.0000000000,0
163,100,0,100,62,100,100,0,100,100,0.0256826652,31.7990188215,841.6032495159,1.0000000000,0.8416000000,250.0000000000,0
164,100,0,100,63,100,100,0,100,100,0.0262204128,31.7727984087,841.6032948100,1.0000000000,0.8416000000,250.0000000000,0
165,100,0,100,64,100,100,0,100,100,0.0263354149,31.7464629938,841.6033031356,1.0000000000,0.8416000000,250.0000000000,0
166,100,0,100,65,100,100,0,100,100,0.0282004408,31.7182625529,841.6034035718,1.0000000000,0.8416000000,250.0000000000,0
167,100,0,100,66,100,100,0,100,100,0.0258719289,31.6923906241,841.6032668676,1.0000000000,0.8416000000,250.0000000000,0
168,100,0,100,67,100,100,0,100,100,0.0249674320,31.6674231921,841.6031574779,1.0000000000,0.8416000000,250.0000000000,0
169,100,0,100,68,100,100,0,100,100,0.0256383734,31.6417848187,841.6032451763,1.0000000000,0.8416000000,250.0000000000,0
170,100,0,100,69,100,100,0,100,100,0.0250408800,31.6167439387,841.6031701382,1.0000000000,0.8416000000,250.0000000000,0
171,100,0,100,70,100,100,0,100,100,0.0281813706,31.5885625681,841.6034027599,1.0000000000,0.8416000000,250.0000000000,0
172,100,0,100,71,100,100,0,100,100,0.0283942671,31.5601683010,841.6034116544,1.0000000000,0.8416000000,250.0000000000,0
173,100,0,100,72,100,100,0,100,100,0.0277615442,31.5324067569,841.6033840499,1.0000000000,0.8416000000,250.0000000000,0
174,100,0,100,73,100,100,0,100,100,0.0251087051,31.5072980518,841.6031808685,1.0000000000,0.8416000000,250.0000000000,0
175,100,0,100,74,100,100,0,100,100,0.0268377972,31.4804602546,841.6033356365,1.0000000000,0.8416000000,250.0000000000,0
176,100,0,100,75,100,100,0,100,100,0.0283878128,31.4520724417,841.6034113901,1.0000000000,0.8416000000,250.0000000000,0
177,100,0,100,76,100,100,0,100,100,0.0256206593,31.4264517825,841.6032434076,1.0000000000,0.8416000000,250.0000000000,0
178,100,0,100,77,100,100,0,100,100,0.0250998353,31.4013519472,841.6031795116,1.0000000000,0.8416000000,250.0000000000,0
179,100,0,100,78,100,100,0,100,100,0.0283363822,31.3730155650,841.6034092721,1.0000000000,0.8416000000,250.0000000000,0
180,100,0,100,79,100,100,0,100,100,0.0255338916,31.3474816734,841.6032344501,1.0000000000,0.8416000000,250.0000000000,0
181,100,0,100,80,100,100,0,100,100,0.0276661046,31.3198155688,841.6033795528,1.0000000000,0.8416000000,250.0000000000,0
182,100,0,100,81,100,100,0,100,100,0.0270389218,31.2927766470,841.6033472299,1.0000000000,0.8416000000,250.0000000000,0
183,100,0,100,82,100,100,0,100,100,0.0288379711,31.2639386758,841.6034291011,1.0000000000,0.8416000000,250.0000000000,0
184,100,0,100,83,100,100,0,100,100,0.0262094729,31.2377292029,841.6032939974,1.0000000000,0.8416000000,250.0000000000,0
185,100,0,100,84,100,100,0,100,100,0.0251739375,31.2125552654,841.6031904660,1.0000000000,0.8416000000,250.0000000000,0
186,100,0,100,85,100,100,0,100,100,0.0283604314,31.1841948340,841.6034102651,1.0000000000,0.8416000000,250.0000000000,0
187,100,0,100,86,100,100,0,100,100,0.0249445388,31.1592502952,841.6031532724,1.0000000000,0.8416000000,250.0000000000,0
188,100,0,100,87,100,100,0,100,100,0.0254231963,31.1338270990,841.6032222292,1.0000000000,0.8416000000,250.0000000000,0
189,100,0,100,88,100,100,0,100,100,0.0249364777,31.1088906212,841.6031517589,1.0000000000,0.8416000000,250.0000000000,0
190,100,0,100,89,100,100,0,100,100,0.0270625878,31.0818280334,841.6033485497,1.0000000000,0.8416000000,250.0000000000,0
191,100,0,100,90,100,100,0,100,100,0.0261199046,31.0557081288,841.6032872006,1.0000000000,0.8416000000,250.0000000000,0
192,100,0,100,91,100,100,0,100,100,0.0256653089,31.0300428200,841.6032478292,1.0000000000,0.8416000000,250.0000000000,0
193,100,0,100,92,100,100,0,100,100,0.0252560954,31.0047867246,841.6032017059,1.0000000000,0.8416000000,250.0000000000,0
194,100,0,100,93,100,100,0,100,100,0.0248786185,30.9799081061,841.6031403416,1.0000000000,0.8416000000,250.0000000000,0
195,100,0,100,94,100,100,0,100,100,0.0251143978,30.9547937084,841.6031817326,1.0000000000,0.8416000000,250.0000000000,0
196,100,0,100,95,100,100,0,100,100,0.0281176162,30.9266760922,841.6034000230,1.0000000000,0.8416000000,250.0000000000,0
197,100,0,100,96,100,100,0,100,100,0.0265865518,30.9000895404,841.6033200904,1.0000000000,0.8416000000,250.0000000000,0
198,100,0,100,97,100,100,0,100,100,0.0255623251,30.8745272152,841.6032374413,1.0000000000,0.8416000000,250.0000000000,0
199,100,0,100,98,100,100,0,100,100,0.0268500972,30.8476771180,841.6033363658,1.0000000000,0.8416000000,250.0000000000,0
200,100,0,100,99,100,100,0,100,100,0.0259289156,30.8217482024,841.6032717582,1.0000000000,0.8416000000,250.0000000000,0
201,100,0,100,0,100,100,0,100,100,0.0249788312,30.7967693712,841.6031595230,1.0000000000,0.8416000000,250.0000000000,0
202,100,0,100,1,100,100,0,100,100,0.0278614988,30.7689078725,841.6033886578,1.0000000000,0.8416000000,250.0000000000,0
203,100,0,100,2,100,100,0,100,100,0.0284273674,30.7404805050,841.6034130050,1.0000000000,0.8416000000,250.0000000000,0
204,100,0,100,3,100,100,0,100,100,0.0281679267,30.7123125784,841.6034021856,1.0000000000,0.8416000000,250.0000000000,0
205,100,0,100,4,100,100,0,100,100,0.0249173333,30.6873952451,841.6031480922,1.0000000000,0.8416000000,250.0000000000,0
206,100,0,100,5,100,100,0,100,100,0.0248182374,30.6625770077,841.6031272125,1.0000000000,0.8416000000,250.0000000000,0
207,100,0,100,6,100,100,0,100,100,0.0255129790,30.6370640287,841.6032322134,1.0000000000,0.8416000000,250.0000000000,0
208,100,0,100,7,100,100,0,100,100,0.0264752180,30.6105888107,841.6033127663,1.0000000000,0.8416000000,250.0000000000,0
209,100,0,100,8,100,100,0,100,100,0.0262520117,30.5843367990,841.6032971364,1.0000000000,0.8416000000,250.0000000000,0
210,100,0,100,9,100,100,0,100,100,0.0248254337,30.5595113652,841.6031288524,1.0000000000,0.8416000000,250.0000000000,0
211,100,0,100,10,100,100,0,100,100,0.0284140832,30.5310972820,841.6034124640,1.0000000000,0.8416000000,250.0000000000,0
212,100,0,100,11,100,100,0,100,100,0.0266841553,30.5044131267,841.6033262826,1.0000000000,0.8416000000,250.0000000000,0
213,100,0,100,12,100,100,0,100,100,0.0277621942,30.4766509326,841.6033840802,1.0000000000,0.8416000000,250.0000000000,0
214,100,0,100,13,100,100,0,100,100,0.0269648136,30.4496861189,841.6033430384,1.0000000000,0.8416000000,250.0000000000,0
215,100,0,100,14,100,100,0,100,100,0.0253744585,30.4243116605,841.6032165260,1.0000000000,0.8416000000,250.0000000000,0
