Node,Death_Round
0,2531
1,2451
2,2466
3,2526
4,2486
5,2528
6,2476
7,2471
8,2516
9,2426
10,2531
11,2510
12,2511
13,2416
14,2521
15,2531
16,2506
17,2536
18,2481
19,2491
20,2531
21,2511
22,2501
23,2516
24,2526
25,2476
26,2506
27,2536
28,2526
29,2541
30,2526
31,2491
32,2526
33,2536
34,2496
35,2411
36,2516
37,2531
38,2476
39,2476
40,2511
41,2476
42,2526
43,2516
44,2456
45,2491
46,2456
47,2491
48,2431
49,2521
50,2506
51,2526
52,2521
53,2491
54,2521
55,2541
56,2456
57,2441
58,2476
59,2476
60,2493
61,2486
62,2421
63,2461
64,2496
65,2512
66,2531
67,2536
68,2521
69,2507
70,2531
71,2522
72,2466
73,2421
74,2517
75,2486
76,2516
77,2466
78,2541
79,2519
80,2531
81,2526
82,2536
83,2471
84,2511
85,2486
86,2526
87,2481
88,2524
89,2498
90,2481
91,2541
92,2526
93,2401
94,2406
95,2501
96,2521
97,2503
98,2531
99,2461
