Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS,CH_Relays
1,100,0,4,100,100,0,0,1,104,588,100,100,0.0268888609,49.9568461391,25.0000000000,12.6606700738,1.0000000000,0.8896000000,226.6187050360,0,0,0,39,0
2,100,0,4,100,100,0,0,0,0,0,100,100,0.0182986492,49.9385474898,25.0000000000,12.6606700738,1.0000000000,0.8064000000,250.0000000000,0,0,0,39,0
3,100,0,4,100,100,0,0,0,0,0,100,100,0.0182986492,49.9202488406,25.0000000000,12.6606700738,1.0000000000,0.8064000000,250.0000000000,0,0,0,39,0
4,100,0,4,100,100,0,0,0,0,0,100,100,0.0182986492,49.9019501914,25.0000000000,12.6606700738,1.0000000000,0.8064000000,250.0000000000,0,0,0,39,0
5,100,0,4,100,100,0,0,0,0,0,100,100,0.0182986492,49.8836515421,25.0000000000,12.6606700738,1.0000000000,0.8064000000,250.0000000000,0,0,0,39,0
6,100,0,11,100,100,0,0,1,111,1267,100,100,0.0363364265,49.8473151156,9.0909090909,14.7572861953,1.0000000000,0.8952000000,225.2010723861,0,0,0,6,0
7,100,0,11,100,100,0,0,0,0,0,100,100,0.0203378215,49.8269772941,9.0909090909,14.7572861953,1.0000000000,0.8064000000,250.0000000000,0,0,0,6,0
8,100,0,11,100,100,0,0,0,0,0,100,100,0.0203378215,49.8066394725,9.0909090909,14.7572861953,1.0000000000,0.8064000000,250.0000000000,0,0,0,6,0
9,100,0,11,100,100,0,0,0,0,0,100,100,0.0203378215,49.7863016510,9.0909090909,14.7572861953,1.0000000000,0.8064000000,250.0000000000,0,0,0,6,0
10,100,0,11,100,100,0,0,0,0,0,100,100,0.0203378215,49.7659638294,9.0909090909,14.7572861953,1.0000000000,0.8064000000,250.0000000000,0,0,0,6,0
11,100,0,5,100,100,0,0,1,105,685,100,100,0.0292052296,49.7367585999,20.0000000000,13.6283177187,1.0000000000,0.8904000000,226.4150943396,0,0,0,26,0
12,100,0,5,100,100,0,0,0,0,0,100,100,0.0195769974,49.7171816024,20.0000000000,13.6283177187,1.0000000000,0.8064000000,250.0000000000,0,0,0,26,0
13,100,0,5,100,100,0,0,0,0,0,100,100,0.0195769974,49.6976046050,20.0000000000,13.6283177187,1.0000000000,0.8064000000,250.0000000000,0,0,0,26,0
