Node,Death_Round
0,2616
1,2636
2,2636
3,2589
4,2581
5,2612
6,2471
7,2606
8,2587
9,2576
10,2621
11,2586
12,2621
13,2621
14,2531
15,2621
16,2631
17,2621
18,2641
19,2641
20,2616
21,2596
22,2546
23,2636
24,2592
25,2641
26,2621
27,2601
28,2566
29,2611
30,2625
31,2621
32,2571
33,2607
34,2571
35,2611
36,2616
37,2636
38,2586
39,2621
40,2619
41,2579
42,2606
43,2541
44,2597
45,2591
46,2571
47,2621
48,2601
49,2616
50,2600
51,2601
52,2571
53,2603
54,2626
55,2621
56,2626
57,2616
58,2616
59,2606
60,2561
61,2641
62,2636
63,2641
64,2581
65,2536
66,2631
67,2641
68,2611
69,2576
70,2621
71,2601
72,2641
73,2585
74,2556
75,2606
76,2615
77,2576
78,2551
79,2616
80,2591
81,2596
82,2606
83,2521
84,2551
85,2606
86,2596
87,2610
88,2581
89,2574
90,2606
91,2617
92,2531
93,2581
94,2621
95,2561
96,2616
97,2595
98,2606
99,2586
