Round,Alive,Dead,ChainLength,Leader,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,ChainRebuilt
43,100,0,100,42,100,100,0,100,100,0.0213255145,49.0846766346,800.0029927065,1.0000000000,0.8000000000,250.0000000000,0
44,100,0,100,43,100,100,0,100,100,0.0213023761,49.0633742585,800.0029583413,1.0000000000,0.8000000000,250.0000000000,0
45,100,0,100,44,100,100,0,100,100,0.0213034412,49.0420708173,800.0029600743,1.0000000000,0.8000000000,250.0000000000,0
46,100,0,100,45,100,100,0,100,100,0.0212811746,49.0207896427,800.0029191442,1.0000000000,0.8000000000,250.0000000000,0
47,100,0,100,46,100,100,0,100,100,0.0212902061,48.9994994366,800.0029371108,1.0000000000,0.8000000000,250.0000000000,0
48,100,0,100,47,100,100,0,100,100,0.0212816912,48.9782177454,800.0029202378,1.0000000000,0.8000000000,250.0000000000,0
49,100,0,100,48,100,100,0,100,100,0.0212617830,48.9569559624,800.0028678435,1.0000000000,0.8000000000,250.0000000000,0
50,100,0,100,49,100,100,0,100,100,0.0212962729,48.9356596895,800.0029480478,1.0000000000,0.8000000000,250.0000000000,0
51,100,0,100,50,100,100,0,100,100,0.0212937310,48.9143659585,800.0029435593,1.0000000000,0.8000000000,250.0000000000,0
52,100,0,100,51,100,100,0,100,100,0.0212620436,48.8931039149,800.0028687505,1.0000000000,0.8000000000,250.0000000000,0
53,100,0,100,52,100,100,0,100,100,0.0212674869,48.8718364280,800.0028857830,1.0000000000,0.8000000000,250.0000000000,0
54,100,0,100,53,100,100,0,100,100,0.0213221034,48.8505143246,800.0029880127,1.0000000000,0.8000000000,250.0000000000,0
55,100,0,100,54,100,100,0,100,100,0.0212752066,48.8292391180,800.0029057710,1.0000000000,0.8000000000,250.0000000000,0
56,100,0,100,55,100,100,0,100,100,0.0213117042,48.8079274138,800.0029729673,1.0000000000,0.8000000000,250.0000000000,0
57,100,0,100,56,100,100,0,100,100,0.0212520352,48.7866753786,800.0028181728,1.0000000000,0.8000000000,250.0000000000,0
58,100,0,100,57,100,100,0,100,100,0.0212910263,48.7653843523,800.0029386360,1.0000000000,0.8000000000,250.0000000000,0
59,100,0,100,58,100,100,0,100,100,0.0212848289,48.7440995234,800.0029266955,1.0000000000,0.8000000000,250.0000000000,0
60,100,0,100,59,100,100,0,100,100,0.0213003029,48.7227992205,800.0029549160,1.0000000000,0.8000000000,250.0000000000,0
61,100,0,100,60,100,100,0,100,100,0.0213075183,48.7014917023,800.0029665525,1.0000000000,0.8000000000,250.0000000000,0
62,100,0,100,61,100,100,0,100,100,0.0212551436,48.6802365586,800.0028395602,1.0000000000,0.8000000000,250.0000000000,0
63,100,0,100,62,100,100,0,100,100,0.0212600225,48.6589765362,800.0028614202,1.0000000000,0.8000000000,250.0000000000,0
64,100,0,100,63,100,100,0,100,100,0.0212657833,48.6377107529,800.0028807907,1.0000000000,0.8000000000,250.0000000000,0
65,100,0,100,64,100,100,0,100,100,0.0212564165,48.6164543364,800.0028460694,1.0000000000,0.8000000000,250.0000000000,0
66,100,0,100,65,100,100,0,100,100,0.0212960675,48.5951582689,800.0029476898,1.0000000000,0.8000000000,250.0000000000,0
67,100,0,100,66,100,100,0,100,100,0.0212507193,48.5739075496,800.0028007337,1.0000000000,0.8000000000,250.0000000000,0
68,100,0,100,67,100,100,0,100,100,0.0213106639,48.5525968857,800.0029713940,1.0000000000,0.8000000000,250.0000000000,0
69,100,0,100,68,100,100,0,100,100,0.0212551634,48.5313417223,800.0028396678,1.0000000000,0.8000000000,250.0000000000,0
70,100,0,100,69,100,100,0,100,100,0.0213104914,48.5100312309,800.0029711319,1.0000000000,0.8000000000,250.0000000000,0
71,100,0,100,70,100,100,0,100,100,0.0213145969,48.4887166340,800.0029772728,1.0000000000,0.8000000000,250.0000000000,0
72,100,0,100,71,100,100,0,100,100,0.0213091471,48.4674074868,800.0029690758,1.0000000000,0.8000000000,250.0000000000,0
73,100,0,100,72,100,100,0,100,100,0.0213180500,48.4460894368,800.0029822872,1.0000000000,0.8000000000,250.0000000000,0
74,100,0,100,73,100,100,0,100,100,0.0212711996,48.4248182372,800.0028958615,1.0000000000,0.8000000000,250.0000000000,0
75,100,0,100,74,100,100,0,100,100,0.0212731181,48.4035451191,800.0029007152,1.0000000000,0.8000000000,250.0000000000,0
76,100,0,100,75,100,100,0,100,100,0.0213144133,48.3822307058,800.0029770024,1.0000000000,0.8000000000,250.0000000000,0
77,100,0,100,76,100,100,0,100,100,0.0212667735,48.3609639323,800.0028837244,1.0000000000,0.8000000000,250.0000000000,0
78,100,0,100,77,100,100,0,100,100,0.0212895026,48.3396744297,800.0029357901,1.0000000000,0.8000000000,250.0000000000,0
79,100,0,100,78,100,100,0,100,100,0.0213080757,48.3183663540,800.0029674200,1.0000000000,0.8000000000,250.0000000000,0
80,100,0,100,79,100,100,0,100,100,0.0212586917,48.2971076624,800.0028561615,1.0000000000,0.8000000000,250.0000000000,0
81,100,0,100,80,100,100,0,100,100,0.0212883774,48.2758192849,800.0029336527,1.0000000000,0.8000000000,250.0000000000,0
82,100,0,100,81,100,100,0,100,100,0.0212770329,48.2545422520,800.0029100198,1.0000000000,0.8000000000,250.0000000000,0
83,100,0,100,82,100,100,0,100,100,0.0213208366,48.2332214154,800.0029862411,1.0000000000,0.8000000000,250.0000000000,0
84,100,0,100,83,100,100,0,100,100,0.0212539535,48.2119674619,800.0028326140,1.0000000000,0.8000000000,250.0000000000,0
85,100,0,100,84,100,100,0,100,100,0.0212727055,48.1906947564,800.0028996893,1.0000000000,0.8000000000,250.0000000000,0
86,100,0,100,85,100,100,0,100,100,0.0213013640,48.1693933924,800.0029566779,1.0000000000,0.8000000000,250.0000000000,0
87,100,0,100,86,100,100,0,100,100,0.0213079941,48.1480853983,800.0029672934,1.0000000000,0.8000000000,250.0000000000,0
