Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
58,100,0,4,100,100,0,0,104,588,100,100,0.0322465668,47.8819136591,25.0000000000,15.6803059853,1.0000000000,0.8832000000,226.4492753623
59,100,0,6,100,100,0,0,106,782,100,100,0.0319385536,47.8499751055,16.6666666667,15.5201996498,1.0000000000,0.8848000000,226.0397830018
60,100,0,14,100,100,0,0,114,1558,100,100,0.0386108195,47.8113642860,7.1428571429,14.8801619634,1.0000000000,0.8912000000,224.4165170557
61,100,0,6,100,100,0,0,105,782,100,100,0.0320514118,47.7793128742,16.6666666667,15.5201695770,1.0000000000,0.8840000000,226.2443438914
62,100,0,16,100,100,0,0,116,1752,100,100,0.0408563665,47.7384565077,6.2500000000,14.7201699943,1.0000000000,0.8928000000,224.0143369176
63,100,0,56,100,100,0,0,128,5632,100,100,0.0809883557,47.6574681520,1.7857142857,11.5201408357,1.0000000000,0.9024000000,221.6312056738
64,100,0,9,100,100,0,0,109,1073,100,100,0.0339460770,47.6235220750,11.1111111111,15.2801896938,1.0000000000,0.8872000000,225.4283137962
65,100,0,13,100,100,0,0,113,1461,100,100,0.0377293069,47.5857927682,7.6923076923,14.9601626549,1.0000000000,0.8904000000,224.6181491465
66,100,0,8,100,100,0,0,108,976,100,100,0.0333849571,47.5524078111,12.5000000000,15.3601732016,1.0000000000,0.8864000000,225.6317689531
67,100,0,12,100,100,0,0,111,1364,100,100,0.0368005633,47.5156072478,8.3333333333,15.0401703000,1.0000000000,0.8888000000,225.0225022502
68,100,0,8,100,100,0,0,108,976,100,100,0.0336790312,47.4819282166,12.5000000000,15.3601784242,1.0000000000,0.8864000000,225.6317689531
69,100,0,9,100,100,0,0,109,1073,100,100,0.0341535682,47.4477746484,11.1111111111,15.2801699826,1.0000000000,0.8872000000,225.4283137962
70,100,0,8,100,100,0,0,108,976,100,100,0.0332359454,47.4145387030,12.5000000000,15.3601878161,1.0000000000,0.8864000000,225.6317689531
71,100,0,20,100,100,0,0,117,2140,100,100,0.0448568467,47.3696818563,5.0000000000,14.4001494059,1.0000000000,0.8936000000,223.8137869293
72,100,0,18,100,100,0,0,117,1946,100,100,0.0426941905,47.3269876658,5.5555555556,14.5601621630,1.0000000000,0.8936000000,223.8137869293
73,100,0,36,100,100,0,0,127,3692,100,100,0.0606644173,47.2663232485,2.7777777778,13.1201448994,1.0000000000,0.9016000000,221.8278615794
74,100,0,9,100,100,0,0,109,1073,100,100,0.0341924914,47.2321307571,11.1111111111,15.2801593287,1.0000000000,0.8872000000,225.4283137962
75,100,0,5,100,100,0,0,105,685,100,100,0.0314402254,47.2006905318,20.0000000000,15.6001971778,1.0000000000,0.8840000000,226.2443438914
76,100,0,38,100,100,0,0,126,3886,100,100,0.0627144556,47.1379760762,2.6315789474,12.9601457612,1.0000000000,0.9008000000,222.0248667851
77,100,0,12,100,100,0,0,112,1364,100,100,0.0366887333,47.1012873429,8.3333333333,15.0401635919,1.0000000000,0.8896000000,224.8201438849
78,100,0,41,100,100,0,0,126,4177,100,100,0.0659428843,47.0353444586,2.4390243902,12.7201537992,1.0000000000,0.9008000000,222.0248667851
79,100,0,22,100,100,0,0,122,2334,100,100,0.0467082806,46.9886361780,4.5454545455,14.2401542120,1.0000000000,0.8976000000,222.8163992870
80,100,0,17,100,100,0,0,114,1849,100,100,0.0420263605,46.9466098175,5.8823529412,14.6401750972,1.0000000000,0.8912000000,224.4165170557
81,100,0,41,100,100,0,0,121,4177,100,100,0.0656408924,46.8809689251,2.4390243902,12.7201498087,1.0000000000,0.8968000000,223.0151650312
82,100,0,27,100,100,0,0,124,2819,100,100,0.0517195472,46.8292493779,3.7037037037,13.8401487102,1.0000000000,0.8992000000,222.4199288256
83,100,0,5,100,100,0,0,105,685,100,100,0.0310111897,46.7982381883,20.0000000000,15.6001745973,1.0000000000,0.8840000000,226.2443438914
84,100,0,22,100,100,0,0,121,2334,100,100,0.0467493613,46.7514888270,4.5454545455,14.2401605533,1.0000000000,0.8968000000,223.0151650312
85,100,0,11,100,100,0,0,111,1267,100,100,0.0361177975,46.7153710295,9.0909090909,15.1201682500,1.0000000000,0.8888000000,225.0225022502
86,100,0,10,100,100,0,0,110,1170,100,100,0.0348653486,46.6805056809,10.0000000000,15.2001857489,1.0000000000,0.8880000000,225.2252252252
87,100,0,10,100,100,0,0,110,1170,100,100,0.0349898518,46.6455158291,10.0000000000,15.2001815045,1.0000000000,0.8880000000,225.2252252252
88,100,0,10,100,100,0,0,110,1170,100,100,0.0353646254,46.6101512037,10.0000000000,15.2001718468,1.0000000000,0.8880000000,225.2252252252
89,100,0,5,100,100,0,0,105,685,100,100,0.0311098584,46.5790413454,20.0000000000,15.6002226564,1.0000000000,0.8840000000,226.2443438914
90,100,0,30,100,100,0,0,126,3110,100,100,0.0547583183,46.5242830271,3.3333333333,13.6001517844,1.0000000000,0.9008000000,222.0248667851
91,100,0,29,100,100,0,0,123,3013,100,100,0.0537033898,46.4705796373,3.4482758621,13.6801527729,1.0000000000,0.8984000000,222.6179875334
92,100,0,42,100,100,0,0,129,4274,100,100,0.0668455160,46.4037341212,2.3809523810,12.6401448120,1.0000000000,0.9032000000,221.4348981399
93,100,0,21,100,100,0,0,119,2237,100,100,0.0456702011,46.3580639201,4.7619047619,14.3201571576,1.0000000000,0.8952000000,223.4137622878
94,100,0,13,100,100,0,0,113,1461,100,100,0.0375659672,46.3204979529,7.6923076923,14.9601553601,1.0000000000,0.8904000000,224.6181491465
95,100,0,12,100,100,0,0,111,1364,100,100,0.0367194803,46.2837784726,8.3333333333,15.0401659968,1.0000000000,0.8888000000,225.0225022502
96,100,0,12,100,100,0,0,111,1364,100,100,0.0367995115,46.2469789612,8.3333333333,15.0401598280,1.0000000000,0.8888000000,225.0225022502
97,100,0,45,100,100,0,0,128,4565,100,100,0.0697276009,46.1772513603,2.2222222222,12.4001450954,1.0000000000,0.9024000000,221.6312056738
98,100,0,13,100,100,0,0,113,1461,100,100,0.0377810424,46.1394703179,7.6923076923,14.9601608731,1.0000000000,0.8904000000,224.6181491465
99,100,0,9,100,100,0,0,109,1073,100,100,0.0340745761,46.1053957418,11.1111111111,15.2802034123,1.0000000000,0.8872000000,225.4283137962
100,100,0,8,100,100,0,0,108,976,100,100,0.0333990789,46.0719966629,12.5000000000,15.3601742575,1.0000000000,0.8864000000,225.6317689531
101,100,0,10,100,100,0,0,109,1170,100,100,0.0351458063,46.0368508566,10.0000000000,15.2001609776,1.0000000000,0.8872000000,225.4283137962
102,100,0,12,100,100,0,0,112,1364,100,100,0.0369767999,45.9998740567,8.3333333333,15.0401765828,1.0000000000,0.8896000000,224.8201438849
103,100,0,13,100,100,0,0,113,1461,100,100,0.0376053427,45.9622687140,7.6923076923,14.9601605868,1.0000000000,0.8904000000,224.6181491465
104,100,0,50,100,100,0,0,130,5050,100,100,0.0747332596,45.8875354544,2.0000000000,12.0001429705,1.0000000000,0.9040000000,221.2389380531
105,100,0,53,100,100,0,0,129,5341,100,100,0.0777532461,45.8097822083,1.8867924528,11.7601398190,1.0000000000,0.9032000000,221.4348981399
106,100,0,20,100,100,0,0,119,2140,100,100,0.0446565278,45.7651256805,5.0000000000,14.4001572172,1.0000000000,0.8952000000,223.4137622878
107,100,0,13,100,100,0,0,113,1461,100,100,0.0378443894,45.7272812910,7.6923076923,14.9601729228,1.0000000000,0.8904000000,224.6181491465
108,100,0,9,100,100,0,0,109,1073,100,100,0.0339945756,45.6932867154,11.1111111111,15.2801794631,1.0000000000,0.8872000000,225.4283137962
109,100,0,14,100,100,0,0,114,1558,100,100,0.0388899058,45.6543968096,7.1428571429,14.8801650477,1.0000000000,0.8912000000,224.4165170557
110,100,0,99,100,100,0,0,101,9803,100,100,0.1240008926,45.5303959170,1.0101010101,8.0801324161,1.0000000000,0.8808000000,227.0663033606
111,100,0,19,100,100,0,0,118,2043,100,100,0.0435431870,45.4868527301,5.2631578947,14.4801518817,1.0000000000,0.8944000000,223.6135957066
112,100,0,17,100,100,0,0,116,1849,100,100,0.0416721331,45.4451805970,5.8823529412,14.6401568033,1.0000000000,0.8928000000,224.0143369176
113,100,0,12,100,100,0,0,112,1364,100,100,0.0367654767,45.4084151202,8.3333333333,15.0401756816,1.0000000000,0.8896000000,224.8201438849
114,100,0,12,100,100,0,0,112,1364,100,100,0.0367173351,45.3716977852,8.3333333333,15.0401590420,1.0000000000,0.8896000000,224.8201438849
115,100,0,7,100,100,0,0,107,879,100,100,0.0327610685,45.3389367166,14.2857142857,15.4401955965,1.0000000000,0.8856000000,225.8355916893
116,100,0,21,100,100,0,0,120,2237,100,100,0.0458894597,45.2930472569,4.7619047619,14.3201587488,1.0000000000,0.8960000000,223.2142857143
117,100,0,16,100,100,0,0,115,1752,100,100,0.0409012263,45.2521460306,6.2500000000,14.7201726173,1.0000000000,0.8920000000,224.2152466368
118,100,0,19,100,100,0,0,119,2043,100,100,0.0435748399,45.2085711907,5.2631578947,14.4801536873,1.0000000000,0.8952000000,223.4137622878
119,100,0,36,100,100,0,0,122,3692,100,100,0.0607632576,45.1478079331,2.7777777778,13.1201564384,1.0000000000,0.8976000000,222.8163992870
120,100,0,8,100,100,0,0,108,976,100,100,0.0330737955,45.1147341376,12.5000000000,15.3601756810,1.0000000000,0.8864000000,225.6317689531
121,100,0,14,100,100,0,0,114,1558,100,100,0.0386825828,45.0760515548,7.1428571429,14.8801599095,1.0000000000,0.8912000000,224.4165170557
122,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,44.9510761311,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
123,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,44.8261007074,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
124,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,44.7011252837,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
125,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,44.5761498600,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
126,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,44.4511744364,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
127,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,44.3261990127,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
128,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,44.2012235890,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
129,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,44.0762481653,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
130,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,43.9512727416,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
131,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,43.8262973180,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
132,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,43.7013218943,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
133,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,43.5763464706,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
134,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,43.4513710469,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
135,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,43.3263956232,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
136,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,43.2014201996,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
137,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,43.0764447759,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
138,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,42.9514693522,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
139,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,42.8264939285,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
140,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,42.7015185048,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
141,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,42.5765430811,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
142,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,42.4515676575,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
143,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,42.3265922338,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
144,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,42.2016168101,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
145,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,42.0766413864,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
146,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,41.9516659627,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
147,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,41.8266905391,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
148,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,41.7017151154,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
149,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,41.5767396917,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
150,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,41.4517642680,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
151,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,41.3267888443,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
152,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,41.2018134207,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
153,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,41.0768379970,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
154,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,40.9518625733,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
155,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,40.8268871496,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
156,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,40.7019117259,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
157,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,40.5769363022,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
158,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,40.4519608786,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
159,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,40.3269854549,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
160,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,40.2020100312,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
161,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,40.0770346075,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
162,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,39.9520591838,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
163,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,39.8270837602,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
164,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,39.7021083365,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
165,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,39.5771329128,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
166,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,39.4521574891,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
167,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,39.3271820654,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
168,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,39.2022066417,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
169,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,39.0772312181,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
170,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,38.9522557944,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
171,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,38.8272803707,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
172,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,38.7023049470,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
173,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,38.5773295233,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
174,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,38.4523540997,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
175,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,38.3273786760,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
176,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,38.2024032523,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
177,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,38.0774278286,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
178,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,37.9524524049,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
179,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,37.8274769813,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
180,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,37.7025015576,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
181,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,37.5775261339,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
182,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,37.4525507102,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
183,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,37.3275752865,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
184,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,37.2025998628,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
185,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,37.0776244392,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
186,100,0,100,100,100,0,0,100,9900,100,100,0.1249754237,36.9526490155,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
