Node,Death_Round
0,2576
1,2526
2,2511
3,2526
4,2556
5,2581
6,2521
7,2531
8,2481
9,2556
10,2541
11,2576
12,2541
13,2576
14,2506
15,2551
16,2506
17,2551
18,2576
19,2561
20,2476
21,2556
22,2516
23,2446
24,2471
25,2561
26,2541
27,2516
28,2476
29,2576
30,2514
31,2491
32,2576
33,2551
34,2521
35,2561
36,2511
37,2569
38,2566
39,2465
40,2486
41,2556
42,2521
43,2486
44,2541
45,2551
46,2536
47,2545
48,2581
49,2566
50,2521
51,2531
52,2476
53,2571
54,2496
55,2561
56,2535
57,2575
58,2572
59,2571
60,2551
61,2451
62,2489
63,2571
64,2471
65,2481
66,2504
67,2566
68,2516
69,2556
70,2556
71,2526
72,2541
73,2516
74,2435
75,2526
76,2571
77,2551
78,2491
79,2551
80,2530
81,2506
82,2536
83,2506
84,2450
85,2561
86,2536
87,2566
88,2461
89,2521
90,2500
91,2430
92,2476
93,2576
94,2551
95,2506
96,2466
97,2576
98,2541
99,2525
