Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
42,100,0,5,100,100,0,0,3,105,685,100,100,0.1503264918,43.5250587294,20.0000000000,16.4113752997,1.0000000000,0.9692800000,217.0683393859
43,100,0,2,100,100,0,0,3,102,394,100,100,0.0814956865,43.4435630429,50.0000000000,16.6638745720,1.0000000000,0.9656320000,217.8883881230
44,100,0,2,100,100,0,0,3,102,394,100,100,0.0804133052,43.3631497376,50.0000000000,16.6638942889,1.0000000000,0.9656320000,217.8883881230
45,100,0,4,100,100,0,0,3,104,588,100,100,0.1269380232,43.2362117145,25.0000000000,16.4955615369,1.0000000000,0.9680640000,217.3410022478
46,100,0,3,100,100,0,0,3,103,491,100,100,0.1044621450,43.1317495695,33.3333333333,16.5797009953,1.0000000000,0.9668480000,217.6143509631
47,100,0,9,100,100,0,0,3,109,1073,100,100,0.2460867068,42.8856628627,11.1111111111,16.0747481626,1.0000000000,0.9741440000,215.9844951054
48,100,0,5,100,100,0,0,3,104,685,100,100,0.1538409306,42.7318219321,20.0000000000,16.4114596928,1.0000000000,0.9680640000,217.3410022478
49,100,0,6,100,100,0,0,3,106,782,100,100,0.1746023302,42.5572196019,16.6666666667,16.3272167404,1.0000000000,0.9704960000,216.7963597995
50,100,0,5,100,100,0,0,3,105,685,100,100,0.1518492967,42.4053703051,20.0000000000,16.4114285766,1.0000000000,0.9692800000,217.0683393859
51,100,0,10,100,100,0,0,3,110,1170,100,100,0.2702144193,42.1351558858,10.0000000000,15.9905799425,1.0000000000,0.9753600000,215.7152230971
52,100,0,3,100,100,0,0,3,103,491,100,100,0.1041865229,42.0309693629,33.3333333333,16.5797220641,1.0000000000,0.9668480000,217.6143509631
53,100,0,1,100,100,0,0,3,101,297,100,100,0.0583233717,41.9726459912,100.0000000000,16.7480322231,1.0000000000,0.9644160000,218.1631163315
54,100,0,1,100,100,0,0,3,101,297,100,100,0.0678833040,41.9047626872,100.0000000000,16.7482413507,1.0000000000,0.9644160000,218.1631163315
55,100,0,4,100,100,0,0,3,104,588,100,100,0.1278949986,41.7768676886,25.0000000000,16.4955239347,1.0000000000,0.9680640000,217.3410022478
56,100,0,4,100,100,0,0,3,104,588,100,100,0.1278126131,41.6490550756,25.0000000000,16.4955710408,1.0000000000,0.9680640000,217.3410022478
57,100,0,6,100,100,0,0,3,106,782,100,100,0.1751346847,41.4739203909,16.6666666667,16.3272334236,1.0000000000,0.9704960000,216.7963597995
58,100,0,4,100,100,0,0,3,104,588,100,100,0.1288943099,41.3450260809,25.0000000000,16.4955490427,1.0000000000,0.9680640000,217.3410022478
59,100,0,10,100,100,0,0,3,110,1170,100,100,0.2700713556,41.0749547254,10.0000000000,15.9905769549,1.0000000000,0.9753600000,215.7152230971
60,100,0,6,100,100,0,0,3,106,782,100,100,0.1747163240,40.9002384014,16.6666666667,16.3272362652,1.0000000000,0.9704960000,216.7963597995
61,100,0,2,100,100,0,0,4,102,394,100,100,0.0800703507,40.8201680506,50.0000000000,16.6638769780,1.0000000000,0.9656320000,217.8883881230
62,100,0,2,100,100,0,0,4,102,394,100,100,0.0810376622,40.7391303884,50.0000000000,16.6638913573,1.0000000000,0.9656320000,217.8883881230
63,100,0,3,100,100,0,0,4,103,491,100,100,0.1071603674,40.6319700211,33.3333333333,16.5798314446,1.0000000000,0.9668480000,217.6143509631
64,100,0,3,100,100,0,0,4,103,491,100,100,0.1038232955,40.5281467256,33.3333333333,16.5797517396,1.0000000000,0.9668480000,217.6143509631
65,100,0,8,100,100,0,0,4,108,976,100,100,0.2228413557,40.3053053699,12.5000000000,16.1588914213,1.0000000000,0.9729280000,216.2544402052
66,100,0,4,100,100,0,0,4,104,588,100,100,0.1270629772,40.1782423928,25.0000000000,16.4955965077,1.0000000000,0.9680640000,217.3410022478
67,100,0,2,100,100,0,0,4,102,394,100,100,0.0810966537,40.0971457391,50.0000000000,16.6639605783,1.0000000000,0.9656320000,217.8883881230
68,100,0,10,100,100,0,0,4,110,1170,100,100,0.2703332911,39.8268124480,10.0000000000,15.9905792819,1.0000000000,0.9753600000,215.7152230971
69,100,0,3,100,100,0,0,4,103,491,100,100,0.1041722314,39.7226402165,33.3333333333,16.5797637240,1.0000000000,0.9668480000,217.6143509631
70,100,0,6,100,100,0,0,4,106,782,100,100,0.1742291452,39.5484110713,16.6666666667,16.3272164760,1.0000000000,0.9704960000,216.7963597995
71,100,0,4,100,100,0,0,4,104,588,100,100,0.1284103739,39.4200006974,25.0000000000,16.4955734470,1.0000000000,0.9680640000,217.3410022478
72,100,0,6,100,100,0,0,4,106,782,100,100,0.1750423593,39.2449583381,16.6666666667,16.3272166753,1.0000000000,0.9704960000,216.7963597995
73,100,0,8,100,100,0,0,4,108,976,100,100,0.2225045760,39.0224537621,12.5000000000,16.1589189513,1.0000000000,0.9729280000,216.2544402052
74,100,0,4,100,100,0,0,4,104,588,100,100,0.1272384052,38.8952153569,25.0000000000,16.4955324312,1.0000000000,0.9680640000,217.3410022478
75,100,0,5,100,100,0,0,4,105,685,100,100,0.1511098818,38.7441054751,20.0000000000,16.4113746411,1.0000000000,0.9692800000,217.0683393859
76,100,0,4,100,100,0,0,4,104,588,100,100,0.1276119165,38.6164935586,25.0000000000,16.4955534890,1.0000000000,0.9680640000,217.3410022478
77,100,0,6,100,100,0,0,4,106,782,100,100,0.1751683559,38.4413252028,16.6666666667,16.3272488157,1.0000000000,0.9704960000,216.7963597995
78,100,0,6,100,100,0,0,4,106,782,100,100,0.1753596727,38.2659655301,16.6666666667,16.3272307395,1.0000000000,0.9704960000,216.7963597995
79,100,0,7,100,100,0,0,4,106,879,100,100,0.1982219488,38.0677435813,14.2857142857,16.2430564784,1.0000000000,0.9704960000,216.7963597995
80,100,0,7,100,100,0,0,4,107,879,100,100,0.1992126128,37.8685309685,14.2857142857,16.2430743828,1.0000000000,0.9717120000,216.5250609234
81,100,0,5,100,100,0,0,5,105,685,100,100,0.1511381250,37.7173928435,20.0000000000,16.4113930282,1.0000000000,0.9692800000,217.0683393859
82,100,0,5,100,100,0,0,5,105,685,100,100,0.1508848288,37.5665080147,20.0000000000,16.4114007811,1.0000000000,0.9692800000,217.0683393859
83,100,0,8,100,100,0,0,5,108,976,100,100,0.2229929435,37.3435150711,12.5000000000,16.1588943899,1.0000000000,0.9729280000,216.2544402052
84,100,0,5,100,100,0,0,5,105,685,100,100,0.1507886020,37.1927264691,20.0000000000,16.4113881061,1.0000000000,0.9692800000,217.0683393859
85,100,0,6,100,100,0,0,5,106,782,100,100,0.1742865964,37.0184398727,16.6666666667,16.3272115714,1.0000000000,0.9704960000,216.7963597995
86,100,0,6,100,100,0,0,5,106,782,100,100,0.1744313014,36.8440085713,16.6666666667,16.3272376645,1.0000000000,0.9704960000,216.7963597995
87,100,0,3,100,100,0,0,5,103,491,100,100,0.1040628909,36.7399456804,33.3333333333,16.5797222840,1.0000000000,0.9668480000,217.6143509631
88,100,0,5,100,100,0,0,5,105,685,100,100,0.1512351109,36.5887105695,20.0000000000,16.4113690311,1.0000000000,0.9692800000,217.0683393859
89,100,0,6,100,100,0,0,5,106,782,100,100,0.1773116333,36.4113989362,16.6666666667,16.3272801807,1.0000000000,0.9704960000,216.7963597995
90,100,0,4,100,100,0,0,5,104,588,100,100,0.1282834992,36.2831154370,25.0000000000,16.4956393880,1.0000000000,0.9680640000,217.3410022478
91,100,0,4,100,100,0,0,5,104,588,100,100,0.1270102963,36.1561051408,25.0000000000,16.4955780603,1.0000000000,0.9680640000,217.3410022478
92,100,0,6,100,100,0,0,5,106,782,100,100,0.1744753125,35.9816298282,16.6666666667,16.3272222778,1.0000000000,0.9704960000,216.7963597995
93,100,0,5,100,100,0,0,5,105,685,100,100,0.1512754116,35.8303544167,20.0000000000,16.4114239558,1.0000000000,0.9692800000,217.0683393859
94,100,0,6,100,100,0,0,5,106,782,100,100,0.1752925041,35.6550619126,16.6666666667,16.3272180845,1.0000000000,0.9704960000,216.7963597995
95,100,0,6,100,100,0,0,5,106,782,100,100,0.1750292827,35.4800326299,16.6666666667,16.3272113959,1.0000000000,0.9704960000,216.7963597995
96,100,0,2,100,100,0,0,5,102,394,100,100,0.0810734689,35.3989591611,50.0000000000,16.6639688694,1.0000000000,0.9656320000,217.8883881230
97,100,0,6,100,100,0,0,5,106,782,100,100,0.1745453324,35.2244138287,16.6666666667,16.3272146859,1.0000000000,0.9704960000,216.7963597995
98,100,0,7,100,100,0,0,5,107,879,100,100,0.1986365725,35.0257772562,14.2857142857,16.2430597131,1.0000000000,0.9717120000,216.5250609234
99,100,0,5,100,100,0,0,5,105,685,100,100,0.1516875679,34.8740896882,20.0000000000,16.4114184661,1.0000000000,0.9692800000,217.0683393859
100,100,0,0,100,100,0,100,5,0,0,100,100,2.2453333457,32.6287563425,0.0000000000,8.4161324089,1.0000000000,0.8416000000,250.0000000000
101,100,0,3,100,100,0,0,6,103,491,100,100,0.1042401329,32.5245162096,33.3333333333,16.5797094571,1.0000000000,0.9668480000,217.6143509631
102,100,0,7,100,100,0,0,6,106,879,100,100,0.1991122713,32.3254039384,14.2857142857,16.2430867686,1.0000000000,0.9704960000,216.7963597995
103,100,0,8,100,100,0,0,6,108,976,100,100,0.2227421660,32.1026617724,12.5000000000,16.1588889068,1.0000000000,0.9729280000,216.2544402052
104,100,0,2,100,100,0,0,6,102,394,100,100,0.0801425079,32.0225192645,50.0000000000,16.6638850966,1.0000000000,0.9656320000,217.8883881230
105,100,0,5,100,100,0,0,6,105,685,100,100,0.1506209197,31.8718983447,20.0000000000,16.4113870137,1.0000000000,0.9692800000,217.0683393859
106,100,0,1,100,100,0,0,6,101,297,100,100,0.0714864846,31.8004118602,100.0000000000,16.7482816917,1.0000000000,0.9644160000,218.1631163315
107,100,0,2,100,100,0,0,6,102,394,100,100,0.0807484723,31.7196633878,50.0000000000,16.6638668600,1.0000000000,0.9656320000,217.8883881230
108,100,0,4,100,100,0,0,6,104,588,100,100,0.1267014746,31.5929619132,25.0000000000,16.4955856865,1.0000000000,0.9680640000,217.3410022478
109,100,0,5,100,100,0,0,6,105,685,100,100,0.1512263124,31.4417356008,20.0000000000,16.4113936825,1.0000000000,0.9692800000,217.0683393859
110,100,0,4,100,100,0,0,6,104,588,100,100,0.1275314008,31.3142042000,25.0000000000,16.4956095028,1.0000000000,0.9680640000,217.3410022478
111,100,0,8,100,100,0,0,6,108,976,100,100,0.2225653081,31.0916388919,12.5000000000,16.1589301797,1.0000000000,0.9729280000,216.2544402052
112,100,0,7,100,100,0,0,6,107,879,100,100,0.1984081036,30.8932307883,14.2857142857,16.2430426892,1.0000000000,0.9717120000,216.5250609234
113,100,0,6,100,100,0,0,6,106,782,100,100,0.1753796033,30.7178511850,16.6666666667,16.3272263147,1.0000000000,0.9704960000,216.7963597995
114,100,0,4,100,100,0,0,6,104,588,100,100,0.1272208075,30.5906303776,25.0000000000,16.4955275034,1.0000000000,0.9680640000,217.3410022478
115,100,0,5,100,100,0,0,6,105,685,100,100,0.1521587634,30.4384716142,20.0000000000,16.4114276316,1.0000000000,0.9692800000,217.0683393859
116,100,0,8,100,100,0,0,6,108,976,100,100,0.2220374867,30.2164341275,12.5000000000,16.1588958192,1.0000000000,0.9729280000,216.2544402052
117,100,0,4,100,100,0,0,6,104,588,100,100,0.1277046664,30.0887294611,25.0000000000,16.4956003077,1.0000000000,0.9680640000,217.3410022478
118,100,0,5,100,100,0,0,6,105,685,100,100,0.1517155485,29.9370139126,20.0000000000,16.4113972310,1.0000000000,0.9692800000,217.0683393859
119,100,0,6,100,100,0,0,6,106,782,100,100,0.1755892658,29.7614246468,16.6666666667,16.3272539686,1.0000000000,0.9704960000,216.7963597995
120,100,0,6,100,100,0,0,6,106,782,100,100,0.1745616527,29.5868629941,16.6666666667,16.3272227851,1.0000000000,0.9704960000,216.7963597995
121,100,0,5,100,100,0,0,7,105,685,100,100,0.1521021553,29.4347608388,20.0000000000,16.4114251053,1.0000000000,0.9692800000,217.0683393859
122,100,0,5,100,100,0,0,7,105,685,100,100,0.1544132882,29.2803475506,20.0000000000,16.4114827903,1.0000000000,0.9692800000,217.0683393859
123,100,0,8,100,100,0,0,7,108,976,100,100,0.2224848924,29.0578626582,12.5000000000,16.1588897857,1.0000000000,0.9729280000,216.2544402052
124,100,0,6,100,100,0,0,7,106,782,100,100,0.1745959279,28.8832667303,16.6666666667,16.3272480124,1.0000000000,0.9704960000,216.7963597995
125,100,0,9,100,100,0,0,7,109,1073,100,100,0.2460934569,28.6371732734,11.1111111111,16.0747347680,1.0000000000,0.9741440000,215.9844951054
126,100,0,3,100,100,0,0,7,103,491,100,100,0.1034553603,28.5337179131,33.3333333333,16.5797119940,1.0000000000,0.9668480000,217.6143509631
127,100,0,3,100,100,0,0,7,103,491,100,100,0.1033289989,28.4303889142,33.3333333333,16.5797114909,1.0000000000,0.9668480000,217.6143509631
128,100,0,6,100,100,0,0,7,106,782,100,100,0.1755320576,28.2548568567,16.6666666667,16.3272659294,1.0000000000,0.9704960000,216.7963597995
129,100,0,5,100,100,0,0,7,105,685,100,100,0.1509286732,28.1039281835,20.0000000000,16.4113690549,1.0000000000,0.9692800000,217.0683393859
130,100,0,3,100,100,0,0,7,103,491,100,100,0.1047846985,27.9991434850,33.3333333333,16.5797488665,1.0000000000,0.9668480000,217.6143509631
131,100,0,4,100,100,0,0,7,104,588,100,100,0.1267824942,27.8723609908,25.0000000000,16.4955415941,1.0000000000,0.9680640000,217.3410022478
132,100,0,8,100,100,0,0,7,108,976,100,100,0.2225303983,27.6498305925,12.5000000000,16.1589064607,1.0000000000,0.9729280000,216.2544402052
133,100,0,3,100,100,0,0,7,103,491,100,100,0.1034285573,27.5464020352,33.3333333333,16.5797135974,1.0000000000,0.9668480000,217.6143509631
134,100,0,4,100,100,0,0,7,104,588,100,100,0.1273880353,27.4190139999,25.0000000000,16.4955534999,1.0000000000,0.9680640000,217.3410022478
135,100,0,6,100,100,0,0,7,106,782,100,100,0.1761370049,27.2428769950,16.6666666667,16.3272658172,1.0000000000,0.9704960000,216.7963597995
136,100,0,3,100,100,0,0,7,103,491,100,100,0.1039916572,27.1388853378,33.3333333333,16.5796985764,1.0000000000,0.9668480000,217.6143509631
137,100,0,4,100,100,0,0,7,104,588,100,100,0.1284866335,27.0103987043,25.0000000000,16.4955993692,1.0000000000,0.9680640000,217.3410022478
138,100,0,6,100,100,0,0,7,106,782,100,100,0.1744804334,26.8359182709,16.6666666667,16.3272471672,1.0000000000,0.9704960000,216.7963597995
139,100,0,2,100,100,0,0,7,102,394,100,100,0.0812222008,26.7546960700,50.0000000000,16.6638770877,1.0000000000,0.9656320000,217.8883881230
140,100,0,7,100,100,0,0,7,107,879,100,100,0.1986703704,26.5560256996,14.2857142857,16.2430697620,1.0000000000,0.9717120000,216.5250609234
141,100,0,3,100,100,0,0,8,103,491,100,100,0.1133213096,26.4427043900,33.3333333333,16.5799036297,1.0000000000,0.9668480000,217.6143509631
142,100,0,5,100,100,0,0,8,105,685,100,100,0.1516758690,26.2910285210,20.0000000000,16.4113876935,1.0000000000,0.9692800000,217.0683393859
143,100,0,3,100,100,0,0,8,103,491,100,100,0.1055477673,26.1854807538,33.3333333333,16.5797426434,1.0000000000,0.9668480000,217.6143509631
144,100,0,7,100,100,0,0,8,107,879,100,100,0.1987375158,25.9867432379,14.2857142857,16.2430950175,1.0000000000,0.9717120000,216.5250609234
145,100,0,3,100,100,0,0,8,103,491,100,100,0.1036591272,25.8830841108,33.3333333333,16.5796887653,1.0000000000,0.9668480000,217.6143509631
146,100,0,6,100,100,0,0,8,106,782,100,100,0.1761783308,25.7069057800,16.6666666667,16.3272639585,1.0000000000,0.9704960000,216.7963597995
147,100,0,7,100,100,0,0,8,107,879,100,100,0.1986917610,25.5082140189,14.2857142857,16.2430542682,1.0000000000,0.9717120000,216.5250609234
148,100,0,1,100,100,0,0,8,101,297,100,100,0.0714864846,25.4367275344,100.0000000000,16.7482816917,1.0000000000,0.9644160000,218.1631163315
149,100,0,4,100,100,0,0,8,104,588,100,100,0.1275172898,25.3092102446,25.0000000000,16.4955517232,1.0000000000,0.9680640000,217.3410022478
150,100,0,6,100,100,0,0,8,106,782,100,100,0.1750543151,25.1341559295,16.6666666667,16.3272464655,1.0000000000,0.9704960000,216.7963597995
151,100,0,6,100,100,0,0,8,106,782,100,100,0.1750174263,24.9591385032,16.6666666667,16.3272593108,1.0000000000,0.9704960000,216.7963597995
152,100,0,5,100,100,0,0,8,105,685,100,100,0.1509316171,24.8082068862,20.0000000000,16.4113850065,1.0000000000,0.9692800000,217.0683393859
153,100,0,5,100,100,0,0,8,105,685,100,100,0.1505071042,24.6576997820,20.0000000000,16.4114061159,1.0000000000,0.9692800000,217.0683393859
154,100,0,1,100,100,0,0,8,101,297,100,100,0.0613372939,24.5963624881,100.0000000000,16.7481533667,1.0000000000,0.9644160000,218.1631163315
155,100,0,3,100,100,0,0,8,103,491,100,100,0.1060669736,24.4902955145,33.3333333333,16.5797613084,1.0000000000,0.9668480000,217.6143509631
156,100,0,5,100,100,0,0,8,105,685,100,100,0.1513733622,24.3389221523,20.0000000000,16.4114046348,1.0000000000,0.9692800000,217.0683393859
157,100,0,13,100,100,0,0,8,112,1461,100,100,0.3422018630,23.9967202892,7.6923076923,15.7380843353,1.0000000000,0.9777920000,215.1786883100
158,100,0,7,100,100,0,0,8,107,879,100,100,0.1988116439,23.7979086454,14.2857142857,16.2430803584,1.0000000000,0.9717120000,216.5250609234
159,100,0,7,100,100,0,0,8,107,879,100,100,0.1987069228,23.5992017226,14.2857142857,16.2430668057,1.0000000000,0.9717120000,216.5250609234
160,100,0,3,100,100,0,0,8,103,491,100,100,0.1036791827,23.4955225398,33.3333333333,16.5796833793,1.0000000000,0.9668480000,217.6143509631
161,100,0,6,100,100,0,0,9,106,782,100,100,0.1757060005,23.3198165394,16.6666666667,16.3272423488,1.0000000000,0.9704960000,216.7963597995
162,100,0,5,100,100,0,0,9,105,685,100,100,0.1510511439,23.1687653954,20.0000000000,16.4113796926,1.0000000000,0.9692800000,217.0683393859
163,100,0,4,100,100,0,0,9,104,588,100,100,0.1272572860,23.0415081095,25.0000000000,16.4955431965,1.0000000000,0.9680640000,217.3410022478
164,100,0,2,100,100,0,0,9,102,394,100,100,0.0832798525,22.9582282570,50.0000000000,16.6639380707,1.0000000000,0.9656320000,217.8883881230
165,100,0,6,100,100,0,0,9,106,782,100,100,0.1750701392,22.7831581178,16.6666666667,16.3272220139,1.0000000000,0.9704960000,216.7963597995
166,100,0,6,100,100,0,0,9,106,782,100,100,0.1744457038,22.6087124141,16.6666666667,16.3272282121,1.0000000000,0.9704960000,216.7963597995
167,100,0,3,100,100,0,0,9,103,491,100,100,0.1038238434,22.5048885707,33.3333333333,16.5797270268,1.0000000000,0.9668480000,217.6143509631
168,100,0,5,100,100,0,0,9,105,685,100,100,0.1515989031,22.3532896676,20.0000000000,16.4113967387,1.0000000000,0.9692800000,217.0683393859
169,100,0,6,100,100,0,0,9,106,782,100,100,0.1746669090,22.1786227586,16.6666666667,16.3272289541,1.0000000000,0.9704960000,216.7963597995
170,100,0,2,100,100,0,0,9,102,394,100,100,0.0837590653,22.0948636933,50.0000000000,16.6639916301,1.0000000000,0.9656320000,217.8883881230
171,100,0,5,100,100,0,0,9,105,685,100,100,0.1508396687,21.9440240246,20.0000000000,16.4114395737,1.0000000000,0.9692800000,217.0683393859
172,100,0,4,100,100,0,0,9,104,588,100,100,0.1283751675,21.8156488571,25.0000000000,16.4956210168,1.0000000000,0.9680640000,217.3410022478
173,100,0,4,100,100,0,0,9,104,588,100,100,0.1272388527,21.6884100044,25.0000000000,16.4955819062,1.0000000000,0.9680640000,217.3410022478
174,100,0,4,100,100,0,0,9,104,588,100,100,0.1273819219,21.5610280826,25.0000000000,16.4955599045,1.0000000000,0.9680640000,217.3410022478
175,100,0,10,100,100,0,0,9,109,1170,100,100,0.2707704501,21.2902576325,10.0000000000,15.9905841602,1.0000000000,0.9741440000,215.9844951054
176,100,0,8,100,100,0,0,9,108,976,100,100,0.2233206298,21.0669370026,12.5000000000,16.1588851515,1.0000000000,0.9729280000,216.2544402052
177,100,0,4,100,100,0,0,9,104,588,100,100,0.1266050093,20.9403319933,25.0000000000,16.4955571595,1.0000000000,0.9680640000,217.3410022478
178,100,0,8,100,100,0,0,9,108,976,100,100,0.2225402186,20.7177917747,12.5000000000,16.1589206149,1.0000000000,0.9729280000,216.2544402052
179,100,0,5,100,100,0,0,9,105,685,100,100,0.1507879480,20.5670038267,20.0000000000,16.4113900683,1.0000000000,0.9692800000,217.0683393859
180,100,0,3,100,100,0,0,9,103,491,100,100,0.1037694708,20.4632343559,33.3333333333,16.5796861003,1.0000000000,0.9668480000,217.6143509631
181,100,0,6,100,100,0,0,10,106,782,100,100,0.1748364377,20.2883979181,16.6666666667,16.3272324078,1.0000000000,0.9704960000,216.7963597995
182,100,0,8,100,100,0,0,10,108,976,100,100,0.2221496903,20.0662482279,12.5000000000,16.1589010701,1.0000000000,0.9729280000,216.2544402052
