Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS,CH_Relays
1,100,0,1,100,100,0,0,1,101,297,100,100,0.0277874823,48.4322125177,100.0000000000,11.1092668015,1.0000000000,0.9644160000,218.1631163315,0,0,0,67,0
2,100,0,1,100,100,0,0,0,0,0,100,100,0.0183939113,48.4138186064,100.0000000000,11.1092668015,1.0000000000,0.8416000000,250.0000000000,0,0,0,67,0
3,100,0,1,100,100,0,0,0,0,0,100,100,0.0183939113,48.3954246950,100.0000000000,11.1092668015,1.0000000000,0.8416000000,250.0000000000,0,0,0,67,0
4,100,0,1,100,100,0,0,0,0,0,100,100,0.0183939113,48.3770307837,100.0000000000,11.1092668015,1.0000000000,0.8416000000,250.0000000000,0,0,0,67,0
5,100,0,1,100,100,0,0,0,0,0,100,100,0.0183939113,48.3586368723,100.0000000000,11.1092668015,1.0000000000,0.8416000000,250.0000000000,0,0,0,67,0
6,100,0,12,100,100,0,0,1,112,1364,100,100,0.0518328855,48.3068039869,8.3333333333,15.5697557617,1.0000000000,0.9777920000,215.1786883100,0,0,0,3,0
7,100,0,12,100,100,0,0,0,0,0,100,100,0.0234698962,48.2833340907,8.3333333333,15.5697557617,1.0000000000,0.8416000000,250.0000000000,0,0,0,3,0
8,100,0,12,100,100,0,0,0,0,0,100,100,0.0234698962,48.2598641945,8.3333333333,15.5697557617,1.0000000000,0.8416000000,250.0000000000,0,0,0,3,0
9,100,0,12,100,100,0,0,0,0,0,100,100,0.0234698962,48.2363942983,8.3333333333,15.5697557617,1.0000000000,0.8416000000,250.0000000000,0,0,0,3,0
10,100,0,12,100,100,0,0,0,0,0,100,100,0.0234698962,48.2129244021,8.3333333333,15.5697557617,1.0000000000,0.8416000000,250.0000000000,0,0,0,3,0
11,100,0,10,100,100,0,0,1,110,1170,100,100,0.0470276985,48.1658967036,10.0000000000,14.8123388843,1.0000000000,0.9753600000,215.7152230971,0,0,0,14,0
12,100,0,10,100,100,0,0,0,0,0,100,100,0.0222544208,48.1436422828,10.0000000000,14.8123388843,1.0000000000,0.8416000000,250.0000000000,0,0,0,14,0
13,100,0,10,100,100,0,0,0,0,0,100,100,0.0222544208,48.1213878620,10.0000000000,14.8123388843,1.0000000000,0.8416000000,250.0000000000,0,0,0,14,0
14,100,0,10,100,100,0,0,0,0,0,100,100,0.0222544208,48.0991334413,10.0000000000,14.8123388843,1.0000000000,0.8416000000,250.0000000000,0,0,0,14,0
15,100,0,10,100,100,0,0,0,0,0,100,100,0.0222544208,48.0768790205,10.0000000000,14.8123388843,1.0000000000,0.8416000000,250.0000000000,0,0,0,14,0
16,100,0,6,100,100,0,0,1,106,782,100,100,0.0411888612,48.0356901593,16.6666666667,15.8222384767,1.0000000000,0.9704960000,216.7963597995,0,0,0,6,0
17,100,0,6,100,100,0,0,0,0,0,100,100,0.0235964079,48.0120937514,16.6666666667,15.8222384767,1.0000000000,0.8416000000,250.0000000000,0,0,0,6,0
18,100,0,6,100,100,0,0,0,0,0,100,100,0.0235964079,47.9884973435,16.6666666667,15.8222384767,1.0000000000,0.8416000000,250.0000000000,0,0,0,6,0
19,100,0,6,100,100,0,0,0,0,0,100,100,0.0235964079,47.9649009356,16.6666666667,15.8222384767,1.0000000000,0.8416000000,250.0000000000,0,0,0,6,0
20,100,0,6,100,100,0,0,0,0,0,100,100,0.0235964079,47.9413045277,16.6666666667,15.8222384767,1.0000000000,0.8416000000,250.0000000000,0,0,0,6,0
21,100,0,7,100,100,0,0,1,107,879,100,100,0.0435427579,47.8977617699,14.2857142857,15.8222616269,1.0000000000,0.9717120000,216.5250609234,0,0,0,5,0
22,100,0,7,100,100,0,0,0,0,0,100,100,0.0240938262,47.8736679437,14.2857142857,15.8222616269,1.0000000000,0.8416000000,250.0000000000,0,0,0,5,0
23,100,0,7,100,100,0,0,0,0,0,100,100,0.0240938262,47.8495741175,14.2857142857,15.8222616269,1.0000000000,0.8416000000,250.0000000000,0,0,0,5,0
24,100,0,7,100,100,0,0,0,0,0,100,100,0.0240938262,47.8254802913,14.2857142857,15.8222616269,1.0000000000,0.8416000000,250.0000000000,0,0,0,5,0
25,100,0,7,100,100,0,0,0,0,0,100,100,0.0240938262,47.8013864651,14.2857142857,15.8222616269,1.0000000000,0.8416000000,250.0000000000,0,0,0,5,0
26,100,0,5,100,100,0,0,1,105,685,100,100,0.0349995153,47.7663869498,20.0000000000,11.5300805991,1.0000000000,0.9692800000,217.0683393859,0,0,0,58,0
27,100,0,5,100,100,0,0,0,0,0,100,100,0.0185420711,47.7478448787,20.0000000000,11.5300805991,1.0000000000,0.8416000000,250.0000000000,0,0,0,58,0
28,100,0,5,100,100,0,0,0,0,0,100,100,0.0185420711,47.7293028077,20.0000000000,11.5300805991,1.0000000000,0.8416000000,250.0000000000,0,0,0,58,0
29,100,0,5,100,100,0,0,0,0,0,100,100,0.0185420711,47.7107607366,20.0000000000,11.5300805991,1.0000000000,0.8416000000,250.0000000000,0,0,0,58,0
30,100,0,5,100,100,0,0,0,0,0,100,100,0.0185420711,47.6922186656,20.0000000000,11.5300805991,1.0000000000,0.8416000000,250.0000000000,0,0,0,58,0
31,100,0,7,100,100,0,0,1,107,879,100,100,0.0437249170,47.6484937486,14.2857142857,15.9905545717,1.0000000000,0.9717120000,216.5250609234,0,0,0,3,0
32,100,0,7,100,100,0,0,0,0,0,100,100,0.0242876462,47.6242061024,14.2857142857,15.9905545717,1.0000000000,0.8416000000,250.0000000000,0,0,0,3,0
33,100,0,7,100,100,0,0,0,0,0,100,100,0.0242876462,47.5999184561,14.2857142857,15.9905545717,1.0000000000,0.8416000000,250.0000000000,0,0,0,3,0
34,100,0,7,100,100,0,0,0,0,0,100,100,0.0242876462,47.5756308099,14.2857142857,15.9905545717,1.0000000000,0.8416000000,250.0000000000,0,0,0,3,0
35,100,0,7,100,100,0,0,0,0,0,100,100,0.0242876462,47.5513431637,14.2857142857,15.9905545717,1.0000000000,0.8416000000,250.0000000000,0,0,0,3,0
