Node,Death_Round
0,2556
1,2551
2,2556
3,2471
4,2526
5,2491
6,2571
7,2506
8,2556
9,2546
10,2561
11,2496
12,2561
13,2571
14,2561
15,2521
16,2541
17,2546
18,2571
19,2531
20,2491
21,2546
22,2491
23,2506
24,2526
25,2541
26,2531
27,2501
28,2552
29,2521
30,2516
31,2556
32,2561
33,2557
34,2561
35,2533
36,2561
37,2536
38,2571
39,2518
40,2541
41,2556
42,2556
43,2471
44,2559
45,2476
46,2550
47,2511
48,2551
49,2551
50,2556
51,2571
52,2446
53,2556
54,2547
55,2481
56,2551
57,2541
58,2511
59,2521
60,2538
61,2541
62,2571
63,2561
64,2545
65,2456
66,2501
67,2521
68,2561
69,2527
70,2526
71,2531
72,2566
73,2566
74,2541
75,2516
76,2551
77,2543
78,2521
79,2526
80,2556
81,2561
82,2521
83,2513
84,2511
85,2556
86,2541
87,2561
88,2523
89,2536
90,2566
91,2566
92,2471
93,2551
94,2556
95,2511
96,2536
97,2531
98,2521
99,2526
