Node,Death_Round
0,1791
1,2056
2,1976
3,2015
4,1941
5,1896
6,2036
7,1741
8,2106
9,2061
10,1881
11,1975
12,1630
13,2031
14,2061
15,2071
16,1892
17,1891
18,2081
19,1969
20,1878
21,1816
22,1986
23,2111
24,2091
25,2016
26,1991
27,2071
28,2031
29,1916
30,1846
31,1861
32,1976
33,2041
34,2046
35,2056
36,1881
37,2081
38,2001
39,2051
40,2116
41,1726
42,2076
43,1841
44,1956
45,2061
46,2031
47,2006
48,1946
49,2011
50,1896
51,1966
52,1921
53,1950
54,2011
55,2076
56,2091
57,2036
58,2095
59,1981
60,1796
61,2111
62,2031
63,2036
64,2021
65,2101
66,2056
67,1946
68,2061
69,2076
70,1991
71,2101
72,2103
73,2076
74,2026
75,2084
76,2111
77,1996
78,2061
79,1825
80,1951
81,1976
82,2001
83,1986
84,2031
85,2041
86,1896
87,2086
88,1876
89,2111
90,1856
91,1870
92,2036
93,1730
94,1886
95,1606
96,2106
97,2036
98,1961
99,1866
