Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected
35,100,0,6,100,100,0,0,0,0,0,100,100,0.0215563868,49.1430953013,16.6666666667,15.5201796119,1.0000000000,0.8000000000,250.0000000000,0,0
36,100,0,6,100,100,0,0,1,106,782,100,100,0.0314897348,49.1116055666,16.6666666667,15.5202154698,1.0000000000,0.8848000000,226.0397830018,0,0
37,100,0,6,100,100,0,0,0,0,0,100,100,0.0218515566,49.0897540100,16.6666666667,15.5202154698,1.0000000000,0.8000000000,250.0000000000,0,0
38,100,0,6,100,100,0,0,0,0,0,100,100,0.0218515566,49.0679024533,16.6666666667,15.5202154698,1.0000000000,0.8000000000,250.0000000000,0,0
39,100,0,6,100,100,0,0,0,0,0,100,100,0.0218515566,49.0460508967,16.6666666667,15.5202154698,1.0000000000,0.8000000000,250.0000000000,0,0
40,100,0,6,100,100,0,0,0,0,0,100,100,0.0218515566,49.0241993401,16.6666666667,15.5202154698,1.0000000000,0.8000000000,250.0000000000,0,0
41,100,0,8,100,100,0,0,1,108,976,100,100,0.0330800761,48.9911192640,12.5000000000,15.3601915423,1.0000000000,0.8864000000,225.6317689531,0,0
42,100,0,8,100,100,0,0,0,0,0,100,100,0.0213182489,48.9698010151,12.5000000000,15.3601915423,1.0000000000,0.8000000000,250.0000000000,0,0
43,100,0,8,100,100,0,0,0,0,0,100,100,0.0213182489,48.9484827661,12.5000000000,15.3601915423,1.0000000000,0.8000000000,250.0000000000,0,0
44,100,0,8,100,100,0,0,0,0,0,100,100,0.0213182489,48.9271645172,12.5000000000,15.3601915423,1.0000000000,0.8000000000,250.0000000000,0,0
45,100,0,8,100,100,0,0,0,0,0,100,100,0.0213182489,48.9058462682,12.5000000000,15.3601915423,1.0000000000,0.8000000000,250.0000000000,0,0
46,100,0,5,100,100,0,0,1,105,685,100,100,0.0305352724,48.8753109958,20.0000000000,15.6001594379,1.0000000000,0.8840000000,226.2443438914,0,0
47,100,0,5,100,100,0,0,0,0,0,100,100,0.0219662678,48.8533447280,20.0000000000,15.6001594379,1.0000000000,0.8000000000,250.0000000000,0,0
48,100,0,5,100,100,0,0,0,0,0,100,100,0.0219662678,48.8313784602,20.0000000000,15.6001594379,1.0000000000,0.8000000000,250.0000000000,0,0
49,100,0,5,100,100,0,0,0,0,0,100,100,0.0219662678,48.8094121924,20.0000000000,15.6001594379,1.0000000000,0.8000000000,250.0000000000,0,0
50,100,0,5,100,100,0,0,0,0,0,100,100,0.0219662678,48.7874459246,20.0000000000,15.6001594379,1.0000000000,0.8000000000,250.0000000000,0,0
51,100,0,7,100,100,0,0,1,107,879,100,100,0.0338607632,48.7535851614,14.2857142857,15.4402230100,1.0000000000,0.8856000000,225.8355916893,0,0
52,100,0,7,100,100,0,0,0,0,0,100,100,0.0230045350,48.7305806264,14.2857142857,15.4402230100,1.0000000000,0.8000000000,250.0000000000,0,0
53,100,0,7,100,100,0,0,0,0,0,100,100,0.0230045350,48.7075760914,14.2857142857,15.4402230100,1.0000000000,0.8000000000,250.0000000000,0,0
54,100,0,7,100,100,0,0,0,0,0,100,100,0.0230045350,48.6845715564,14.2857142857,15.4402230100,1.0000000000,0.8000000000,250.0000000000,0,0
55,100,0,7,100,100,0,0,0,0,0,100,100,0.0230045350,48.6615670214,14.2857142857,15.4402230100,1.0000000000,0.8000000000,250.0000000000,0,0
56,100,0,5,100,100,0,0,1,104,685,100,100,0.0337454056,48.6278216159,20.0000000000,15.6002935043,1.0000000000,0.8832000000,226.4492753623,0,0
57,100,0,5,100,100,0,0,0,0,0,100,100,0.0248728158,48.6029488001,20.0000000000,15.6002935043,1.0000000000,0.8000000000,250.0000000000,0,0
58,100,0,5,100,100,0,0,0,0,0,100,100,0.0248728158,48.5780759843,20.0000000000,15.6002935043,1.0000000000,0.8000000000,250.0000000000,0,0
59,100,0,5,100,100,0,0,0,0,0,100,100,0.0248728158,48.5532031686,20.0000000000,15.6002935043,1.0000000000,0.8000000000,250.0000000000,0,0
60,100,0,5,100,100,0,0,0,0,0,100,100,0.0248728158,48.5283303528,20.0000000000,15.6002935043,1.0000000000,0.8000000000,250.0000000000,0,0
61,100,0,3,100,100,0,0,1,103,491,100,100,0.0288721092,48.4994582436,33.3333333333,15.7602303189,1.0000000000,0.8824000000,226.6545784225,0,0
62,100,0,3,100,100,0,0,0,0,0,100,100,0.0224439705,48.4770142731,33.3333333333,15.7602303189,1.0000000000,0.8000000000,250.0000000000,0,0
63,100,0,3,100,100,0,0,0,0,0,100,100,0.0224439705,48.4545703026,33.3333333333,15.7602303189,1.0000000000,0.8000000000,250.0000000000,0,0
64,100,0,3,100,100,0,0,0,0,0,100,100,0.0224439705,48.4321263322,33.3333333333,15.7602303189,1.0000000000,0.8000000000,250.0000000000,0,0
65,100,0,3,100,100,0,0,0,0,0,100,100,0.0224439705,48.4096823617,33.3333333333,15.7602303189,1.0000000000,0.8000000000,250.0000000000,0,0
66,100,0,2,100,100,0,0,1,102,394,100,100,0.0317440388,48.3779383229,50.0000000000,15.8402628440,1.0000000000,0.8816000000,226.8602540835,0,0
67,100,0,2,100,100,0,0,0,0,0,100,100,0.0260349761,48.3519033468,50.0000000000,15.8402628440,1.0000000000,0.8000000000,250.0000000000,0,0
68,100,0,2,100,100,0,0,0,0,0,100,100,0.0260349761,48.3258683707,50.0000000000,15.8402628440,1.0000000000,0.8000000000,250.0000000000,0,0
69,100,0,2,100,100,0,0,0,0,0,100,100,0.0260349761,48.2998333946,50.0000000000,15.8402628440,1.0000000000,0.8000000000,250.0000000000,0,0
70,100,0,2,100,100,0,0,0,0,0,100,100,0.0260349761,48.2737984184,50.0000000000,15.8402628440,1.0000000000,0.8000000000,250.0000000000,0,0
71,100,0,7,100,100,0,0,1,106,879,100,100,0.0331422509,48.2406561676,14.2857142857,15.4402261492,1.0000000000,0.8848000000,226.0397830018,0,0
72,100,0,7,100,100,0,0,0,0,0,100,100,0.0223675534,48.2182886141,14.2857142857,15.4402261492,1.0000000000,0.8000000000,250.0000000000,0,0
73,100,0,7,100,100,0,0,0,0,0,100,100,0.0223675534,48.1959210607,14.2857142857,15.4402261492,1.0000000000,0.8000000000,250.0000000000,0,0
74,100,0,7,100,100,0,0,0,0,0,100,100,0.0223675534,48.1735535072,14.2857142857,15.4402261492,1.0000000000,0.8000000000,250.0000000000,0,0
75,100,0,7,100,100,0,0,0,0,0,100,100,0.0223675534,48.1511859538,14.2857142857,15.4402261492,1.0000000000,0.8000000000,250.0000000000,0,0
76,100,0,1,100,100,0,0,1,101,297,100,100,0.0306228940,48.1205630598,100.0000000000,15.9202446167,1.0000000000,0.8808000000,227.0663033606,0,0
77,100,0,1,100,100,0,0,0,0,0,100,100,0.0260159484,48.0945471113,100.0000000000,15.9202446167,1.0000000000,0.8000000000,250.0000000000,0,0
78,100,0,1,100,100,0,0,0,0,0,100,100,0.0260159484,48.0685311629,100.0000000000,15.9202446167,1.0000000000,0.8000000000,250.0000000000,0,0
79,100,0,1,100,100,0,0,0,0,0,100,100,0.0260159484,48.0425152145,100.0000000000,15.9202446167,1.0000000000,0.8000000000,250.0000000000,0,0
80,100,0,1,100,100,0,0,0,0,0,100,100,0.0260159484,48.0164992661,100.0000000000,15.9202446167,1.0000000000,0.8000000000,250.0000000000,0,0
81,100,0,1,100,100,0,0,1,101,297,100,100,0.0319984868,47.9845007793,100.0000000000,15.9202897110,1.0000000000,0.8808000000,227.0663033606,0,0
82,100,0,1,100,100,0,0,0,0,0,100,100,0.0272508169,47.9572499625,100.0000000000,15.9202897110,1.0000000000,0.8000000000,250.0000000000,0,0
83,100,0,1,100,100,0,0,0,0,0,100,100,0.0272508169,47.9299991456,100.0000000000,15.9202897110,1.0000000000,0.8000000000,250.0000000000,0,0
84,100,0,1,100,100,0,0,0,0,0,100,100,0.0272508169,47.9027483287,100.0000000000,15.9202897110,1.0000000000,0.8000000000,250.0000000000,0,0
85,100,0,1,100,100,0,0,0,0,0,100,100,0.0272508169,47.8754975119,100.0000000000,15.9202897110,1.0000000000,0.8000000000,250.0000000000,0,0
86,100,0,2,100,100,0,0,1,102,394,100,100,0.0318400638,47.8436574481,50.0000000000,15.8402617553,1.0000000000,0.8816000000,226.8602540835,0,0
87,100,0,2,100,100,0,0,0,0,0,100,100,0.0261310233,47.8175264248,50.0000000000,15.8402617553,1.0000000000,0.8000000000,250.0000000000,0,0
88,100,0,2,100,100,0,0,0,0,0,100,100,0.0261310233,47.7913954015,50.0000000000,15.8402617553,1.0000000000,0.8000000000,250.0000000000,0,0
89,100,0,2,100,100,0,0,0,0,0,100,100,0.0261310233,47.7652643782,50.0000000000,15.8402617553,1.0000000000,0.8000000000,250.0000000000,0,0
90,100,0,2,100,100,0,0,0,0,0,100,100,0.0261310233,47.7391333549,50.0000000000,15.8402617553,1.0000000000,0.8000000000,250.0000000000,0,0
91,100,0,1,100,100,0,0,1,101,297,100,100,0.0381428411,47.7009905138,100.0000000000,15.9203949732,1.0000000000,0.8808000000,227.0663033606,0,0
92,100,0,1,100,100,0,0,0,0,0,100,100,0.0328265170,47.6681639968,100.0000000000,15.9203949732,1.0000000000,0.8000000000,250.0000000000,0,0
93,100,0,1,100,100,0,0,0,0,0,100,100,0.0328265170,47.6353374797,100.0000000000,15.9203949732,1.0000000000,0.8000000000,250.0000000000,0,0
94,100,0,1,100,100,0,0,0,0,0,100,100,0.0328265170,47.6025109627,100.0000000000,15.9203949732,1.0000000000,0.8000000000,250.0000000000,0,0
95,100,0,1,100,100,0,0,0,0,0,100,100,0.0328265170,47.5696844456,100.0000000000,15.9203949732,1.0000000000,0.8000000000,250.0000000000,0,0
96,100,0,1,100,100,0,0,1,101,297,100,100,0.0377082829,47.5319761627,100.0000000000,15.9203991760,1.0000000000,0.8808000000,227.0663033606,0,0
97,100,0,1,100,100,0,0,0,0,0,100,100,0.0324319466,47.4995442161,100.0000000000,15.9203991760,1.0000000000,0.8000000000,250.0000000000,0,0
98,100,0,1,100,100,0,0,0,0,0,100,100,0.0324319466,47.4671122695,100.0000000000,15.9203991760,1.0000000000,0.8000000000,250.0000000000,0,0
99,100,0,1,100,100,0,0,0,0,0,100,100,0.0324319466,47.4346803229,100.0000000000,15.9203991760,1.0000000000,0.8000000000,250.0000000000,0,0
100,100,0,1,100,100,0,0,0,0,0,100,100,0.0324319466,47.4022483763,100.0000000000,15.9203991760,1.0000000000,0.8000000000,250.0000000000,0,0
101,100,0,5,100,100,0,0,1,105,685,100,100,0.0322541236,47.3699942527,20.0000000000,15.6002576348,1.0000000000,0.8840000000,226.2443438914,0,0
102,100,0,5,100,100,0,0,0,0,0,100,100,0.0235259395,47.3464683132,20.0000000000,15.6002576348,1.0000000000,0.8000000000,250.0000000000,0,0
103,100,0,5,100,100,0,0,0,0,0,100,100,0.0235259395,47.3229423738,20.0000000000,15.6002576348,1.0000000000,0.8000000000,250.0000000000,0,0
104,100,0,5,100,100,0,0,0,0,0,100,100,0.0235259395,47.2994164343,20.0000000000,15.6002576348,1.0000000000,0.8000000000,250.0000000000,0,0
105,100,0,5,100,100,0,0,0,0,0,100,100,0.0235259395,47.2758904948,20.0000000000,15.6002576348,1.0000000000,0.8000000000,250.0000000000,0,0
106,100,0,6,100,100,0,0,1,106,782,100,100,0.0312013447,47.2446891501,16.6666666667,15.5201818383,1.0000000000,0.8848000000,226.0397830018,0,0
107,100,0,6,100,100,0,0,0,0,0,100,100,0.0215801442,47.2231090058,16.6666666667,15.5201818383,1.0000000000,0.8000000000,250.0000000000,0,0
108,100,0,6,100,100,0,0,0,0,0,100,100,0.0215801442,47.2015288616,16.6666666667,15.5201818383,1.0000000000,0.8000000000,250.0000000000,0,0
109,100,0,6,100,100,0,0,0,0,0,100,100,0.0215801442,47.1799487174,16.6666666667,15.5201818383,1.0000000000,0.8000000000,250.0000000000,0,0
110,100,0,6,100,100,0,0,0,0,0,100,100,0.0215801442,47.1583685731,16.6666666667,15.5201818383,1.0000000000,0.8000000000,250.0000000000,0,0
111,100,0,6,100,100,0,0,1,106,782,100,100,0.0330150179,47.1253535552,16.6666666667,15.5202233400,1.0000000000,0.8848000000,226.0397830018,0,0
112,100,0,6,100,100,0,0,0,0,0,100,100,0.0232105335,47.1021430218,16.6666666667,15.5202233400,1.0000000000,0.8000000000,250.0000000000,0,0
113,100,0,6,100,100,0,0,0,0,0,100,100,0.0232105335,47.0789324883,16.6666666667,15.5202233400,1.0000000000,0.8000000000,250.0000000000,0,0
114,100,0,6,100,100,0,0,0,0,0,100,100,0.0232105335,47.0557219549,16.6666666667,15.5202233400,1.0000000000,0.8000000000,250.0000000000,0,0
115,100,0,6,100,100,0,0,0,0,0,100,100,0.0232105335,47.0325114214,16.6666666667,15.5202233400,1.0000000000,0.8000000000,250.0000000000,0,0
116,100,0,11,100,100,0,0,1,110,1267,100,100,0.0361950356,46.9963163858,9.0909090909,15.1201792343,1.0000000000,0.8880000000,225.2252252252,0,0
117,100,0,11,100,100,0,0,0,0,0,100,100,0.0211807194,46.9751356664,9.0909090909,15.1201792343,1.0000000000,0.8000000000,250.0000000000,0,0
118,100,0,11,100,100,0,0,0,0,0,100,100,0.0211807194,46.9539549470,9.0909090909,15.1201792343,1.0000000000,0.8000000000,250.0000000000,0,0
119,100,0,11,100,100,0,0,0,0,0,100,100,0.0211807194,46.9327742276,9.0909090909,15.1201792343,1.0000000000,0.8000000000,250.0000000000,0,0
120,100,0,11,100,100,0,0,0,0,0,100,100,0.0211807194,46.9115935082,9.0909090909,15.1201792343,1.0000000000,0.8000000000,250.0000000000,0,0
121,100,0,4,100,100,0,0,1,104,588,100,100,0.0294115047,46.8821820035,25.0000000000,15.6801897334,1.0000000000,0.8832000000,226.4492753623,0,0
122,100,0,4,100,100,0,0,0,0,0,100,100,0.0219408397,46.8602411639,25.0000000000,15.6801897334,1.0000000000,0.8000000000,250.0000000000,0,0
123,100,0,4,100,100,0,0,0,0,0,100,100,0.0219408397,46.8383003242,25.0000000000,15.6801897334,1.0000000000,0.8000000000,250.0000000000,0,0
124,100,0,4,100,100,0,0,0,0,0,100,100,0.0219408397,46.8163594845,25.0000000000,15.6801897334,1.0000000000,0.8000000000,250.0000000000,0,0
125,100,0,4,100,100,0,0,0,0,0,100,100,0.0219408397,46.7944186448,25.0000000000,15.6801897334,1.0000000000,0.8000000000,250.0000000000,0,0
126,100,0,3,100,100,0,0,1,103,491,100,100,0.0295118181,46.7649068267,33.3333333333,15.7602050721,1.0000000000,0.8824000000,226.6545784225,0,0
127,100,0,3,100,100,0,0,0,0,0,100,100,0.0230195197,46.7418873070,33.3333333333,15.7602050721,1.0000000000,0.8000000000,250.0000000000,0,0
128,100,0,3,100,100,0,0,0,0,0,100,100,0.0230195197,46.7188677873,33.3333333333,15.7602050721,1.0000000000,0.8000000000,250.0000000000,0,0
129,100,0,3,100,100,0,0,0,0,0,100,100,0.0230195197,46.6958482677,33.3333333333,15.7602050721,1.0000000000,0.8000000000,250.0000000000,0,0
130,100,0,3,100,100,0,0,0,0,0,100,100,0.0230195197,46.6728287480,33.3333333333,15.7602050721,1.0000000000,0.8000000000,250.0000000000,0,0
131,100,0,6,100,100,0,0,1,106,782,100,100,0.0316505073,46.6411782407,16.6666666667,15.5202184591,1.0000000000,0.8848000000,226.0397830018,0,0
132,100,0,6,100,100,0,0,0,0,0,100,100,0.0219942030,46.6191840377,16.6666666667,15.5202184591,1.0000000000,0.8000000000,250.0000000000,0,0
133,100,0,6,100,100,0,0,0,0,0,100,100,0.0219942030,46.5971898347,16.6666666667,15.5202184591,1.0000000000,0.8000000000,250.0000000000,0,0
134,100,0,6,100,100,0,0,0,0,0,100,100,0.0219942030,46.5751956317,16.6666666667,15.5202184591,1.0000000000,0.8000000000,250.0000000000,0,0
135,100,0,6,100,100,0,0,0,0,0,100,100,0.0219942030,46.5532014287,16.6666666667,15.5202184591,1.0000000000,0.8000000000,250.0000000000,0,0
136,100,0,5,100,100,0,0,1,105,685,100,100,0.0305903067,46.5226111220,20.0000000000,15.6001975287,1.0000000000,0.8840000000,226.2443438914,0,0
137,100,0,5,100,100,0,0,0,0,0,100,100,0.0220231005,46.5005880216,20.0000000000,15.6001975287,1.0000000000,0.8000000000,250.0000000000,0,0
138,100,0,5,100,100,0,0,0,0,0,100,100,0.0220231005,46.4785649211,20.0000000000,15.6001975287,1.0000000000,0.8000000000,250.0000000000,0,0
139,100,0,5,100,100,0,0,0,0,0,100,100,0.0220231005,46.4565418206,20.0000000000,15.6001975287,1.0000000000,0.8000000000,250.0000000000,0,0
140,100,0,5,100,100,0,0,0,0,0,100,100,0.0220231005,46.4345187202,20.0000000000,15.6001975287,1.0000000000,0.8000000000,250.0000000000,0,0
141,100,0,8,100,100,0,0,1,108,976,100,100,0.0327732229,46.4017454973,12.5000000000,15.3601737633,1.0000000000,0.8864000000,225.6317689531,0,0
142,100,0,8,100,100,0,0,0,0,0,100,100,0.0210334171,46.3807120802,12.5000000000,15.3601737633,1.0000000000,0.8000000000,250.0000000000,0,0
143,100,0,8,100,100,0,0,0,0,0,100,100,0.0210334171,46.3596786630,12.5000000000,15.3601737633,1.0000000000,0.8000000000,250.0000000000,0,0
144,100,0,8,100,100,0,0,0,0,0,100,100,0.0210334171,46.3386452459,12.5000000000,15.3601737633,1.0000000000,0.8000000000,250.0000000000,0,0
145,100,0,8,100,100,0,0,0,0,0,100,100,0.0210334171,46.3176118288,12.5000000000,15.3601737633,1.0000000000,0.8000000000,250.0000000000,0,0
146,100,0,7,100,100,0,0,1,107,879,100,100,0.0320301354,46.2855816934,14.2857142857,15.4401843672,1.0000000000,0.8856000000,225.8355916893,0,0
147,100,0,7,100,100,0,0,0,0,0,100,100,0.0213491014,46.2642325919,14.2857142857,15.4401843672,1.0000000000,0.8000000000,250.0000000000,0,0
148,100,0,7,100,100,0,0,0,0,0,100,100,0.0213491014,46.2428834905,14.2857142857,15.4401843672,1.0000000000,0.8000000000,250.0000000000,0,0
149,100,0,7,100,100,0,0,0,0,0,100,100,0.0213491014,46.2215343890,14.2857142857,15.4401843672,1.0000000000,0.8000000000,250.0000000000,0,0
150,100,0,7,100,100,0,0,0,0,0,100,100,0.0213491014,46.2001852876,14.2857142857,15.4401843672,1.0000000000,0.8000000000,250.0000000000,0,0
151,100,0,6,100,100,0,0,1,106,782,100,100,0.0312992098,46.1688860778,16.6666666667,15.5201830387,1.0000000000,0.8848000000,226.0397830018,0,0
152,100,0,6,100,100,0,0,0,0,0,100,100,0.0216670897,46.1472189881,16.6666666667,15.5201830387,1.0000000000,0.8000000000,250.0000000000,0,0
153,100,0,6,100,100,0,0,0,0,0,100,100,0.0216670897,46.1255518985,16.6666666667,15.5201830387,1.0000000000,0.8000000000,250.0000000000,0,0
154,100,0,6,100,100,0,0,0,0,0,100,100,0.0216670897,46.1038848088,16.6666666667,15.5201830387,1.0000000000,0.8000000000,250.0000000000,0,0
155,100,0,6,100,100,0,0,0,0,0,100,100,0.0216670897,46.0822177191,16.6666666667,15.5201830387,1.0000000000,0.8000000000,250.0000000000,0,0
156,100,0,5,100,100,0,0,1,105,685,100,100,0.0302430376,46.0519746815,20.0000000000,15.6002048567,1.0000000000,0.8840000000,226.2443438914,0,0
157,100,0,5,100,100,0,0,0,0,0,100,100,0.0217109076,46.0302637739,20.0000000000,15.6002048567,1.0000000000,0.8000000000,250.0000000000,0,0
158,100,0,5,100,100,0,0,0,0,0,100,100,0.0217109076,46.0085528662,20.0000000000,15.6002048567,1.0000000000,0.8000000000,250.0000000000,0,0
159,100,0,5,100,100,0,0,0,0,0,100,100,0.0217109076,45.9868419586,20.0000000000,15.6002048567,1.0000000000,0.8000000000,250.0000000000,0,0
160,100,0,5,100,100,0,0,0,0,0,100,100,0.0217109076,45.9651310509,20.0000000000,15.6002048567,1.0000000000,0.8000000000,250.0000000000,0,0
161,100,0,5,100,100,0,0,1,105,685,100,100,0.0310012011,45.9341298498,20.0000000000,15.6001939193,1.0000000000,0.8840000000,226.2443438914,0,0
162,100,0,5,100,100,0,0,0,0,0,100,100,0.0223963939,45.9117334559,20.0000000000,15.6001939193,1.0000000000,0.8000000000,250.0000000000,0,0
163,100,0,5,100,100,0,0,0,0,0,100,100,0.0223963939,45.8893370620,20.0000000000,15.6001939193,1.0000000000,0.8000000000,250.0000000000,0,0
164,100,0,5,100,100,0,0,0,0,0,100,100,0.0223963939,45.8669406681,20.0000000000,15.6001939193,1.0000000000,0.8000000000,250.0000000000,0,0
165,100,0,5,100,100,0,0,0,0,0,100,100,0.0223963939,45.8445442742,20.0000000000,15.6001939193,1.0000000000,0.8000000000,250.0000000000,0,0
166,100,0,8,100,100,0,0,1,108,976,100,100,0.0331881861,45.8113560881,12.5000000000,15.3602090198,1.0000000000,0.8864000000,225.6317689531,0,0
167,100,0,8,100,100,0,0,0,0,0,100,100,0.0214123156,45.7899437725,12.5000000000,15.3602090198,1.0000000000,0.8000000000,250.0000000000,0,0
168,100,0,8,100,100,0,0,0,0,0,100,100,0.0214123156,45.7685314570,12.5000000000,15.3602090198,1.0000000000,0.8000000000,250.0000000000,0,0
169,100,0,8,100,100,0,0,0,0,0,100,100,0.0214123156,45.7471191414,12.5000000000,15.3602090198,1.0000000000,0.8000000000,250.0000000000,0,0
170,100,0,8,100,100,0,0,0,0,0,100,100,0.0214123156,45.7257068259,12.5000000000,15.3602090198,1.0000000000,0.8000000000,250.0000000000,0,0
171,100,0,2,100,100,0,0,1,102,394,100,100,0.0298290980,45.6958777279,50.0000000000,15.8402512208,1.0000000000,0.8816000000,226.8602540835,0,0
172,100,0,2,100,100,0,0,0,0,0,100,100,0.0242957837,45.6715819442,50.0000000000,15.8402512208,1.0000000000,0.8000000000,250.0000000000,0,0
173,100,0,2,100,100,0,0,0,0,0,100,100,0.0242957837,45.6472861605,50.0000000000,15.8402512208,1.0000000000,0.8000000000,250.0000000000,0,0
