Node,Death_Round
0,1541
1,1586
2,1511
3,1586
4,1416
5,1541
6,1526
7,1416
8,1556
9,1569
10,1446
11,1581
12,1561
13,1566
14,1461
15,1566
16,1591
17,1521
18,1576
19,1491
20,1536
21,1481
22,1551
23,1451
24,1526
25,1511
26,1572
27,1596
28,1531
29,1586
30,1591
31,1576
32,1411
33,1526
34,1556
35,1491
36,1516
37,1506
38,1536
39,1541
40,1511
41,1586
42,1571
43,1571
44,1476
45,1481
46,1606
47,1576
48,1591
49,1596
50,1556
51,1511
52,1531
53,1581
54,1566
55,1531
56,1566
57,1506
58,1566
59,1476
60,1421
61,1571
62,1541
63,1481
64,1586
65,1561
66,1521
67,1577
68,1606
69,1566
70,1571
71,1436
72,1601
73,1571
74,1551
75,1566
76,1441
77,1546
78,1506
79,1446
80,1571
81,1491
82,1571
83,1546
84,1556
85,1596
86,1591
87,1601
88,1581
89,1581
90,1573
91,1526
92,1551
93,1586
94,1406
95,1526
96,1571
97,1511
98,1526
99,1511
