Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS,CH_Relays
1,100,0,1,100,100,0,0,1,101,297,100,100,0.0351791744,49.9481758256,100.0000000000,16.0480975860,1.0000000000,0.8872000000,227.2317403066,0,0,0,0,0
2,100,0,1,100,100,0,0,0,0,0,100,100,0.0294651573,49.9187106683,100.0000000000,16.0480975860,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,0
3,100,0,1,100,100,0,0,0,0,0,100,100,0.0294651573,49.8892455111,100.0000000000,16.0480975860,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,0
4,100,0,1,100,100,0,0,0,0,0,100,100,0.0294651573,49.8597803538,100.0000000000,16.0480975860,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,0
5,100,0,1,100,100,0,0,0,0,0,100,100,0.0294651573,49.8303151966,100.0000000000,16.0480975860,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,0
6,100,0,4,100,100,0,0,1,104,588,100,100,0.0319093787,49.7984058179,25.0000000000,29.0311150032,1.0000000000,0.8896000000,226.6187050360,0,0,0,0,3
7,100,0,4,100,100,0,0,0,0,0,100,100,0.0233894705,49.7750163473,25.0000000000,29.0311150032,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,3
8,100,0,4,100,100,0,0,0,0,0,100,100,0.0233894705,49.7516268768,25.0000000000,29.0311150032,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,3
9,100,0,4,100,100,0,0,0,0,0,100,100,0.0233894705,49.7282374063,25.0000000000,29.0311150032,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,3
10,100,0,4,100,100,0,0,0,0,0,100,100,0.0233894705,49.7048479358,25.0000000000,29.0311150032,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,3
11,100,0,14,100,100,0,0,1,113,1558,100,100,0.0416738955,49.6631740402,7.1428571429,36.1273647411,1.0000000000,0.8968000000,224.7992863515,0,0,0,0,13
12,100,0,14,100,100,0,0,0,0,0,100,100,0.0224417109,49.6407323293,7.1428571429,36.1273647411,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,13
13,100,0,14,100,100,0,0,0,0,0,100,100,0.0224417109,49.6182906184,7.1428571429,36.1273647411,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,13
14,100,0,14,100,100,0,0,0,0,0,100,100,0.0224417109,49.5958489075,7.1428571429,36.1273647411,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,13
15,100,0,14,100,100,0,0,0,0,0,100,100,0.0224417109,49.5734071966,7.1428571429,36.1273647411,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,13
16,100,0,8,100,100,0,0,1,108,976,100,100,0.0352656928,49.5381415038,12.5000000000,42.4173628061,1.0000000000,0.8928000000,225.8064516129,0,0,0,0,7
17,100,0,8,100,100,0,0,0,0,0,100,100,0.0224931460,49.5156483578,12.5000000000,42.4173628061,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,7
18,100,0,8,100,100,0,0,0,0,0,100,100,0.0224931460,49.4931552119,12.5000000000,42.4173628061,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,7
19,100,0,8,100,100,0,0,0,0,0,100,100,0.0224931460,49.4706620659,12.5000000000,42.4173628061,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,7
20,100,0,8,100,100,0,0,0,0,0,100,100,0.0224931460,49.4481689199,12.5000000000,42.4173628061,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,7
21,100,0,6,100,100,0,0,1,106,782,100,100,0.0333539332,49.4148149867,16.6666666667,26.2086050537,1.0000000000,0.8912000000,226.2118491921,0,0,0,0,5
22,100,0,6,100,100,0,0,0,0,0,100,100,0.0227263622,49.3920886245,16.6666666667,26.2086050537,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
23,100,0,6,100,100,0,0,0,0,0,100,100,0.0227263622,49.3693622623,16.6666666667,26.2086050537,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
24,100,0,6,100,100,0,0,0,0,0,100,100,0.0227263622,49.3466359001,16.6666666667,26.2086050537,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
25,100,0,6,100,100,0,0,0,0,0,100,100,0.0227263622,49.3239095379,16.6666666667,26.2086050537,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,5
26,100,0,5,100,100,0,0,1,105,685,100,100,0.0327459544,49.2911635835,20.0000000000,24.5151912832,1.0000000000,0.8904000000,226.4150943396,0,0,0,0,4
27,100,0,5,100,100,0,0,0,0,0,100,100,0.0231584696,49.2680051138,20.0000000000,24.5151912832,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,4
