Node,Death_Round
0,1866
1,1896
2,1886
3,1876
4,1886
5,1691
6,1866
7,1846
8,1881
9,1751
10,1876
11,1911
12,1876
13,1891
14,1866
15,1856
16,1851
17,1886
18,1866
19,1841
20,1841
21,1806
22,1861
23,1876
24,1851
25,1886
26,1776
27,1706
28,1876
29,1816
30,1636
31,1876
32,1866
33,1876
34,1791
35,1868
36,1886
37,1906
38,1791
39,1816
40,1911
41,1901
42,1711
43,1821
44,1846
45,1886
46,1896
47,1886
48,1866
49,1851
50,1865
51,1726
52,1856
53,1721
54,1871
55,1881
56,1886
57,1896
58,1776
59,1891
60,1873
61,1882
62,1901
63,1891
64,1866
65,1881
66,1836
67,1801
68,1786
69,1866
70,1896
71,1741
72,1896
73,1878
74,1811
75,1791
76,1846
77,1896
78,1856
79,1771
80,1861
81,1906
82,1826
83,1746
84,1871
85,1896
86,1821
87,1831
88,1876
89,1891
90,1821
91,1866
92,1776
93,1841
94,1836
95,1811
96,1776
97,1886
98,1891
99,1881
