Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected
89,100,0,4,100,100,0,0,0,0,0,100,100,0.0222967900,47.8271246464,25.0000000000,15.6802443878,1.0000000000,0.8000000000,250.0000000000,0,0
90,100,0,4,100,100,0,0,0,0,0,100,100,0.0222967900,47.8048278565,25.0000000000,15.6802443878,1.0000000000,0.8000000000,250.0000000000,0,0
91,100,0,1,100,100,0,0,1,101,297,100,100,0.0297273676,47.7751004888,100.0000000000,15.9202116988,1.0000000000,0.8808000000,227.0663033606,0,0
92,100,0,1,100,100,0,0,0,0,0,100,100,0.0251998943,47.7499005945,100.0000000000,15.9202116988,1.0000000000,0.8000000000,250.0000000000,0,0
93,100,0,1,100,100,0,0,0,0,0,100,100,0.0251998943,47.7247007002,100.0000000000,15.9202116988,1.0000000000,0.8000000000,250.0000000000,0,0
94,100,0,1,100,100,0,0,0,0,0,100,100,0.0251998943,47.6995008059,100.0000000000,15.9202116988,1.0000000000,0.8000000000,250.0000000000,0,0
95,100,0,1,100,100,0,0,0,0,0,100,100,0.0251998943,47.6743009116,100.0000000000,15.9202116988,1.0000000000,0.8000000000,250.0000000000,0,0
96,100,0,1,100,100,0,0,1,101,297,100,100,0.0389378218,47.6353630898,100.0000000000,15.9204270219,1.0000000000,0.8808000000,227.0663033606,0,0
97,100,0,1,100,100,0,0,0,0,0,100,100,0.0335333496,47.6018297402,100.0000000000,15.9204270219,1.0000000000,0.8000000000,250.0000000000,0,0
98,100,0,1,100,100,0,0,0,0,0,100,100,0.0335333496,47.5682963907,100.0000000000,15.9204270219,1.0000000000,0.8000000000,250.0000000000,0,0
99,100,0,1,100,100,0,0,0,0,0,100,100,0.0335333496,47.5347630411,100.0000000000,15.9204270219,1.0000000000,0.8000000000,250.0000000000,0,0
100,100,0,1,100,100,0,0,0,0,0,100,100,0.0335333496,47.5012296915,100.0000000000,15.9204270219,1.0000000000,0.8000000000,250.0000000000,0,0
101,100,0,9,100,100,0,0,1,109,1073,100,100,0.0341445152,47.4670851763,11.1111111111,15.2801628486,1.0000000000,0.8872000000,225.4283137962,0,0
102,100,0,9,100,100,0,0,0,0,0,100,100,0.0212809238,47.4458042525,11.1111111111,15.2801628486,1.0000000000,0.8000000000,250.0000000000,0,0
103,100,0,9,100,100,0,0,0,0,0,100,100,0.0212809238,47.4245233287,11.1111111111,15.2801628486,1.0000000000,0.8000000000,250.0000000000,0,0
104,100,0,9,100,100,0,0,0,0,0,100,100,0.0212809238,47.4032424049,11.1111111111,15.2801628486,1.0000000000,0.8000000000,250.0000000000,0,0
105,100,0,9,100,100,0,0,0,0,0,100,100,0.0212809238,47.3819614811,11.1111111111,15.2801628486,1.0000000000,0.8000000000,250.0000000000,0,0
106,100,0,9,100,100,0,0,1,109,1073,100,100,0.0337425857,47.3482188954,11.1111111111,15.2801506403,1.0000000000,0.8872000000,225.4283137962,0,0
107,100,0,9,100,100,0,0,0,0,0,100,100,0.0209125288,47.3273063666,11.1111111111,15.2801506403,1.0000000000,0.8000000000,250.0000000000,0,0
108,100,0,9,100,100,0,0,0,0,0,100,100,0.0209125288,47.3063938379,11.1111111111,15.2801506403,1.0000000000,0.8000000000,250.0000000000,0,0
109,100,0,9,100,100,0,0,0,0,0,100,100,0.0209125288,47.2854813091,11.1111111111,15.2801506403,1.0000000000,0.8000000000,250.0000000000,0,0
110,100,0,9,100,100,0,0,0,0,0,100,100,0.0209125288,47.2645687804,11.1111111111,15.2801506403,1.0000000000,0.8000000000,250.0000000000,0,0
111,100,0,3,100,100,0,0,1,103,491,100,100,0.0295984033,47.2349703770,33.3333333333,15.7602366296,1.0000000000,0.8824000000,226.6545784225,0,0
112,100,0,3,100,100,0,0,0,0,0,100,100,0.0230916895,47.2118786875,33.3333333333,15.7602366296,1.0000000000,0.8000000000,250.0000000000,0,0
113,100,0,3,100,100,0,0,0,0,0,100,100,0.0230916895,47.1887869979,33.3333333333,15.7602366296,1.0000000000,0.8000000000,250.0000000000,0,0
114,100,0,3,100,100,0,0,0,0,0,100,100,0.0230916895,47.1656953084,33.3333333333,15.7602366296,1.0000000000,0.8000000000,250.0000000000,0,0
115,100,0,3,100,100,0,0,0,0,0,100,100,0.0230916895,47.1426036188,33.3333333333,15.7602366296,1.0000000000,0.8000000000,250.0000000000,0,0
116,100,0,8,100,100,0,0,1,108,976,100,100,0.0330969278,47.1095066910,12.5000000000,15.3601652228,1.0000000000,0.8864000000,225.6317689531,0,0
117,100,0,8,100,100,0,0,0,0,0,100,100,0.0213114602,47.0881952309,12.5000000000,15.3601652228,1.0000000000,0.8000000000,250.0000000000,0,0
118,100,0,8,100,100,0,0,0,0,0,100,100,0.0213114602,47.0668837707,12.5000000000,15.3601652228,1.0000000000,0.8000000000,250.0000000000,0,0
119,100,0,8,100,100,0,0,0,0,0,100,100,0.0213114602,47.0455723105,12.5000000000,15.3601652228,1.0000000000,0.8000000000,250.0000000000,0,0
120,100,0,8,100,100,0,0,0,0,0,100,100,0.0213114602,47.0242608503,12.5000000000,15.3601652228,1.0000000000,0.8000000000,250.0000000000,0,0
121,100,0,10,100,100,0,0,1,110,1170,100,100,0.0348510469,46.9894098034,10.0000000000,15.2001645854,1.0000000000,0.8880000000,225.2252252252,0,0
122,100,0,10,100,100,0,0,0,0,0,100,100,0.0209391318,46.9684706716,10.0000000000,15.2001645854,1.0000000000,0.8000000000,250.0000000000,0,0
123,100,0,10,100,100,0,0,0,0,0,100,100,0.0209391318,46.9475315397,10.0000000000,15.2001645854,1.0000000000,0.8000000000,250.0000000000,0,0
124,100,0,10,100,100,0,0,0,0,0,100,100,0.0209391318,46.9265924079,10.0000000000,15.2001645854,1.0000000000,0.8000000000,250.0000000000,0,0
125,100,0,10,100,100,0,0,0,0,0,100,100,0.0209391318,46.9056532761,10.0000000000,15.2001645854,1.0000000000,0.8000000000,250.0000000000,0,0
126,100,0,8,100,100,0,0,1,108,976,100,100,0.0329504736,46.8727028024,12.5000000000,15.3601553060,1.0000000000,0.8864000000,225.6317689531,0,0
127,100,0,8,100,100,0,0,0,0,0,100,100,0.0211845329,46.8515182696,12.5000000000,15.3601553060,1.0000000000,0.8000000000,250.0000000000,0,0
128,100,0,8,100,100,0,0,0,0,0,100,100,0.0211845329,46.8303337367,12.5000000000,15.3601553060,1.0000000000,0.8000000000,250.0000000000,0,0
129,100,0,8,100,100,0,0,0,0,0,100,100,0.0211845329,46.8091492038,12.5000000000,15.3601553060,1.0000000000,0.8000000000,250.0000000000,0,0
130,100,0,8,100,100,0,0,0,0,0,100,100,0.0211845329,46.7879646709,12.5000000000,15.3601553060,1.0000000000,0.8000000000,250.0000000000,0,0
131,100,0,7,100,100,0,0,1,107,879,100,100,0.0317722334,46.7561924376,14.2857142857,15.4401608854,1.0000000000,0.8856000000,225.8355916893,0,0
132,100,0,7,100,100,0,0,0,0,0,100,100,0.0211090072,46.7350834303,14.2857142857,15.4401608854,1.0000000000,0.8000000000,250.0000000000,0,0
133,100,0,7,100,100,0,0,0,0,0,100,100,0.0211090072,46.7139744231,14.2857142857,15.4401608854,1.0000000000,0.8000000000,250.0000000000,0,0
134,100,0,7,100,100,0,0,0,0,0,100,100,0.0211090072,46.6928654159,14.2857142857,15.4401608854,1.0000000000,0.8000000000,250.0000000000,0,0
135,100,0,7,100,100,0,0,0,0,0,100,100,0.0211090072,46.6717564087,14.2857142857,15.4401608854,1.0000000000,0.8000000000,250.0000000000,0,0
136,100,0,6,100,100,0,0,1,106,782,100,100,0.0312192898,46.6405371189,16.6666666667,15.5202138402,1.0000000000,0.8848000000,226.0397830018,0,0
137,100,0,6,100,100,0,0,0,0,0,100,100,0.0216060839,46.6189310349,16.6666666667,15.5202138402,1.0000000000,0.8000000000,250.0000000000,0,0
138,100,0,6,100,100,0,0,0,0,0,100,100,0.0216060839,46.5973249510,16.6666666667,15.5202138402,1.0000000000,0.8000000000,250.0000000000,0,0
139,100,0,6,100,100,0,0,0,0,0,100,100,0.0216060839,46.5757188670,16.6666666667,15.5202138402,1.0000000000,0.8000000000,250.0000000000,0,0
140,100,0,6,100,100,0,0,0,0,0,100,100,0.0216060839,46.5541127831,16.6666666667,15.5202138402,1.0000000000,0.8000000000,250.0000000000,0,0
141,100,0,8,100,100,0,0,1,108,976,100,100,0.0338764900,46.5202362930,12.5000000000,15.3601937891,1.0000000000,0.8864000000,225.6317689531,0,0
142,100,0,8,100,100,0,0,0,0,0,100,100,0.0220223761,46.4982139169,12.5000000000,15.3601937891,1.0000000000,0.8000000000,250.0000000000,0,0
143,100,0,8,100,100,0,0,0,0,0,100,100,0.0220223761,46.4761915408,12.5000000000,15.3601937891,1.0000000000,0.8000000000,250.0000000000,0,0
144,100,0,8,100,100,0,0,0,0,0,100,100,0.0220223761,46.4541691647,12.5000000000,15.3601937891,1.0000000000,0.8000000000,250.0000000000,0,0
145,100,0,8,100,100,0,0,0,0,0,100,100,0.0220223761,46.4321467886,12.5000000000,15.3601937891,1.0000000000,0.8000000000,250.0000000000,0,0
146,100,0,6,100,100,0,0,1,106,782,100,100,0.0314164875,46.4007303011,16.6666666667,15.5201798546,1.0000000000,0.8848000000,226.0397830018,0,0
147,100,0,6,100,100,0,0,0,0,0,100,100,0.0217786891,46.3789516120,16.6666666667,15.5201798546,1.0000000000,0.8000000000,250.0000000000,0,0
148,100,0,6,100,100,0,0,0,0,0,100,100,0.0217786891,46.3571729229,16.6666666667,15.5201798546,1.0000000000,0.8000000000,250.0000000000,0,0
149,100,0,6,100,100,0,0,0,0,0,100,100,0.0217786891,46.3353942338,16.6666666667,15.5201798546,1.0000000000,0.8000000000,250.0000000000,0,0
150,100,0,6,100,100,0,0,0,0,0,100,100,0.0217786891,46.3136155447,16.6666666667,15.5201798546,1.0000000000,0.8000000000,250.0000000000,0,0
151,100,0,5,100,100,0,0,1,105,685,100,100,0.0301643981,46.2834511466,20.0000000000,15.6001791415,1.0000000000,0.8840000000,226.2443438914,0,0
152,100,0,5,100,100,0,0,0,0,0,100,100,0.0216300407,46.2618211059,20.0000000000,15.6001791415,1.0000000000,0.8000000000,250.0000000000,0,0
153,100,0,5,100,100,0,0,0,0,0,100,100,0.0216300407,46.2401910652,20.0000000000,15.6001791415,1.0000000000,0.8000000000,250.0000000000,0,0
154,100,0,5,100,100,0,0,0,0,0,100,100,0.0216300407,46.2185610245,20.0000000000,15.6001791415,1.0000000000,0.8000000000,250.0000000000,0,0
155,100,0,5,100,100,0,0,0,0,0,100,100,0.0216300407,46.1969309838,20.0000000000,15.6001791415,1.0000000000,0.8000000000,250.0000000000,0,0
156,100,0,5,100,100,0,0,1,105,685,100,100,0.0314029866,46.1655279971,20.0000000000,15.6002413341,1.0000000000,0.8840000000,226.2443438914,0,0
157,100,0,5,100,100,0,0,0,0,0,100,100,0.0227628696,46.1427651276,20.0000000000,15.6002413341,1.0000000000,0.8000000000,250.0000000000,0,0
158,100,0,5,100,100,0,0,0,0,0,100,100,0.0227628696,46.1200022580,20.0000000000,15.6002413341,1.0000000000,0.8000000000,250.0000000000,0,0
159,100,0,5,100,100,0,0,0,0,0,100,100,0.0227628696,46.0972393885,20.0000000000,15.6002413341,1.0000000000,0.8000000000,250.0000000000,0,0
160,100,0,5,100,100,0,0,0,0,0,100,100,0.0227628696,46.0744765189,20.0000000000,15.6002413341,1.0000000000,0.8000000000,250.0000000000,0,0
161,100,0,6,100,100,0,0,1,106,782,100,100,0.0319366574,46.0425398615,16.6666666667,15.5202197130,1.0000000000,0.8848000000,226.0397830018,0,0
162,100,0,6,100,100,0,0,0,0,0,100,100,0.0222405230,46.0202993385,16.6666666667,15.5202197130,1.0000000000,0.8000000000,250.0000000000,0,0
163,100,0,6,100,100,0,0,0,0,0,100,100,0.0222405230,45.9980588156,16.6666666667,15.5202197130,1.0000000000,0.8000000000,250.0000000000,0,0
164,100,0,6,100,100,0,0,0,0,0,100,100,0.0222405230,45.9758182926,16.6666666667,15.5202197130,1.0000000000,0.8000000000,250.0000000000,0,0
165,100,0,6,100,100,0,0,0,0,0,100,100,0.0222405230,45.9535777696,16.6666666667,15.5202197130,1.0000000000,0.8000000000,250.0000000000,0,0
166,100,0,1,100,100,0,0,1,101,297,100,100,0.0287503773,45.9248273923,100.0000000000,15.9201541608,1.0000000000,0.8808000000,227.0663033606,0,0
167,100,0,1,100,100,0,0,0,0,0,100,100,0.0243142308,45.9005131615,100.0000000000,15.9201541608,1.0000000000,0.8000000000,250.0000000000,0,0
168,100,0,1,100,100,0,0,0,0,0,100,100,0.0243142308,45.8761989307,100.0000000000,15.9201541608,1.0000000000,0.8000000000,250.0000000000,0,0
169,100,0,1,100,100,0,0,0,0,0,100,100,0.0243142308,45.8518847000,100.0000000000,15.9201541608,1.0000000000,0.8000000000,250.0000000000,0,0
170,100,0,1,100,100,0,0,0,0,0,100,100,0.0243142308,45.8275704692,100.0000000000,15.9201541608,1.0000000000,0.8000000000,250.0000000000,0,0
171,100,0,5,100,100,0,0,1,105,685,100,100,0.0310629762,45.7965074930,20.0000000000,15.6001878127,1.0000000000,0.8840000000,226.2443438914,0,0
172,100,0,5,100,100,0,0,0,0,0,100,100,0.0224484871,45.7740590059,20.0000000000,15.6001878127,1.0000000000,0.8000000000,250.0000000000,0,0
173,100,0,5,100,100,0,0,0,0,0,100,100,0.0224484871,45.7516105187,20.0000000000,15.6001878127,1.0000000000,0.8000000000,250.0000000000,0,0
