Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected
11,100,0,9,100,100,0,0,1,109,1073,100,100,0.0339182386,49.7027991694,11.1111111111,15.2801666233,1.0000000000,0.8872000000,225.4283137962,0,0
12,100,0,9,100,100,0,0,0,0,0,100,100,0.0210754686,49.6817237008,11.1111111111,15.2801666233,1.0000000000,0.8000000000,250.0000000000,0,0
13,100,0,9,100,100,0,0,0,0,0,100,100,0.0210754686,49.6606482323,11.1111111111,15.2801666233,1.0000000000,0.8000000000,250.0000000000,0,0
14,100,0,9,100,100,0,0,0,0,0,100,100,0.0210754686,49.6395727637,11.1111111111,15.2801666233,1.0000000000,0.8000000000,250.0000000000,0,0
15,100,0,9,100,100,0,0,0,0,0,100,100,0.0210754686,49.6184972951,11.1111111111,15.2801666233,1.0000000000,0.8000000000,250.0000000000,0,0
16,100,0,7,100,100,0,0,1,107,879,100,100,0.0321381713,49.5863591239,14.2857142857,15.4401671746,1.0000000000,0.8856000000,225.8355916893,0,0
17,100,0,7,100,100,0,0,0,0,0,100,100,0.0214344109,49.5649247130,14.2857142857,15.4401671746,1.0000000000,0.8000000000,250.0000000000,0,0
18,100,0,7,100,100,0,0,0,0,0,100,100,0.0214344109,49.5434903021,14.2857142857,15.4401671746,1.0000000000,0.8000000000,250.0000000000,0,0
19,100,0,7,100,100,0,0,0,0,0,100,100,0.0214344109,49.5220558912,14.2857142857,15.4401671746,1.0000000000,0.8000000000,250.0000000000,0,0
20,100,0,7,100,100,0,0,0,0,0,100,100,0.0214344109,49.5006214802,14.2857142857,15.4401671746,1.0000000000,0.8000000000,250.0000000000,0,0
21,100,0,8,100,100,0,0,1,108,976,100,100,0.0330089361,49.4676125442,12.5000000000,15.3601627329,1.0000000000,0.8864000000,225.6317689531,0,0
22,100,0,8,100,100,0,0,0,0,0,100,100,0.0212415688,49.4463709754,12.5000000000,15.3601627329,1.0000000000,0.8000000000,250.0000000000,0,0
23,100,0,8,100,100,0,0,0,0,0,100,100,0.0212415688,49.4251294066,12.5000000000,15.3601627329,1.0000000000,0.8000000000,250.0000000000,0,0
24,100,0,8,100,100,0,0,0,0,0,100,100,0.0212415688,49.4038878378,12.5000000000,15.3601627329,1.0000000000,0.8000000000,250.0000000000,0,0
25,100,0,8,100,100,0,0,0,0,0,100,100,0.0212415688,49.3826462690,12.5000000000,15.3601627329,1.0000000000,0.8000000000,250.0000000000,0,0
26,100,0,7,100,100,0,0,1,107,879,100,100,0.0318696910,49.3507765780,14.2857142857,15.4401541883,1.0000000000,0.8856000000,225.8355916893,0,0
27,100,0,7,100,100,0,0,0,0,0,100,100,0.0211982600,49.3295783180,14.2857142857,15.4401541883,1.0000000000,0.8000000000,250.0000000000,0,0
28,100,0,7,100,100,0,0,0,0,0,100,100,0.0211982600,49.3083800580,14.2857142857,15.4401541883,1.0000000000,0.8000000000,250.0000000000,0,0
29,100,0,7,100,100,0,0,0,0,0,100,100,0.0211982600,49.2871817980,14.2857142857,15.4401541883,1.0000000000,0.8000000000,250.0000000000,0,0
30,100,0,7,100,100,0,0,0,0,0,100,100,0.0211982600,49.2659835381,14.2857142857,15.4401541883,1.0000000000,0.8000000000,250.0000000000,0,0
31,100,0,6,100,100,0,0,1,106,782,100,100,0.0317078751,49.2342756630,16.6666666667,15.5201717165,1.0000000000,0.8848000000,226.0397830018,0,0
32,100,0,6,100,100,0,0,0,0,0,100,100,0.0220445384,49.2122311246,16.6666666667,15.5201717165,1.0000000000,0.8000000000,250.0000000000,0,0
33,100,0,6,100,100,0,0,0,0,0,100,100,0.0220445384,49.1901865862,16.6666666667,15.5201717165,1.0000000000,0.8000000000,250.0000000000,0,0
34,100,0,6,100,100,0,0,0,0,0,100,100,0.0220445384,49.1681420478,16.6666666667,15.5201717165,1.0000000000,0.8000000000,250.0000000000,0,0
35,100,0,6,100,100,0,0,0,0,0,100,100,0.0220445384,49.1460975094,16.6666666667,15.5201717165,1.0000000000,0.8000000000,250.0000000000,0,0
36,100,0,4,100,100,0,0,1,104,588,100,100,0.0293821534,49.1167153560,25.0000000000,15.6801866606,1.0000000000,0.8832000000,226.4492753623,0,0
37,100,0,4,100,100,0,0,0,0,0,100,100,0.0219124575,49.0948028985,25.0000000000,15.6801866606,1.0000000000,0.8000000000,250.0000000000,0,0
38,100,0,4,100,100,0,0,0,0,0,100,100,0.0219124575,49.0728904411,25.0000000000,15.6801866606,1.0000000000,0.8000000000,250.0000000000,0,0
39,100,0,4,100,100,0,0,0,0,0,100,100,0.0219124575,49.0509779836,25.0000000000,15.6801866606,1.0000000000,0.8000000000,250.0000000000,0,0
40,100,0,4,100,100,0,0,0,0,0,100,100,0.0219124575,49.0290655261,25.0000000000,15.6801866606,1.0000000000,0.8000000000,250.0000000000,0,0
41,100,0,3,100,100,0,0,1,103,491,100,100,0.0295665137,48.9994990124,33.3333333333,15.7602112409,1.0000000000,0.8824000000,226.6545784225,0,0
42,100,0,3,100,100,0,0,0,0,0,100,100,0.0230669657,48.9764320467,33.3333333333,15.7602112409,1.0000000000,0.8000000000,250.0000000000,0,0
43,100,0,3,100,100,0,0,0,0,0,100,100,0.0230669657,48.9533650810,33.3333333333,15.7602112409,1.0000000000,0.8000000000,250.0000000000,0,0
44,100,0,3,100,100,0,0,0,0,0,100,100,0.0230669657,48.9302981153,33.3333333333,15.7602112409,1.0000000000,0.8000000000,250.0000000000,0,0
45,100,0,3,100,100,0,0,0,0,0,100,100,0.0230669657,48.9072311496,33.3333333333,15.7602112409,1.0000000000,0.8000000000,250.0000000000,0,0
46,100,0,3,100,100,0,0,1,103,491,100,100,0.0287736443,48.8784575053,33.3333333333,15.7602105807,1.0000000000,0.8824000000,226.6545784225,0,0
47,100,0,3,100,100,0,0,0,0,0,100,100,0.0223497737,48.8561077315,33.3333333333,15.7602105807,1.0000000000,0.8000000000,250.0000000000,0,0
48,100,0,3,100,100,0,0,0,0,0,100,100,0.0223497737,48.8337579578,33.3333333333,15.7602105807,1.0000000000,0.8000000000,250.0000000000,0,0
49,100,0,3,100,100,0,0,0,0,0,100,100,0.0223497737,48.8114081841,33.3333333333,15.7602105807,1.0000000000,0.8000000000,250.0000000000,0,0
50,100,0,3,100,100,0,0,0,0,0,100,100,0.0223497737,48.7890584104,33.3333333333,15.7602105807,1.0000000000,0.8000000000,250.0000000000,0,0
51,100,0,5,100,100,0,0,1,105,685,100,100,0.0307066719,48.7583517385,20.0000000000,15.6002200095,1.0000000000,0.8840000000,226.2443438914,0,0
52,100,0,5,100,100,0,0,0,0,0,100,100,0.0221329212,48.7362188173,20.0000000000,15.6002200095,1.0000000000,0.8000000000,250.0000000000,0,0
53,100,0,5,100,100,0,0,0,0,0,100,100,0.0221329212,48.7140858961,20.0000000000,15.6002200095,1.0000000000,0.8000000000,250.0000000000,0,0
54,100,0,5,100,100,0,0,0,0,0,100,100,0.0221329212,48.6919529749,20.0000000000,15.6002200095,1.0000000000,0.8000000000,250.0000000000,0,0
55,100,0,5,100,100,0,0,0,0,0,100,100,0.0221329212,48.6698200537,20.0000000000,15.6002200095,1.0000000000,0.8000000000,250.0000000000,0,0
56,100,0,5,100,100,0,0,1,105,685,100,100,0.0306792389,48.6391408148,20.0000000000,15.6001578433,1.0000000000,0.8840000000,226.2443438914,0,0
57,100,0,5,100,100,0,0,0,0,0,100,100,0.0220898933,48.6170509215,20.0000000000,15.6001578433,1.0000000000,0.8000000000,250.0000000000,0,0
58,100,0,5,100,100,0,0,0,0,0,100,100,0.0220898933,48.5949610283,20.0000000000,15.6001578433,1.0000000000,0.8000000000,250.0000000000,0,0
59,100,0,5,100,100,0,0,0,0,0,100,100,0.0220898933,48.5728711350,20.0000000000,15.6001578433,1.0000000000,0.8000000000,250.0000000000,0,0
60,100,0,5,100,100,0,0,0,0,0,100,100,0.0220898933,48.5507812417,20.0000000000,15.6001578433,1.0000000000,0.8000000000,250.0000000000,0,0
61,100,0,3,100,100,0,0,1,103,491,100,100,0.0303112483,48.5204699934,33.3333333333,15.7601890322,1.0000000000,0.8824000000,226.6545784225,0,0
62,100,0,3,100,100,0,0,0,0,0,100,100,0.0237418243,48.4967281692,33.3333333333,15.7601890322,1.0000000000,0.8000000000,250.0000000000,0,0
63,100,0,3,100,100,0,0,0,0,0,100,100,0.0237418243,48.4729863449,33.3333333333,15.7601890322,1.0000000000,0.8000000000,250.0000000000,0,0
64,100,0,3,100,100,0,0,0,0,0,100,100,0.0237418243,48.4492445207,33.3333333333,15.7601890322,1.0000000000,0.8000000000,250.0000000000,0,0
65,100,0,3,100,100,0,0,0,0,0,100,100,0.0237418243,48.4255026964,33.3333333333,15.7601890322,1.0000000000,0.8000000000,250.0000000000,0,0
66,100,0,6,100,100,0,0,1,106,782,100,100,0.0313281740,48.3941745224,16.6666666667,15.5201963617,1.0000000000,0.8848000000,226.0397830018,0,0
67,100,0,6,100,100,0,0,0,0,0,100,100,0.0216992949,48.3724752275,16.6666666667,15.5201963617,1.0000000000,0.8000000000,250.0000000000,0,0
68,100,0,6,100,100,0,0,0,0,0,100,100,0.0216992949,48.3507759326,16.6666666667,15.5201963617,1.0000000000,0.8000000000,250.0000000000,0,0
69,100,0,6,100,100,0,0,0,0,0,100,100,0.0216992949,48.3290766376,16.6666666667,15.5201963617,1.0000000000,0.8000000000,250.0000000000,0,0
70,100,0,6,100,100,0,0,0,0,0,100,100,0.0216992949,48.3073773427,16.6666666667,15.5201963617,1.0000000000,0.8000000000,250.0000000000,0,0
71,100,0,9,100,100,0,0,1,109,1073,100,100,0.0339894777,48.2733878651,11.1111111111,15.2801629739,1.0000000000,0.8872000000,225.4283137962,0,0
72,100,0,9,100,100,0,0,0,0,0,100,100,0.0211363288,48.2522515363,11.1111111111,15.2801629739,1.0000000000,0.8000000000,250.0000000000,0,0
73,100,0,9,100,100,0,0,0,0,0,100,100,0.0211363288,48.2311152075,11.1111111111,15.2801629739,1.0000000000,0.8000000000,250.0000000000,0,0
74,100,0,9,100,100,0,0,0,0,0,100,100,0.0211363288,48.2099788787,11.1111111111,15.2801629739,1.0000000000,0.8000000000,250.0000000000,0,0
75,100,0,9,100,100,0,0,0,0,0,100,100,0.0211363288,48.1888425499,11.1111111111,15.2801629739,1.0000000000,0.8000000000,250.0000000000,0,0
76,100,0,3,100,100,0,0,1,103,491,100,100,0.0301714537,48.1586710962,33.3333333333,15.7602552131,1.0000000000,0.8824000000,226.6545784225,0,0
77,100,0,3,100,100,0,0,0,0,0,100,100,0.0236124455,48.1350586507,33.3333333333,15.7602552131,1.0000000000,0.8000000000,250.0000000000,0,0
78,100,0,3,100,100,0,0,0,0,0,100,100,0.0236124455,48.1114462051,33.3333333333,15.7602552131,1.0000000000,0.8000000000,250.0000000000,0,0
79,100,0,3,100,100,0,0,0,0,0,100,100,0.0236124455,48.0878337596,33.3333333333,15.7602552131,1.0000000000,0.8000000000,250.0000000000,0,0
80,100,0,3,100,100,0,0,0,0,0,100,100,0.0236124455,48.0642213141,33.3333333333,15.7602552131,1.0000000000,0.8000000000,250.0000000000,0,0
81,100,0,2,100,100,0,0,1,102,394,100,100,0.0298641336,48.0343571806,50.0000000000,15.8402556178,1.0000000000,0.8816000000,226.8602540835,0,0
82,100,0,2,100,100,0,0,0,0,0,100,100,0.0243189535,48.0100382271,50.0000000000,15.8402556178,1.0000000000,0.8000000000,250.0000000000,0,0
83,100,0,2,100,100,0,0,0,0,0,100,100,0.0243189535,47.9857192736,50.0000000000,15.8402556178,1.0000000000,0.8000000000,250.0000000000,0,0
84,100,0,2,100,100,0,0,0,0,0,100,100,0.0243189535,47.9614003201,50.0000000000,15.8402556178,1.0000000000,0.8000000000,250.0000000000,0,0
85,100,0,2,100,100,0,0,0,0,0,100,100,0.0243189535,47.9370813666,50.0000000000,15.8402556178,1.0000000000,0.8000000000,250.0000000000,0,0
86,100,0,3,100,100,0,0,1,103,491,100,100,0.0304360265,47.9066453400,33.3333333333,15.7602722923,1.0000000000,0.8824000000,226.6545784225,0,0
87,100,0,3,100,100,0,0,0,0,0,100,100,0.0238531268,47.8827922133,33.3333333333,15.7602722923,1.0000000000,0.8000000000,250.0000000000,0,0
88,100,0,3,100,100,0,0,0,0,0,100,100,0.0238531268,47.8589390865,33.3333333333,15.7602722923,1.0000000000,0.8000000000,250.0000000000,0,0
89,100,0,3,100,100,0,0,0,0,0,100,100,0.0238531268,47.8350859597,33.3333333333,15.7602722923,1.0000000000,0.8000000000,250.0000000000,0,0
90,100,0,3,100,100,0,0,0,0,0,100,100,0.0238531268,47.8112328329,33.3333333333,15.7602722923,1.0000000000,0.8000000000,250.0000000000,0,0
91,100,0,1,100,100,0,0,1,101,297,100,100,0.0356513584,47.7755814745,100.0000000000,15.9203729960,1.0000000000,0.8808000000,227.0663033606,0,0
92,100,0,1,100,100,0,0,0,0,0,100,100,0.0305736616,47.7450078129,100.0000000000,15.9203729960,1.0000000000,0.8000000000,250.0000000000,0,0
93,100,0,1,100,100,0,0,0,0,0,100,100,0.0305736616,47.7144341514,100.0000000000,15.9203729960,1.0000000000,0.8000000000,250.0000000000,0,0
94,100,0,1,100,100,0,0,0,0,0,100,100,0.0305736616,47.6838604898,100.0000000000,15.9203729960,1.0000000000,0.8000000000,250.0000000000,0,0
95,100,0,1,100,100,0,0,0,0,0,100,100,0.0305736616,47.6532868283,100.0000000000,15.9203729960,1.0000000000,0.8000000000,250.0000000000,0,0
96,100,0,0,100,0,100,100,1,0,0,0,0,0.0000000000,47.6532868283,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
97,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6532868283,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
98,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6532868283,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
99,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6532868283,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
100,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6532868283,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
101,100,0,3,100,100,0,0,1,103,491,100,100,0.0295936654,47.6236931628,33.3333333333,15.7601983509,1.0000000000,0.8824000000,226.6545784225,0,0
102,100,0,3,100,100,0,0,0,0,0,100,100,0.0230876944,47.6006054684,33.3333333333,15.7601983509,1.0000000000,0.8000000000,250.0000000000,0,0
103,100,0,3,100,100,0,0,0,0,0,100,100,0.0230876944,47.5775177740,33.3333333333,15.7601983509,1.0000000000,0.8000000000,250.0000000000,0,0
104,100,0,3,100,100,0,0,0,0,0,100,100,0.0230876944,47.5544300796,33.3333333333,15.7601983509,1.0000000000,0.8000000000,250.0000000000,0,0
105,100,0,3,100,100,0,0,0,0,0,100,100,0.0230876944,47.5313423852,33.3333333333,15.7601983509,1.0000000000,0.8000000000,250.0000000000,0,0
106,100,0,11,100,100,0,0,1,111,1267,100,100,0.0356844423,47.4956579430,9.0909090909,15.1201649720,1.0000000000,0.8888000000,225.0225022502,0,0
107,100,0,11,100,100,0,0,0,0,0,100,100,0.0207027280,47.4749552149,9.0909090909,15.1201649720,1.0000000000,0.8000000000,250.0000000000,0,0
108,100,0,11,100,100,0,0,0,0,0,100,100,0.0207027280,47.4542524869,9.0909090909,15.1201649720,1.0000000000,0.8000000000,250.0000000000,0,0
109,100,0,11,100,100,0,0,0,0,0,100,100,0.0207027280,47.4335497589,9.0909090909,15.1201649720,1.0000000000,0.8000000000,250.0000000000,0,0
110,100,0,11,100,100,0,0,0,0,0,100,100,0.0207027280,47.4128470309,9.0909090909,15.1201649720,1.0000000000,0.8000000000,250.0000000000,0,0
111,100,0,2,100,100,0,0,1,102,394,100,100,0.0295180382,47.3833289927,50.0000000000,15.8401985961,1.0000000000,0.8816000000,226.8602540835,0,0
112,100,0,2,100,100,0,0,0,0,0,100,100,0.0240085856,47.3593204071,50.0000000000,15.8401985961,1.0000000000,0.8000000000,250.0000000000,0,0
113,100,0,2,100,100,0,0,0,0,0,100,100,0.0240085856,47.3353118215,50.0000000000,15.8401985961,1.0000000000,0.8000000000,250.0000000000,0,0
114,100,0,2,100,100,0,0,0,0,0,100,100,0.0240085856,47.3113032359,50.0000000000,15.8401985961,1.0000000000,0.8000000000,250.0000000000,0,0
115,100,0,2,100,100,0,0,0,0,0,100,100,0.0240085856,47.2872946503,50.0000000000,15.8401985961,1.0000000000,0.8000000000,250.0000000000,0,0
116,100,0,4,100,100,0,0,1,104,588,100,100,0.0307822626,47.2565123877,25.0000000000,15.6801658128,1.0000000000,0.8832000000,226.4492753623,0,0
117,100,0,4,100,100,0,0,0,0,0,100,100,0.0231797489,47.2333326388,25.0000000000,15.6801658128,1.0000000000,0.8000000000,250.0000000000,0,0
118,100,0,4,100,100,0,0,0,0,0,100,100,0.0231797489,47.2101528899,25.0000000000,15.6801658128,1.0000000000,0.8000000000,250.0000000000,0,0
119,100,0,4,100,100,0,0,0,0,0,100,100,0.0231797489,47.1869731411,25.0000000000,15.6801658128,1.0000000000,0.8000000000,250.0000000000,0,0
120,100,0,4,100,100,0,0,0,0,0,100,100,0.0231797489,47.1637933922,25.0000000000,15.6801658128,1.0000000000,0.8000000000,250.0000000000,0,0
121,100,0,11,100,100,0,0,1,111,1267,100,100,0.0357482862,47.1280451059,9.0909090909,15.1201541453,1.0000000000,0.8888000000,225.0225022502,0,0
122,100,0,11,100,100,0,0,0,0,0,100,100,0.0207552760,47.1072898299,9.0909090909,15.1201541453,1.0000000000,0.8000000000,250.0000000000,0,0
123,100,0,11,100,100,0,0,0,0,0,100,100,0.0207552760,47.0865345539,9.0909090909,15.1201541453,1.0000000000,0.8000000000,250.0000000000,0,0
124,100,0,11,100,100,0,0,0,0,0,100,100,0.0207552760,47.0657792779,9.0909090909,15.1201541453,1.0000000000,0.8000000000,250.0000000000,0,0
125,100,0,11,100,100,0,0,0,0,0,100,100,0.0207552760,47.0450240018,9.0909090909,15.1201541453,1.0000000000,0.8000000000,250.0000000000,0,0
126,100,0,9,100,100,0,0,1,109,1073,100,100,0.0340570191,47.0109669828,11.1111111111,15.2801546575,1.0000000000,0.8872000000,225.4283137962,0,0
127,100,0,9,100,100,0,0,0,0,0,100,100,0.0211941797,46.9897728031,11.1111111111,15.2801546575,1.0000000000,0.8000000000,250.0000000000,0,0
128,100,0,9,100,100,0,0,0,0,0,100,100,0.0211941797,46.9685786234,11.1111111111,15.2801546575,1.0000000000,0.8000000000,250.0000000000,0,0
129,100,0,9,100,100,0,0,0,0,0,100,100,0.0211941797,46.9473844437,11.1111111111,15.2801546575,1.0000000000,0.8000000000,250.0000000000,0,0
130,100,0,9,100,100,0,0,0,0,0,100,100,0.0211941797,46.9261902640,11.1111111111,15.2801546575,1.0000000000,0.8000000000,250.0000000000,0,0
131,100,0,8,100,100,0,0,1,108,976,100,100,0.0328551849,46.8933350790,12.5000000000,15.3601572408,1.0000000000,0.8864000000,225.6317689531,0,0
132,100,0,8,100,100,0,0,0,0,0,100,100,0.0211054218,46.8722296572,12.5000000000,15.3601572408,1.0000000000,0.8000000000,250.0000000000,0,0
133,100,0,8,100,100,0,0,0,0,0,100,100,0.0211054218,46.8511242354,12.5000000000,15.3601572408,1.0000000000,0.8000000000,250.0000000000,0,0
134,100,0,8,100,100,0,0,0,0,0,100,100,0.0211054218,46.8300188136,12.5000000000,15.3601572408,1.0000000000,0.8000000000,250.0000000000,0,0
135,100,0,8,100,100,0,0,0,0,0,100,100,0.0211054218,46.8089133917,12.5000000000,15.3601572408,1.0000000000,0.8000000000,250.0000000000,0,0
136,100,0,5,100,100,0,0,1,105,685,100,100,0.0307499907,46.7781634011,20.0000000000,15.6001848732,1.0000000000,0.8840000000,226.2443438914,0,0
137,100,0,5,100,100,0,0,0,0,0,100,100,0.0221551133,46.7560082878,20.0000000000,15.6001848732,1.0000000000,0.8000000000,250.0000000000,0,0
138,100,0,5,100,100,0,0,0,0,0,100,100,0.0221551133,46.7338531745,20.0000000000,15.6001848732,1.0000000000,0.8000000000,250.0000000000,0,0
139,100,0,5,100,100,0,0,0,0,0,100,100,0.0221551133,46.7116980612,20.0000000000,15.6001848732,1.0000000000,0.8000000000,250.0000000000,0,0
140,100,0,5,100,100,0,0,0,0,0,100,100,0.0221551133,46.6895429479,20.0000000000,15.6001848732,1.0000000000,0.8000000000,250.0000000000,0,0
141,100,0,8,100,100,0,0,1,108,976,100,100,0.0330021512,46.6565407967,12.5000000000,15.3601529268,1.0000000000,0.8864000000,225.6317689531,0,0
142,100,0,8,100,100,0,0,0,0,0,100,100,0.0212237991,46.6353169976,12.5000000000,15.3601529268,1.0000000000,0.8000000000,250.0000000000,0,0
143,100,0,8,100,100,0,0,0,0,0,100,100,0.0212237991,46.6140931985,12.5000000000,15.3601529268,1.0000000000,0.8000000000,250.0000000000,0,0
144,100,0,8,100,100,0,0,0,0,0,100,100,0.0212237991,46.5928693994,12.5000000000,15.3601529268,1.0000000000,0.8000000000,250.0000000000,0,0
145,100,0,8,100,100,0,0,0,0,0,100,100,0.0212237991,46.5716456002,12.5000000000,15.3601529268,1.0000000000,0.8000000000,250.0000000000,0,0
146,100,0,8,100,100,0,0,1,108,976,100,100,0.0338929460,46.5377526543,12.5000000000,15.3602115875,1.0000000000,0.8864000000,225.6317689531,0,0
147,100,0,8,100,100,0,0,0,0,0,100,100,0.0220405766,46.5157120777,12.5000000000,15.3602115875,1.0000000000,0.8000000000,250.0000000000,0,0
148,100,0,8,100,100,0,0,0,0,0,100,100,0.0220405766,46.4936715010,12.5000000000,15.3602115875,1.0000000000,0.8000000000,250.0000000000,0,0
149,100,0,8,100,100,0,0,0,0,0,100,100,0.0220405766,46.4716309244,12.5000000000,15.3602115875,1.0000000000,0.8000000000,250.0000000000,0,0
150,100,0,8,100,100,0,0,0,0,0,100,100,0.0220405766,46.4495903478,12.5000000000,15.3602115875,1.0000000000,0.8000000000,250.0000000000,0,0
151,100,0,7,100,100,0,0,1,107,879,100,100,0.0322325541,46.4173577937,14.2857142857,15.4401784690,1.0000000000,0.8856000000,225.8355916893,0,0
152,100,0,7,100,100,0,0,0,0,0,100,100,0.0215325889,46.3958252048,14.2857142857,15.4401784690,1.0000000000,0.8000000000,250.0000000000,0,0
153,100,0,7,100,100,0,0,0,0,0,100,100,0.0215325889,46.3742926159,14.2857142857,15.4401784690,1.0000000000,0.8000000000,250.0000000000,0,0
154,100,0,7,100,100,0,0,0,0,0,100,100,0.0215325889,46.3527600269,14.2857142857,15.4401784690,1.0000000000,0.8000000000,250.0000000000,0,0
155,100,0,7,100,100,0,0,0,0,0,100,100,0.0215325889,46.3312274380,14.2857142857,15.4401784690,1.0000000000,0.8000000000,250.0000000000,0,0
156,100,0,1,100,100,0,0,1,101,297,100,100,0.0320135253,46.2992139127,100.0000000000,15.9203032596,1.0000000000,0.8808000000,227.0663033606,0,0
157,100,0,1,100,100,0,0,0,0,0,100,100,0.0272740110,46.2719399016,100.0000000000,15.9203032596,1.0000000000,0.8000000000,250.0000000000,0,0
158,100,0,1,100,100,0,0,0,0,0,100,100,0.0272740110,46.2446658906,100.0000000000,15.9203032596,1.0000000000,0.8000000000,250.0000000000,0,0
159,100,0,1,100,100,0,0,0,0,0,100,100,0.0272740110,46.2173918796,100.0000000000,15.9203032596,1.0000000000,0.8000000000,250.0000000000,0,0
160,100,0,1,100,100,0,0,0,0,0,100,100,0.0272740110,46.1901178685,100.0000000000,15.9203032596,1.0000000000,0.8000000000,250.0000000000,0,0
161,100,0,5,100,100,0,0,1,105,685,100,100,0.0308003462,46.1593175223,20.0000000000,15.6002169211,1.0000000000,0.8840000000,226.2443438914,0,0
162,100,0,5,100,100,0,0,0,0,0,100,100,0.0222066179,46.1371109044,20.0000000000,15.6002169211,1.0000000000,0.8000000000,250.0000000000,0,0
163,100,0,5,100,100,0,0,0,0,0,100,100,0.0222066179,46.1149042866,20.0000000000,15.6002169211,1.0000000000,0.8000000000,250.0000000000,0,0
164,100,0,5,100,100,0,0,0,0,0,100,100,0.0222066179,46.0926976687,20.0000000000,15.6002169211,1.0000000000,0.8000000000,250.0000000000,0,0
165,100,0,5,100,100,0,0,0,0,0,100,100,0.0222066179,46.0704910508,20.0000000000,15.6002169211,1.0000000000,0.8000000000,250.0000000000,0,0
166,100,0,2,100,100,0,0,1,102,394,100,100,0.0301918419,46.0402992089,50.0000000000,15.8402187168,1.0000000000,0.8816000000,226.8602540835,0,0
167,100,0,2,100,100,0,0,0,0,0,100,100,0.0246206521,46.0156785568,50.0000000000,15.8402187168,1.0000000000,0.8000000000,250.0000000000,0,0
168,100,0,2,100,100,0,0,0,0,0,100,100,0.0246206521,45.9910579046,50.0000000000,15.8402187168,1.0000000000,0.8000000000,250.0000000000,0,0
169,100,0,2,100,100,0,0,0,0,0,100,100,0.0246206521,45.9664372525,50.0000000000,15.8402187168,1.0000000000,0.8000000000,250.0000000000,0,0
170,100,0,2,100,100,0,0,0,0,0,100,100,0.0246206521,45.9418166003,50.0000000000,15.8402187168,1.0000000000,0.8000000000,250.0000000000,0,0
171,100,0,2,100,100,0,0,1,102,394,100,100,0.0315214195,45.9102951809,50.0000000000,15.8402757251,1.0000000000,0.8816000000,226.8602540835,0,0
172,100,0,2,100,100,0,0,0,0,0,100,100,0.0258355338,45.8844596471,50.0000000000,15.8402757251,1.0000000000,0.8000000000,250.0000000000,0,0
173,100,0,2,100,100,0,0,0,0,0,100,100,0.0258355338,45.8586241133,50.0000000000,15.8402757251,1.0000000000,0.8000000000,250.0000000000,0,0
