Node,Death_Round
0,2011
1,1973
2,1951
3,2061
4,1700
5,2036
6,2061
7,1751
8,1763
9,1786
10,2126
11,2133
12,2141
13,1956
14,2131
15,2078
16,2136
17,2041
18,2096
19,1956
20,2126
21,2109
22,1996
23,2061
24,2026
25,2126
26,2030
27,2032
28,2031
29,2056
30,1986
31,1790
32,2121
33,2011
34,2121
35,1736
36,2086
37,2036
38,2121
39,2026
40,2129
41,2066
42,1946
43,2066
44,1996
45,2124
46,2026
47,1851
48,2116
49,2101
50,2116
51,2026
52,1860
53,2071
54,2091
55,1996
56,2106
57,1946
58,1956
59,1836
60,2051
61,2101
62,2101
63,2041
64,1895
65,2036
66,2081
67,2085
68,2096
69,2061
70,1861
71,2061
72,2121
73,2116
74,1816
75,2096
76,1851
77,1781
78,1946
79,2081
80,2061
81,2075
82,1846
83,2090
84,2095
85,1410
86,2031
87,2061
88,1936
89,1906
90,1966
91,1896
92,2008
93,2066
94,1994
95,1709
96,2106
97,1951
98,2105
99,2076
