Node,Death_Round
0,2606
1,2601
2,2576
3,2576
4,2595
5,2571
6,2591
7,2601
8,2581
9,2558
10,2596
11,2536
12,2586
13,2581
14,2546
15,2565
16,2526
17,2561
18,2601
19,2576
20,2602
21,2601
22,2616
23,2592
24,2541
25,2601
26,2602
27,2616
28,2546
29,2621
30,2571
31,2586
32,2576
33,2581
34,2546
35,2541
36,2551
37,2526
38,2571
39,2616
40,2547
41,2596
42,2496
43,2583
44,2506
45,2591
46,2516
47,2546
48,2601
49,2576
50,2576
51,2571
52,2506
53,2581
54,2572
55,2591
56,2586
57,2551
58,2541
59,2611
60,2553
61,2575
62,2586
63,2616
64,2568
65,2598
66,2601
67,2616
68,2571
69,2590
70,2580
71,2616
72,2606
73,2571
74,2491
75,2536
76,2586
77,2591
78,2576
79,2586
80,2550
81,2581
82,2611
83,2596
84,2562
85,2521
86,2581
87,2586
88,2596
89,2551
90,2601
91,2566
92,2577
93,2586
94,2616
95,2521
96,2581
97,2526
98,2581
99,2521
