Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,HEED_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
50,100,0,11,100,100,0,0,4,250,2265,100,100,0.0649958564,46.7233270245,9.0909090909,15.1205680816,1.0000000000,1.0000000000,200.0000000000
51,100,0,10,100,100,0,0,4,237,2129,100,100,0.0630407233,46.6602863012,10.0000000000,15.2005572275,1.0000000000,0.9896000000,202.1018593371
52,100,0,10,100,100,0,0,4,245,2226,100,100,0.0641809113,46.5961053899,10.0000000000,15.2005681739,1.0000000000,0.9960000000,200.8032128514
53,100,0,12,100,100,0,0,4,243,2193,100,100,0.0707020751,46.5254033148,8.3333333333,15.0405508176,1.0000000000,0.9944000000,201.1263073210
54,100,0,11,100,100,0,0,4,238,2091,100,100,0.0612056137,46.4641977011,9.0909090909,15.1205571388,1.0000000000,0.9904000000,201.9386106624
55,100,0,12,100,100,0,0,4,236,2093,100,100,0.0672451167,46.3969525844,8.3333333333,15.0405637551,1.0000000000,0.9888000000,202.2653721683
56,100,0,11,100,100,0,0,4,238,2137,100,100,0.0626409282,46.3343116562,9.0909090909,15.1205639871,1.0000000000,0.9904000000,201.9386106624
57,100,0,12,100,100,0,0,4,236,2116,100,100,0.0656720796,46.2686395766,8.3333333333,15.0405673565,1.0000000000,0.9888000000,202.2653721683
58,100,0,12,100,100,0,0,4,242,2155,100,100,0.0635648233,46.2050747533,8.3333333333,15.0405635703,1.0000000000,0.9936000000,201.2882447665
59,100,0,12,100,100,0,0,4,243,2155,100,100,0.0663143618,46.1387603915,8.3333333333,15.0405552319,1.0000000000,0.9944000000,201.1263073210
60,100,0,11,100,100,0,0,4,250,2280,100,100,0.0646064166,46.0741539749,9.0909090909,15.1205730131,1.0000000000,1.0000000000,200.0000000000
61,100,0,13,100,100,0,0,4,242,2144,100,100,0.0658202739,46.0083337010,7.6923076923,14.9605561676,1.0000000000,0.9936000000,201.2882447665
62,100,0,10,100,100,0,0,4,246,2231,100,100,0.0624063953,45.9459273057,10.0000000000,15.2005623930,1.0000000000,0.9968000000,200.6420545746
63,100,0,15,100,100,0,0,4,243,2230,100,100,0.0722365901,45.8736907156,6.6666666667,14.8005558824,1.0000000000,0.9944000000,201.1263073210
64,100,0,10,100,100,0,0,4,243,2185,100,100,0.0602391325,45.8134515832,10.0000000000,15.2005641334,1.0000000000,0.9944000000,201.1263073210
65,100,0,11,100,100,0,0,4,251,2241,100,100,0.0664585302,45.7469930530,9.0909090909,15.1205720202,1.0000000000,1.0008000000,199.8401278977
66,100,0,11,100,100,0,0,4,234,2094,100,100,0.0610566229,45.6859364301,9.0909090909,15.1205655463,1.0000000000,0.9872000000,202.5931928687
67,100,0,10,100,100,0,0,4,239,2103,100,100,0.0609787410,45.6249576891,10.0000000000,15.2005648247,1.0000000000,0.9912000000,201.7756255044
68,100,0,14,100,100,0,0,4,241,2192,100,100,0.0648941392,45.5600635499,7.1428571429,14.8805521665,1.0000000000,0.9928000000,201.4504431910
69,100,0,11,100,100,0,0,4,270,2564,100,100,0.0702880256,45.4897755243,9.0909090909,15.1205620766,1.0000000000,1.0160000000,196.8503937008
70,100,0,12,100,100,0,0,4,243,2237,100,100,0.0623351579,45.4274403664,8.3333333333,15.0405633578,1.0000000000,0.9944000000,201.1263073210
71,100,0,12,100,100,0,0,4,251,2248,100,100,0.0651103934,45.3623299730,8.3333333333,15.0405581805,1.0000000000,1.0008000000,199.8401278977
72,100,0,11,100,100,0,0,4,237,2096,100,100,0.0623511891,45.2999787839,9.0909090909,15.1205605630,1.0000000000,0.9896000000,202.1018593371
73,100,0,10,100,100,0,0,4,254,2287,100,100,0.0633579014,45.2366208825,10.0000000000,15.2005604267,1.0000000000,1.0032000000,199.3620414673
74,100,0,12,100,100,0,0,4,243,2191,100,100,0.0659322327,45.1706886498,8.3333333333,15.0405642340,1.0000000000,0.9944000000,201.1263073210
75,100,0,12,100,100,0,0,4,239,2136,100,100,0.0658588549,45.1048297949,8.3333333333,15.0405575461,1.0000000000,0.9912000000,201.7756255044
76,100,0,13,100,100,0,0,4,254,2371,100,100,0.0697251801,45.0351046148,7.6923076923,14.9605698312,1.0000000000,1.0032000000,199.3620414673
77,100,0,12,100,100,0,0,4,245,2163,100,100,0.0674910125,44.9676136023,8.3333333333,15.0405637717,1.0000000000,0.9960000000,200.8032128514
78,100,0,11,100,100,0,0,4,240,2118,100,100,0.0612153591,44.9063982432,9.0909090909,15.1205572613,1.0000000000,0.9920000000,201.6129032258
79,100,0,13,100,100,0,0,4,241,2129,100,100,0.0675105817,44.8388876616,7.6923076923,14.9605645895,1.0000000000,0.9928000000,201.4504431910
80,100,0,10,100,100,0,0,4,240,2136,100,100,0.0610406556,44.7778470059,10.0000000000,15.2005617512,1.0000000000,0.9920000000,201.6129032258
81,100,0,11,100,100,0,0,4,236,2127,100,100,0.0659902568,44.7118567491,9.0909090909,15.1205728706,1.0000000000,0.9888000000,202.2653721683
82,100,0,16,100,100,0,0,4,238,2157,100,100,0.0639243542,44.6479323950,6.2500000000,14.7205683610,1.0000000000,0.9904000000,201.9386106624
83,100,0,13,100,100,0,0,4,250,2269,100,100,0.0709899498,44.5769424452,7.6923076923,14.9605534673,1.0000000000,1.0000000000,200.0000000000
84,100,0,12,100,100,0,0,4,243,2159,100,100,0.0663238518,44.5106185934,8.3333333333,15.0405659198,1.0000000000,0.9944000000,201.1263073210
85,100,0,10,100,100,0,0,4,248,2287,100,100,0.0650241950,44.4455943985,10.0000000000,15.2005602478,1.0000000000,0.9984000000,200.3205128205
