Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
55,100,0,16,100,100,0,0,114,1752,100,100,0.0412093529,47.6785639582,6.2500000000,14.7201737938,1.0000000000,0.8912000000,224.4165170557
56,100,0,11,100,100,0,0,111,1267,100,100,0.0367671769,47.6417967813,9.0909090909,15.1201800703,1.0000000000,0.8888000000,225.0225022502
57,100,0,18,100,100,0,0,115,1946,100,100,0.0429001799,47.5988966014,5.5555555556,14.5601664579,1.0000000000,0.8920000000,224.2152466368
58,100,0,12,100,100,0,0,112,1364,100,100,0.0368042843,47.5620923171,8.3333333333,15.0401812535,1.0000000000,0.8896000000,224.8201438849
59,100,0,28,100,100,0,0,121,2916,100,100,0.0529498727,47.5091424444,3.5714285714,13.7601571680,1.0000000000,0.8968000000,223.0151650312
60,100,0,12,100,100,0,0,110,1364,100,100,0.0372869434,47.4718555010,8.3333333333,15.0401829119,1.0000000000,0.8880000000,225.2252252252
61,100,0,21,100,100,0,0,114,2237,100,100,0.0460386956,47.4258168054,4.7619047619,14.3201577195,1.0000000000,0.8912000000,224.4165170557
62,100,0,10,100,100,0,0,109,1170,100,100,0.0355891553,47.3902276501,10.0000000000,15.2001928280,1.0000000000,0.8872000000,225.4283137962
63,100,0,14,100,100,0,0,113,1558,100,100,0.0392443476,47.3509833025,7.1428571429,14.8801816328,1.0000000000,0.8904000000,224.6181491465
64,100,0,13,100,100,0,0,111,1461,100,100,0.0385903789,47.3123929236,7.6923076923,14.9601917621,1.0000000000,0.8888000000,225.0225022502
65,100,0,17,100,100,0,0,114,1849,100,100,0.0423689925,47.2700239311,5.8823529412,14.6401812030,1.0000000000,0.8912000000,224.4165170557
66,100,0,9,100,100,0,0,108,1073,100,100,0.0346483256,47.2353756055,11.1111111111,15.2801969308,1.0000000000,0.8864000000,225.6317689531
67,100,0,16,100,100,0,0,113,1752,100,100,0.0414993468,47.1938762588,6.2500000000,14.7201957277,1.0000000000,0.8904000000,224.6181491465
68,100,0,20,100,100,0,0,114,2140,100,100,0.0451922423,47.1486840164,5.0000000000,14.4001711201,1.0000000000,0.8912000000,224.4165170557
69,100,0,19,100,100,0,0,115,2043,100,100,0.0439628144,47.1047212020,5.2631578947,14.4801574220,1.0000000000,0.8920000000,224.2152466368
70,100,0,14,100,100,0,0,114,1558,100,100,0.0399727260,47.0647484760,7.1428571429,14.8801953747,1.0000000000,0.8912000000,224.4165170557
71,100,0,16,100,100,0,0,115,1752,100,100,0.0412554299,47.0234930460,6.2500000000,14.7201769775,1.0000000000,0.8920000000,224.2152466368
72,100,0,10,100,100,0,0,110,1170,100,100,0.0351547451,46.9883383010,10.0000000000,15.2001678275,1.0000000000,0.8880000000,225.2252252252
73,100,0,20,100,100,0,0,117,2140,100,100,0.0452512827,46.9430870183,5.0000000000,14.4001810133,1.0000000000,0.8936000000,223.8137869293
74,100,0,17,100,100,0,0,116,1849,100,100,0.0423625380,46.9007244803,5.8823529412,14.6401840612,1.0000000000,0.8928000000,224.0143369176
75,100,0,26,100,100,0,0,119,2722,100,100,0.0510955171,46.8496289632,3.8461538462,13.9201587457,1.0000000000,0.8952000000,223.4137622878
76,100,0,9,100,100,0,0,109,1073,100,100,0.0339145816,46.8157143816,11.1111111111,15.2801773929,1.0000000000,0.8872000000,225.4283137962
77,100,0,21,100,100,0,0,117,2237,100,100,0.0457448464,46.7699695352,4.7619047619,14.3201561207,1.0000000000,0.8936000000,223.8137869293
78,100,0,12,100,100,0,0,111,1364,100,100,0.0372723188,46.7326972163,8.3333333333,15.0401790473,1.0000000000,0.8888000000,225.0225022502
79,100,0,24,100,100,0,0,121,2528,100,100,0.0486372358,46.6840599805,4.1666666667,14.0801527804,1.0000000000,0.8968000000,223.0151650312
80,100,0,11,100,100,0,0,110,1267,100,100,0.0360127713,46.6480472092,9.0909090909,15.1201632403,1.0000000000,0.8880000000,225.2252252252
81,100,0,13,100,100,0,0,112,1461,100,100,0.0378978507,46.6101493585,7.6923076923,14.9601637876,1.0000000000,0.8896000000,224.8201438849
