Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
58,100,0,4,100,100,0,0,3,104,588,100,100,0.0457215893,33.1313365666,25.0000000000,16.4959488713,1.0000000000,0.9680640000,217.3410022478
59,100,0,10,100,100,0,0,3,110,1170,100,100,0.0708380850,33.0604984816,10.0000000000,15.9909746181,1.0000000000,0.9753600000,215.7152230971
60,100,0,6,100,100,0,0,3,106,782,100,100,0.0509896439,33.0095088377,16.6666666667,16.3276129504,1.0000000000,0.9704960000,216.7963597995
61,100,0,2,100,100,0,0,4,102,394,100,100,0.0404646380,32.9690441997,50.0000000000,16.6642869286,1.0000000000,0.9656320000,217.8883881230
62,100,0,2,100,100,0,0,4,102,394,100,100,0.0431823317,32.9258618679,50.0000000000,16.6643050345,1.0000000000,0.9656320000,217.8883881230
63,100,0,3,100,100,0,0,4,103,491,100,100,0.0528396436,32.8730222243,33.3333333333,16.5802970713,1.0000000000,0.9668480000,217.6143509631
64,100,0,3,100,100,0,0,4,103,491,100,100,0.0434645890,32.8295576353,33.3333333333,16.5800928619,1.0000000000,0.9668480000,217.6143509631
65,100,0,8,100,100,0,0,4,108,976,100,100,0.0548286988,32.7747289364,12.5000000000,16.1592709752,1.0000000000,0.9729280000,216.2544402052
66,100,0,4,100,100,0,0,4,104,588,100,100,0.0460485283,32.7286804082,25.0000000000,16.4959561801,1.0000000000,0.9680640000,217.3410022478
67,100,0,2,100,100,0,0,4,102,394,100,100,0.0423138207,32.6863665875,50.0000000000,16.6643080899,1.0000000000,0.9656320000,217.8883881230
68,100,0,10,100,100,0,0,4,110,1170,100,100,0.0718585821,32.6145080054,10.0000000000,15.9909802351,1.0000000000,0.9753600000,215.7152230971
69,100,0,3,100,100,0,0,4,103,491,100,100,0.0458022767,32.5687057287,33.3333333333,16.5801883315,1.0000000000,0.9668480000,217.6143509631
70,100,0,6,100,100,0,0,4,106,782,100,100,0.0552597295,32.5134459991,16.6666666667,16.3276257327,1.0000000000,0.9704960000,216.7963597995
71,100,0,4,100,100,0,0,4,104,588,100,100,0.0532554227,32.4601905764,25.0000000000,16.4960214925,1.0000000000,0.9680640000,217.3410022478
72,100,0,6,100,100,0,0,4,106,782,100,100,0.0559169577,32.4042736187,16.6666666667,16.3276481069,1.0000000000,0.9704960000,216.7963597995
73,100,0,8,100,100,0,0,4,108,976,100,100,0.0579759381,32.3462976806,12.5000000000,16.1593046009,1.0000000000,0.9729280000,216.2544402052
74,100,0,4,100,100,0,0,4,104,588,100,100,0.0444581426,32.3018395380,25.0000000000,16.4959372456,1.0000000000,0.9680640000,217.3410022478
75,100,0,5,100,100,0,0,4,105,685,100,100,0.0485184991,32.2533210390,20.0000000000,16.4117721987,1.0000000000,0.9692800000,217.0683393859
76,100,0,4,100,100,0,0,4,104,588,100,100,0.0514024111,32.2019186278,25.0000000000,16.4959954058,1.0000000000,0.9680640000,217.3410022478
77,100,0,6,100,100,0,0,4,106,782,100,100,0.0508698641,32.1510487638,16.6666666667,16.3276011905,1.0000000000,0.9704960000,216.7963597995
78,100,0,6,100,100,0,0,4,106,782,100,100,0.0515216197,32.0995271441,16.6666666667,16.3276079808,1.0000000000,0.9704960000,216.7963597995
79,100,0,7,100,100,0,0,4,106,879,100,100,0.0547456169,32.0447815272,14.2857142857,16.2434443303,1.0000000000,0.9704960000,216.7963597995
80,100,0,7,100,100,0,0,4,107,879,100,100,0.0638899770,31.9808915502,14.2857142857,16.2434867105,1.0000000000,0.9717120000,216.5250609234
81,100,0,5,100,100,0,0,5,105,685,100,100,0.0489645622,31.9319269881,20.0000000000,16.4117878066,1.0000000000,0.9692800000,217.0683393859
