Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
37,100,0,11,100,100,0,0,111,1267,100,100,0.0477271996,47.5705378210,9.0909090909,15.1201720638,1.0000000000,0.8888000000,225.0225022502
38,100,0,11,100,100,0,0,111,1267,100,100,0.0482929384,47.5222448826,9.0909090909,15.1201690630,1.0000000000,0.8888000000,225.0225022502
39,100,0,7,100,100,0,0,107,879,100,100,0.0483090588,47.4739358239,14.2857142857,15.4401597540,1.0000000000,0.8856000000,225.8355916893
40,100,0,17,100,100,0,0,116,1849,100,100,0.0565209980,47.4174148258,5.8823529412,14.6401756343,1.0000000000,0.8928000000,224.0143369176
41,100,0,2,100,100,0,0,102,394,100,100,0.0601005588,47.3573142671,50.0000000000,15.8401559998,1.0000000000,0.8816000000,226.8602540835
42,100,0,35,100,100,0,0,127,3595,100,100,0.0832291951,47.2740850719,2.8571428571,13.2001455416,1.0000000000,0.9016000000,221.8278615794
43,100,0,10,100,100,0,0,109,1170,100,100,0.0482607060,47.2258243659,10.0000000000,15.2001729402,1.0000000000,0.8872000000,225.4283137962
44,100,0,5,100,100,0,0,105,685,100,100,0.0509236618,47.1749007041,20.0000000000,15.6002186106,1.0000000000,0.8840000000,226.2443438914
45,100,0,48,100,100,0,0,123,4856,100,100,0.1027371933,47.0721635108,2.0833333333,12.1601418302,1.0000000000,0.8984000000,222.6179875334
46,100,0,5,100,100,0,0,105,685,100,100,0.0479316588,47.0242318520,20.0000000000,15.6002495153,1.0000000000,0.8840000000,226.2443438914
47,100,0,12,100,100,0,0,110,1364,100,100,0.0509525495,46.9732793025,8.3333333333,15.0401710296,1.0000000000,0.8880000000,225.2252252252
48,100,0,11,100,100,0,0,111,1267,100,100,0.0503755771,46.9229037254,9.0909090909,15.1201789354,1.0000000000,0.8888000000,225.0225022502
49,100,0,6,100,100,0,0,106,782,100,100,0.0494557740,46.8734479513,16.6666666667,15.5202105632,1.0000000000,0.8848000000,226.0397830018
50,100,0,11,100,100,0,0,111,1267,100,100,0.0476197820,46.8258281694,9.0909090909,15.1201606952,1.0000000000,0.8888000000,225.0225022502
51,100,0,17,100,100,0,0,112,1849,100,100,0.0659507854,46.7598773840,5.8823529412,14.6401877963,1.0000000000,0.8896000000,224.8201438849
52,100,0,53,100,100,0,0,126,5341,100,100,0.1118661997,46.6480111843,1.8867924528,11.7601431746,1.0000000000,0.9008000000,222.0248667851
53,100,0,13,100,100,0,0,113,1461,100,100,0.0536240529,46.5943871314,7.6923076923,14.9601742773,1.0000000000,0.8904000000,224.6181491465
54,100,0,9,100,100,0,0,109,1073,100,100,0.0486123907,46.5457747406,11.1111111111,15.2801717690,1.0000000000,0.8872000000,225.4283137962
55,100,0,11,100,100,0,0,110,1267,100,100,0.0506488321,46.4951259085,9.0909090909,15.1201794657,1.0000000000,0.8880000000,225.2252252252
56,100,0,5,100,100,0,0,104,685,100,100,0.0554923521,46.4396335564,20.0000000000,15.6002288782,1.0000000000,0.8832000000,226.4492753623
57,100,0,23,100,100,0,0,122,2431,100,100,0.0648413681,46.3747921883,4.3478260870,14.1601557878,1.0000000000,0.8976000000,222.8163992870
58,100,0,4,100,100,0,0,104,588,100,100,0.0722256683,46.3025665200,25.0000000000,15.6803059853,1.0000000000,0.8832000000,226.4492753623
59,100,0,5,100,100,0,0,105,685,100,100,0.0507434583,46.2518230616,20.0000000000,15.6001996495,1.0000000000,0.8840000000,226.2443438914
60,100,0,15,100,100,0,0,115,1655,100,100,0.0515910433,46.2002320183,6.6666666667,14.8001619572,1.0000000000,0.8920000000,224.2152466368
61,100,0,6,100,100,0,0,105,782,100,100,0.0532441182,46.1469879001,16.6666666667,15.5201695770,1.0000000000,0.8840000000,226.2443438914
62,100,0,15,100,100,0,0,115,1655,100,100,0.0536449640,46.0933429362,6.6666666667,14.8001699410,1.0000000000,0.8920000000,224.2152466368
63,100,0,8,100,100,0,0,108,976,100,100,0.0465284841,46.0468144521,12.5000000000,15.3601915554,1.0000000000,0.8864000000,225.6317689531
64,100,0,6,100,100,0,0,106,782,100,100,0.0445349981,46.0022794540,16.6666666667,15.5202093518,1.0000000000,0.8848000000,226.0397830018
65,100,0,16,100,100,0,0,115,1752,100,100,0.0541358622,45.9481435918,6.2500000000,14.7201574090,1.0000000000,0.8920000000,224.2152466368
66,100,0,7,100,100,0,0,107,879,100,100,0.0518621312,45.8962814605,14.2857142857,15.4401862819,1.0000000000,0.8856000000,225.8355916893
67,100,0,10,100,100,0,0,109,1170,100,100,0.0474581479,45.8488233127,10.0000000000,15.2001692979,1.0000000000,0.8872000000,225.4283137962
68,100,0,11,100,100,0,0,111,1267,100,100,0.0491356461,45.7996876666,9.0909090909,15.1201804565,1.0000000000,0.8888000000,225.0225022502
69,100,0,8,100,100,0,0,108,976,100,100,0.0473729337,45.7523147328,12.5000000000,15.3601747518,1.0000000000,0.8864000000,225.6317689531
70,100,0,8,100,100,0,0,108,976,100,100,0.0478794535,45.7044352793,12.5000000000,15.3601878161,1.0000000000,0.8864000000,225.6317689531
71,100,0,20,100,100,0,0,117,2140,100,100,0.0616384669,45.6427968124,5.0000000000,14.4001494059,1.0000000000,0.8936000000,223.8137869293
72,100,0,16,100,100,0,0,116,1752,100,100,0.0545765024,45.5882203100,6.2500000000,14.7201660374,1.0000000000,0.8928000000,224.0143369176
73,100,0,4,100,100,0,0,104,588,100,100,0.0611911340,45.5270291760,25.0000000000,15.6801798062,1.0000000000,0.8832000000,226.4492753623
74,100,0,15,100,100,0,0,113,1655,100,100,0.0547968622,45.4722323138,6.6666666667,14.8001615534,1.0000000000,0.8904000000,224.6181491465
75,100,0,3,100,100,0,0,103,491,100,100,0.0569112591,45.4153210548,33.3333333333,15.7602127241,1.0000000000,0.8824000000,226.6545784225
76,100,0,38,100,100,0,0,126,3886,100,100,0.0869445557,45.3283764990,2.6315789474,12.9601457612,1.0000000000,0.9008000000,222.0248667851
77,100,0,12,100,100,0,0,112,1364,100,100,0.0481673331,45.2802091659,8.3333333333,15.0401635919,1.0000000000,0.8896000000,224.8201438849
78,100,0,39,100,100,0,0,126,3983,100,100,0.0902236452,45.1899855207,2.5641025641,12.8801548428,1.0000000000,0.9008000000,222.0248667851
79,100,0,69,100,100,0,0,121,6893,100,100,0.1357866295,45.0541988912,1.4492753623,10.4801370671,1.0000000000,0.8968000000,223.0151650312
80,100,0,8,100,100,0,0,108,976,100,100,0.0474339387,45.0067649525,12.5000000000,15.3602021370,1.0000000000,0.8864000000,225.6317689531
81,100,0,6,100,100,0,0,106,782,100,100,0.0686078072,44.9381571453,16.6666666667,15.5202187672,1.0000000000,0.8848000000,226.0397830018
82,100,0,17,100,100,0,0,116,1849,100,100,0.0547802237,44.8833769216,5.8823529412,14.6401522187,1.0000000000,0.8928000000,224.0143369176
83,100,0,76,100,100,0,0,117,7572,100,100,0.1498229904,44.7335539312,1.3157894737,9.9201357936,1.0000000000,0.8936000000,223.8137869293
84,100,0,15,100,100,0,0,114,1655,100,100,0.0548771716,44.6786767595,6.6666666667,14.8001822402,1.0000000000,0.8912000000,224.4165170557
85,100,0,33,100,100,0,0,123,3401,100,100,0.0790900486,44.5995867109,3.0303030303,13.3601513546,1.0000000000,0.8984000000,222.6179875334
86,100,0,15,100,100,0,0,114,1655,100,100,0.0525489696,44.5470377412,6.6666666667,14.8001648580,1.0000000000,0.8912000000,224.4165170557
87,100,0,7,100,100,0,0,107,879,100,100,0.0494020902,44.4976356510,14.2857142857,15.4401779882,1.0000000000,0.8856000000,225.8355916893
88,100,0,10,100,100,0,0,110,1170,100,100,0.0520462537,44.4455893973,10.0000000000,15.2001718468,1.0000000000,0.8880000000,225.2252252252
89,100,0,5,100,100,0,0,105,685,100,100,0.0522985835,44.3932908138,20.0000000000,15.6002226564,1.0000000000,0.8840000000,226.2443438914
90,100,0,47,100,100,0,0,130,4759,100,100,0.1007073860,44.2925834277,2.1276595745,12.2401414126,1.0000000000,0.9040000000,221.2389380531
91,100,0,9,100,100,0,0,109,1073,100,100,0.0451091430,44.2474742848,11.1111111111,15.2801879485,1.0000000000,0.8872000000,225.4283137962
92,100,0,8,100,100,0,0,108,976,100,100,0.0457668361,44.2017074487,12.5000000000,15.3601700059,1.0000000000,0.8864000000,225.6317689531
93,100,0,14,100,100,0,0,113,1558,100,100,0.0515691639,44.1501382847,7.1428571429,14.8801683190,1.0000000000,0.8904000000,224.6181491465
94,100,0,6,100,100,0,0,106,782,100,100,0.0424445781,44.1076937067,16.6666666667,15.5201618643,1.0000000000,0.8848000000,226.0397830018
95,100,0,15,100,100,0,0,114,1655,100,100,0.0516572131,44.0560364935,6.6666666667,14.8001581362,1.0000000000,0.8912000000,224.4165170557
96,100,0,81,100,100,0,0,113,8057,100,100,0.1543848676,43.9016516260,1.2345679012,9.5201339486,1.0000000000,0.8904000000,224.6181491465
97,100,0,41,100,100,0,0,127,4177,100,100,0.0903932899,43.8112583360,2.4390243902,12.7201451621,1.0000000000,0.9016000000,221.8278615794
98,100,0,38,100,100,0,0,130,3886,100,100,0.0884502351,43.7228081009,2.6315789474,12.9601490338,1.0000000000,0.9040000000,221.2389380531
99,100,0,79,100,100,0,0,117,7863,100,100,0.1512261194,43.5715819815,1.2658227848,9.6801346522,1.0000000000,0.8936000000,223.8137869293
100,100,0,7,100,100,0,0,107,879,100,100,0.0477818927,43.5238000888,14.2857142857,15.4401749624,1.0000000000,0.8856000000,225.8355916893
101,100,0,9,100,100,0,0,109,1073,100,100,0.0481774341,43.4756226547,11.1111111111,15.2801610210,1.0000000000,0.8872000000,225.4283137962
102,100,0,14,100,100,0,0,114,1558,100,100,0.0518683354,43.4237543193,7.1428571429,14.8801605717,1.0000000000,0.8912000000,224.4165170557
103,100,0,11,100,100,0,0,111,1267,100,100,0.0473817952,43.3763725241,9.0909090909,15.1201723632,1.0000000000,0.8888000000,225.0225022502
104,100,0,86,100,100,0,0,114,8542,100,100,0.1632988787,43.2130736454,1.1627906977,9.1201341816,1.0000000000,0.8912000000,224.4165170557
105,100,0,19,100,100,0,0,119,2043,100,100,0.0568802565,43.1561933889,5.2631578947,14.4801539224,1.0000000000,0.8952000000,223.4137622878
106,100,0,17,100,100,0,0,116,1849,100,100,0.0558898117,43.1003035772,5.8823529412,14.6401663566,1.0000000000,0.8928000000,224.0143369176
107,100,0,27,100,100,0,0,123,2819,100,100,0.0706324799,43.0296710973,3.7037037037,13.8401560519,1.0000000000,0.8984000000,222.6179875334
108,100,0,7,100,100,0,0,107,879,100,100,0.0452029552,42.9844681420,14.2857142857,15.4401880145,1.0000000000,0.8856000000,225.8355916893
109,100,0,13,100,100,0,0,113,1461,100,100,0.0512347100,42.9332334320,7.6923076923,14.9601655660,1.0000000000,0.8904000000,224.6181491465
110,100,0,9,100,100,0,0,109,1073,100,100,0.0471014992,42.8861319329,11.1111111111,15.2801759845,1.0000000000,0.8872000000,225.4283137962
111,100,0,19,100,100,0,0,118,2043,100,100,0.0568818697,42.8292500632,5.2631578947,14.4801518817,1.0000000000,0.8944000000,223.6135957066
112,100,0,18,100,100,0,0,116,1946,100,100,0.0570461770,42.7722038862,5.5555555556,14.5601564189,1.0000000000,0.8928000000,224.0143369176
113,100,0,12,100,100,0,0,112,1364,100,100,0.0489347674,42.7232691188,8.3333333333,15.0401756816,1.0000000000,0.8896000000,224.8201438849
114,100,0,12,100,100,0,0,112,1364,100,100,0.0484533508,42.6748157680,8.3333333333,15.0401590420,1.0000000000,0.8896000000,224.8201438849
115,100,0,7,100,100,0,0,107,879,100,100,0.0516906854,42.6231250826,14.2857142857,15.4401955965,1.0000000000,0.8856000000,225.8355916893
116,100,0,21,100,100,0,0,120,2237,100,100,0.0632245972,42.5599004854,4.7619047619,14.3201587488,1.0000000000,0.8960000000,223.2142857143
