Round,Alive,Dead,CH_Count,FallbackUsed,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
220,100,0,7,0,100,100,0,100,100,0.0426549084,40.6733298895,30.8801867885,1.0000000000,1.6000000000,250.0000000000
221,100,0,9,0,100,100,0,100,100,0.0418319897,40.6314978998,30.5601685259,1.0000000000,1.6000000000,250.0000000000
222,100,0,12,0,100,100,0,100,100,0.0418776969,40.5896202028,30.0801786407,1.0000000000,1.6000000000,250.0000000000
223,100,0,8,0,100,100,0,100,100,0.0430065730,40.5466136299,30.7201679869,1.0000000000,1.6000000000,250.0000000000
224,100,0,13,0,100,100,0,100,100,0.0427201926,40.5038934373,29.9201988671,1.0000000000,1.6000000000,250.0000000000
225,100,0,16,0,100,100,0,100,100,0.0413163067,40.4625771306,29.4401776742,1.0000000000,1.6000000000,250.0000000000
226,100,0,22,0,100,100,0,100,100,0.0400404228,40.4225367078,28.4801649265,1.0000000000,1.6000000000,250.0000000000
227,100,0,34,0,100,100,0,100,100,0.0387832553,40.3837534525,26.5601566198,1.0000000000,1.6000000000,250.0000000000
228,100,0,4,0,100,100,0,100,100,0.0475205377,40.3362329148,31.3602658486,1.0000000000,1.6000000000,250.0000000000
229,100,0,3,0,100,100,0,100,100,0.0550154577,40.2812174571,31.5203095514,1.0000000000,1.6000000000,250.0000000000
230,100,0,4,0,100,100,0,100,100,0.0446111323,40.2366063248,31.3602174483,1.0000000000,1.6000000000,250.0000000000
231,100,0,8,0,100,100,0,100,100,0.0432739400,40.1933323848,30.7201977315,1.0000000000,1.6000000000,250.0000000000
232,100,0,2,0,100,100,0,100,100,0.0504786910,40.1428536938,31.6803221353,1.0000000000,1.6000000000,250.0000000000
233,100,0,7,0,100,100,0,100,100,0.0426054170,40.1002482769,30.8801814807,1.0000000000,1.6000000000,250.0000000000
234,100,0,15,0,100,100,0,100,100,0.0406397051,40.0596085717,29.6001631649,1.0000000000,1.6000000000,250.0000000000
235,100,0,8,0,100,100,0,100,100,0.0427961117,40.0168124600,30.7202008227,1.0000000000,1.6000000000,250.0000000000
236,100,0,10,0,100,100,0,100,100,0.0423758023,39.9744366577,30.4001868578,1.0000000000,1.6000000000,250.0000000000
237,100,0,8,0,100,100,0,100,100,0.0439717167,39.9304649410,30.7201940415,1.0000000000,1.6000000000,250.0000000000
238,100,0,17,0,100,100,0,100,100,0.0408456679,39.8896192731,29.2801687274,1.0000000000,1.6000000000,250.0000000000
239,100,0,25,0,100,100,0,100,100,0.0396974763,39.8499217969,28.0001624823,1.0000000000,1.6000000000,250.0000000000
240,100,0,7,0,100,100,0,100,100,0.0431350870,39.8067867099,30.8802027939,1.0000000000,1.6000000000,250.0000000000
241,100,0,12,0,100,100,0,100,100,0.0412535371,39.7655331728,30.0801701128,1.0000000000,1.6000000000,250.0000000000
242,100,0,11,0,100,100,0,100,100,0.0416013882,39.7239317846,30.2401693226,1.0000000000,1.6000000000,250.0000000000
243,100,0,11,0,100,100,0,100,100,0.0421183321,39.6818134525,30.2401740170,1.0000000000,1.6000000000,250.0000000000
244,100,0,11,0,100,100,0,100,100,0.0415345386,39.6402789139,30.2401718114,1.0000000000,1.6000000000,250.0000000000
245,100,0,22,0,100,100,0,100,100,0.0395976044,39.6006813095,28.4801527463,1.0000000000,1.6000000000,250.0000000000
246,100,0,32,0,100,100,0,100,100,0.0389340917,39.5617472177,26.8801632226,1.0000000000,1.6000000000,250.0000000000
247,100,0,3,0,100,100,0,100,100,0.0455241659,39.5162230519,31.5201956918,1.0000000000,1.6000000000,250.0000000000
248,100,0,5,0,100,100,0,100,100,0.0451844474,39.4710386044,31.2002572136,1.0000000000,1.6000000000,250.0000000000
249,100,0,4,0,100,100,0,100,100,0.0476718399,39.4233667645,31.3602482129,1.0000000000,1.6000000000,250.0000000000
250,100,0,7,0,100,100,0,100,100,0.0444525337,39.3789142308,30.8801909565,1.0000000000,1.6000000000,250.0000000000
251,100,0,8,0,100,100,0,100,100,0.0423893311,39.3365248997,30.7201760499,1.0000000000,1.6000000000,250.0000000000
252,100,0,5,0,100,100,0,100,100,0.0461410208,39.2903838789,31.2002160034,1.0000000000,1.6000000000,250.0000000000
253,100,0,11,0,100,100,0,100,100,0.0422979861,39.2480858927,30.2401954207,1.0000000000,1.6000000000,250.0000000000
254,100,0,8,0,100,100,0,100,100,0.0427196366,39.2053662561,30.7201889164,1.0000000000,1.6000000000,250.0000000000
255,100,0,19,0,100,100,0,100,100,0.0404688694,39.1648973867,28.9601696883,1.0000000000,1.6000000000,250.0000000000
256,100,0,13,0,100,100,0,100,100,0.0426610554,39.1222363313,29.9201861002,1.0000000000,1.6000000000,250.0000000000
257,100,0,25,0,100,100,0,100,100,0.0395826708,39.0826536605,28.0001629765,1.0000000000,1.6000000000,250.0000000000
258,100,0,31,0,100,100,0,100,100,0.0388154720,39.0438381885,27.0401555527,1.0000000000,1.6000000000,250.0000000000
259,100,0,49,0,100,100,0,100,100,0.0363303569,39.0075078316,24.1601470670,1.0000000000,1.6000000000,250.0000000000
260,100,0,2,0,100,100,0,100,100,0.0581189069,38.9493889247,31.6803439374,1.0000000000,1.6000000000,250.0000000000
261,100,0,3,0,100,100,0,100,100,0.0460095524,38.9033793724,31.5202322755,1.0000000000,1.6000000000,250.0000000000
262,100,0,5,0,100,100,0,100,100,0.0438452224,38.8595341499,31.2002164524,1.0000000000,1.6000000000,250.0000000000
263,100,0,10,0,100,100,0,100,100,0.0418223346,38.8177118153,30.4001848822,1.0000000000,1.6000000000,250.0000000000
264,100,0,7,0,100,100,0,100,100,0.0426161990,38.7750956163,30.8801661608,1.0000000000,1.6000000000,250.0000000000
265,100,0,3,0,100,100,0,100,100,0.0466390016,38.7284566147,31.5202074589,1.0000000000,1.6000000000,250.0000000000
266,100,0,12,0,100,100,0,100,100,0.0413621611,38.6870944536,30.0801657711,1.0000000000,1.6000000000,250.0000000000
267,100,0,12,0,100,100,0,100,100,0.0423688699,38.6447255837,30.0802113392,1.0000000000,1.6000000000,250.0000000000
268,100,0,13,0,100,100,0,100,100,0.0412650989,38.6034604847,29.9201683452,1.0000000000,1.6000000000,250.0000000000
269,100,0,14,0,100,100,0,100,100,0.0412585004,38.5622019844,29.7601717492,1.0000000000,1.6000000000,250.0000000000
270,100,0,19,0,100,100,0,100,100,0.0405696720,38.5216323124,28.9601564632,1.0000000000,1.6000000000,250.0000000000
271,100,0,24,0,100,100,0,100,100,0.0395750610,38.4820572514,28.1601578779,1.0000000000,1.6000000000,250.0000000000
272,100,0,51,0,100,100,0,100,100,0.0361445746,38.4459126767,23.8401438420,1.0000000000,1.6000000000,250.0000000000
273,100,0,4,0,100,100,0,100,100,0.0455843018,38.4003283750,31.3602118721,1.0000000000,1.6000000000,250.0000000000
274,100,0,2,0,100,100,0,100,100,0.0514838329,38.3488445421,31.6802744271,1.0000000000,1.6000000000,250.0000000000
275,100,0,6,0,100,100,0,100,100,0.0471552778,38.3016892643,31.0402565975,1.0000000000,1.6000000000,250.0000000000
276,100,0,3,0,100,100,0,100,100,0.0464487188,38.2552405455,31.5202500899,1.0000000000,1.6000000000,250.0000000000
277,100,0,9,0,100,100,0,100,100,0.0417413523,38.2134991931,30.5601709247,1.0000000000,1.6000000000,250.0000000000
278,100,0,12,0,100,100,0,100,100,0.0415190150,38.1719801781,30.0801803281,1.0000000000,1.6000000000,250.0000000000
279,100,0,8,0,100,100,0,100,100,0.0423983456,38.1295818324,30.7201617667,1.0000000000,1.6000000000,250.0000000000
280,100,0,6,0,100,100,0,100,100,0.0427214404,38.0868603920,31.0401737338,1.0000000000,1.6000000000,250.0000000000
281,100,0,7,0,100,100,0,100,100,0.0444315754,38.0424288166,30.8802221503,1.0000000000,1.6000000000,250.0000000000
282,100,0,10,0,100,100,0,100,100,0.0422503331,38.0001784836,30.4001727303,1.0000000000,1.6000000000,250.0000000000
283,100,0,15,0,100,100,0,100,100,0.0412017207,37.9589767629,29.6001708637,1.0000000000,1.6000000000,250.0000000000
284,100,0,24,0,100,100,0,100,100,0.0402050346,37.9187717282,28.1601540105,1.0000000000,1.6000000000,250.0000000000
285,100,0,44,0,100,100,0,100,100,0.0372459861,37.8815257422,24.9601535631,1.0000000000,1.6000000000,250.0000000000
286,100,0,5,0,100,100,0,100,100,0.0460624100,37.8354633322,31.2002150537,1.0000000000,1.6000000000,250.0000000000
287,100,0,3,0,100,100,0,100,100,0.0480231685,37.7874401637,31.5203119504,1.0000000000,1.6000000000,250.0000000000
288,100,0,3,0,100,100,0,100,100,0.0466025518,37.7408376119,31.5202033807,1.0000000000,1.6000000000,250.0000000000
289,100,0,6,0,100,100,0,100,100,0.0436114381,37.6972261738,31.0401933573,1.0000000000,1.6000000000,250.0000000000
290,100,0,7,0,100,100,0,100,100,0.0427598935,37.6544662803,30.8801889974,1.0000000000,1.6000000000,250.0000000000
291,100,0,9,0,100,100,0,100,100,0.0430741007,37.6113921796,30.5601879124,1.0000000000,1.6000000000,250.0000000000
292,100,0,8,0,100,100,0,100,100,0.0424633566,37.5689288230,30.7201911198,1.0000000000,1.6000000000,250.0000000000
293,100,0,11,0,100,100,0,100,100,0.0422493968,37.5266794262,30.2401826846,1.0000000000,1.6000000000,250.0000000000
294,100,0,10,0,100,100,0,100,100,0.0423744645,37.4843049618,30.4001777626,1.0000000000,1.6000000000,250.0000000000
295,100,0,8,0,100,100,0,100,100,0.0425992486,37.4417057132,30.7201872050,1.0000000000,1.6000000000,250.0000000000
296,100,0,19,0,100,100,0,100,100,0.0405478070,37.4011579062,28.9601662875,1.0000000000,1.6000000000,250.0000000000
297,100,0,28,0,100,100,0,100,100,0.0387620932,37.3623958130,27.5201468026,1.0000000000,1.6000000000,250.0000000000
298,100,0,42,0,100,100,0,100,100,0.0370273119,37.3253685011,25.2801454300,1.0000000000,1.6000000000,250.0000000000
299,100,0,3,0,100,100,0,100,100,0.0490642321,37.2763042690,31.5202111285,1.0000000000,1.6000000000,250.0000000000
300,100,0,3,0,100,100,0,100,100,0.0462522497,37.2300520194,31.5201992549,1.0000000000,1.6000000000,250.0000000000
301,100,0,3,0,100,100,0,100,100,0.0474190125,37.1826330069,31.5202673741,1.0000000000,1.6000000000,250.0000000000
302,100,0,8,0,100,100,0,100,100,0.0434145491,37.1392184578,30.7201732730,1.0000000000,1.6000000000,250.0000000000
303,100,0,7,0,100,100,0,100,100,0.0438064593,37.0954119985,30.8802340255,1.0000000000,1.6000000000,250.0000000000
304,100,0,6,0,100,100,0,100,100,0.0434845546,37.0519274439,31.0401826883,1.0000000000,1.6000000000,250.0000000000
305,100,0,13,0,100,100,0,100,100,0.0415539549,37.0103734889,29.9201832601,1.0000000000,1.6000000000,250.0000000000
306,100,0,10,0,100,100,0,100,100,0.0435645401,36.9668089488,30.4001845457,1.0000000000,1.6000000000,250.0000000000
307,100,0,23,0,100,100,0,100,100,0.0398787784,36.9269301704,28.3201667203,1.0000000000,1.6000000000,250.0000000000
308,100,0,7,0,100,100,0,100,100,0.0443150979,36.8826150726,30.8801919981,1.0000000000,1.6000000000,250.0000000000
309,100,0,6,0,100,100,0,100,100,0.0438245044,36.8387905682,31.0402110712,1.0000000000,1.6000000000,250.0000000000
310,100,0,13,0,100,100,0,100,100,0.0411047876,36.7976857806,29.9201630531,1.0000000000,1.6000000000,250.0000000000
311,100,0,11,0,100,100,0,100,100,0.0422920595,36.7553937211,30.2402058079,1.0000000000,1.6000000000,250.0000000000
312,100,0,11,0,100,100,0,100,100,0.0417960694,36.7135976517,30.2401798613,1.0000000000,1.6000000000,250.0000000000
313,100,0,14,0,100,100,0,100,100,0.0408599101,36.6727377416,29.7601647752,1.0000000000,1.6000000000,250.0000000000
314,100,0,8,0,100,100,0,100,100,0.0434436776,36.6292940641,30.7201997795,1.0000000000,1.6000000000,250.0000000000
315,100,0,13,0,100,100,0,100,100,0.0410429469,36.5882511172,29.9201597442,1.0000000000,1.6000000000,250.0000000000
316,100,0,11,0,100,100,0,100,100,0.0428927945,36.5453583227,30.2401823613,1.0000000000,1.6000000000,250.0000000000
317,100,0,15,0,100,100,0,100,100,0.0415100801,36.5038482426,29.6001814733,1.0000000000,1.6000000000,250.0000000000
318,100,0,10,0,100,100,0,100,100,0.0415806704,36.4622675723,30.4001729601,1.0000000000,1.6000000000,250.0000000000
319,100,0,19,0,100,100,0,100,100,0.0400822791,36.4221852932,28.9601544939,1.0000000000,1.6000000000,250.0000000000
320,100,0,27,0,100,100,0,100,100,0.0392945176,36.3828907756,27.6801572480,1.0000000000,1.6000000000,250.0000000000
321,100,0,46,0,100,100,0,100,100,0.0367713377,36.3461194378,24.6401453157,1.0000000000,1.6000000000,250.0000000000
322,100,0,3,0,100,100,0,100,100,0.0489476478,36.2971717900,31.5202908905,1.0000000000,1.6000000000,250.0000000000
323,100,0,7,0,100,100,0,100,100,0.0446889875,36.2524828025,30.8802350138,1.0000000000,1.6000000000,250.0000000000
324,100,0,7,0,100,100,0,100,100,0.0425790657,36.2099037368,30.8801787237,1.0000000000,1.6000000000,250.0000000000
325,100,0,3,0,100,100,0,100,100,0.0462307942,36.1636729426,31.5201917463,1.0000000000,1.6000000000,250.0000000000
326,100,0,8,0,100,100,0,100,100,0.0423676602,36.1213052824,30.7201833870,1.0000000000,1.6000000000,250.0000000000
327,100,0,8,0,100,100,0,100,100,0.0429353757,36.0783699066,30.7202179014,1.0000000000,1.6000000000,250.0000000000
328,100,0,7,0,100,100,0,100,100,0.0430208607,36.0353490459,30.8801719635,1.0000000000,1.6000000000,250.0000000000
329,100,0,5,0,100,100,0,100,100,0.0450621996,35.9902868463,31.2002037907,1.0000000000,1.6000000000,250.0000000000
330,100,0,6,0,100,100,0,100,100,0.0435554539,35.9467313924,31.0401977087,1.0000000000,1.6000000000,250.0000000000
331,100,0,14,0,100,100,0,100,100,0.0411277156,35.9056036768,29.7601678964,1.0000000000,1.6000000000,250.0000000000
332,100,0,11,0,100,100,0,100,100,0.0415570089,35.8640466679,30.2401667928,1.0000000000,1.6000000000,250.0000000000
333,100,0,15,0,100,100,0,100,100,0.0412569530,35.8227897150,29.6001795576,1.0000000000,1.6000000000,250.0000000000
334,100,0,19,0,100,100,0,100,100,0.0407444523,35.7820452627,28.9601797865,1.0000000000,1.6000000000,250.0000000000
335,100,0,46,0,100,100,0,100,100,0.0366761560,35.7453691066,24.6401435486,1.0000000000,1.6000000000,250.0000000000
336,100,0,4,0,100,100,0,100,100,0.0511571474,35.6942119592,31.3603196941,1.0000000000,1.6000000000,250.0000000000
337,100,0,5,0,100,100,0,100,100,0.0442965101,35.6499154491,31.2001629011,1.0000000000,1.6000000000,250.0000000000
338,100,0,5,0,100,100,0,100,100,0.0440200308,35.6058954183,31.2001833954,1.0000000000,1.6000000000,250.0000000000
339,100,0,3,0,100,100,0,100,100,0.0506927632,35.5552026552,31.5203252674,1.0000000000,1.6000000000,250.0000000000
340,100,0,2,0,100,100,0,100,100,0.0505275607,35.5046750945,31.6802372529,1.0000000000,1.6000000000,250.0000000000
341,100,0,7,0,100,100,0,100,100,0.0432257975,35.4614492970,30.8802094225,1.0000000000,1.6000000000,250.0000000000
342,100,0,6,0,100,100,0,100,100,0.0436582344,35.4177910626,31.0402035591,1.0000000000,1.6000000000,250.0000000000
343,100,0,8,0,100,100,0,100,100,0.0421072764,35.3756837861,30.7201809319,1.0000000000,1.6000000000,250.0000000000
344,100,0,13,0,100,100,0,100,100,0.0409948501,35.3346889361,29.9201670338,1.0000000000,1.6000000000,250.0000000000
345,100,0,8,0,100,100,0,100,100,0.0425084687,35.2921804673,30.7201785452,1.0000000000,1.6000000000,250.0000000000
346,100,0,10,0,100,100,0,100,100,0.0429979499,35.2491825175,30.4002099457,1.0000000000,1.6000000000,250.0000000000
347,100,0,14,0,100,100,0,100,100,0.0412512308,35.2079312867,29.7601659885,1.0000000000,1.6000000000,250.0000000000
348,100,0,27,0,100,100,0,100,100,0.0388644631,35.1690668236,27.6801517789,1.0000000000,1.6000000000,250.0000000000
349,100,0,47,0,100,100,0,100,100,0.0365297797,35.1325370439,24.4801458032,1.0000000000,1.6000000000,250.0000000000
350,100,0,1,0,100,100,0,100,100,0.0619022679,35.0706347760,31.8403722040,1.0000000000,1.6000000000,250.0000000000
351,100,0,3,0,100,100,0,100,100,0.0470208941,35.0236138819,31.5202603516,1.0000000000,1.6000000000,250.0000000000
352,100,0,3,0,100,100,0,100,100,0.0459340596,34.9776798224,31.5201909345,1.0000000000,1.6000000000,250.0000000000
353,100,0,8,0,100,100,0,100,100,0.0428971200,34.9347827024,30.7202053402,1.0000000000,1.6000000000,250.0000000000
354,100,0,5,0,100,100,0,100,100,0.0429351732,34.8918475291,31.2001709837,1.0000000000,1.6000000000,250.0000000000
355,100,0,8,0,100,100,0,100,100,0.0462237042,34.8456238249,30.7201889115,1.0000000000,1.6000000000,250.0000000000
356,100,0,10,0,100,100,0,100,100,0.0421308873,34.8034929377,30.4001599982,1.0000000000,1.6000000000,250.0000000000
357,100,0,10,0,100,100,0,100,100,0.0420948391,34.7613980986,30.4001774608,1.0000000000,1.6000000000,250.0000000000
358,100,0,9,0,100,100,0,100,100,0.0440206122,34.7173774864,30.5602098602,1.0000000000,1.6000000000,250.0000000000
359,100,0,8,0,100,100,0,100,100,0.0430260386,34.6743514478,30.7201897024,1.0000000000,1.6000000000,250.0000000000
360,100,0,10,0,100,100,0,100,100,0.0416850233,34.6326664245,30.4001816525,1.0000000000,1.6000000000,250.0000000000
361,100,0,14,0,100,100,0,100,100,0.0414578007,34.5912086237,29.7601864999,1.0000000000,1.6000000000,250.0000000000
362,100,0,13,0,100,100,0,100,100,0.0414699259,34.5497386978,29.9201727197,1.0000000000,1.6000000000,250.0000000000
363,100,0,37,0,100,100,0,100,100,0.0377384616,34.5120002362,26.0801510779,1.0000000000,1.6000000000,250.0000000000
364,100,0,5,0,100,100,0,100,100,0.0483195946,34.4636806416,31.2002614764,1.0000000000,1.6000000000,250.0000000000
365,100,0,6,0,100,100,0,100,100,0.0440776196,34.4196030220,31.0401857309,1.0000000000,1.6000000000,250.0000000000
366,100,0,4,0,100,100,0,100,100,0.0488155502,34.3707874718,31.3602528893,1.0000000000,1.6000000000,250.0000000000
367,100,0,4,0,100,100,0,100,100,0.0435231545,34.3272643173,31.3601847986,1.0000000000,1.6000000000,250.0000000000
368,100,0,7,0,100,100,0,100,100,0.0425541571,34.2847101602,30.8801569337,1.0000000000,1.6000000000,250.0000000000
369,100,0,5,0,100,100,0,100,100,0.0448515913,34.2398585689,31.2002120976,1.0000000000,1.6000000000,250.0000000000
370,100,0,9,0,100,100,0,100,100,0.0424654420,34.1973931269,30.5601949539,1.0000000000,1.6000000000,250.0000000000
371,100,0,11,0,100,100,0,100,100,0.0416850052,34.1557081217,30.2401822569,1.0000000000,1.6000000000,250.0000000000
372,100,0,22,0,100,100,0,100,100,0.0400724593,34.1156356624,28.4801674850,1.0000000000,1.6000000000,250.0000000000
373,100,0,27,0,100,100,0,100,100,0.0393534913,34.0762821710,27.6801634075,1.0000000000,1.6000000000,250.0000000000
374,100,0,39,0,100,100,0,100,100,0.0379943341,34.0382878370,25.7601607611,1.0000000000,1.6000000000,250.0000000000
375,100,0,9,0,100,100,0,100,100,0.0423070488,33.9959807882,30.5601848991,1.0000000000,1.6000000000,250.0000000000
376,100,0,3,0,100,100,0,100,100,0.0492239105,33.9467568776,31.5202905279,1.0000000000,1.6000000000,250.0000000000
377,100,0,8,0,100,100,0,100,100,0.0449049706,33.9018519070,30.7201928031,1.0000000000,1.6000000000,250.0000000000
378,100,0,6,0,100,100,0,100,100,0.0437896366,33.8580622704,31.0401805787,1.0000000000,1.6000000000,250.0000000000
379,100,0,3,0,100,100,0,100,100,0.0465877936,33.8114744768,31.5202266160,1.0000000000,1.6000000000,250.0000000000
380,100,0,4,0,100,100,0,100,100,0.0454536382,33.7660208386,31.3601983992,1.0000000000,1.6000000000,250.0000000000
381,100,0,7,0,100,100,0,100,100,0.0436731284,33.7223477103,30.8801906219,1.0000000000,1.6000000000,250.0000000000
382,100,0,6,0,100,100,0,100,100,0.0432583822,33.6790893281,31.0402133595,1.0000000000,1.6000000000,250.0000000000
383,100,0,11,0,100,100,0,100,100,0.0417157656,33.6373735625,30.2401839291,1.0000000000,1.6000000000,250.0000000000
384,100,0,12,0,100,100,0,100,100,0.0420453767,33.5953281858,30.0801816758,1.0000000000,1.6000000000,250.0000000000
385,100,0,10,0,100,100,0,100,100,0.0420438140,33.5532843718,30.4001852569,1.0000000000,1.6000000000,250.0000000000
386,100,0,10,0,100,100,0,100,100,0.0420391468,33.5112452250,30.4001747700,1.0000000000,1.6000000000,250.0000000000
387,100,0,15,0,100,100,0,100,100,0.0410305530,33.4702146720,29.6001650252,1.0000000000,1.6000000000,250.0000000000
388,100,0,23,0,100,100,0,100,100,0.0395678969,33.4306467751,28.3201558033,1.0000000000,1.6000000000,250.0000000000
389,100,0,43,0,100,100,0,100,100,0.0370474902,33.3935992850,25.1201425586,1.0000000000,1.6000000000,250.0000000000
390,100,0,4,0,100,100,0,100,100,0.0473676120,33.3462316730,31.3602475646,1.0000000000,1.6000000000,250.0000000000
391,100,0,1,0,100,100,0,100,100,0.0498826077,33.2963490653,31.8401889047,1.0000000000,1.6000000000,250.0000000000
392,100,0,1,0,100,100,0,100,100,0.0613802329,33.2349688323,31.8403703423,1.0000000000,1.6000000000,250.0000000000
393,100,0,8,0,100,100,0,100,100,0.0431413698,33.1918274625,30.7201953785,1.0000000000,1.6000000000,250.0000000000
394,100,0,2,0,100,100,0,100,100,0.0522680864,33.1395593761,31.6803500197,1.0000000000,1.6000000000,250.0000000000
395,100,0,4,0,100,100,0,100,100,0.0498973884,33.0896619876,31.3602838809,1.0000000000,1.6000000000,250.0000000000
396,100,0,5,0,100,100,0,100,100,0.0435736164,33.0460883712,31.2001932390,1.0000000000,1.6000000000,250.0000000000
397,100,0,6,0,100,100,0,100,100,0.0433056167,33.0027827545,31.0401961176,1.0000000000,1.6000000000,250.0000000000
398,100,0,10,0,100,100,0,100,100,0.0431987182,32.9595840363,30.4001800849,1.0000000000,1.6000000000,250.0000000000
399,100,0,9,0,100,100,0,100,100,0.0420920992,32.9174919371,30.5601773657,1.0000000000,1.6000000000,250.0000000000
400,100,0,10,0,100,100,0,100,100,0.0418423123,32.8756496248,30.4001690249,1.0000000000,1.6000000000,250.0000000000
401,100,0,14,0,100,100,0,100,100,0.0415828002,32.8340668246,29.7601829383,1.0000000000,1.6000000000,250.0000000000
402,100,0,21,0,100,100,0,100,100,0.0406699866,32.7933968380,28.6401770894,1.0000000000,1.6000000000,250.0000000000
403,100,0,24,0,100,100,0,100,100,0.0396984798,32.7536983583,28.1601595005,1.0000000000,1.6000000000,250.0000000000
404,100,0,47,0,100,100,0,100,100,0.0365030917,32.7171952665,24.4801449143,1.0000000000,1.6000000000,250.0000000000
405,100,0,5,0,100,100,0,100,100,0.0440799130,32.6731153535,31.2002027664,1.0000000000,1.6000000000,250.0000000000
406,100,0,2,0,100,100,0,100,100,0.0531186795,32.6199966740,31.6803313207,1.0000000000,1.6000000000,250.0000000000
407,100,0,4,0,100,100,0,100,100,0.0450164148,32.5749802592,31.3602005589,1.0000000000,1.6000000000,250.0000000000
408,100,0,3,0,100,100,0,100,100,0.0450379161,32.5299423431,31.5201995199,1.0000000000,1.6000000000,250.0000000000
409,100,0,6,0,100,100,0,100,100,0.0442555271,32.4856868160,31.0402040580,1.0000000000,1.6000000000,250.0000000000
410,100,0,3,0,100,100,0,100,100,0.0482570656,32.4374297504,31.5202586306,1.0000000000,1.6000000000,250.0000000000
411,100,0,3,0,100,100,0,100,100,0.0491977287,32.3882320217,31.5202809140,1.0000000000,1.6000000000,250.0000000000
412,100,0,6,0,100,100,0,100,100,0.0437635809,32.3444684408,31.0401987615,1.0000000000,1.6000000000,250.0000000000
413,100,0,6,0,100,100,0,100,100,0.0427868179,32.3016816229,31.0401885785,1.0000000000,1.6000000000,250.0000000000
414,100,0,10,0,100,100,0,100,100,0.0424836052,32.2591980177,30.4001996627,1.0000000000,1.6000000000,250.0000000000
415,100,0,15,0,100,100,0,100,100,0.0411675857,32.2180304320,29.6001567899,1.0000000000,1.6000000000,250.0000000000
416,100,0,15,0,100,100,0,100,100,0.0408521131,32.1771783190,29.6001694817,1.0000000000,1.6000000000,250.0000000000
417,100,0,10,0,100,100,0,100,100,0.0423940047,32.1347843143,30.4001679518,1.0000000000,1.6000000000,250.0000000000
418,100,0,22,0,100,100,0,100,100,0.0397718114,32.0950125029,28.4801617934,1.0000000000,1.6000000000,250.0000000000
419,100,0,24,0,100,100,0,100,100,0.0404805676,32.0545319353,28.1601790648,1.0000000000,1.6000000000,250.0000000000
420,100,0,3,0,100,100,0,100,100,0.0469171354,32.0076147999,31.5202329314,1.0000000000,1.6000000000,250.0000000000
421,100,0,8,0,100,100,0,100,100,0.0432195061,31.9643952938,30.7201813677,1.0000000000,1.6000000000,250.0000000000
422,100,0,3,0,100,100,0,100,100,0.0456222347,31.9187730590,31.5202406187,1.0000000000,1.6000000000,250.0000000000
423,100,0,4,0,100,100,0,100,100,0.0462407983,31.8725322607,31.3602024582,1.0000000000,1.6000000000,250.0000000000
424,100,0,6,0,100,100,0,100,100,0.0437307431,31.8288015176,31.0401822750,1.0000000000,1.6000000000,250.0000000000
425,100,0,9,0,100,100,0,100,100,0.0419959349,31.7868055828,30.5601788920,1.0000000000,1.6000000000,250.0000000000
426,100,0,11,0,100,100,0,100,100,0.0419677816,31.7448378012,30.2401717616,1.0000000000,1.6000000000,250.0000000000
427,100,0,16,0,100,100,0,100,100,0.0403685820,31.7044692192,29.4401602787,1.0000000000,1.6000000000,250.0000000000
428,100,0,14,0,100,100,0,100,100,0.0408744148,31.6635948044,29.7601744769,1.0000000000,1.6000000000,250.0000000000
429,100,0,20,0,100,100,0,100,100,0.0399107175,31.6236840870,28.8001588954,1.0000000000,1.6000000000,250.0000000000
430,100,0,30,0,100,100,0,100,100,0.0389293945,31.5847546925,27.2001589897,1.0000000000,1.6000000000,250.0000000000
431,100,0,44,0,100,100,0,100,100,0.0366534287,31.5481012638,24.9601409178,1.0000000000,1.6000000000,250.0000000000
432,100,0,2,0,100,100,0,100,100,0.0575959846,31.4905052792,31.6803358065,1.0000000000,1.6000000000,250.0000000000
433,100,0,7,0,100,100,0,100,100,0.0438063566,31.4466989225,30.8802173853,1.0000000000,1.6000000000,250.0000000000
434,100,0,3,0,100,100,0,100,100,0.0460278186,31.4006711039,31.5202531550,1.0000000000,1.6000000000,250.0000000000
435,100,0,2,0,100,100,0,100,100,0.0511663178,31.3495047861,31.6803350951,1.0000000000,1.6000000000,250.0000000000
436,100,0,3,0,100,100,0,100,100,0.0468941228,31.3026106633,31.5201892815,1.0000000000,1.6000000000,250.0000000000
437,100,0,1,0,100,100,0,100,100,0.0534806972,31.2491299661,31.8402794770,1.0000000000,1.6000000000,250.0000000000
438,100,0,2,0,100,100,0,100,100,0.0484976032,31.2006323629,31.6802241555,1.0000000000,1.6000000000,250.0000000000
439,100,0,8,0,100,100,0,100,100,0.0418892462,31.1587431167,30.7201679982,1.0000000000,1.6000000000,250.0000000000
440,100,0,5,0,100,100,0,100,100,0.0437058078,31.1150373089,31.2001809429,1.0000000000,1.6000000000,250.0000000000
441,100,0,8,0,100,100,0,100,100,0.0427714322,31.0722658767,30.7201770061,1.0000000000,1.6000000000,250.0000000000
442,100,0,7,0,100,100,0,100,100,0.0429317527,31.0293341239,30.8801923922,1.0000000000,1.6000000000,250.0000000000
443,100,0,15,0,100,100,0,100,100,0.0406591772,30.9886749467,29.6001607729,1.0000000000,1.6000000000,250.0000000000
