Node,Death_Round
0,1656
1,1656
2,1652
3,1656
4,1561
5,1496
6,1661
7,1496
8,1661
9,1541
10,1616
11,1631
12,1651
13,1626
14,1606
15,1651
16,1591
17,1636
18,1631
19,1556
20,1651
21,1611
22,1591
23,1591
24,1416
25,1656
26,1626
27,1536
28,1651
29,1646
30,1586
31,1641
32,1662
33,1626
34,1581
35,1642
36,1496
37,1637
38,1611
39,1656
40,1626
41,1556
42,1646
43,1666
44,1471
45,1591
46,1651
47,1631
48,1616
49,1646
50,1621
51,1656
52,1641
53,1646
54,1651
55,1646
56,1551
57,1601
58,1656
59,1571
60,1646
61,1651
62,1581
63,1611
64,1586
65,1636
66,1511
67,1632
68,1536
69,1531
70,1651
71,1656
72,1576
73,1611
74,1616
75,1626
76,1626
77,1451
78,1656
79,1626
80,1601
81,1666
82,1636
83,1591
84,1661
85,1611
86,1661
87,1496
88,1571
89,1506
90,1641
91,1591
92,1651
93,1666
94,1551
95,1656
96,1606
97,1611
98,1531
99,1641
