Node,Death_Round
0,2606
1,2551
2,2613
3,2621
4,2606
5,2561
6,2631
7,2616
8,2526
9,2621
10,2536
11,2571
12,2606
13,2631
14,2631
15,2531
16,2591
17,2556
18,2551
19,2626
20,2626
21,2581
22,2626
23,2516
24,2611
25,2596
26,2501
27,2621
28,2601
29,2616
30,2626
31,2526
32,2576
33,2586
34,2516
35,2581
36,2536
37,2546
38,2631
39,2601
40,2546
41,2556
42,2556
43,2566
44,2596
45,2556
46,2551
47,2561
48,2571
49,2596
50,2631
51,2601
52,2531
53,2611
54,2611
55,2606
56,2556
57,2608
58,2604
59,2599
60,2561
61,2586
62,2571
63,2501
64,2583
65,2551
66,2601
67,2601
68,2606
69,2551
70,2551
71,2541
72,2596
73,2591
74,2521
75,2581
76,2594
77,2551
78,2611
79,2611
80,2591
81,2596
82,2561
83,2591
84,2546
85,2531
86,2631
87,2631
88,2561
89,2611
90,2596
91,2506
92,2578
93,2566
94,2586
95,2589
96,2561
97,2631
98,2596
99,2591
