Node,Death_Round
0,1160
1,861
2,800
3,816
4,1128
5,1193
6,940
7,915
8,927
9,1204
10,795
11,866
12,852
13,864
14,925
15,874
16,780
17,804
18,920
19,1167
20,1034
21,913
22,947
23,913
24,795
25,848
26,1020
27,1015
28,942
29,1252
30,986
31,797
32,890
33,874
34,812
35,1041
36,1067
37,816
38,920
39,891
40,945
41,865
42,1154
43,861
44,1120
45,879
46,1037
47,1152
48,955
49,1139
50,1091
51,1022
52,951
53,1133
54,1043
55,1172
56,885
57,784
58,821
59,812
60,800
61,951
62,897
63,890
64,841
65,783
66,893
67,1115
68,911
69,1106
70,850
71,808
72,856
73,1053
74,912
75,824
76,1010
77,1142
78,826
79,899
80,826
81,847
82,817
83,940
84,1059
85,804
86,1179
87,1129
88,1120
89,915
90,1019
91,886
92,1015
93,1165
94,1067
95,765
96,968
97,1050
98,953
99,978
