Node,Death_Round
0,1426
1,1591
2,1616
3,1621
4,1576
5,1551
6,1596
7,1556
8,1551
9,1576
10,1616
11,1646
12,1496
13,1571
14,1642
15,1636
16,1626
17,1521
18,1561
19,1621
20,1636
21,1581
22,1516
23,1636
24,1632
25,1636
26,1491
27,1421
28,1621
29,1581
30,1546
31,1461
32,1446
33,1621
34,1611
35,1536
36,1616
37,1616
38,1546
39,1626
40,1621
41,1441
42,1616
43,1621
44,1576
45,1601
46,1591
47,1606
48,1601
49,1621
50,1601
51,1581
52,1616
53,1611
54,1631
55,1541
56,1596
57,1511
58,1651
59,1631
60,1627
61,1616
62,1581
63,1491
64,1611
65,1641
66,1636
67,1606
68,1636
69,1611
70,1556
71,1626
72,1601
73,1636
74,1625
75,1636
76,1581
77,1631
78,1556
79,1646
80,1631
81,1651
82,1636
83,1586
84,1501
85,1611
86,1601
87,1491
88,1596
89,1621
90,1556
91,1636
92,1581
93,1606
94,1616
95,1521
96,1641
97,1516
98,1611
99,1591
