Node,Death_Round
0,1661
1,1616
2,1621
3,1637
4,1491
5,1631
6,1646
7,1571
8,1647
9,1611
10,1611
11,1586
12,1642
13,1611
14,1661
15,1606
16,1611
17,1646
18,1661
19,1641
20,1636
21,1581
22,1611
23,1646
24,1541
25,1651
26,1606
27,1476
28,1481
29,1496
30,1586
31,1666
32,1576
33,1656
34,1591
35,1626
36,1661
37,1621
38,1556
39,1657
40,1541
41,1621
42,1646
43,1636
44,1643
45,1576
46,1641
47,1566
48,1586
49,1631
50,1646
51,1631
52,1671
53,1561
54,1616
55,1651
56,1626
57,1561
58,1561
59,1581
60,1571
61,1661
62,1661
63,1621
64,1526
65,1531
66,1631
67,1606
68,1661
69,1576
70,1631
71,1556
72,1541
73,1666
74,1616
75,1601
76,1651
77,1656
78,1591
79,1661
80,1526
81,1671
82,1546
83,1631
84,1656
85,1651
86,1606
87,1531
88,1656
89,1626
90,1491
91,1631
92,1666
93,1606
94,1586
95,1646
96,1566
97,1621
98,1631
99,1651
