Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS,CH_Relays
1,100,0,4,100,100,0,0,1,104,588,100,100,0.0327227718,49.9510122282,25.0000000000,24.7572311130,1.0000000000,0.8896000000,226.6187050360,0,0,0,0,3
2,100,0,4,100,100,0,0,0,0,0,100,100,0.0241325601,49.9268796682,25.0000000000,24.7572311130,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,3
3,100,0,4,100,100,0,0,0,0,0,100,100,0.0241325601,49.9027471081,25.0000000000,24.7572311130,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,3
4,100,0,4,100,100,0,0,0,0,0,100,100,0.0241325601,49.8786145480,25.0000000000,24.7572311130,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,3
5,100,0,4,100,100,0,0,0,0,0,100,100,0.0241325601,49.8544819879,25.0000000000,24.7572311130,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,3
6,100,0,11,100,100,0,0,1,111,1267,100,100,0.0385003377,49.8159816502,9.0909090909,35.0790976180,1.0000000000,0.8952000000,225.2010723861,0,0,0,0,10
7,100,0,11,100,100,0,0,0,0,0,100,100,0.0225017327,49.7934799175,9.0909090909,35.0790976180,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,10
8,100,0,11,100,100,0,0,0,0,0,100,100,0.0225017327,49.7709781848,9.0909090909,35.0790976180,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,10
9,100,0,11,100,100,0,0,0,0,0,100,100,0.0225017327,49.7484764521,9.0909090909,35.0790976180,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,10
10,100,0,11,100,100,0,0,0,0,0,100,100,0.0225017327,49.7259747194,9.0909090909,35.0790976180,1.0000000000,0.8064000000,250.0000000000,0,0,0,0,10
