Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
682,100,0,5,100,100,0,0,105,685,104,104,0.0352163559,21.5348023790,20.0000000000,21.0406407978,1.0000000000,0.9160000000,218.3406113537
683,100,0,2,100,100,0,0,102,394,101,101,0.0427333922,21.4920689868,50.0000000000,16.6408170946,1.0000000000,0.8896000000,224.8201438849
684,100,0,1,100,100,0,0,101,297,100,100,0.0320442306,21.4600247562,100.0000000000,15.9206826420,1.0000000000,0.8808000000,227.0663033606
685,100,0,2,100,100,0,0,102,394,101,101,0.0315981550,21.4284266012,50.0000000000,20.0006255074,1.0000000000,0.8896000000,224.8201438849
686,100,0,5,100,100,0,0,105,685,103,103,0.0369465783,21.3914800229,20.0000000000,18.9606620666,1.0000000000,0.9080000000,220.2643171806
687,100,0,2,100,100,0,0,102,394,101,101,0.0322961088,21.3591839142,50.0000000000,20.0007390695,1.0000000000,0.8896000000,224.8201438849
688,100,0,7,100,100,0,0,107,879,105,105,0.0363446476,21.3228392665,14.2857142857,22.2406059009,1.0000000000,0.9256000000,216.0760587727
689,100,0,7,100,100,0,0,107,879,106,106,0.0368903274,21.2859489392,14.2857142857,22.8006465574,1.0000000000,0.9336000000,214.2245072836
690,100,0,3,100,100,0,0,103,491,101,101,0.0338633038,21.2520856354,33.3333333333,17.8406273516,1.0000000000,0.8904000000,224.6181491465
691,100,0,8,100,100,0,0,108,976,105,105,0.0383131657,21.2137724697,12.5000000000,21.7605947855,1.0000000000,0.9264000000,215.8894645941
692,100,0,1,100,100,0,0,101,297,100,100,0.0325579170,21.1812145527,100.0000000000,15.9205634182,1.0000000000,0.8808000000,227.0663033606
693,100,0,5,100,100,0,0,105,685,104,104,0.0348373989,21.1463771539,20.0000000000,20.7206044697,1.0000000000,0.9160000000,218.3406113537
694,100,0,2,100,100,0,0,102,394,101,101,0.0317110144,21.1146661395,50.0000000000,20.5606107850,1.0000000000,0.8896000000,224.8201438849
695,100,0,3,100,100,0,0,103,491,102,102,0.0338272747,21.0808388648,33.3333333333,22.8807406228,1.0000000000,0.8984000000,222.6179875334
696,100,0,1,100,100,0,0,101,297,100,100,0.0366872609,21.0441516038,100.0000000000,15.9206627167,1.0000000000,0.8808000000,227.0663033606
697,100,0,2,100,100,0,0,102,394,101,101,0.0331722809,21.0109793229,50.0000000000,18.1606304345,1.0000000000,0.8896000000,224.8201438849
698,100,0,2,100,100,0,0,102,394,101,101,0.0332042416,20.9777750813,50.0000000000,18.0807101112,1.0000000000,0.8896000000,224.8201438849
699,100,0,5,100,100,0,0,105,685,103,103,0.0368243933,20.9409506880,20.0000000000,19.5206342990,1.0000000000,0.9080000000,220.2643171806
700,100,0,4,100,100,0,0,104,588,103,103,0.0331944612,20.9077562268,25.0000000000,22.3206900300,1.0000000000,0.9072000000,220.4585537919
701,100,0,1,100,100,0,0,101,297,100,100,0.0427954737,20.8649607531,100.0000000000,15.9208792373,1.0000000000,0.8808000000,227.0663033606
702,100,0,4,100,100,0,0,104,588,102,102,0.0338554259,20.8311053272,25.0000000000,17.9205890114,1.0000000000,0.8992000000,222.4199288256
703,100,0,2,100,100,0,0,102,394,100,100,0.0308393588,20.8002659684,50.0000000000,15.8405728027,1.0000000000,0.8816000000,226.8602540835
704,100,0,2,100,100,0,0,102,394,100,100,0.0324106754,20.7678552930,50.0000000000,15.8406509235,1.0000000000,0.8816000000,226.8602540835
705,100,0,2,100,100,0,0,102,394,101,101,0.0312133961,20.7366418969,50.0000000000,21.2806570497,1.0000000000,0.8896000000,224.8201438849
706,100,0,4,100,100,0,0,104,588,103,103,0.0322328738,20.7044090230,25.0000000000,22.8806485227,1.0000000000,0.9072000000,220.4585537919
707,100,0,4,100,100,0,0,104,588,102,102,0.0356139893,20.6687950337,25.0000000000,20.0006826234,1.0000000000,0.8992000000,222.4199288256
708,100,0,2,100,100,0,0,102,394,100,100,0.0338293524,20.6349656813,50.0000000000,15.8405563846,1.0000000000,0.8816000000,226.8602540835
709,100,0,6,100,100,0,0,106,782,106,106,0.0364433896,20.5985222917,16.6666666667,24.0806827840,1.0000000000,0.9328000000,214.4082332762
710,100,0,3,100,100,0,0,103,491,102,102,0.0347161141,20.5638061775,33.3333333333,20.2406871954,1.0000000000,0.8984000000,222.6179875334
711,100,0,3,100,100,0,0,103,491,102,102,0.0341968420,20.5296093355,33.3333333333,21.5206765127,1.0000000000,0.8984000000,222.6179875334
712,100,0,4,100,100,0,0,104,588,103,103,0.0325270430,20.4970822925,25.0000000000,21.8406048726,1.0000000000,0.9072000000,220.4585537919
713,100,0,2,100,100,0,0,102,394,101,101,0.0378035134,20.4592787792,50.0000000000,19.3607790934,1.0000000000,0.8896000000,224.8201438849
714,100,0,4,100,100,0,0,104,588,104,104,0.0346444560,20.4246343232,25.0000000000,21.8406702884,1.0000000000,0.9152000000,218.5314685315
715,100,0,4,100,100,0,0,104,588,102,102,0.0345167590,20.3901175642,25.0000000000,20.7206651201,1.0000000000,0.8992000000,222.4199288256
