Node,Death_Round
0,1250
1,1210
2,1214
3,1149
4,1173
5,1305
6,997
7,1082
8,1118
9,1321
10,1180
11,1094
12,1131
13,1132
14,1037
15,1162
16,1136
17,1176
18,1180
19,1223
20,1158
21,1042
22,1154
23,1101
24,1176
25,1217
26,1126
27,1192
28,1028
29,1243
30,1085
31,1175
32,1176
33,1158
34,1283
35,1114
36,1148
37,1229
38,1156
39,1159
40,1063
41,1098
42,1226
43,1182
44,1248
45,1138
46,1155
47,1181
48,1117
49,1179
50,1168
51,1111
52,1081
53,1228
54,1085
55,1243
56,1055
57,1186
58,1191
59,1272
60,1230
61,1045
62,1027
63,1114
64,1047
65,1133
66,1018
67,1148
68,1037
69,1187
70,1207
71,1221
72,1216
73,1110
74,1163
75,1263
76,1172
77,1231
78,1214
79,990
80,1154
81,1107
82,1303
83,1036
84,1148
85,1169
86,1271
87,1253
88,1209
89,1146
90,1234
91,1008
92,1078
93,1149
94,1098
95,1123
96,1217
97,1161
98,1204
99,1099
