Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS,CH_Relays
1,100,0,1,100,100,0,0,1,101,297,100,100,0.0419430783,48.4180569217,100.0000000000,16.7485734365,1.0000000000,0.9644160000,218.1631163315,0,0,0,0,0
2,100,0,1,100,100,0,0,0,0,0,100,100,0.0325495074,48.3855074143,100.0000000000,16.7485734365,1.0000000000,0.8416000000,250.0000000000,0,0,0,0,0
3,100,0,1,100,100,0,0,0,0,0,100,100,0.0325495074,48.3529579070,100.0000000000,16.7485734365,1.0000000000,0.8416000000,250.0000000000,0,0,0,0,0
4,100,0,1,100,100,0,0,0,0,0,100,100,0.0325495074,48.3204083996,100.0000000000,16.7485734365,1.0000000000,0.8416000000,250.0000000000,0,0,0,0,0
5,100,0,1,100,100,0,0,0,0,0,100,100,0.0325495074,48.2878588923,100.0000000000,16.7485734365,1.0000000000,0.8416000000,250.0000000000,0,0,0,0,0
6,100,0,11,100,100,0,0,1,111,1267,100,100,0.0527906417,48.2350682505,9.0909090909,41.2390976387,1.0000000000,0.9765760000,215.4466216659,0,0,0,0,10
7,100,0,11,100,100,0,0,0,0,0,100,100,0.0261307897,48.2089374609,9.0909090909,41.2390976387,1.0000000000,0.8416000000,250.0000000000,0,0,0,0,10
8,100,0,11,100,100,0,0,0,0,0,100,100,0.0261307897,48.1828066712,9.0909090909,41.2390976387,1.0000000000,0.8416000000,250.0000000000,0,0,0,0,10
9,100,0,11,100,100,0,0,0,0,0,100,100,0.0261307897,48.1566758815,9.0909090909,41.2390976387,1.0000000000,0.8416000000,250.0000000000,0,0,0,0,10
10,100,0,11,100,100,0,0,0,0,0,100,100,0.0261307897,48.1305450919,9.0909090909,41.2390976387,1.0000000000,0.8416000000,250.0000000000,0,0,0,0,10
11,100,0,10,100,100,0,0,1,109,1170,100,100,0.0506849048,48.0798601871,10.0000000000,45.3629296967,1.0000000000,0.9741440000,215.9844951054,0,0,0,0,9
