Round,Alive,Dead,CH_Count,FallbackUsed,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
220,100,0,1,0,100,100,0,100,100,0.0355004406,42.3384614436,15.9203683385,1.0000000000,0.8000000000,250.0000000000
221,100,0,4,0,100,100,0,100,100,0.0302308771,42.3082305665,15.6802419960,1.0000000000,0.8000000000,250.0000000000
222,100,0,7,0,100,100,0,100,100,0.0325321152,42.2756984513,15.4402233720,1.0000000000,0.8000000000,250.0000000000
223,100,0,13,0,100,100,0,100,100,0.0377543611,42.2379440902,14.9601619057,1.0000000000,0.8000000000,250.0000000000
224,100,0,16,0,100,100,0,100,100,0.0406424923,42.1973015979,14.7201500731,1.0000000000,0.8000000000,250.0000000000
225,100,0,11,0,100,100,0,100,100,0.0357239549,42.1615776430,15.1201688240,1.0000000000,0.8000000000,250.0000000000
226,100,0,4,0,100,100,0,100,100,0.0308834483,42.1306941947,15.6801985172,1.0000000000,0.8000000000,250.0000000000
227,100,0,9,0,100,100,0,100,100,0.0338222806,42.0968719141,15.2801632762,1.0000000000,0.8000000000,250.0000000000
228,100,0,1,1,100,100,0,100,100,0.0296668044,42.0672051096,15.9201922231,1.0000000000,0.8000000000,250.0000000000
229,100,0,1,1,100,100,0,100,100,0.0325452228,42.0346598869,15.9203134116,1.0000000000,0.8000000000,250.0000000000
230,100,0,1,0,100,100,0,100,100,0.0291697685,42.0054901184,15.9201694712,1.0000000000,0.8000000000,250.0000000000
231,100,0,11,0,100,100,0,100,100,0.0360646586,41.9694254598,15.1201890622,1.0000000000,0.8000000000,250.0000000000
232,100,0,8,0,100,100,0,100,100,0.0329760382,41.9364494216,15.3601741615,1.0000000000,0.8000000000,250.0000000000
233,100,0,6,0,100,100,0,100,100,0.0311897385,41.9052596831,15.5201608153,1.0000000000,0.8000000000,250.0000000000
234,100,0,9,0,100,100,0,100,100,0.0341575749,41.8711021082,15.2801691714,1.0000000000,0.8000000000,250.0000000000
235,100,0,7,0,100,100,0,100,100,0.0321691479,41.8389329603,15.4401864381,1.0000000000,0.8000000000,250.0000000000
236,100,0,7,0,100,100,0,100,100,0.0324359969,41.8064969634,15.4401830537,1.0000000000,0.8000000000,250.0000000000
237,100,0,7,0,100,100,0,100,100,0.0327273177,41.7737696457,15.4402187017,1.0000000000,0.8000000000,250.0000000000
238,100,0,8,0,100,100,0,100,100,0.0336102694,41.7401593763,15.3601821978,1.0000000000,0.8000000000,250.0000000000
239,100,0,5,0,100,100,0,100,100,0.0314252994,41.7087340769,15.6002260167,1.0000000000,0.8000000000,250.0000000000
240,100,0,1,1,100,100,0,100,100,0.0307089207,41.6780251562,15.9202510296,1.0000000000,0.8000000000,250.0000000000
241,100,0,4,0,100,100,0,100,100,0.0299130886,41.6481120675,15.6802222994,1.0000000000,0.8000000000,250.0000000000
242,100,0,3,0,100,100,0,100,100,0.0309853301,41.6171267375,15.7602748967,1.0000000000,0.8000000000,250.0000000000
243,100,0,4,0,100,100,0,100,100,0.0299629440,41.5871637935,15.6802114211,1.0000000000,0.8000000000,250.0000000000
244,100,0,6,0,100,100,0,100,100,0.0321693107,41.5549944827,15.5201677313,1.0000000000,0.8000000000,250.0000000000
245,100,0,3,0,100,100,0,100,100,0.0308295707,41.5241649120,15.7601885264,1.0000000000,0.8000000000,250.0000000000
246,100,0,12,0,100,100,0,100,100,0.0370181444,41.4871467677,15.0401872369,1.0000000000,0.8000000000,250.0000000000
247,100,0,5,0,100,100,0,100,100,0.0304239256,41.4567228421,15.6001792070,1.0000000000,0.8000000000,250.0000000000
248,100,0,12,0,100,100,0,100,100,0.0366369213,41.4200859207,15.0401721037,1.0000000000,0.8000000000,250.0000000000
249,100,0,6,0,100,100,0,100,100,0.0325039564,41.3875819644,15.5201772562,1.0000000000,0.8000000000,250.0000000000
250,100,0,7,0,100,100,0,100,100,0.0321765850,41.3554053793,15.4401866151,1.0000000000,0.8000000000,250.0000000000
251,100,0,43,0,100,100,0,100,100,0.0681456514,41.2872597279,12.5601499602,1.0000000000,0.8000000000,250.0000000000
252,100,0,1,1,100,100,0,100,100,0.0332801781,41.2539795498,15.9203342846,1.0000000000,0.8000000000,250.0000000000
253,100,0,3,0,100,100,0,100,100,0.0298202062,41.2241593437,15.7601858598,1.0000000000,0.8000000000,250.0000000000
254,100,0,4,0,100,100,0,100,100,0.0308417768,41.1933175668,15.6801944097,1.0000000000,0.8000000000,250.0000000000
255,100,0,1,1,100,100,0,100,100,0.0292304543,41.1640871126,15.9201804871,1.0000000000,0.8000000000,250.0000000000
256,100,0,4,0,100,100,0,100,100,0.0306803658,41.1334067467,15.6802167583,1.0000000000,0.8000000000,250.0000000000
257,100,0,2,0,100,100,0,100,100,0.0291198834,41.1042868633,15.8401731629,1.0000000000,0.8000000000,250.0000000000
258,100,0,2,0,100,100,0,100,100,0.0289359401,41.0753509231,15.8402152972,1.0000000000,0.8000000000,250.0000000000
259,100,0,1,0,100,100,0,100,100,0.0303471442,41.0450037790,15.9202409425,1.0000000000,0.8000000000,250.0000000000
260,100,0,3,0,100,100,0,100,100,0.0310257157,41.0139780633,15.7602208402,1.0000000000,0.8000000000,250.0000000000
261,100,0,12,0,100,100,0,100,100,0.0368805143,40.9770975490,15.0401792582,1.0000000000,0.8000000000,250.0000000000
262,100,0,26,0,100,100,0,100,100,0.0507057268,40.9263918222,13.9201563419,1.0000000000,0.8000000000,250.0000000000
263,100,0,21,0,100,100,0,100,100,0.0459741186,40.8804177036,14.3201752106,1.0000000000,0.8000000000,250.0000000000
264,100,0,1,1,100,100,0,100,100,0.0345692071,40.8458484965,15.9203388079,1.0000000000,0.8000000000,250.0000000000
265,100,0,1,1,100,100,0,100,100,0.0314289543,40.8144195422,15.9202794770,1.0000000000,0.8000000000,250.0000000000
266,100,0,1,0,100,100,0,100,100,0.0357513295,40.7786682127,15.9203699104,1.0000000000,0.8000000000,250.0000000000
267,100,0,1,1,100,100,0,100,100,0.0352258135,40.7434423992,15.9203581559,1.0000000000,0.8000000000,250.0000000000
268,100,0,1,0,100,100,0,100,100,0.0298632279,40.7135791713,15.9202106196,1.0000000000,0.8000000000,250.0000000000
269,100,0,1,0,100,100,0,100,100,0.0310460362,40.6825331351,15.9202678172,1.0000000000,0.8000000000,250.0000000000
270,100,0,1,1,100,100,0,100,100,0.0324584506,40.6500746845,15.9203049890,1.0000000000,0.8000000000,250.0000000000
271,100,0,9,0,100,100,0,100,100,0.0337428002,40.6163318843,15.2801771818,1.0000000000,0.8000000000,250.0000000000
272,100,0,18,0,100,100,0,100,100,0.0428095560,40.5735223283,14.5601718378,1.0000000000,0.8000000000,250.0000000000
273,100,0,11,0,100,100,0,100,100,0.0358243513,40.5376979770,15.1201655579,1.0000000000,0.8000000000,250.0000000000
274,100,0,15,0,100,100,0,100,100,0.0400803241,40.4976176529,14.8001728042,1.0000000000,0.8000000000,250.0000000000
275,100,0,10,0,100,100,0,100,100,0.0347955502,40.4628221027,15.2001763756,1.0000000000,0.8000000000,250.0000000000
276,100,0,1,1,100,100,0,100,100,0.0326687451,40.4301533575,15.9203133297,1.0000000000,0.8000000000,250.0000000000
277,100,0,1,0,100,100,0,100,100,0.0310392246,40.3991141329,15.9202532739,1.0000000000,0.8000000000,250.0000000000
278,100,0,1,0,100,100,0,100,100,0.0353538111,40.3637603218,15.9203687212,1.0000000000,0.8000000000,250.0000000000
279,100,0,1,1,100,100,0,100,100,0.0358380957,40.3279222261,15.9203683765,1.0000000000,0.8000000000,250.0000000000
280,100,0,1,0,100,100,0,100,100,0.0312478376,40.2966743885,15.9202577468,1.0000000000,0.8000000000,250.0000000000
281,100,0,9,0,100,100,0,100,100,0.0339521726,40.2627222160,15.2801667055,1.0000000000,0.8000000000,250.0000000000
282,100,0,11,0,100,100,0,100,100,0.0357676765,40.2269545395,15.1201860381,1.0000000000,0.8000000000,250.0000000000
283,100,0,9,0,100,100,0,100,100,0.0338641149,40.1930904246,15.2801833482,1.0000000000,0.8000000000,250.0000000000
284,100,0,12,0,100,100,0,100,100,0.0372010765,40.1558893482,15.0401994158,1.0000000000,0.8000000000,250.0000000000
285,100,0,7,0,100,100,0,100,100,0.0319931406,40.1238962076,15.4401833593,1.0000000000,0.8000000000,250.0000000000
286,100,0,11,0,100,100,0,100,100,0.0365349385,40.0873612690,15.1201982246,1.0000000000,0.8000000000,250.0000000000
287,100,0,8,0,100,100,0,100,100,0.0330026020,40.0543586670,15.3601710595,1.0000000000,0.8000000000,250.0000000000
288,100,0,1,1,100,100,0,100,100,0.0359700252,40.0183886418,15.9203766394,1.0000000000,0.8000000000,250.0000000000
289,100,0,1,1,100,100,0,100,100,0.0384845203,39.9799041214,15.9204022173,1.0000000000,0.8000000000,250.0000000000
290,100,0,1,1,100,100,0,100,100,0.0341853983,39.9457187232,15.9203435474,1.0000000000,0.8000000000,250.0000000000
291,100,0,11,0,100,100,0,100,100,0.0362190540,39.9094996691,15.1201966180,1.0000000000,0.8000000000,250.0000000000
292,100,0,8,0,100,100,0,100,100,0.0337375946,39.8757620746,15.3601722159,1.0000000000,0.8000000000,250.0000000000
293,100,0,4,0,100,100,0,100,100,0.0295701784,39.8461918962,15.6802091689,1.0000000000,0.8000000000,250.0000000000
294,100,0,10,0,100,100,0,100,100,0.0351451085,39.8110467877,15.2001909874,1.0000000000,0.8000000000,250.0000000000
295,100,0,7,0,100,100,0,100,100,0.0320072626,39.7790395251,15.4401630322,1.0000000000,0.8000000000,250.0000000000
296,100,0,12,0,100,100,0,100,100,0.0368154411,39.7422240840,15.0401752195,1.0000000000,0.8000000000,250.0000000000
297,100,0,13,0,100,100,0,100,100,0.0381246718,39.7040994122,14.9601960720,1.0000000000,0.8000000000,250.0000000000
298,100,0,8,0,100,100,0,100,100,0.0328854353,39.6712139769,15.3601803195,1.0000000000,0.8000000000,250.0000000000
299,100,0,1,0,100,100,0,100,100,0.0382165955,39.6329973813,15.9204120131,1.0000000000,0.8000000000,250.0000000000
300,100,0,1,1,100,100,0,100,100,0.0320904216,39.6009069597,15.9202890303,1.0000000000,0.8000000000,250.0000000000
301,100,0,4,0,100,100,0,100,100,0.0307555971,39.5701513627,15.6802143223,1.0000000000,0.8000000000,250.0000000000
302,100,0,4,0,100,100,0,100,100,0.0307567240,39.5393946387,15.6802456951,1.0000000000,0.8000000000,250.0000000000
303,100,0,6,0,100,100,0,100,100,0.0317637002,39.5076309385,15.5202251015,1.0000000000,0.8000000000,250.0000000000
304,100,0,7,0,100,100,0,100,100,0.0325538866,39.4750770519,15.4402212021,1.0000000000,0.8000000000,250.0000000000
305,100,0,5,0,100,100,0,100,100,0.0303957443,39.4446813076,15.6002042999,1.0000000000,0.8000000000,250.0000000000
306,100,0,9,0,100,100,0,100,100,0.0337459010,39.4109354066,15.2801579966,1.0000000000,0.8000000000,250.0000000000
307,100,0,10,0,100,100,0,100,100,0.0349184374,39.3760169691,15.2001631328,1.0000000000,0.8000000000,250.0000000000
308,100,0,9,0,100,100,0,100,100,0.0343454779,39.3416714912,15.2801726766,1.0000000000,0.8000000000,250.0000000000
309,100,0,8,0,100,100,0,100,100,0.0331513165,39.3085201747,15.3601999953,1.0000000000,0.8000000000,250.0000000000
310,100,0,10,0,100,100,0,100,100,0.0349200138,39.2736001609,15.2001735576,1.0000000000,0.8000000000,250.0000000000
311,100,0,53,0,100,100,0,100,100,0.0780880344,39.1955121265,11.7601417124,1.0000000000,0.8000000000,250.0000000000
312,100,0,1,1,100,100,0,100,100,0.0337577980,39.1617543284,15.9203411774,1.0000000000,0.8000000000,250.0000000000
313,100,0,2,0,100,100,0,100,100,0.0310762302,39.1306780983,15.8402870465,1.0000000000,0.8000000000,250.0000000000
314,100,0,2,0,100,100,0,100,100,0.0288300974,39.1018480008,15.8401632779,1.0000000000,0.8000000000,250.0000000000
315,100,0,1,0,100,100,0,100,100,0.0324584506,39.0693895502,15.9203049890,1.0000000000,0.8000000000,250.0000000000
316,100,0,1,0,100,100,0,100,100,0.0313615721,39.0380279781,15.9202773122,1.0000000000,0.8000000000,250.0000000000
317,100,0,1,0,100,100,0,100,100,0.0409443028,38.9970836754,15.9204332012,1.0000000000,0.8000000000,250.0000000000
318,100,0,4,0,100,100,0,100,100,0.0303552531,38.9667284222,15.6801872091,1.0000000000,0.8000000000,250.0000000000
319,100,0,1,0,100,100,0,100,100,0.0305288906,38.9361995316,15.9202306793,1.0000000000,0.8000000000,250.0000000000
320,100,0,2,0,100,100,0,100,100,0.0294679442,38.9067315874,15.8401863878,1.0000000000,0.8000000000,250.0000000000
321,100,0,13,0,100,100,0,100,100,0.0381531884,38.8685783989,14.9601724923,1.0000000000,0.8000000000,250.0000000000
322,100,0,10,0,100,100,0,100,100,0.0346773858,38.8339010132,15.2001699732,1.0000000000,0.8000000000,250.0000000000
323,100,0,19,0,100,100,0,100,100,0.0437360693,38.7901649438,14.4801661922,1.0000000000,0.8000000000,250.0000000000
324,100,0,25,0,100,100,0,100,100,0.0497628334,38.7404021105,14.0001618977,1.0000000000,0.8000000000,250.0000000000
325,100,0,1,1,100,100,0,100,100,0.0331826188,38.7072194917,15.9203157759,1.0000000000,0.8000000000,250.0000000000
326,100,0,1,1,100,100,0,100,100,0.0363505799,38.6708689118,15.9203863099,1.0000000000,0.8000000000,250.0000000000
327,100,0,1,1,100,100,0,100,100,0.0382147087,38.6326542031,15.9204120122,1.0000000000,0.8000000000,250.0000000000
328,100,0,1,1,100,100,0,100,100,0.0383888830,38.5942653201,15.9204013507,1.0000000000,0.8000000000,250.0000000000
329,100,0,1,0,100,100,0,100,100,0.0296112512,38.5646540689,15.9202055138,1.0000000000,0.8000000000,250.0000000000
330,100,0,1,0,100,100,0,100,100,0.0310392246,38.5336148443,15.9202532739,1.0000000000,0.8000000000,250.0000000000
331,100,0,11,0,100,100,0,100,100,0.0358671729,38.4977476714,15.1201681669,1.0000000000,0.8000000000,250.0000000000
332,100,0,8,0,100,100,0,100,100,0.0332640983,38.4644835731,15.3601843794,1.0000000000,0.8000000000,250.0000000000
333,100,0,9,0,100,100,0,100,100,0.0341810181,38.4303025550,15.2801908135,1.0000000000,0.8000000000,250.0000000000
334,100,0,10,0,100,100,0,100,100,0.0349363650,38.3953661899,15.2001657429,1.0000000000,0.8000000000,250.0000000000
335,100,0,13,0,100,100,0,100,100,0.0376531216,38.3577130683,14.9601678523,1.0000000000,0.8000000000,250.0000000000
336,100,0,10,0,100,100,0,100,100,0.0347500423,38.3229630260,15.2001786027,1.0000000000,0.8000000000,250.0000000000
337,100,0,9,0,100,100,0,100,100,0.0338716145,38.2890914114,15.2801770139,1.0000000000,0.8000000000,250.0000000000
338,100,0,1,1,100,100,0,100,100,0.0324167591,38.2566746523,15.9203133667,1.0000000000,0.8000000000,250.0000000000
339,100,0,1,1,100,100,0,100,100,0.0317940000,38.2248806523,15.9202739056,1.0000000000,0.8000000000,250.0000000000
340,100,0,1,1,100,100,0,100,100,0.0365480724,38.1883325799,15.9203913834,1.0000000000,0.8000000000,250.0000000000
341,100,0,4,0,100,100,0,100,100,0.0310744391,38.1572581408,15.6801942375,1.0000000000,0.8000000000,250.0000000000
342,100,0,9,0,100,100,0,100,100,0.0338485228,38.1234096179,15.2801868512,1.0000000000,0.8000000000,250.0000000000
343,100,0,6,0,100,100,0,100,100,0.0313144989,38.0920951190,15.5201882920,1.0000000000,0.8000000000,250.0000000000
344,100,0,2,0,100,100,0,100,100,0.0304180227,38.0616770963,15.8401911515,1.0000000000,0.8000000000,250.0000000000
345,100,0,11,0,100,100,0,100,100,0.0358736160,38.0258034803,15.1201888211,1.0000000000,0.8000000000,250.0000000000
346,100,0,13,0,100,100,0,100,100,0.0377067290,37.9880967513,14.9601567506,1.0000000000,0.8000000000,250.0000000000
347,100,0,5,0,100,100,0,100,100,0.0308511226,37.9572456287,15.6001802678,1.0000000000,0.8000000000,250.0000000000
348,100,0,7,0,100,100,0,100,100,0.0323200335,37.9249255953,15.4401887016,1.0000000000,0.8000000000,250.0000000000
349,100,0,5,0,100,100,0,100,100,0.0302176259,37.8947079693,15.6002262817,1.0000000000,0.8000000000,250.0000000000
350,100,0,10,0,100,100,0,100,100,0.0349484624,37.8597595069,15.2001845401,1.0000000000,0.8000000000,250.0000000000
351,100,0,6,0,100,100,0,100,100,0.0321702070,37.8275892999,15.5202032778,1.0000000000,0.8000000000,250.0000000000
352,100,0,5,0,100,100,0,100,100,0.0312498572,37.7963394427,15.6002009955,1.0000000000,0.8000000000,250.0000000000
353,100,0,5,0,100,100,0,100,100,0.0302846443,37.7660547984,15.6001884154,1.0000000000,0.8000000000,250.0000000000
354,100,0,6,0,100,100,0,100,100,0.0317033535,37.7343514449,15.5201799600,1.0000000000,0.8000000000,250.0000000000
355,100,0,5,0,100,100,0,100,100,0.0310761960,37.7032752489,15.6001930410,1.0000000000,0.8000000000,250.0000000000
356,100,0,5,0,100,100,0,100,100,0.0320667480,37.6712085008,15.6002175221,1.0000000000,0.8000000000,250.0000000000
357,100,0,6,0,100,100,0,100,100,0.0320612544,37.6391472464,15.5202302044,1.0000000000,0.8000000000,250.0000000000
358,100,0,5,0,100,100,0,100,100,0.0309673045,37.6081799419,15.6001994324,1.0000000000,0.8000000000,250.0000000000
359,100,0,6,0,100,100,0,100,100,0.0310622463,37.5771176957,15.5201809945,1.0000000000,0.8000000000,250.0000000000
360,100,0,5,0,100,100,0,100,100,0.0303970469,37.5467206488,15.6001869212,1.0000000000,0.8000000000,250.0000000000
361,100,0,23,0,100,100,0,100,100,0.0477448859,37.4989757629,14.1601562081,1.0000000000,0.8000000000,250.0000000000
362,100,0,19,0,100,100,0,100,100,0.0438549951,37.4551207678,14.4801687841,1.0000000000,0.8000000000,250.0000000000
363,100,0,17,0,100,100,0,100,100,0.0416292684,37.4134914994,14.6401587642,1.0000000000,0.8000000000,250.0000000000
364,100,0,1,0,100,100,0,100,100,0.0355303620,37.3779611373,15.9203738097,1.0000000000,0.8000000000,250.0000000000
365,100,0,1,1,100,100,0,100,100,0.0379179898,37.3400431475,15.9204009956,1.0000000000,0.8000000000,250.0000000000
366,100,0,1,1,100,100,0,100,100,0.0326461093,37.3073970382,15.9202996803,1.0000000000,0.8000000000,250.0000000000
367,100,0,1,0,100,100,0,100,100,0.0310471362,37.2763499020,15.9202672249,1.0000000000,0.8000000000,250.0000000000
368,100,0,1,0,100,100,0,100,100,0.0344235437,37.2419263583,15.9203457279,1.0000000000,0.8000000000,250.0000000000
369,100,0,1,1,100,100,0,100,100,0.0357840860,37.2061422724,15.9203703423,1.0000000000,0.8000000000,250.0000000000
370,100,0,1,1,100,100,0,100,100,0.0312458122,37.1748964601,15.9202655739,1.0000000000,0.8000000000,250.0000000000
371,100,0,14,0,100,100,0,100,100,0.0387176746,37.1361787855,14.8801633223,1.0000000000,0.8000000000,250.0000000000
372,100,0,8,0,100,100,0,100,100,0.0330796984,37.1030990871,15.3601857777,1.0000000000,0.8000000000,250.0000000000
373,100,0,12,0,100,100,0,100,100,0.0366562806,37.0664428065,15.0401677785,1.0000000000,0.8000000000,250.0000000000
374,100,0,8,0,100,100,0,100,100,0.0330716476,37.0333711590,15.3601615363,1.0000000000,0.8000000000,250.0000000000
375,100,0,13,0,100,100,0,100,100,0.0377507217,36.9956204373,14.9601719236,1.0000000000,0.8000000000,250.0000000000
376,100,0,8,0,100,100,0,100,100,0.0336493825,36.9619710549,15.3602036177,1.0000000000,0.8000000000,250.0000000000
377,100,0,4,0,100,100,0,100,100,0.0308334969,36.9311375580,15.6802310266,1.0000000000,0.8000000000,250.0000000000
378,100,0,1,1,100,100,0,100,100,0.0316602223,36.8994773357,15.9202764748,1.0000000000,0.8000000000,250.0000000000
379,100,0,1,0,100,100,0,100,100,0.0331826188,36.8662947169,15.9203157759,1.0000000000,0.8000000000,250.0000000000
380,100,0,1,0,100,100,0,100,100,0.0291697685,36.8371249484,15.9201694712,1.0000000000,0.8000000000,250.0000000000
381,100,0,7,0,100,100,0,100,100,0.0320277015,36.8050972469,15.4401804580,1.0000000000,0.8000000000,250.0000000000
382,100,0,9,0,100,100,0,100,100,0.0340789107,36.7710183362,15.2801758758,1.0000000000,0.8000000000,250.0000000000
383,100,0,5,0,100,100,0,100,100,0.0302168205,36.7408015156,15.6001706799,1.0000000000,0.8000000000,250.0000000000
384,100,0,6,0,100,100,0,100,100,0.0310984194,36.7097030962,15.5201887154,1.0000000000,0.8000000000,250.0000000000
385,100,0,4,0,100,100,0,100,100,0.0304600857,36.6792430106,15.6802437944,1.0000000000,0.8000000000,250.0000000000
386,100,0,8,0,100,100,0,100,100,0.0337698716,36.6454731390,15.3601708468,1.0000000000,0.8000000000,250.0000000000
387,100,0,10,0,100,100,0,100,100,0.0346934879,36.6107796511,15.2001628844,1.0000000000,0.8000000000,250.0000000000
388,100,0,5,0,100,100,0,100,100,0.0307319469,36.5800477042,15.6002448044,1.0000000000,0.8000000000,250.0000000000
389,100,0,10,0,100,100,0,100,100,0.0352315074,36.5448161968,15.2001744988,1.0000000000,0.8000000000,250.0000000000
390,100,0,4,0,100,100,0,100,100,0.0313403070,36.5134758898,15.6802034983,1.0000000000,0.8000000000,250.0000000000
391,100,0,57,0,100,100,0,100,100,0.0820483591,36.4314275307,11.4401398558,1.0000000000,0.8000000000,250.0000000000
392,100,0,1,1,100,100,0,100,100,0.0332801781,36.3981473527,15.9203342846,1.0000000000,0.8000000000,250.0000000000
393,100,0,1,1,100,100,0,100,100,0.0371731363,36.3609742164,15.9203901124,1.0000000000,0.8000000000,250.0000000000
394,100,0,1,1,100,100,0,100,100,0.0326011713,36.3283730450,15.9203111916,1.0000000000,0.8000000000,250.0000000000
395,100,0,1,1,100,100,0,100,100,0.0407357045,36.2876373406,15.9204385303,1.0000000000,0.8000000000,250.0000000000
396,100,0,3,0,100,100,0,100,100,0.0301164856,36.2575208550,15.7602172120,1.0000000000,0.8000000000,250.0000000000
397,100,0,1,1,100,100,0,100,100,0.0300621983,36.2274586567,15.9202334071,1.0000000000,0.8000000000,250.0000000000
398,100,0,3,0,100,100,0,100,100,0.0298761954,36.1975824612,15.7601935011,1.0000000000,0.8000000000,250.0000000000
399,100,0,1,0,100,100,0,100,100,0.0357513295,36.1618311317,15.9203699104,1.0000000000,0.8000000000,250.0000000000
400,100,0,4,0,100,100,0,100,100,0.0296778358,36.1321532959,15.6801823235,1.0000000000,0.8000000000,250.0000000000
401,100,0,15,0,100,100,0,100,100,0.0396484777,36.0925048182,14.8001608966,1.0000000000,0.8000000000,250.0000000000
402,100,0,13,0,100,100,0,100,100,0.0378714460,36.0546333722,14.9601809679,1.0000000000,0.8000000000,250.0000000000
403,100,0,18,0,100,100,0,100,100,0.0431228012,36.0115105710,14.5601562837,1.0000000000,0.8000000000,250.0000000000
404,100,0,7,0,100,100,0,100,100,0.0324006840,35.9791098870,15.4401844068,1.0000000000,0.8000000000,250.0000000000
405,100,0,11,0,100,100,0,100,100,0.0357417884,35.9433680986,15.1201697915,1.0000000000,0.8000000000,250.0000000000
406,100,0,1,1,100,100,0,100,100,0.0348369491,35.9085311495,15.9203586500,1.0000000000,0.8000000000,250.0000000000
407,100,0,1,1,100,100,0,100,100,0.0360704445,35.8724607050,15.9203722040,1.0000000000,0.8000000000,250.0000000000
408,100,0,1,1,100,100,0,100,100,0.0383584526,35.8341022524,15.9204073032,1.0000000000,0.8000000000,250.0000000000
409,100,0,1,1,100,100,0,100,100,0.0352258135,35.7988764389,15.9203581559,1.0000000000,0.8000000000,250.0000000000
410,100,0,1,0,100,100,0,100,100,0.0313615721,35.7675148668,15.9202773122,1.0000000000,0.8000000000,250.0000000000
411,100,0,5,0,100,100,0,100,100,0.0304331532,35.7370817135,15.6001776724,1.0000000000,0.8000000000,250.0000000000
412,100,0,6,0,100,100,0,100,100,0.0331341141,35.7039475994,15.5202359666,1.0000000000,0.8000000000,250.0000000000
413,100,0,10,0,100,100,0,100,100,0.0348801188,35.6690674806,15.2001761860,1.0000000000,0.8000000000,250.0000000000
414,100,0,6,0,100,100,0,100,100,0.0311413135,35.6379261671,15.5201605899,1.0000000000,0.8000000000,250.0000000000
415,100,0,6,0,100,100,0,100,100,0.0322486336,35.6056775335,15.5202136943,1.0000000000,0.8000000000,250.0000000000
416,100,0,6,0,100,100,0,100,100,0.0313082691,35.5743692645,15.5201971613,1.0000000000,0.8000000000,250.0000000000
417,100,0,12,0,100,100,0,100,100,0.0372337176,35.5371355469,15.0401677852,1.0000000000,0.8000000000,250.0000000000
418,100,0,10,0,100,100,0,100,100,0.0350987438,35.5020368031,15.2001731274,1.0000000000,0.8000000000,250.0000000000
419,100,0,8,0,100,100,0,100,100,0.0330735542,35.4689632489,15.3601781367,1.0000000000,0.8000000000,250.0000000000
420,100,0,1,0,100,100,0,100,100,0.0310392246,35.4379240242,15.9202532739,1.0000000000,0.8000000000,250.0000000000
421,100,0,5,0,100,100,0,100,100,0.0310425513,35.4068814729,15.6002085154,1.0000000000,0.8000000000,250.0000000000
422,100,0,5,0,100,100,0,100,100,0.0303349921,35.3765464808,15.6001844234,1.0000000000,0.8000000000,250.0000000000
423,100,0,3,0,100,100,0,100,100,0.0301280518,35.3464184290,15.7602552927,1.0000000000,0.8000000000,250.0000000000
424,100,0,3,0,100,100,0,100,100,0.0340669535,35.3123514756,15.7603083240,1.0000000000,0.8000000000,250.0000000000
425,100,0,10,0,100,100,0,100,100,0.0352789653,35.2770725102,15.2001721591,1.0000000000,0.8000000000,250.0000000000
426,100,0,5,0,100,100,0,100,100,0.0302938034,35.2467787068,15.6001957806,1.0000000000,0.8000000000,250.0000000000
427,100,0,8,0,100,100,0,100,100,0.0329424056,35.2138363012,15.3601796966,1.0000000000,0.8000000000,250.0000000000
428,100,0,9,0,100,100,0,100,100,0.0344389562,35.1793973450,15.2801662583,1.0000000000,0.8000000000,250.0000000000
429,100,0,2,0,100,100,0,100,100,0.0300158355,35.1493815095,15.8402768451,1.0000000000,0.8000000000,250.0000000000
430,100,0,8,0,100,100,0,100,100,0.0337579639,35.1156235456,15.3601921155,1.0000000000,0.8000000000,250.0000000000
431,100,0,14,0,100,100,0,100,100,0.0389409860,35.0766825595,14.8801709208,1.0000000000,0.8000000000,250.0000000000
432,100,0,19,0,100,100,0,100,100,0.0436307588,35.0330518007,14.4801551365,1.0000000000,0.8000000000,250.0000000000
433,100,0,28,0,100,100,0,100,100,0.0527316076,34.9803201931,13.7601468417,1.0000000000,0.8000000000,250.0000000000
434,100,0,1,0,100,100,0,100,100,0.0314860604,34.9488341328,15.9202815170,1.0000000000,0.8000000000,250.0000000000
435,100,0,1,1,100,100,0,100,100,0.0375473524,34.9112867803,15.9204078594,1.0000000000,0.8000000000,250.0000000000
436,100,0,1,1,100,100,0,100,100,0.0332059040,34.8780808764,15.9203305035,1.0000000000,0.8000000000,250.0000000000
437,100,0,2,0,100,100,0,100,100,0.0299829950,34.8480978814,15.8401914432,1.0000000000,0.8000000000,250.0000000000
438,100,0,1,1,100,100,0,100,100,0.0371707063,34.8109271751,15.9203897932,1.0000000000,0.8000000000,250.0000000000
439,100,0,1,0,100,100,0,100,100,0.0324584506,34.7784687245,15.9203049890,1.0000000000,0.8000000000,250.0000000000
440,100,0,1,1,100,100,0,100,100,0.0345446365,34.7439240880,15.9203593991,1.0000000000,0.8000000000,250.0000000000
441,100,0,6,0,100,100,0,100,100,0.0316162517,34.7123078363,15.5202114085,1.0000000000,0.8000000000,250.0000000000
442,100,0,7,0,100,100,0,100,100,0.0321455063,34.6801623300,15.4401809448,1.0000000000,0.8000000000,250.0000000000
443,100,0,10,0,100,100,0,100,100,0.0348517427,34.6453105873,15.2001640982,1.0000000000,0.8000000000,250.0000000000
