Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,HEED_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
829,37,63,7,37,37,0,0,6,99,477,37,37,0.0197559598,3.6244301784,5.2857142857,14.4869444008,1.0000000000,0.3752000000,197.2281449893
830,36,64,5,36,31,5,5,6,95,459,31,31,0.0160233323,3.6084068461,6.2000000000,14.7101331599,0.8611111111,0.3240000000,191.3580246914
831,36,64,6,36,36,0,0,6,98,483,36,36,0.0173738234,3.5910330227,6.0000000000,14.6671240325,1.0000000000,0.3664000000,196.5065502183
832,36,64,7,36,36,0,0,6,97,470,36,36,0.0187027690,3.5723302537,5.1428571429,14.4449088324,1.0000000000,0.3656000000,196.9365426696
833,36,64,7,36,36,0,0,6,94,463,36,36,0.0185080096,3.5538222441,5.1428571429,14.4448993730,1.0000000000,0.3632000000,198.2378854626
834,36,64,6,36,36,0,0,6,96,465,36,36,0.0175836699,3.5362385742,6.0000000000,14.6671297422,1.0000000000,0.3648000000,197.3684210526
835,36,64,6,36,36,0,0,6,93,466,36,36,0.0175760356,3.5186625386,6.0000000000,14.6671283638,1.0000000000,0.3624000000,198.6754966887
836,36,64,6,36,36,0,0,6,97,495,36,36,0.0174604480,3.5012020906,6.0000000000,14.6671127032,1.0000000000,0.3656000000,196.9365426696
837,36,64,7,36,36,0,0,6,97,464,36,36,0.0189245262,3.4822775644,5.1428571429,14.4448948088,1.0000000000,0.3656000000,196.9365426696
838,36,64,7,36,36,0,0,6,99,462,36,36,0.0190165818,3.4632609826,5.1428571429,14.4449013279,1.0000000000,0.3672000000,196.0784313725
839,35,65,7,36,33,3,0,6,92,407,35,35,0.0181871540,3.4450738286,4.8571428571,14.5458898345,0.9166666667,0.3536000000,186.6515837104
840,35,65,7,35,35,0,0,6,95,459,35,35,0.0183931747,3.4266806539,5.0000000000,14.4004531887,1.0000000000,0.3560000000,196.6292134831
841,34,66,7,35,33,2,0,6,96,436,34,34,0.0174772828,3.4092033711,4.8571428571,14.5459103202,0.9428571429,0.3488000000,189.2201834862
842,34,66,6,34,34,0,0,6,91,465,34,34,0.0166941225,3.3925092486,5.6666666667,14.5886850979,1.0000000000,0.3448000000,197.2157772622
843,34,66,7,34,34,0,0,6,90,426,34,34,0.0178935774,3.3746156713,4.8571428571,14.3533797606,1.0000000000,0.3440000000,197.6744186047
844,34,66,8,34,34,0,0,6,87,432,34,34,0.0172210148,3.3573946565,4.2500000000,14.1181000133,1.0000000000,0.3416000000,199.0632318501
845,34,66,7,34,34,0,0,6,95,469,34,34,0.0177568062,3.3396378502,4.8571428571,14.3533912263,1.0000000000,0.3480000000,195.4022988506
846,34,66,6,34,34,0,0,6,90,432,34,34,0.0163864890,3.3232513612,5.6666666667,14.5886770235,1.0000000000,0.3440000000,197.6744186047
847,34,66,7,34,34,0,0,6,94,478,34,34,0.0177951468,3.3054562144,4.8571428571,14.3533863745,1.0000000000,0.3472000000,195.8525345622
848,34,66,6,34,34,0,0,6,94,456,34,34,0.0172051204,3.2882510939,5.6666666667,14.5886908404,1.0000000000,0.3472000000,195.8525345622
849,34,66,6,34,34,0,0,6,91,433,34,34,0.0170536739,3.2711974200,5.6666666667,14.5886883587,1.0000000000,0.3448000000,197.2157772622
850,34,66,7,34,34,0,0,6,92,452,34,34,0.0181408480,3.2530565720,4.8571428571,14.3533837587,1.0000000000,0.3456000000,196.7592592593
851,33,67,6,33,33,0,0,6,87,418,33,33,0.0163531560,3.2367034160,5.5000000000,14.5458971766,1.0000000000,0.3336000000,197.8417266187
852,33,67,7,33,33,0,0,6,88,402,33,33,0.0166906349,3.2200127811,4.7142857143,14.3034818451,1.0000000000,0.3344000000,197.3684210526
853,33,67,7,33,33,0,0,6,90,404,33,33,0.0176415112,3.2023712699,4.7142857143,14.3034819675,1.0000000000,0.3360000000,196.4285714286
854,32,68,7,33,28,5,0,6,92,442,32,32,0.0168023524,3.1855689175,4.1428571429,14.2861582262,0.8484848485,0.3296000000,169.9029126214
855,31,69,7,32,31,1,0,6,88,425,31,31,0.0152668512,3.1703020663,4.5714285714,14.4520599906,0.9687500000,0.3184000000,194.7236180905
856,31,69,6,31,31,0,0,6,82,384,31,31,0.0149579132,3.1553441531,5.1666666667,14.4520596278,1.0000000000,0.3136000000,197.7040816327
857,31,69,6,31,31,0,0,6,83,402,31,31,0.0153246830,3.1400194700,5.1666666667,14.4520463657,1.0000000000,0.3144000000,197.2010178117
858,31,69,7,31,31,0,0,6,85,401,31,31,0.0158532028,3.1241662672,4.4285714286,14.1939850782,1.0000000000,0.3160000000,196.2025316456
859,31,69,4,31,31,0,0,6,81,424,31,31,0.0141013853,3.1100648818,7.7500000000,14.9681954668,1.0000000000,0.3128000000,198.2097186701
