Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS
32,100,0,9,100,100,0,0,0,0,0,100,100,0.0205998942,49.2696914862,11.1111111111,14.7572769982,1.0000000000,0.8064000000,250.0000000000,0,0,0,8
33,100,0,9,100,100,0,0,0,0,0,100,100,0.0205998942,49.2490915920,11.1111111111,14.7572769982,1.0000000000,0.8064000000,250.0000000000,0,0,0,8
34,100,0,9,100,100,0,0,0,0,0,100,100,0.0205998942,49.2284916978,11.1111111111,14.7572769982,1.0000000000,0.8064000000,250.0000000000,0,0,0,8
35,100,0,9,100,100,0,0,0,0,0,100,100,0.0205998942,49.2078918036,11.1111111111,14.7572769982,1.0000000000,0.8064000000,250.0000000000,0,0,0,8
36,100,0,9,100,100,0,0,1,109,1073,100,100,0.0339916441,49.1739001595,11.1111111111,14.7572856032,1.0000000000,0.8936000000,225.6042972247,0,0,0,8
37,100,0,9,100,100,0,0,0,0,0,100,100,0.0201683893,49.1537317702,11.1111111111,14.7572856032,1.0000000000,0.8064000000,250.0000000000,0,0,0,8
38,100,0,9,100,100,0,0,0,0,0,100,100,0.0201683893,49.1335633810,11.1111111111,14.7572856032,1.0000000000,0.8064000000,250.0000000000,0,0,0,8
39,100,0,9,100,100,0,0,0,0,0,100,100,0.0201683893,49.1133949917,11.1111111111,14.7572856032,1.0000000000,0.8064000000,250.0000000000,0,0,0,8
40,100,0,9,100,100,0,0,0,0,0,100,100,0.0201683893,49.0932266024,11.1111111111,14.7572856032,1.0000000000,0.8064000000,250.0000000000,0,0,0,8
41,100,0,6,100,100,0,0,1,106,782,100,100,0.0304462873,49.0627803151,16.6666666667,14.5153577534,1.0000000000,0.8912000000,226.2118491921,0,0,0,14
42,100,0,6,100,100,0,0,0,0,0,100,100,0.0198519673,49.0429283478,16.6666666667,14.5153577534,1.0000000000,0.8064000000,250.0000000000,0,0,0,14
43,100,0,6,100,100,0,0,0,0,0,100,100,0.0198519673,49.0230763804,16.6666666667,14.5153577534,1.0000000000,0.8064000000,250.0000000000,0,0,0,14
44,100,0,6,100,100,0,0,0,0,0,100,100,0.0198519673,49.0032244131,16.6666666667,14.5153577534,1.0000000000,0.8064000000,250.0000000000,0,0,0,14
45,100,0,6,100,100,0,0,0,0,0,100,100,0.0198519673,48.9833724458,16.6666666667,14.5153577534,1.0000000000,0.8064000000,250.0000000000,0,0,0,14
46,100,0,9,100,100,0,0,1,109,1073,100,100,0.0350552906,48.9483171552,11.1111111111,15.3217692602,1.0000000000,0.8936000000,225.6042972247,0,0,0,1
47,100,0,9,100,100,0,0,0,0,0,100,100,0.0211966469,48.9271205083,11.1111111111,15.3217692602,1.0000000000,0.8064000000,250.0000000000,0,0,0,1
48,100,0,9,100,100,0,0,0,0,0,100,100,0.0211966469,48.9059238614,11.1111111111,15.3217692602,1.0000000000,0.8064000000,250.0000000000,0,0,0,1
49,100,0,9,100,100,0,0,0,0,0,100,100,0.0211966469,48.8847272145,11.1111111111,15.3217692602,1.0000000000,0.8064000000,250.0000000000,0,0,0,1
50,100,0,9,100,100,0,0,0,0,0,100,100,0.0211966469,48.8635305676,11.1111111111,15.3217692602,1.0000000000,0.8064000000,250.0000000000,0,0,0,1
51,100,0,5,100,100,0,0,1,105,685,100,100,0.0296823319,48.8338482357,20.0000000000,14.3540970163,1.0000000000,0.8904000000,226.4150943396,0,0,0,17
52,100,0,5,100,100,0,0,0,0,0,100,100,0.0201163769,48.8137318588,20.0000000000,14.3540970163,1.0000000000,0.8064000000,250.0000000000,0,0,0,17
53,100,0,5,100,100,0,0,0,0,0,100,100,0.0201163769,48.7936154820,20.0000000000,14.3540970163,1.0000000000,0.8064000000,250.0000000000,0,0,0,17
54,100,0,5,100,100,0,0,0,0,0,100,100,0.0201163769,48.7734991051,20.0000000000,14.3540970163,1.0000000000,0.8064000000,250.0000000000,0,0,0,17
55,100,0,5,100,100,0,0,0,0,0,100,100,0.0201163769,48.7533827282,20.0000000000,14.3540970163,1.0000000000,0.8064000000,250.0000000000,0,0,0,17
56,100,0,4,100,100,0,0,1,104,588,100,100,0.0289888144,48.7243939139,25.0000000000,14.5960051622,1.0000000000,0.8896000000,226.6187050360,0,0,0,15
57,100,0,4,100,100,0,0,0,0,0,100,100,0.0204999607,48.7038939531,25.0000000000,14.5960051622,1.0000000000,0.8064000000,250.0000000000,0,0,0,15
58,100,0,4,100,100,0,0,0,0,0,100,100,0.0204999607,48.6833939924,25.0000000000,14.5960051622,1.0000000000,0.8064000000,250.0000000000,0,0,0,15
59,100,0,4,100,100,0,0,0,0,0,100,100,0.0204999607,48.6628940317,25.0000000000,14.5960051622,1.0000000000,0.8064000000,250.0000000000,0,0,0,15
60,100,0,4,100,100,0,0,0,0,0,100,100,0.0204999607,48.6423940710,25.0000000000,14.5960051622,1.0000000000,0.8064000000,250.0000000000,0,0,0,15
61,100,0,5,100,100,0,0,1,105,685,100,100,0.0284631416,48.6139309293,20.0000000000,13.1444992232,1.0000000000,0.8904000000,226.4150943396,0,0,0,32
62,100,0,5,100,100,0,0,0,0,0,100,100,0.0188195527,48.5951113766,20.0000000000,13.1444992232,1.0000000000,0.8064000000,250.0000000000,0,0,0,32
63,100,0,5,100,100,0,0,0,0,0,100,100,0.0188195527,48.5762918239,20.0000000000,13.1444992232,1.0000000000,0.8064000000,250.0000000000,0,0,0,32
64,100,0,5,100,100,0,0,0,0,0,100,100,0.0188195527,48.5574722712,20.0000000000,13.1444992232,1.0000000000,0.8064000000,250.0000000000,0,0,0,32
65,100,0,5,100,100,0,0,0,0,0,100,100,0.0188195527,48.5386527185,20.0000000000,13.1444992232,1.0000000000,0.8064000000,250.0000000000,0,0,0,32
66,100,0,3,100,100,0,0,1,103,491,100,100,0.0257587655,48.5128939530,33.3333333333,12.4187049297,1.0000000000,0.8888000000,226.8226822682,0,0,0,43
67,100,0,3,100,100,0,0,0,0,0,100,100,0.0181885219,48.4947054311,33.3333333333,12.4187049297,1.0000000000,0.8064000000,250.0000000000,0,0,0,43
68,100,0,3,100,100,0,0,0,0,0,100,100,0.0181885219,48.4765169091,33.3333333333,12.4187049297,1.0000000000,0.8064000000,250.0000000000,0,0,0,43
69,100,0,3,100,100,0,0,0,0,0,100,100,0.0181885219,48.4583283872,33.3333333333,12.4187049297,1.0000000000,0.8064000000,250.0000000000,0,0,0,43
70,100,0,3,100,100,0,0,0,0,0,100,100,0.0181885219,48.4401398653,33.3333333333,12.4187049297,1.0000000000,0.8064000000,250.0000000000,0,0,0,43
71,100,0,5,100,100,0,0,1,105,685,100,100,0.0284071377,48.4117327276,20.0000000000,12.9832037076,1.0000000000,0.8904000000,226.4150943396,0,0,0,34
72,100,0,5,100,100,0,0,0,0,0,100,100,0.0187673090,48.3929654186,20.0000000000,12.9832037076,1.0000000000,0.8064000000,250.0000000000,0,0,0,34
73,100,0,5,100,100,0,0,0,0,0,100,100,0.0187673090,48.3741981097,20.0000000000,12.9832037076,1.0000000000,0.8064000000,250.0000000000,0,0,0,34
74,100,0,5,100,100,0,0,0,0,0,100,100,0.0187673090,48.3554308007,20.0000000000,12.9832037076,1.0000000000,0.8064000000,250.0000000000,0,0,0,34
75,100,0,5,100,100,0,0,0,0,0,100,100,0.0187673090,48.3366634917,20.0000000000,12.9832037076,1.0000000000,0.8064000000,250.0000000000,0,0,0,34
76,100,0,2,100,100,0,0,1,102,394,100,100,0.0237243737,48.3129391180,50.0000000000,11.6929533975,1.0000000000,0.8880000000,227.0270270270,0,0,0,53
77,100,0,2,100,100,0,0,0,0,0,100,100,0.0171394181,48.2957996998,50.0000000000,11.6929533975,1.0000000000,0.8064000000,250.0000000000,0,0,0,53
78,100,0,2,100,100,0,0,0,0,0,100,100,0.0171394181,48.2786602817,50.0000000000,11.6929533975,1.0000000000,0.8064000000,250.0000000000,0,0,0,53
79,100,0,2,100,100,0,0,0,0,0,100,100,0.0171394181,48.2615208636,50.0000000000,11.6929533975,1.0000000000,0.8064000000,250.0000000000,0,0,0,53
80,100,0,2,100,100,0,0,0,0,0,100,100,0.0171394181,48.2443814454,50.0000000000,11.6929533975,1.0000000000,0.8064000000,250.0000000000,0,0,0,53
81,100,0,3,100,100,0,0,1,103,491,100,100,0.0258920324,48.2184894130,33.3333333333,12.9025888764,1.0000000000,0.8888000000,226.8226822682,0,0,0,37
82,100,0,3,100,100,0,0,0,0,0,100,100,0.0184062143,48.2000831988,33.3333333333,12.9025888764,1.0000000000,0.8064000000,250.0000000000,0,0,0,37
83,100,0,3,100,100,0,0,0,0,0,100,100,0.0184062143,48.1816769845,33.3333333333,12.9025888764,1.0000000000,0.8064000000,250.0000000000,0,0,0,37
84,100,0,3,100,100,0,0,0,0,0,100,100,0.0184062143,48.1632707703,33.3333333333,12.9025888764,1.0000000000,0.8064000000,250.0000000000,0,0,0,37
85,100,0,3,100,100,0,0,0,0,0,100,100,0.0184062143,48.1448645560,33.3333333333,12.9025888764,1.0000000000,0.8064000000,250.0000000000,0,0,0,37
86,100,0,1,100,100,0,0,1,101,297,100,100,0.0208471726,48.1240173834,100.0000000000,9.1931057180,1.0000000000,0.8872000000,227.2317403066,0,0,0,85
87,100,0,1,100,100,0,0,0,0,0,100,100,0.0145534879,48.1094638956,100.0000000000,9.1931057180,1.0000000000,0.8064000000,250.0000000000,0,0,0,85
88,100,0,1,100,100,0,0,0,0,0,100,100,0.0145534879,48.0949104077,100.0000000000,9.1931057180,1.0000000000,0.8064000000,250.0000000000,0,0,0,85
89,100,0,1,100,100,0,0,0,0,0,100,100,0.0145534879,48.0803569198,100.0000000000,9.1931057180,1.0000000000,0.8064000000,250.0000000000,0,0,0,85
90,100,0,1,100,100,0,0,0,0,0,100,100,0.0145534879,48.0658034319,100.0000000000,9.1931057180,1.0000000000,0.8064000000,250.0000000000,0,0,0,85
91,100,0,2,100,100,0,0,1,102,394,100,100,0.0255805966,48.0402228353,50.0000000000,12.9025562495,1.0000000000,0.8880000000,227.0270270270,0,0,0,38
92,100,0,2,100,100,0,0,0,0,0,100,100,0.0191346210,48.0210882143,50.0000000000,12.9025562495,1.0000000000,0.8064000000,250.0000000000,0,0,0,38
93,100,0,2,100,100,0,0,0,0,0,100,100,0.0191346210,48.0019535933,50.0000000000,12.9025562495,1.0000000000,0.8064000000,250.0000000000,0,0,0,38
94,100,0,2,100,100,0,0,0,0,0,100,100,0.0191346210,47.9828189722,50.0000000000,12.9025562495,1.0000000000,0.8064000000,250.0000000000,0,0,0,38
95,100,0,2,100,100,0,0,0,0,0,100,100,0.0191346210,47.9636843512,50.0000000000,12.9025562495,1.0000000000,0.8064000000,250.0000000000,0,0,0,38
96,100,0,1,100,100,0,0,1,101,297,100,100,0.0212406002,47.9424437510,100.0000000000,9.8382303332,1.0000000000,0.8872000000,227.2317403066,0,0,0,77
97,100,0,1,100,100,0,0,0,0,0,100,100,0.0152310836,47.9272126675,100.0000000000,9.8382303332,1.0000000000,0.8064000000,250.0000000000,0,0,0,77
98,100,0,1,100,100,0,0,0,0,0,100,100,0.0152310836,47.9119815839,100.0000000000,9.8382303332,1.0000000000,0.8064000000,250.0000000000,0,0,0,77
99,100,0,1,100,100,0,0,0,0,0,100,100,0.0152310836,47.8967505003,100.0000000000,9.8382303332,1.0000000000,0.8064000000,250.0000000000,0,0,0,77
100,100,0,1,100,100,0,0,0,0,0,100,100,0.0152310836,47.8815194167,100.0000000000,9.8382303332,1.0000000000,0.8064000000,250.0000000000,0,0,0,77
101,100,0,6,100,100,0,0,1,106,782,100,100,0.0314673496,47.8500520671,16.6666666667,14.8379274560,1.0000000000,0.8912000000,226.2118491921,0,0,0,10
102,100,0,6,100,100,0,0,0,0,0,100,100,0.0208164331,47.8292356340,16.6666666667,14.8379274560,1.0000000000,0.8064000000,250.0000000000,0,0,0,10
103,100,0,6,100,100,0,0,0,0,0,100,100,0.0208164331,47.8084192008,16.6666666667,14.8379274560,1.0000000000,0.8064000000,250.0000000000,0,0,0,10
104,100,0,6,100,100,0,0,0,0,0,100,100,0.0208164331,47.7876027677,16.6666666667,14.8379274560,1.0000000000,0.8064000000,250.0000000000,0,0,0,10
105,100,0,6,100,100,0,0,0,0,0,100,100,0.0208164331,47.7667863346,16.6666666667,14.8379274560,1.0000000000,0.8064000000,250.0000000000,0,0,0,10
106,100,0,4,100,100,0,0,1,104,588,100,100,0.0265660685,47.7402202661,25.0000000000,12.3380764369,1.0000000000,0.8896000000,226.6187050360,0,0,0,43
107,100,0,4,100,100,0,0,0,0,0,100,100,0.0179318454,47.7222884207,25.0000000000,12.3380764369,1.0000000000,0.8064000000,250.0000000000,0,0,0,43
108,100,0,4,100,100,0,0,0,0,0,100,100,0.0179318454,47.7043565753,25.0000000000,12.3380764369,1.0000000000,0.8064000000,250.0000000000,0,0,0,43
109,100,0,4,100,100,0,0,0,0,0,100,100,0.0179318454,47.6864247299,25.0000000000,12.3380764369,1.0000000000,0.8064000000,250.0000000000,0,0,0,43
110,100,0,4,100,100,0,0,0,0,0,100,100,0.0179318454,47.6684928846,25.0000000000,12.3380764369,1.0000000000,0.8064000000,250.0000000000,0,0,0,43
111,100,0,6,100,100,0,0,1,106,782,100,100,0.0289941382,47.6394987463,16.6666666667,12.4993648379,1.0000000000,0.8912000000,226.2118491921,0,0,0,39
112,100,0,6,100,100,0,0,0,0,0,100,100,0.0181987792,47.6212999671,16.6666666667,12.4993648379,1.0000000000,0.8064000000,250.0000000000,0,0,0,39
113,100,0,6,100,100,0,0,0,0,0,100,100,0.0181987792,47.6031011879,16.6666666667,12.4993648379,1.0000000000,0.8064000000,250.0000000000,0,0,0,39
114,100,0,6,100,100,0,0,0,0,0,100,100,0.0181987792,47.5849024087,16.6666666667,12.4993648379,1.0000000000,0.8064000000,250.0000000000,0,0,0,39
115,100,0,6,100,100,0,0,0,0,0,100,100,0.0181987792,47.5667036295,16.6666666667,12.4993648379,1.0000000000,0.8064000000,250.0000000000,0,0,0,39
116,100,0,5,100,100,0,0,1,105,685,100,100,0.0298734260,47.5368302036,20.0000000000,14.3540752389,1.0000000000,0.8904000000,226.4150943396,0,0,0,17
117,100,0,5,100,100,0,0,0,0,0,100,100,0.0202860530,47.5165441506,20.0000000000,14.3540752389,1.0000000000,0.8064000000,250.0000000000,0,0,0,17
118,100,0,5,100,100,0,0,0,0,0,100,100,0.0202860530,47.4962580976,20.0000000000,14.3540752389,1.0000000000,0.8064000000,250.0000000000,0,0,0,17
119,100,0,5,100,100,0,0,0,0,0,100,100,0.0202860530,47.4759720446,20.0000000000,14.3540752389,1.0000000000,0.8064000000,250.0000000000,0,0,0,17
120,100,0,5,100,100,0,0,0,0,0,100,100,0.0202860530,47.4556859916,20.0000000000,14.3540752389,1.0000000000,0.8064000000,250.0000000000,0,0,0,17
121,100,0,2,100,100,0,0,1,102,394,100,100,0.0230485531,47.4326374385,50.0000000000,10.8865552414,1.0000000000,0.8880000000,227.0270270270,0,0,0,63
122,100,0,2,100,100,0,0,0,0,0,100,100,0.0162593956,47.4163780429,50.0000000000,10.8865552414,1.0000000000,0.8064000000,250.0000000000,0,0,0,63
123,100,0,2,100,100,0,0,0,0,0,100,100,0.0162593956,47.4001186473,50.0000000000,10.8865552414,1.0000000000,0.8064000000,250.0000000000,0,0,0,63
124,100,0,2,100,100,0,0,0,0,0,100,100,0.0162593956,47.3838592517,50.0000000000,10.8865552414,1.0000000000,0.8064000000,250.0000000000,0,0,0,63
125,100,0,2,100,100,0,0,0,0,0,100,100,0.0162593956,47.3675998561,50.0000000000,10.8865552414,1.0000000000,0.8064000000,250.0000000000,0,0,0,63
126,100,0,4,100,100,0,0,1,104,588,100,100,0.0295219616,47.3380778944,25.0000000000,14.8379292683,1.0000000000,0.8896000000,226.6187050360,0,0,0,12
127,100,0,4,100,100,0,0,0,0,0,100,100,0.0210133450,47.3170645495,25.0000000000,14.8379292683,1.0000000000,0.8064000000,250.0000000000,0,0,0,12
128,100,0,4,100,100,0,0,0,0,0,100,100,0.0210133450,47.2960512045,25.0000000000,14.8379292683,1.0000000000,0.8064000000,250.0000000000,0,0,0,12
129,100,0,4,100,100,0,0,0,0,0,100,100,0.0210133450,47.2750378596,25.0000000000,14.8379292683,1.0000000000,0.8064000000,250.0000000000,0,0,0,12
130,100,0,4,100,100,0,0,0,0,0,100,100,0.0210133450,47.2540245146,25.0000000000,14.8379292683,1.0000000000,0.8064000000,250.0000000000,0,0,0,12
131,100,0,5,100,100,0,0,1,105,685,100,100,0.0286031347,47.2254213799,20.0000000000,13.5476857099,1.0000000000,0.8904000000,226.4150943396,0,0,0,27
132,100,0,5,100,100,0,0,0,0,0,100,100,0.0190035173,47.2064178625,20.0000000000,13.5476857099,1.0000000000,0.8064000000,250.0000000000,0,0,0,27
133,100,0,5,100,100,0,0,0,0,0,100,100,0.0190035173,47.1874143452,20.0000000000,13.5476857099,1.0000000000,0.8064000000,250.0000000000,0,0,0,27
134,100,0,5,100,100,0,0,0,0,0,100,100,0.0190035173,47.1684108279,20.0000000000,13.5476857099,1.0000000000,0.8064000000,250.0000000000,0,0,0,27
135,100,0,5,100,100,0,0,0,0,0,100,100,0.0190035173,47.1494073106,20.0000000000,13.5476857099,1.0000000000,0.8064000000,250.0000000000,0,0,0,27
136,100,0,6,100,100,0,0,1,106,782,100,100,0.0301809724,47.1192263382,16.6666666667,13.9508912133,1.0000000000,0.8912000000,226.2118491921,0,0,0,21
137,100,0,6,100,100,0,0,0,0,0,100,100,0.0195268553,47.0996994829,16.6666666667,13.9508912133,1.0000000000,0.8064000000,250.0000000000,0,0,0,21
138,100,0,6,100,100,0,0,0,0,0,100,100,0.0195268553,47.0801726276,16.6666666667,13.9508912133,1.0000000000,0.8064000000,250.0000000000,0,0,0,21
139,100,0,6,100,100,0,0,0,0,0,100,100,0.0195268553,47.0606457724,16.6666666667,13.9508912133,1.0000000000,0.8064000000,250.0000000000,0,0,0,21
140,100,0,6,100,100,0,0,0,0,0,100,100,0.0195268553,47.0411189171,16.6666666667,13.9508912133,1.0000000000,0.8064000000,250.0000000000,0,0,0,21
141,100,0,3,100,100,0,0,1,103,491,100,100,0.0268863244,47.0142325927,33.3333333333,13.5476793234,1.0000000000,0.8888000000,226.8226822682,0,0,0,29
142,100,0,3,100,100,0,0,0,0,0,100,100,0.0194129002,46.9948196924,33.3333333333,13.5476793234,1.0000000000,0.8064000000,250.0000000000,0,0,0,29
143,100,0,3,100,100,0,0,0,0,0,100,100,0.0194129002,46.9754067922,33.3333333333,13.5476793234,1.0000000000,0.8064000000,250.0000000000,0,0,0,29
144,100,0,3,100,100,0,0,0,0,0,100,100,0.0194129002,46.9559938920,33.3333333333,13.5476793234,1.0000000000,0.8064000000,250.0000000000,0,0,0,29
145,100,0,3,100,100,0,0,0,0,0,100,100,0.0194129002,46.9365809917,33.3333333333,13.5476793234,1.0000000000,0.8064000000,250.0000000000,0,0,0,29
146,100,0,6,100,100,0,0,1,106,782,100,100,0.0316094746,46.9049715171,16.6666666667,14.9185587446,1.0000000000,0.8912000000,226.2118491921,0,0,0,9
147,100,0,6,100,100,0,0,0,0,0,100,100,0.0209580685,46.8840134486,16.6666666667,14.9185587446,1.0000000000,0.8064000000,250.0000000000,0,0,0,9
148,100,0,6,100,100,0,0,0,0,0,100,100,0.0209580685,46.8630553802,16.6666666667,14.9185587446,1.0000000000,0.8064000000,250.0000000000,0,0,0,9
149,100,0,6,100,100,0,0,0,0,0,100,100,0.0209580685,46.8420973117,16.6666666667,14.9185587446,1.0000000000,0.8064000000,250.0000000000,0,0,0,9
150,100,0,6,100,100,0,0,0,0,0,100,100,0.0209580685,46.8211392432,16.6666666667,14.9185587446,1.0000000000,0.8064000000,250.0000000000,0,0,0,9
151,100,0,8,100,100,0,0,1,108,976,100,100,0.0335727192,46.7875665240,12.5000000000,15.1604759387,1.0000000000,0.8928000000,225.8064516129,0,0,0,4
152,100,0,8,100,100,0,0,0,0,0,100,100,0.0208176352,46.7667488888,12.5000000000,15.1604759387,1.0000000000,0.8064000000,250.0000000000,0,0,0,4
153,100,0,8,100,100,0,0,0,0,0,100,100,0.0208176352,46.7459312536,12.5000000000,15.1604759387,1.0000000000,0.8064000000,250.0000000000,0,0,0,4
154,100,0,8,100,100,0,0,0,0,0,100,100,0.0208176352,46.7251136184,12.5000000000,15.1604759387,1.0000000000,0.8064000000,250.0000000000,0,0,0,4
155,100,0,8,100,100,0,0,0,0,0,100,100,0.0208176352,46.7042959833,12.5000000000,15.1604759387,1.0000000000,0.8064000000,250.0000000000,0,0,0,4
156,100,0,5,100,100,0,0,1,105,685,100,100,0.0294177492,46.6748782340,20.0000000000,14.4347330163,1.0000000000,0.8904000000,226.4150943396,0,0,0,16
157,100,0,5,100,100,0,0,0,0,0,100,100,0.0198879013,46.6549903327,20.0000000000,14.4347330163,1.0000000000,0.8064000000,250.0000000000,0,0,0,16
158,100,0,5,100,100,0,0,0,0,0,100,100,0.0198879013,46.6351024313,20.0000000000,14.4347330163,1.0000000000,0.8064000000,250.0000000000,0,0,0,16
159,100,0,5,100,100,0,0,0,0,0,100,100,0.0198879013,46.6152145300,20.0000000000,14.4347330163,1.0000000000,0.8064000000,250.0000000000,0,0,0,16
160,100,0,5,100,100,0,0,0,0,0,100,100,0.0198879013,46.5953266286,20.0000000000,14.4347330163,1.0000000000,0.8064000000,250.0000000000,0,0,0,16
161,100,0,9,100,100,0,0,1,109,1073,100,100,0.0337525862,46.5615740425,11.1111111111,14.3541020157,1.0000000000,0.8936000000,225.6042972247,0,0,0,13
162,100,0,9,100,100,0,0,0,0,0,100,100,0.0198993810,46.5416746615,11.1111111111,14.3541020157,1.0000000000,0.8064000000,250.0000000000,0,0,0,13
163,100,0,9,100,100,0,0,0,0,0,100,100,0.0198993810,46.5217752805,11.1111111111,14.3541020157,1.0000000000,0.8064000000,250.0000000000,0,0,0,13
164,100,0,9,100,100,0,0,0,0,0,100,100,0.0198993810,46.5018758996,11.1111111111,14.3541020157,1.0000000000,0.8064000000,250.0000000000,0,0,0,13
