Node,Death_Round
0,2556
1,2516
2,2511
3,2496
4,2556
5,2560
6,2566
7,2566
8,2551
9,2581
10,2561
11,2566
12,2521
13,2561
14,2516
15,2566
16,2576
17,2476
18,2541
19,2551
20,2566
21,2546
22,2566
23,2461
24,2561
25,2557
26,2541
27,2526
28,2416
29,2571
30,2556
31,2565
32,2521
33,2516
34,2536
35,2506
36,2551
37,2516
38,2531
39,2566
40,2556
41,2548
42,2556
43,2446
44,2501
45,2561
46,2541
47,2571
48,2561
49,2476
50,2576
51,2571
52,2567
53,2526
54,2538
55,2556
56,2486
57,2521
58,2526
59,2481
60,2526
61,2476
62,2521
63,2541
64,2521
65,2556
66,2526
67,2541
68,2446
69,2486
70,2555
71,2569
72,2501
73,2581
74,2566
75,2521
76,2561
77,2566
78,2521
79,2581
80,2562
81,2521
82,2546
83,2561
84,2536
85,2543
86,2506
87,2571
88,2533
89,2581
90,2541
91,2541
92,2576
93,2556
94,2566
95,2516
96,2581
97,2551
98,2552
99,2516
