Node,Death_Round
0,2576
1,2572
2,2578
3,2521
4,2466
5,2601
6,2606
7,2586
8,2567
9,2471
10,2576
11,2581
12,2611
13,2551
14,2586
15,2591
16,2566
17,2586
18,2546
19,2491
20,2521
21,2576
22,2586
23,2606
24,2541
25,2555
26,2601
27,2551
28,2546
29,2591
30,2586
31,2541
32,2541
33,2576
34,2570
35,2551
36,2586
37,2611
38,2611
39,2526
40,2546
41,2536
42,2591
43,2581
44,2551
45,2556
46,2516
47,2551
48,2526
49,2561
50,2586
51,2506
52,2596
53,2506
54,2496
55,2596
56,2581
57,2541
58,2516
59,2541
60,2586
61,2506
62,2521
63,2586
64,2531
65,2586
66,2571
67,2531
68,2581
69,2586
70,2571
71,2591
72,2566
73,2571
74,2563
75,2551
76,2591
77,2566
78,2596
79,2561
80,2581
81,2541
82,2561
83,2581
84,2558
85,2541
86,2541
87,2591
88,2586
89,2551
90,2491
91,2592
92,2594
93,2588
94,2583
95,2476
96,2586
97,2551
98,2611
99,2551
