Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
36,100,0,4,100,100,0,0,2,104,588,100,100,0.0367179983,48.5135390413,25.0000000000,15.6804473957,1.0000000000,0.8832000000,226.4492753623
37,100,0,4,100,100,0,0,2,104,588,100,100,0.0424577441,48.4710812972,25.0000000000,15.6804938769,1.0000000000,0.8832000000,226.4492753623
38,100,0,5,100,100,0,0,2,105,685,100,100,0.0388822020,48.4321990952,20.0000000000,15.6004466703,1.0000000000,0.8840000000,226.2443438914
39,100,0,7,100,100,0,0,2,107,879,100,100,0.0454709343,48.3867281610,14.2857142857,15.4404587567,1.0000000000,0.8856000000,225.8355916893
40,100,0,2,100,100,0,0,2,102,394,100,100,0.0352733181,48.3514548429,50.0000000000,15.8404983484,1.0000000000,0.8816000000,226.8602540835
41,100,0,10,100,100,0,0,3,110,1170,100,100,0.0567612556,48.2946935873,10.0000000000,15.2004560382,1.0000000000,0.8880000000,225.2252252252
42,100,0,5,100,100,0,0,3,105,685,100,100,0.0399818567,48.2547117307,20.0000000000,15.6004553830,1.0000000000,0.8840000000,226.2443438914
43,100,0,2,100,100,0,0,3,102,394,100,100,0.0350137144,48.2196980162,50.0000000000,15.8404594433,1.0000000000,0.8816000000,226.8602540835
44,100,0,2,100,100,0,0,3,102,394,100,100,0.0343168297,48.1853811866,50.0000000000,15.8404706099,1.0000000000,0.8816000000,226.8602540835
45,100,0,4,100,100,0,0,3,104,588,100,100,0.0387926008,48.1465885858,25.0000000000,15.6804770299,1.0000000000,0.8832000000,226.4492753623
46,100,0,3,100,100,0,0,3,103,491,100,100,0.0384235899,48.1081649959,33.3333333333,15.7604884251,1.0000000000,0.8824000000,226.6545784225
47,100,0,9,100,100,0,0,3,109,1073,100,100,0.0531453319,48.0550196641,11.1111111111,15.2804467736,1.0000000000,0.8872000000,225.4283137962
48,100,0,5,100,100,0,0,3,104,685,100,100,0.0496436394,48.0053760246,20.0000000000,15.6005236076,1.0000000000,0.8832000000,226.4492753623
49,100,0,6,100,100,0,0,3,106,782,100,100,0.0417646333,47.9636113913,16.6666666667,15.5204497311,1.0000000000,0.8848000000,226.0397830018
50,100,0,5,100,100,0,0,3,105,685,100,100,0.0421127304,47.9214986609,20.0000000000,15.6004800986,1.0000000000,0.8840000000,226.2443438914
51,100,0,10,100,100,0,0,3,110,1170,100,100,0.0537997564,47.8676989045,10.0000000000,15.2004501094,1.0000000000,0.8880000000,225.2252252252
52,100,0,3,100,100,0,0,3,103,491,100,100,0.0354248992,47.8322740053,33.3333333333,15.7604724830,1.0000000000,0.8824000000,226.6545784225
53,100,0,1,100,100,0,0,3,101,297,100,100,0.0344050736,47.7978689317,100.0000000000,15.9204719856,1.0000000000,0.8808000000,227.0663033606
54,100,0,1,100,100,0,0,3,101,297,100,100,0.0490380885,47.7488308432,100.0000000000,15.9204750011,1.0000000000,0.8808000000,227.0663033606
55,100,0,4,100,100,0,0,3,104,588,100,100,0.0371778309,47.7116530122,25.0000000000,15.6804684969,1.0000000000,0.8832000000,226.4492753623
56,100,0,4,100,100,0,0,3,104,588,100,100,0.0378254926,47.6738275197,25.0000000000,15.6804685072,1.0000000000,0.8832000000,226.4492753623
57,100,0,6,100,100,0,0,3,106,782,100,100,0.0425975600,47.6312299596,16.6666666667,15.5204693821,1.0000000000,0.8848000000,226.0397830018
58,100,0,4,100,100,0,0,3,104,588,100,100,0.0396402539,47.5915897058,25.0000000000,15.6804601119,1.0000000000,0.8832000000,226.4492753623
59,100,0,10,100,100,0,0,3,110,1170,100,100,0.0559722498,47.5356174559,10.0000000000,15.2004519310,1.0000000000,0.8880000000,225.2252252252
60,100,0,6,100,100,0,0,3,106,782,100,100,0.0409745786,47.4946428773,16.6666666667,15.5204509713,1.0000000000,0.8848000000,226.0397830018
61,100,0,2,100,100,0,0,4,102,394,100,100,0.0331494360,47.4614934413,50.0000000000,15.8404689511,1.0000000000,0.8816000000,226.8602540835
62,100,0,2,100,100,0,0,4,102,394,100,100,0.0357757509,47.4257176904,50.0000000000,15.8404782435,1.0000000000,0.8816000000,226.8602540835
63,100,0,3,100,100,0,0,4,103,491,100,100,0.0452820456,47.3804356448,33.3333333333,15.7605533019,1.0000000000,0.8824000000,226.6545784225
64,100,0,3,100,100,0,0,4,103,491,100,100,0.0349703652,47.3454652796,33.3333333333,15.7604515123,1.0000000000,0.8824000000,226.6545784225
65,100,0,8,100,100,0,0,4,108,976,100,100,0.0458128988,47.2996523808,12.5000000000,15.3604404311,1.0000000000,0.8864000000,225.6317689531
66,100,0,4,100,100,0,0,4,104,588,100,100,0.0367374259,47.2629149549,25.0000000000,15.6804610111,1.0000000000,0.8832000000,226.4492753623
67,100,0,2,100,100,0,0,4,102,394,100,100,0.0350787855,47.2278361694,50.0000000000,15.8404806997,1.0000000000,0.8816000000,226.8602540835
68,100,0,10,100,100,0,0,4,110,1170,100,100,0.0568881882,47.1709479813,10.0000000000,15.2004552540,1.0000000000,0.8880000000,225.2252252252
69,100,0,3,100,100,0,0,4,103,491,100,100,0.0374804899,47.1334674914,33.3333333333,15.7604978540,1.0000000000,0.8824000000,226.6545784225
70,100,0,6,100,100,0,0,4,106,782,100,100,0.0434394648,47.0900280265,16.6666666667,15.5204576727,1.0000000000,0.8848000000,226.0397830018
71,100,0,4,100,100,0,0,4,104,588,100,100,0.0428120876,47.0472159389,25.0000000000,15.6804965187,1.0000000000,0.8832000000,226.4492753623
72,100,0,6,100,100,0,0,4,106,782,100,100,0.0450918939,47.0021240451,16.6666666667,15.5204688368,1.0000000000,0.8848000000,226.0397830018
73,100,0,8,100,100,0,0,4,108,976,100,100,0.0470737125,46.9550503326,12.5000000000,15.3604562072,1.0000000000,0.8864000000,225.6317689531
74,100,0,4,100,100,0,0,4,104,588,100,100,0.0364535131,46.9185968195,25.0000000000,15.6804539048,1.0000000000,0.8832000000,226.4492753623
75,100,0,5,100,100,0,0,4,105,685,100,100,0.0390078920,46.8795889275,20.0000000000,15.6004510516,1.0000000000,0.8840000000,226.2443438914
76,100,0,4,100,100,0,0,4,104,588,100,100,0.0405686223,46.8390203052,25.0000000000,15.6804829354,1.0000000000,0.8832000000,226.4492753623
77,100,0,6,100,100,0,0,4,106,782,100,100,0.0414522986,46.7975680066,16.6666666667,15.5204449049,1.0000000000,0.8848000000,226.0397830018
78,100,0,6,100,100,0,0,4,106,782,100,100,0.0428687295,46.7546992771,16.6666666667,15.5204490255,1.0000000000,0.8848000000,226.0397830018
79,100,0,7,100,100,0,0,4,106,879,100,100,0.0433303988,46.7113688783,14.2857142857,15.4404470777,1.0000000000,0.8848000000,226.0397830018
80,100,0,7,100,100,0,0,4,107,879,100,100,0.0500234353,46.6613454430,14.2857142857,15.4404691930,1.0000000000,0.8856000000,225.8355916893
81,100,0,5,100,100,0,0,5,105,685,100,100,0.0395523844,46.6217930587,20.0000000000,15.6004593041,1.0000000000,0.8840000000,226.2443438914
82,100,0,5,100,100,0,0,5,105,685,100,100,0.0401215764,46.5816714822,20.0000000000,15.6004638366,1.0000000000,0.8840000000,226.2443438914
83,100,0,8,100,100,0,0,5,108,976,100,100,0.0527320695,46.5289394127,12.5000000000,15.3604720738,1.0000000000,0.8864000000,225.6317689531
84,100,0,5,100,100,0,0,5,105,685,100,100,0.0410813996,46.4878580131,20.0000000000,15.6004613772,1.0000000000,0.8840000000,226.2443438914
85,100,0,6,100,100,0,0,5,106,782,100,100,0.0444525280,46.4434054851,16.6666666667,15.5204607206,1.0000000000,0.8848000000,226.0397830018
86,100,0,6,100,100,0,0,5,106,782,100,100,0.0408341573,46.4025713278,16.6666666667,15.5204516101,1.0000000000,0.8848000000,226.0397830018
87,100,0,3,100,100,0,0,5,103,491,100,100,0.0343576809,46.3682136470,33.3333333333,15.7604564330,1.0000000000,0.8824000000,226.6545784225
88,100,0,5,100,100,0,0,5,105,685,100,100,0.0397515872,46.3284620598,20.0000000000,15.6004502699,1.0000000000,0.8840000000,226.2443438914
89,100,0,6,100,100,0,0,5,106,782,100,100,0.0427438979,46.2857181619,16.6666666667,15.5204342912,1.0000000000,0.8848000000,226.0397830018
90,100,0,4,100,100,0,0,5,104,588,100,100,0.0417505460,46.2439676158,25.0000000000,15.6804949316,1.0000000000,0.8832000000,226.4492753623
91,100,0,4,100,100,0,0,5,104,588,100,100,0.0387029091,46.2052647067,25.0000000000,15.6804708579,1.0000000000,0.8832000000,226.4492753623
92,100,0,6,100,100,0,0,5,106,782,100,100,0.0423308718,46.1629338349,16.6666666667,15.5204602152,1.0000000000,0.8848000000,226.0397830018
93,100,0,5,100,100,0,0,5,105,685,100,100,0.0400232834,46.1229105515,20.0000000000,15.6004605299,1.0000000000,0.8840000000,226.2443438914
94,100,0,6,100,100,0,0,5,106,782,100,100,0.0444237892,46.0784867622,16.6666666667,15.5204675677,1.0000000000,0.8848000000,226.0397830018
95,100,0,6,100,100,0,0,5,106,782,100,100,0.0458804481,46.0326063141,16.6666666667,15.5204778863,1.0000000000,0.8848000000,226.0397830018
96,100,0,2,100,100,0,0,5,102,394,100,100,0.0353606473,45.9972456668,50.0000000000,15.8404948060,1.0000000000,0.8816000000,226.8602540835
