Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS
123,100,0,6,100,100,0,0,0,0,0,100,100,0.0343893889,45.8589496854,16.6666666667,15.5206066954,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
124,100,0,6,100,100,0,0,0,0,0,100,100,0.0343893889,45.8245602965,16.6666666667,15.5206066954,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
125,100,0,6,100,100,0,0,0,0,0,100,100,0.0343893889,45.7901709077,16.6666666667,15.5206066954,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
126,100,0,3,100,100,0,0,1,103,491,100,100,0.0338819862,45.7562889215,33.3333333333,15.7605813707,1.0000000000,0.8824000000,226.6545784225,0,0,0,0
127,100,0,3,100,100,0,0,0,0,0,100,100,0.0271752226,45.7291136989,33.3333333333,15.7605813707,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
128,100,0,3,100,100,0,0,0,0,0,100,100,0.0271752226,45.7019384763,33.3333333333,15.7605813707,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
129,100,0,3,100,100,0,0,0,0,0,100,100,0.0271752226,45.6747632538,33.3333333333,15.7605813707,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
130,100,0,3,100,100,0,0,0,0,0,100,100,0.0271752226,45.6475880312,33.3333333333,15.7605813707,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
131,100,0,7,100,100,0,0,1,107,879,100,100,0.0462944877,45.6012935434,14.2857142857,15.4406007989,1.0000000000,0.8856000000,225.8355916893,0,0,0,0
132,100,0,7,100,100,0,0,0,0,0,100,100,0.0355690041,45.5657245393,14.2857142857,15.4406007989,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
133,100,0,7,100,100,0,0,0,0,0,100,100,0.0355690041,45.5301555353,14.2857142857,15.4406007989,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
134,100,0,7,100,100,0,0,0,0,0,100,100,0.0355690041,45.4945865312,14.2857142857,15.4406007989,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
135,100,0,7,100,100,0,0,0,0,0,100,100,0.0355690041,45.4590175271,14.2857142857,15.4406007989,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
136,100,0,4,100,100,0,0,1,104,588,100,100,0.0383878734,45.4206296537,25.0000000000,15.6806303951,1.0000000000,0.8832000000,226.4492753623,0,0,0,0
137,100,0,4,100,100,0,0,0,0,0,100,100,0.0308496987,45.3897799549,25.0000000000,15.6806303951,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
138,100,0,4,100,100,0,0,0,0,0,100,100,0.0308496987,45.3589302562,25.0000000000,15.6806303951,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
139,100,0,4,100,100,0,0,0,0,0,100,100,0.0308496987,45.3280805575,25.0000000000,15.6806303951,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
140,100,0,4,100,100,0,0,0,0,0,100,100,0.0308496987,45.2972308587,25.0000000000,15.6806303951,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
141,100,0,5,100,100,0,0,1,105,685,100,100,0.0376754541,45.2595554046,20.0000000000,15.6005838275,1.0000000000,0.8840000000,226.2443438914,0,0,0,0
142,100,0,5,100,100,0,0,0,0,0,100,100,0.0290772371,45.2304781675,20.0000000000,15.6005838275,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
143,100,0,5,100,100,0,0,0,0,0,100,100,0.0290772371,45.2014009303,20.0000000000,15.6005838275,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
144,100,0,5,100,100,0,0,0,0,0,100,100,0.0290772371,45.1723236932,20.0000000000,15.6005838275,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
145,100,0,5,100,100,0,0,0,0,0,100,100,0.0290772371,45.1432464561,20.0000000000,15.6005838275,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
146,100,0,3,100,100,0,0,1,103,491,100,100,0.0378419491,45.1054045070,33.3333333333,15.7606417513,1.0000000000,0.8824000000,226.6545784225,0,0,0,0
147,100,0,3,100,100,0,0,0,0,0,100,100,0.0313043605,45.0741001464,33.3333333333,15.7606417513,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
148,100,0,3,100,100,0,0,0,0,0,100,100,0.0313043605,45.0427957859,33.3333333333,15.7606417513,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
149,100,0,3,100,100,0,0,0,0,0,100,100,0.0313043605,45.0114914253,33.3333333333,15.7606417513,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
150,100,0,3,100,100,0,0,0,0,0,100,100,0.0313043605,44.9801870648,33.3333333333,15.7606417513,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
151,100,0,7,100,100,0,0,1,107,879,100,100,0.0487871297,44.9313999351,14.2857142857,15.4405836472,1.0000000000,0.8856000000,225.8355916893,0,0,0,0
152,100,0,7,100,100,0,0,0,0,0,100,100,0.0381058705,44.8932940645,14.2857142857,15.4405836472,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
153,100,0,7,100,100,0,0,0,0,0,100,100,0.0381058705,44.8551881940,14.2857142857,15.4405836472,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
154,100,0,7,100,100,0,0,0,0,0,100,100,0.0381058705,44.8170823235,14.2857142857,15.4405836472,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
155,100,0,7,100,100,0,0,0,0,0,100,100,0.0381058705,44.7789764529,14.2857142857,15.4405836472,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
156,100,0,4,100,100,0,0,1,104,588,100,100,0.0348598641,44.7441165888,25.0000000000,15.6805489045,1.0000000000,0.8832000000,226.4492753623,0,0,0,0
