Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected
19,100,0,5,100,100,0,0,0,0,0,100,100,0.0216253093,49.5292055810,20.0000000000,15.6001573836,1.0000000000,0.8000000000,250.0000000000,0,0
20,100,0,5,100,100,0,0,0,0,0,100,100,0.0216253093,49.5075802717,20.0000000000,15.6001573836,1.0000000000,0.8000000000,250.0000000000,0,0
21,100,0,8,100,100,0,0,1,108,976,100,100,0.0328000219,49.4747802498,12.5000000000,15.3601494243,1.0000000000,0.8864000000,225.6317689531,0,0
22,100,0,8,100,100,0,0,0,0,0,100,100,0.0210405074,49.4537397424,12.5000000000,15.3601494243,1.0000000000,0.8000000000,250.0000000000,0,0
23,100,0,8,100,100,0,0,0,0,0,100,100,0.0210405074,49.4326992350,12.5000000000,15.3601494243,1.0000000000,0.8000000000,250.0000000000,0,0
24,100,0,8,100,100,0,0,0,0,0,100,100,0.0210405074,49.4116587276,12.5000000000,15.3601494243,1.0000000000,0.8000000000,250.0000000000,0,0
25,100,0,8,100,100,0,0,0,0,0,100,100,0.0210405074,49.3906182201,12.5000000000,15.3601494243,1.0000000000,0.8000000000,250.0000000000,0,0
26,100,0,8,100,100,0,0,1,107,976,100,100,0.0339874053,49.3566308149,12.5000000000,15.3602159630,1.0000000000,0.8856000000,225.8355916893,0,0
27,100,0,8,100,100,0,0,0,0,0,100,100,0.0221436463,49.3344871686,12.5000000000,15.3602159630,1.0000000000,0.8000000000,250.0000000000,0,0
28,100,0,8,100,100,0,0,0,0,0,100,100,0.0221436463,49.3123435224,12.5000000000,15.3602159630,1.0000000000,0.8000000000,250.0000000000,0,0
29,100,0,8,100,100,0,0,0,0,0,100,100,0.0221436463,49.2901998761,12.5000000000,15.3602159630,1.0000000000,0.8000000000,250.0000000000,0,0
30,100,0,8,100,100,0,0,0,0,0,100,100,0.0221436463,49.2680562298,12.5000000000,15.3602159630,1.0000000000,0.8000000000,250.0000000000,0,0
31,100,0,9,100,100,0,0,1,109,1073,100,100,0.0336987537,49.2343574761,11.1111111111,15.2801607191,1.0000000000,0.8872000000,225.4283137962,0,0
32,100,0,9,100,100,0,0,0,0,0,100,100,0.0208793398,49.2134781363,11.1111111111,15.2801607191,1.0000000000,0.8000000000,250.0000000000,0,0
33,100,0,9,100,100,0,0,0,0,0,100,100,0.0208793398,49.1925987964,11.1111111111,15.2801607191,1.0000000000,0.8000000000,250.0000000000,0,0
34,100,0,9,100,100,0,0,0,0,0,100,100,0.0208793398,49.1717194566,11.1111111111,15.2801607191,1.0000000000,0.8000000000,250.0000000000,0,0
35,100,0,9,100,100,0,0,0,0,0,100,100,0.0208793398,49.1508401168,11.1111111111,15.2801607191,1.0000000000,0.8000000000,250.0000000000,0,0
36,100,0,11,100,100,0,0,1,111,1267,100,100,0.0356557287,49.1151843881,9.0909090909,15.1201414713,1.0000000000,0.8888000000,225.0225022502,0,0
37,100,0,11,100,100,0,0,0,0,0,100,100,0.0206625095,49.0945218785,9.0909090909,15.1201414713,1.0000000000,0.8000000000,250.0000000000,0,0
38,100,0,11,100,100,0,0,0,0,0,100,100,0.0206625095,49.0738593690,9.0909090909,15.1201414713,1.0000000000,0.8000000000,250.0000000000,0,0
39,100,0,11,100,100,0,0,0,0,0,100,100,0.0206625095,49.0531968595,9.0909090909,15.1201414713,1.0000000000,0.8000000000,250.0000000000,0,0
40,100,0,11,100,100,0,0,0,0,0,100,100,0.0206625095,49.0325343500,9.0909090909,15.1201414713,1.0000000000,0.8000000000,250.0000000000,0,0
41,100,0,6,100,100,0,0,1,106,782,100,100,0.0331913695,48.9993429805,16.6666666667,15.5202390175,1.0000000000,0.8848000000,226.0397830018,0,0
42,100,0,6,100,100,0,0,0,0,0,100,100,0.0233792551,48.9759637255,16.6666666667,15.5202390175,1.0000000000,0.8000000000,250.0000000000,0,0
43,100,0,6,100,100,0,0,0,0,0,100,100,0.0233792551,48.9525844704,16.6666666667,15.5202390175,1.0000000000,0.8000000000,250.0000000000,0,0
44,100,0,6,100,100,0,0,0,0,0,100,100,0.0233792551,48.9292052153,16.6666666667,15.5202390175,1.0000000000,0.8000000000,250.0000000000,0,0
45,100,0,6,100,100,0,0,0,0,0,100,100,0.0233792551,48.9058259603,16.6666666667,15.5202390175,1.0000000000,0.8000000000,250.0000000000,0,0
46,100,0,5,100,100,0,0,1,105,685,100,100,0.0305313623,48.8752945979,20.0000000000,15.6001659615,1.0000000000,0.8840000000,226.2443438914,0,0
47,100,0,5,100,100,0,0,0,0,0,100,100,0.0219598935,48.8533347045,20.0000000000,15.6001659615,1.0000000000,0.8000000000,250.0000000000,0,0
48,100,0,5,100,100,0,0,0,0,0,100,100,0.0219598935,48.8313748110,20.0000000000,15.6001659615,1.0000000000,0.8000000000,250.0000000000,0,0
49,100,0,5,100,100,0,0,0,0,0,100,100,0.0219598935,48.8094149176,20.0000000000,15.6001659615,1.0000000000,0.8000000000,250.0000000000,0,0
50,100,0,5,100,100,0,0,0,0,0,100,100,0.0219598935,48.7874550241,20.0000000000,15.6001659615,1.0000000000,0.8000000000,250.0000000000,0,0
51,100,0,3,100,100,0,0,1,103,491,100,100,0.0286957143,48.7587593098,33.3333333333,15.7601981473,1.0000000000,0.8824000000,226.6545784225,0,0
52,100,0,3,100,100,0,0,0,0,0,100,100,0.0222836810,48.7364756288,33.3333333333,15.7601981473,1.0000000000,0.8000000000,250.0000000000,0,0
53,100,0,3,100,100,0,0,0,0,0,100,100,0.0222836810,48.7141919478,33.3333333333,15.7601981473,1.0000000000,0.8000000000,250.0000000000,0,0
54,100,0,3,100,100,0,0,0,0,0,100,100,0.0222836810,48.6919082667,33.3333333333,15.7601981473,1.0000000000,0.8000000000,250.0000000000,0,0
55,100,0,3,100,100,0,0,0,0,0,100,100,0.0222836810,48.6696245857,33.3333333333,15.7601981473,1.0000000000,0.8000000000,250.0000000000,0,0
56,100,0,4,100,100,0,0,1,104,588,100,100,0.0295594579,48.6400651278,25.0000000000,15.6802000813,1.0000000000,0.8832000000,226.4492753623,0,0
57,100,0,4,100,100,0,0,0,0,0,100,100,0.0220789791,48.6179861486,25.0000000000,15.6802000813,1.0000000000,0.8000000000,250.0000000000,0,0
58,100,0,4,100,100,0,0,0,0,0,100,100,0.0220789791,48.5959071695,25.0000000000,15.6802000813,1.0000000000,0.8000000000,250.0000000000,0,0
59,100,0,4,100,100,0,0,0,0,0,100,100,0.0220789791,48.5738281904,25.0000000000,15.6802000813,1.0000000000,0.8000000000,250.0000000000,0,0
60,100,0,4,100,100,0,0,0,0,0,100,100,0.0220789791,48.5517492112,25.0000000000,15.6802000813,1.0000000000,0.8000000000,250.0000000000,0,0
61,100,0,3,100,100,0,0,1,103,491,100,100,0.0303588175,48.5213903937,33.3333333333,15.7601886817,1.0000000000,0.8824000000,226.6545784225,0,0
62,100,0,3,100,100,0,0,0,0,0,100,100,0.0237898576,48.4976005360,33.3333333333,15.7601886817,1.0000000000,0.8000000000,250.0000000000,0,0
63,100,0,3,100,100,0,0,0,0,0,100,100,0.0237898576,48.4738106784,33.3333333333,15.7601886817,1.0000000000,0.8000000000,250.0000000000,0,0
64,100,0,3,100,100,0,0,0,0,0,100,100,0.0237898576,48.4500208207,33.3333333333,15.7601886817,1.0000000000,0.8000000000,250.0000000000,0,0
65,100,0,3,100,100,0,0,0,0,0,100,100,0.0237898576,48.4262309631,33.3333333333,15.7601886817,1.0000000000,0.8000000000,250.0000000000,0,0
66,100,0,7,100,100,0,0,1,107,879,100,100,0.0323737359,48.3938572272,14.2857142857,15.4401745636,1.0000000000,0.8856000000,225.8355916893,0,0
67,100,0,7,100,100,0,0,0,0,0,100,100,0.0216505229,48.3722067043,14.2857142857,15.4401745636,1.0000000000,0.8000000000,250.0000000000,0,0
68,100,0,7,100,100,0,0,0,0,0,100,100,0.0216505229,48.3505561814,14.2857142857,15.4401745636,1.0000000000,0.8000000000,250.0000000000,0,0
69,100,0,7,100,100,0,0,0,0,0,100,100,0.0216505229,48.3289056584,14.2857142857,15.4401745636,1.0000000000,0.8000000000,250.0000000000,0,0
70,100,0,7,100,100,0,0,0,0,0,100,100,0.0216505229,48.3072551355,14.2857142857,15.4401745636,1.0000000000,0.8000000000,250.0000000000,0,0
71,100,0,4,100,100,0,0,1,104,588,100,100,0.0311405802,48.2761145553,25.0000000000,15.6802482851,1.0000000000,0.8832000000,226.4492753623,0,0
72,100,0,4,100,100,0,0,0,0,0,100,100,0.0235085052,48.2526060502,25.0000000000,15.6802482851,1.0000000000,0.8000000000,250.0000000000,0,0
73,100,0,4,100,100,0,0,0,0,0,100,100,0.0235085052,48.2290975450,25.0000000000,15.6802482851,1.0000000000,0.8000000000,250.0000000000,0,0
74,100,0,4,100,100,0,0,0,0,0,100,100,0.0235085052,48.2055890398,25.0000000000,15.6802482851,1.0000000000,0.8000000000,250.0000000000,0,0
75,100,0,4,100,100,0,0,0,0,0,100,100,0.0235085052,48.1820805347,25.0000000000,15.6802482851,1.0000000000,0.8000000000,250.0000000000,0,0
76,100,0,1,100,100,0,0,1,101,297,100,100,0.0301041028,48.1519764319,100.0000000000,15.9202411392,1.0000000000,0.8808000000,227.0663033606,0,0
77,100,0,1,100,100,0,0,0,0,0,100,100,0.0255443716,48.1264320603,100.0000000000,15.9202411392,1.0000000000,0.8000000000,250.0000000000,0,0
78,100,0,1,100,100,0,0,0,0,0,100,100,0.0255443716,48.1008876886,100.0000000000,15.9202411392,1.0000000000,0.8000000000,250.0000000000,0,0
79,100,0,1,100,100,0,0,0,0,0,100,100,0.0255443716,48.0753433170,100.0000000000,15.9202411392,1.0000000000,0.8000000000,250.0000000000,0,0
80,100,0,1,100,100,0,0,0,0,0,100,100,0.0255443716,48.0497989453,100.0000000000,15.9202411392,1.0000000000,0.8000000000,250.0000000000,0,0
81,100,0,2,100,100,0,0,1,102,394,100,100,0.0287422795,48.0210566658,50.0000000000,15.8401925093,1.0000000000,0.8816000000,226.8602540835,0,0
82,100,0,2,100,100,0,0,0,0,0,100,100,0.0233097583,47.9977469075,50.0000000000,15.8401925093,1.0000000000,0.8000000000,250.0000000000,0,0
83,100,0,2,100,100,0,0,0,0,0,100,100,0.0233097583,47.9744371491,50.0000000000,15.8401925093,1.0000000000,0.8000000000,250.0000000000,0,0
84,100,0,2,100,100,0,0,0,0,0,100,100,0.0233097583,47.9511273908,50.0000000000,15.8401925093,1.0000000000,0.8000000000,250.0000000000,0,0
85,100,0,2,100,100,0,0,0,0,0,100,100,0.0233097583,47.9278176325,50.0000000000,15.8401925093,1.0000000000,0.8000000000,250.0000000000,0,0
86,100,0,3,100,100,0,0,1,103,491,100,100,0.0315708822,47.8962467503,33.3333333333,15.7602452047,1.0000000000,0.8824000000,226.6545784225,0,0
87,100,0,3,100,100,0,0,0,0,0,100,100,0.0248775171,47.8713692332,33.3333333333,15.7602452047,1.0000000000,0.8000000000,250.0000000000,0,0
88,100,0,3,100,100,0,0,0,0,0,100,100,0.0248775171,47.8464917160,33.3333333333,15.7602452047,1.0000000000,0.8000000000,250.0000000000,0,0
89,100,0,3,100,100,0,0,0,0,0,100,100,0.0248775171,47.8216141989,33.3333333333,15.7602452047,1.0000000000,0.8000000000,250.0000000000,0,0
90,100,0,3,100,100,0,0,0,0,0,100,100,0.0248775171,47.7967366817,33.3333333333,15.7602452047,1.0000000000,0.8000000000,250.0000000000,0,0
91,100,0,2,100,100,0,0,1,102,394,100,100,0.0292371054,47.7674995764,50.0000000000,15.8402038008,1.0000000000,0.8816000000,226.8602540835,0,0
92,100,0,2,100,100,0,0,0,0,0,100,100,0.0237608710,47.7437387054,50.0000000000,15.8402038008,1.0000000000,0.8000000000,250.0000000000,0,0
93,100,0,2,100,100,0,0,0,0,0,100,100,0.0237608710,47.7199778344,50.0000000000,15.8402038008,1.0000000000,0.8000000000,250.0000000000,0,0
94,100,0,2,100,100,0,0,0,0,0,100,100,0.0237608710,47.6962169634,50.0000000000,15.8402038008,1.0000000000,0.8000000000,250.0000000000,0,0
95,100,0,2,100,100,0,0,0,0,0,100,100,0.0237608710,47.6724560924,50.0000000000,15.8402038008,1.0000000000,0.8000000000,250.0000000000,0,0
96,100,0,0,100,0,100,100,1,0,0,0,0,0.0000000000,47.6724560924,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
97,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6724560924,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
98,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6724560924,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
99,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6724560924,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
100,100,0,0,100,0,100,100,0,0,0,0,0,0.0000000000,47.6724560924,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0
101,100,0,11,100,100,0,0,1,111,1267,100,100,0.0358342166,47.6366218758,9.0909090909,15.1201474968,1.0000000000,0.8888000000,225.0225022502,0,0
102,100,0,11,100,100,0,0,0,0,0,100,100,0.0208264762,47.6157953996,9.0909090909,15.1201474968,1.0000000000,0.8000000000,250.0000000000,0,0
103,100,0,11,100,100,0,0,0,0,0,100,100,0.0208264762,47.5949689234,9.0909090909,15.1201474968,1.0000000000,0.8000000000,250.0000000000,0,0
104,100,0,11,100,100,0,0,0,0,0,100,100,0.0208264762,47.5741424472,9.0909090909,15.1201474968,1.0000000000,0.8000000000,250.0000000000,0,0
105,100,0,11,100,100,0,0,0,0,0,100,100,0.0208264762,47.5533159710,9.0909090909,15.1201474968,1.0000000000,0.8000000000,250.0000000000,0,0
106,100,0,8,100,100,0,0,1,108,976,100,100,0.0329330949,47.5203828762,12.5000000000,15.3601752248,1.0000000000,0.8864000000,225.6317689531,0,0
107,100,0,8,100,100,0,0,0,0,0,100,100,0.0211747653,47.4992081108,12.5000000000,15.3601752248,1.0000000000,0.8000000000,250.0000000000,0,0
108,100,0,8,100,100,0,0,0,0,0,100,100,0.0211747653,47.4780333455,12.5000000000,15.3601752248,1.0000000000,0.8000000000,250.0000000000,0,0
109,100,0,8,100,100,0,0,0,0,0,100,100,0.0211747653,47.4568585802,12.5000000000,15.3601752248,1.0000000000,0.8000000000,250.0000000000,0,0
110,100,0,8,100,100,0,0,0,0,0,100,100,0.0211747653,47.4356838149,12.5000000000,15.3601752248,1.0000000000,0.8000000000,250.0000000000,0,0
111,100,0,5,100,100,0,0,1,105,685,100,100,0.0309840809,47.4046997340,20.0000000000,15.6001632329,1.0000000000,0.8840000000,226.2443438914,0,0
112,100,0,5,100,100,0,0,0,0,0,100,100,0.0223589441,47.3823407899,20.0000000000,15.6001632329,1.0000000000,0.8000000000,250.0000000000,0,0
113,100,0,5,100,100,0,0,0,0,0,100,100,0.0223589441,47.3599818458,20.0000000000,15.6001632329,1.0000000000,0.8000000000,250.0000000000,0,0
114,100,0,5,100,100,0,0,0,0,0,100,100,0.0223589441,47.3376229018,20.0000000000,15.6001632329,1.0000000000,0.8000000000,250.0000000000,0,0
115,100,0,5,100,100,0,0,0,0,0,100,100,0.0223589441,47.3152639577,20.0000000000,15.6001632329,1.0000000000,0.8000000000,250.0000000000,0,0
116,100,0,4,100,100,0,0,1,104,588,100,100,0.0306114479,47.2846525098,25.0000000000,15.6802127970,1.0000000000,0.8832000000,226.4492753623,0,0
117,100,0,4,100,100,0,0,0,0,0,100,100,0.0230237616,47.2616287482,25.0000000000,15.6802127970,1.0000000000,0.8000000000,250.0000000000,0,0
118,100,0,4,100,100,0,0,0,0,0,100,100,0.0230237616,47.2386049866,25.0000000000,15.6802127970,1.0000000000,0.8000000000,250.0000000000,0,0
119,100,0,4,100,100,0,0,0,0,0,100,100,0.0230237616,47.2155812251,25.0000000000,15.6802127970,1.0000000000,0.8000000000,250.0000000000,0,0
120,100,0,4,100,100,0,0,0,0,0,100,100,0.0230237616,47.1925574635,25.0000000000,15.6802127970,1.0000000000,0.8000000000,250.0000000000,0,0
121,100,0,9,100,100,0,0,1,108,1073,100,100,0.0341236375,47.1584338260,11.1111111111,15.2801412096,1.0000000000,0.8864000000,225.6317689531,0,0
122,100,0,9,100,100,0,0,0,0,0,100,100,0.0212570657,47.1371767604,11.1111111111,15.2801412096,1.0000000000,0.8000000000,250.0000000000,0,0
123,100,0,9,100,100,0,0,0,0,0,100,100,0.0212570657,47.1159196947,11.1111111111,15.2801412096,1.0000000000,0.8000000000,250.0000000000,0,0
124,100,0,9,100,100,0,0,0,0,0,100,100,0.0212570657,47.0946626291,11.1111111111,15.2801412096,1.0000000000,0.8000000000,250.0000000000,0,0
125,100,0,9,100,100,0,0,0,0,0,100,100,0.0212570657,47.0734055634,11.1111111111,15.2801412096,1.0000000000,0.8000000000,250.0000000000,0,0
126,100,0,12,100,100,0,0,1,112,1364,100,100,0.0369402629,47.0364653005,8.3333333333,15.0401528749,1.0000000000,0.8896000000,224.8201438849,0,0
127,100,0,12,100,100,0,0,0,0,0,100,100,0.0208357192,47.0156295813,8.3333333333,15.0401528749,1.0000000000,0.8000000000,250.0000000000,0,0
128,100,0,12,100,100,0,0,0,0,0,100,100,0.0208357192,46.9947938621,8.3333333333,15.0401528749,1.0000000000,0.8000000000,250.0000000000,0,0
129,100,0,12,100,100,0,0,0,0,0,100,100,0.0208357192,46.9739581428,8.3333333333,15.0401528749,1.0000000000,0.8000000000,250.0000000000,0,0
130,100,0,12,100,100,0,0,0,0,0,100,100,0.0208357192,46.9531224236,8.3333333333,15.0401528749,1.0000000000,0.8000000000,250.0000000000,0,0
131,100,0,4,100,100,0,0,1,104,588,100,100,0.0292189513,46.9239034723,25.0000000000,15.6801723210,1.0000000000,0.8832000000,226.4492753623,0,0
132,100,0,4,100,100,0,0,0,0,0,100,100,0.0217632242,46.9021402480,25.0000000000,15.6801723210,1.0000000000,0.8000000000,250.0000000000,0,0
133,100,0,4,100,100,0,0,0,0,0,100,100,0.0217632242,46.8803770238,25.0000000000,15.6801723210,1.0000000000,0.8000000000,250.0000000000,0,0
134,100,0,4,100,100,0,0,0,0,0,100,100,0.0217632242,46.8586137995,25.0000000000,15.6801723210,1.0000000000,0.8000000000,250.0000000000,0,0
135,100,0,4,100,100,0,0,0,0,0,100,100,0.0217632242,46.8368505753,25.0000000000,15.6801723210,1.0000000000,0.8000000000,250.0000000000,0,0
136,100,0,8,100,100,0,0,1,108,976,100,100,0.0333090569,46.8035415184,12.5000000000,15.3601657958,1.0000000000,0.8864000000,225.6317689531,0,0
137,100,0,8,100,100,0,0,0,0,0,100,100,0.0215208124,46.7820207060,12.5000000000,15.3601657958,1.0000000000,0.8000000000,250.0000000000,0,0
138,100,0,8,100,100,0,0,0,0,0,100,100,0.0215208124,46.7604998936,12.5000000000,15.3601657958,1.0000000000,0.8000000000,250.0000000000,0,0
139,100,0,8,100,100,0,0,0,0,0,100,100,0.0215208124,46.7389790812,12.5000000000,15.3601657958,1.0000000000,0.8000000000,250.0000000000,0,0
140,100,0,8,100,100,0,0,0,0,0,100,100,0.0215208124,46.7174582688,12.5000000000,15.3601657958,1.0000000000,0.8000000000,250.0000000000,0,0
141,100,0,6,100,100,0,0,1,106,782,100,100,0.0316212473,46.6858370216,16.6666666667,15.5201599603,1.0000000000,0.8848000000,226.0397830018,0,0
142,100,0,6,100,100,0,0,0,0,0,100,100,0.0219549808,46.6638820408,16.6666666667,15.5201599603,1.0000000000,0.8000000000,250.0000000000,0,0
143,100,0,6,100,100,0,0,0,0,0,100,100,0.0219549808,46.6419270600,16.6666666667,15.5201599603,1.0000000000,0.8000000000,250.0000000000,0,0
144,100,0,6,100,100,0,0,0,0,0,100,100,0.0219549808,46.6199720792,16.6666666667,15.5201599603,1.0000000000,0.8000000000,250.0000000000,0,0
145,100,0,6,100,100,0,0,0,0,0,100,100,0.0219549808,46.5980170984,16.6666666667,15.5201599603,1.0000000000,0.8000000000,250.0000000000,0,0
146,100,0,9,100,100,0,0,1,108,1073,100,100,0.0343973628,46.5636197356,11.1111111111,15.2801632325,1.0000000000,0.8864000000,225.6317689531,0,0
147,100,0,9,100,100,0,0,0,0,0,100,100,0.0215173555,46.5421023801,11.1111111111,15.2801632325,1.0000000000,0.8000000000,250.0000000000,0,0
148,100,0,9,100,100,0,0,0,0,0,100,100,0.0215173555,46.5205850246,11.1111111111,15.2801632325,1.0000000000,0.8000000000,250.0000000000,0,0
149,100,0,9,100,100,0,0,0,0,0,100,100,0.0215173555,46.4990676691,11.1111111111,15.2801632325,1.0000000000,0.8000000000,250.0000000000,0,0
150,100,0,9,100,100,0,0,0,0,0,100,100,0.0215173555,46.4775503136,11.1111111111,15.2801632325,1.0000000000,0.8000000000,250.0000000000,0,0
151,100,0,2,100,100,0,0,1,102,394,100,100,0.0294213389,46.4481289747,50.0000000000,15.8402719944,1.0000000000,0.8816000000,226.8602540835,0,0
152,100,0,2,100,100,0,0,0,0,0,100,100,0.0239284892,46.4242004856,50.0000000000,15.8402719944,1.0000000000,0.8000000000,250.0000000000,0,0
153,100,0,2,100,100,0,0,0,0,0,100,100,0.0239284892,46.4002719964,50.0000000000,15.8402719944,1.0000000000,0.8000000000,250.0000000000,0,0
154,100,0,2,100,100,0,0,0,0,0,100,100,0.0239284892,46.3763435072,50.0000000000,15.8402719944,1.0000000000,0.8000000000,250.0000000000,0,0
155,100,0,2,100,100,0,0,0,0,0,100,100,0.0239284892,46.3524150181,50.0000000000,15.8402719944,1.0000000000,0.8000000000,250.0000000000,0,0
156,100,0,6,100,100,0,0,1,106,782,100,100,0.0312050603,46.3212099577,16.6666666667,15.5201714426,1.0000000000,0.8848000000,226.0397830018,0,0
157,100,0,6,100,100,0,0,0,0,0,100,100,0.0215852294,46.2996247284,16.6666666667,15.5201714426,1.0000000000,0.8000000000,250.0000000000,0,0
158,100,0,6,100,100,0,0,0,0,0,100,100,0.0215852294,46.2780394990,16.6666666667,15.5201714426,1.0000000000,0.8000000000,250.0000000000,0,0
159,100,0,6,100,100,0,0,0,0,0,100,100,0.0215852294,46.2564542696,16.6666666667,15.5201714426,1.0000000000,0.8000000000,250.0000000000,0,0
160,100,0,6,100,100,0,0,0,0,0,100,100,0.0215852294,46.2348690403,16.6666666667,15.5201714426,1.0000000000,0.8000000000,250.0000000000,0,0
161,100,0,4,100,100,0,0,1,104,588,100,100,0.0298391222,46.2050299181,25.0000000000,15.6801938066,1.0000000000,0.8832000000,226.4492753623,0,0
162,100,0,4,100,100,0,0,0,0,0,100,100,0.0223314821,46.1826984360,25.0000000000,15.6801938066,1.0000000000,0.8000000000,250.0000000000,0,0
163,100,0,4,100,100,0,0,0,0,0,100,100,0.0223314821,46.1603669540,25.0000000000,15.6801938066,1.0000000000,0.8000000000,250.0000000000,0,0
164,100,0,4,100,100,0,0,0,0,0,100,100,0.0223314821,46.1380354719,25.0000000000,15.6801938066,1.0000000000,0.8000000000,250.0000000000,0,0
165,100,0,4,100,100,0,0,0,0,0,100,100,0.0223314821,46.1157039898,25.0000000000,15.6801938066,1.0000000000,0.8000000000,250.0000000000,0,0
166,100,0,3,100,100,0,0,1,103,491,100,100,0.0300356796,46.0856683102,33.3333333333,15.7602269230,1.0000000000,0.8824000000,226.6545784225,0,0
167,100,0,3,100,100,0,0,0,0,0,100,100,0.0234932484,46.0621750618,33.3333333333,15.7602269230,1.0000000000,0.8000000000,250.0000000000,0,0
168,100,0,3,100,100,0,0,0,0,0,100,100,0.0234932484,46.0386818135,33.3333333333,15.7602269230,1.0000000000,0.8000000000,250.0000000000,0,0
169,100,0,3,100,100,0,0,0,0,0,100,100,0.0234932484,46.0151885651,33.3333333333,15.7602269230,1.0000000000,0.8000000000,250.0000000000,0,0
170,100,0,3,100,100,0,0,0,0,0,100,100,0.0234932484,45.9916953167,33.3333333333,15.7602269230,1.0000000000,0.8000000000,250.0000000000,0,0
171,100,0,4,100,100,0,0,1,104,588,100,100,0.0298198004,45.9618755163,25.0000000000,15.6802092473,1.0000000000,0.8832000000,226.4492753623,0,0
172,100,0,4,100,100,0,0,0,0,0,100,100,0.0223040554,45.9395714609,25.0000000000,15.6802092473,1.0000000000,0.8000000000,250.0000000000,0,0
173,100,0,4,100,100,0,0,0,0,0,100,100,0.0223040554,45.9172674055,25.0000000000,15.6802092473,1.0000000000,0.8000000000,250.0000000000,0,0
