Node,Death_Round
0,2151
1,2126
2,2057
3,2021
4,2176
5,2111
6,2121
7,1996
8,2100
9,2156
10,2081
11,1836
12,2121
13,1846
14,2076
15,2106
16,2136
17,2066
18,2121
19,2156
20,2021
21,2116
22,1881
23,2166
24,1911
25,1961
26,1866
27,1971
28,1916
29,2066
30,2121
31,1936
32,2154
33,2149
34,2206
35,1881
36,2081
37,2076
38,1725
39,2065
40,2096
41,1806
42,2031
43,1946
44,1831
45,2131
46,1986
47,2086
48,2166
49,2061
50,2093
51,2096
52,2303
53,1891
54,2066
55,2096
56,1931
57,1961
58,2011
59,2041
60,2051
61,2145
62,1781
63,1891
64,2160
65,2022
66,1881
67,2141
68,1966
69,1976
70,1905
71,2051
72,2081
73,2045
74,2046
75,2026
76,1926
77,2136
78,2121
79,1926
80,2101
81,2130
82,1921
83,2101
84,1915
85,2118
86,2021
87,1946
88,2084
89,2162
90,1941
91,2146
92,2011
93,2166
94,2096
95,2156
96,2126
97,2021
98,2166
99,2171
