Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,HEED_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
1,500,0,11,2500,2500,0,0,6,1061,44676,2500,2500,0.7540448924,999.2459551076,45.4545454545,7.9124736606,1.0000000000,10.8488000000,230.4402330212
2,500,0,14,2500,2500,0,0,6,1101,47900,2500,2500,0.7925617505,998.4533933571,35.7142857143,7.8884844784,1.0000000000,10.8808000000,229.7625174620
3,500,0,15,2500,2500,0,0,6,1102,47957,2500,2500,0.7923350959,997.6610582613,33.3333333333,7.8804835615,1.0000000000,10.8816000000,229.7456256433
4,500,0,13,2500,2500,0,0,6,1136,50300,2500,2500,0.8114806497,996.8495776116,38.4615384615,7.8964837257,1.0000000000,10.9088000000,229.1727779407
5,500,0,14,2500,2500,0,0,6,1114,49018,2500,2500,0.8011837848,996.0483938268,35.7142857143,7.8884793126,1.0000000000,10.8912000000,229.5431173792
6,500,0,15,2500,2500,0,0,6,1115,48766,2500,2500,0.8037102395,995.2446835873,33.3333333333,7.8804865371,1.0000000000,10.8920000000,229.5262578039
7,500,0,14,2500,2500,0,0,6,1129,49593,2500,2500,0.8069301913,994.4377533961,35.7142857143,7.8884791201,1.0000000000,10.9032000000,229.2904835278
8,500,0,12,2500,2500,0,0,6,1108,48551,2500,2500,0.7937257345,993.6440276616,41.6666666667,7.9044823764,1.0000000000,10.8864000000,229.6443268665
9,500,0,14,2500,2500,0,0,6,1165,52141,2500,2500,0.8363356011,992.8076920605,35.7142857143,7.8884807191,1.0000000000,10.9320000000,228.6864251738
10,500,0,11,2500,2500,0,0,6,1187,53861,2500,2500,0.8420023935,991.9656896669,45.4545454545,7.9124844789,1.0000000000,10.9496000000,228.3188426975
11,500,0,13,2500,2500,0,0,6,1085,46628,2500,2500,0.7705329684,991.1951566986,38.4615384615,7.8964780844,1.0000000000,10.8680000000,230.0331247700
12,500,0,13,2500,2500,0,0,6,1139,50339,2500,2500,0.8121146371,990.3830420614,38.4615384615,7.8964752513,1.0000000000,10.9112000000,229.1223696752
13,500,0,15,2500,2500,0,0,6,1087,47269,2500,2500,0.7869609868,989.5960810747,33.3333333333,7.8804801611,1.0000000000,10.8696000000,229.9992640024
14,500,0,13,2500,2500,0,0,6,1149,50813,2500,2500,0.8213407265,988.7747403482,38.4615384615,7.8964782877,1.0000000000,10.9192000000,228.9545021613
15,500,0,15,2500,2500,0,0,6,1167,52500,2500,2500,0.8402821216,987.9344582266,33.3333333333,7.8804759484,1.0000000000,10.9336000000,228.6529596839
16,500,0,13,2500,2500,0,0,6,1078,46266,2500,2500,0.7722192628,987.1622389638,38.4615384615,7.8964781704,1.0000000000,10.8624000000,230.1517160112
17,500,0,16,2500,2500,0,0,6,1099,47844,2500,2500,0.7949319919,986.3673069719,31.2500000000,7.8724798358,1.0000000000,10.8792000000,229.7963085521
18,500,0,14,2500,2500,0,0,6,1105,48053,2500,2500,0.7918741024,985.5754328694,35.7142857143,7.8884768093,1.0000000000,10.8840000000,229.6949650864
19,500,0,13,2500,2500,0,0,6,1092,47213,2500,2500,0.7793197890,984.7961130805,38.4615384615,7.8964775582,1.0000000000,10.8736000000,229.9146556798
20,500,0,15,2500,2500,0,0,6,1155,52203,2500,2500,0.8349068309,983.9612062495,33.3333333333,7.8804831650,1.0000000000,10.9240000000,228.8538996705
21,500,0,15,2500,2500,0,0,6,1125,49234,2500,2500,0.8029554209,983.1582508286,33.3333333333,7.8804765730,1.0000000000,10.9000000000,229.3577981651
22,500,0,12,2500,2500,0,0,6,1063,45088,2500,2500,0.7564052373,982.4018455913,41.6666666667,7.9044741884,1.0000000000,10.8504000000,230.4062523041
23,500,0,13,2500,2500,0,0,6,1088,47171,2500,2500,0.7809192262,981.6209263651,38.4615384615,7.8964812976,1.0000000000,10.8704000000,229.9823373565
24,500,0,12,2500,2500,0,0,6,1085,46673,2500,2500,0.7743083845,980.8466179806,41.6666666667,7.9044780465,1.0000000000,10.8680000000,230.0331247700
25,500,0,13,2500,2500,0,0,6,1085,46639,2500,2500,0.7711658323,980.0754521483,38.4615384615,7.8964724408,1.0000000000,10.8680000000,230.0331247700
26,500,0,13,2500,2500,0,0,6,1083,46507,2500,2500,0.7695769676,979.3058751808,38.4615384615,7.8964782102,1.0000000000,10.8664000000,230.0669955091
27,500,0,13,2500,2500,0,0,6,1095,47685,2500,2500,0.7857469321,978.5201282487,38.4615384615,7.8964806298,1.0000000000,10.8760000000,229.8639205590
28,500,0,13,2500,2500,0,0,6,1084,46380,2500,2500,0.7712741686,977.7488540800,38.4615384615,7.8964720494,1.0000000000,10.8672000000,230.0500588928
29,500,0,16,2500,2500,0,0,6,1083,47078,2500,2500,0.7864026166,976.9624514634,31.2500000000,7.8724782210,1.0000000000,10.8664000000,230.0669955091
30,500,0,17,2500,2500,0,0,6,1134,49854,2500,2500,0.8161592161,976.1462922473,29.4117647059,7.8644792102,1.0000000000,10.9072000000,229.2063957753
31,500,0,14,2500,2500,0,0,6,1083,46764,2500,2500,0.7795191177,975.3667731296,35.7142857143,7.8884810343,1.0000000000,10.8664000000,230.0669955091
32,500,0,13,2500,2500,0,0,6,1200,54776,2500,2500,0.8555175169,974.5112556126,38.4615384615,7.8964761239,1.0000000000,10.9600000000,228.1021897810
33,500,0,16,2500,2500,0,0,6,1077,46565,2500,2500,0.7827213337,973.7285342789,31.2500000000,7.8724823056,1.0000000000,10.8616000000,230.1686675996
34,500,0,12,2500,2500,0,0,6,1077,46082,2500,2500,0.7667634395,972.9617708395,41.6666666667,7.9044781950,1.0000000000,10.8616000000,230.1686675996
35,500,0,13,2500,2500,0,0,6,1105,48031,2500,2500,0.7897050082,972.1720658312,38.4615384615,7.8964845095,1.0000000000,10.8840000000,229.6949650864
36,500,0,13,2500,2500,0,0,6,1128,49203,2500,2500,0.7967383656,971.3753274657,38.4615384615,7.8964887131,1.0000000000,10.9024000000,229.3073084825
37,500,0,13,2500,2500,0,0,6,1114,48670,2500,2500,0.7925710440,970.5827564217,38.4615384615,7.8964780035,1.0000000000,10.8912000000,229.5431173792
38,500,0,14,2500,2500,0,0,6,1104,47801,2500,2500,0.7866470218,969.7961093999,35.7142857143,7.8884750743,1.0000000000,10.8832000000,229.7118494560
39,500,0,14,2500,2500,0,0,6,1130,49335,2500,2500,0.8077650737,968.9883443262,35.7142857143,7.8884786802,1.0000000000,10.9040000000,229.2736610418
40,500,0,14,2500,2500,0,0,6,1183,53992,2500,2500,0.8519215499,968.1364227762,35.7142857143,7.8884754527,1.0000000000,10.9464000000,228.3855879559
41,500,0,13,2500,2500,0,0,6,1090,47494,2500,2500,0.7806865045,967.3557362717,38.4615384615,7.8964848437,1.0000000000,10.8720000000,229.9484915379
42,500,0,14,2500,2500,0,0,6,1087,47521,2500,2500,0.7823006015,966.5734356702,35.7142857143,7.8884774111,1.0000000000,10.8696000000,229.9992640024
43,500,0,15,2500,2500,0,0,6,1064,45462,2500,2500,0.7722163447,965.8012193256,33.3333333333,7.8804839453,1.0000000000,10.8512000000,230.3892657033
44,500,0,14,2500,2500,0,0,6,1104,48003,2500,2500,0.7947324475,965.0064868781,35.7142857143,7.8884863129,1.0000000000,10.8832000000,229.7118494560
45,500,0,15,2500,2500,0,0,6,1161,52678,2500,2500,0.8423821111,964.1641047670,33.3333333333,7.8804787651,1.0000000000,10.9288000000,228.7533855501
46,500,0,13,2500,2500,0,0,6,1100,47808,2500,2500,0.7904985365,963.3736062305,38.4615384615,7.8964779948,1.0000000000,10.8800000000,229.7794117647
47,500,0,14,2500,2500,0,0,6,1119,48883,2500,2500,0.8031398966,962.5704663339,35.7142857143,7.8884773452,1.0000000000,10.8952000000,229.4588442617
48,500,0,12,2500,2500,0,0,6,1099,47481,2500,2500,0.7793167639,961.7911495700,41.6666666667,7.9044804215,1.0000000000,10.8792000000,229.7963085521
49,500,0,14,2500,2500,0,0,6,1097,47622,2500,2500,0.7887701299,961.0023794402,35.7142857143,7.8884767162,1.0000000000,10.8776000000,229.8301095830
50,500,0,14,2500,2500,0,0,6,1115,48646,2500,2500,0.7959707062,960.2064087339,35.7142857143,7.8884769822,1.0000000000,10.8920000000,229.5262578039
51,500,0,14,2500,2500,0,0,6,1110,48525,2500,2500,0.7952277893,959.4111809446,35.7142857143,7.8884807589,1.0000000000,10.8880000000,229.6105804555
52,500,0,15,2500,2500,0,0,6,1117,49211,2500,2500,0.8023244525,958.6088564921,33.3333333333,7.8804773853,1.0000000000,10.8936000000,229.4925460821
53,500,0,14,2500,2500,0,0,6,1105,48135,2500,2500,0.7931514035,957.8157050885,35.7142857143,7.8884763881,1.0000000000,10.8840000000,229.6949650864
54,500,0,12,2500,2500,0,0,6,1137,50330,2500,2500,0.8116834708,957.0040216177,41.6666666667,7.9044850759,1.0000000000,10.9096000000,229.1559727213
55,500,0,14,2500,2500,0,0,6,1080,46343,2500,2500,0.7753279018,956.2286937158,35.7142857143,7.8884852492,1.0000000000,10.8640000000,230.1178203240
56,500,0,14,2500,2500,0,0,6,1120,49241,2500,2500,0.8049768129,955.4237169030,35.7142857143,7.8884772362,1.0000000000,10.8960000000,229.4419970631
57,500,0,13,2500,2500,0,0,6,1238,57897,2500,2500,0.8898045258,954.5339123771,38.4615384615,7.8964786552,1.0000000000,10.9904000000,227.4712476343
58,500,0,13,2500,2500,0,0,6,1074,45826,2500,2500,0.7642527869,953.7696595902,38.4615384615,7.8964773889,1.0000000000,10.8592000000,230.2195373508
59,500,0,13,2500,2500,0,0,6,1136,50605,2500,2500,0.8133150246,952.9563445657,38.4615384615,7.8964785841,1.0000000000,10.9088000000,229.1727779407
60,500,0,13,2500,2500,0,0,6,1071,45629,2500,2500,0.7643660449,952.1919785208,38.4615384615,7.8964779051,1.0000000000,10.8568000000,230.2704295925
61,500,0,13,2500,2500,0,0,6,1089,46908,2500,2500,0.7756421907,951.4163363300,38.4615384615,7.8964794108,1.0000000000,10.8712000000,229.9654132019
62,500,0,13,2500,2500,0,0,6,1081,46380,2500,2500,0.7731304299,950.6432059001,38.4615384615,7.8964756774,1.0000000000,10.8648000000,230.1008762241
63,500,0,13,2500,2500,0,0,6,1081,46500,2500,2500,0.7731547741,949.8700511261,38.4615384615,7.8964791161,1.0000000000,10.8648000000,230.1008762241
64,500,0,15,2500,2500,0,0,6,1098,47407,2500,2500,0.7903558626,949.0796952635,33.3333333333,7.8804778578,1.0000000000,10.8784000000,229.8132078247
65,500,0,15,2500,2500,0,0,6,1095,47646,2500,2500,0.7905678835,948.2891273799,33.3333333333,7.8804854314,1.0000000000,10.8760000000,229.8639205590
66,500,0,12,2500,2500,0,0,6,1092,47660,2500,2500,0.7824841227,947.5066432573,41.6666666667,7.9044785713,1.0000000000,10.8736000000,229.9146556798
67,500,0,13,2500,2500,0,0,6,1115,48818,2500,2500,0.7958222578,946.7108209995,38.4615384615,7.8964804437,1.0000000000,10.8920000000,229.5262578039
68,500,0,13,2500,2500,0,0,6,1074,45872,2500,2500,0.7629816766,945.9478393229,38.4615384615,7.8964733177,1.0000000000,10.8592000000,230.2195373508
69,500,0,14,2500,2500,0,0,6,1092,46954,2500,2500,0.7782338225,945.1696055003,35.7142857143,7.8884794838,1.0000000000,10.8736000000,229.9146556798
70,500,0,13,2500,2500,0,0,6,1125,49253,2500,2500,0.8027926847,944.3668128157,38.4615384615,7.8964756162,1.0000000000,10.9000000000,229.3577981651
71,500,0,13,2500,2500,0,0,6,1060,45217,2500,2500,0.7581846534,943.6086281623,38.4615384615,7.8964792638,1.0000000000,10.8480000000,230.4572271386
72,500,0,14,2500,2500,0,0,6,1111,48579,2500,2500,0.7983979465,942.8102302158,35.7142857143,7.8884759050,1.0000000000,10.8888000000,229.5937109691
73,500,0,13,2500,2500,0,0,6,1152,50678,2500,2500,0.8154748892,941.9947553265,38.4615384615,7.8964814932,1.0000000000,10.9216000000,228.9041898623
74,500,0,14,2500,2500,0,0,6,1078,46523,2500,2500,0.7737085998,941.2210467267,35.7142857143,7.8884779067,1.0000000000,10.8624000000,230.1517160112
75,500,0,16,2500,2500,0,0,6,1088,47322,2500,2500,0.7896777300,940.4313689968,31.2500000000,7.8724724210,1.0000000000,10.8704000000,229.9823373565
76,500,0,13,2500,2500,0,0,6,1087,46913,2500,2500,0.7762010570,939.6551679398,38.4615384615,7.8964787296,1.0000000000,10.8696000000,229.9992640024
77,500,0,13,2500,2500,0,0,6,1105,47839,2500,2500,0.7866964391,938.8684715007,38.4615384615,7.8964759093,1.0000000000,10.8840000000,229.6949650864
78,500,0,15,2500,2500,0,0,6,1083,46482,2500,2500,0.7806758058,938.0877956949,33.3333333333,7.8804805144,1.0000000000,10.8664000000,230.0669955091
79,500,0,13,2500,2500,0,0,6,1205,55431,2500,2500,0.8681285158,937.2196671790,38.4615384615,7.8964852589,1.0000000000,10.9640000000,228.0189711784
80,500,0,12,2500,2500,0,0,6,1070,45767,2500,2500,0.7614240676,936.4582431115,41.6666666667,7.9044803351,1.0000000000,10.8560000000,230.2873986735
81,500,0,13,2500,2500,0,0,6,1078,46337,2500,2500,0.7711712628,935.6870718487,38.4615384615,7.8964749967,1.0000000000,10.8624000000,230.1517160112
82,500,0,14,2500,2500,0,0,6,1074,45949,2500,2500,0.7699079664,934.9171638822,35.7142857143,7.8884708466,1.0000000000,10.8592000000,230.2195373508
83,500,0,14,2500,2500,0,0,6,1155,51533,2500,2500,0.8250123615,934.0921515208,35.7142857143,7.8884817028,1.0000000000,10.9240000000,228.8538996705
84,500,0,13,2500,2500,0,0,6,1089,46865,2500,2500,0.7803767231,933.3117747977,38.4615384615,7.8964853359,1.0000000000,10.8712000000,229.9654132019
85,500,0,15,2500,2500,0,0,6,1114,48777,2500,2500,0.8028802874,932.5088945103,33.3333333333,7.8804734905,1.0000000000,10.8912000000,229.5431173792
86,500,0,13,2500,2500,0,0,6,1094,47077,2500,2500,0.7818349149,931.7270595954,38.4615384615,7.8964738010,1.0000000000,10.8752000000,229.8808297778
87,500,0,15,2500,2500,0,0,6,1090,47321,2500,2500,0.7880762858,930.9389833096,33.3333333333,7.8804779514,1.0000000000,10.8720000000,229.9484915379
88,500,0,15,2500,2500,0,0,6,1123,49453,2500,2500,0.8059434699,930.1330398398,33.3333333333,7.8804807982,1.0000000000,10.8984000000,229.3914703076
89,500,0,13,2500,2500,0,0,6,1078,46219,2500,2500,0.7713751152,929.3616647246,38.4615384615,7.8964727273,1.0000000000,10.8624000000,230.1517160112
90,500,0,13,2500,2500,0,0,6,1093,47282,2500,2500,0.7838308192,928.5778339054,38.4615384615,7.8964732795,1.0000000000,10.8744000000,229.8977414846
91,500,0,13,2500,2500,0,0,6,1096,47390,2500,2500,0.7837275118,927.7941063937,38.4615384615,7.8964752370,1.0000000000,10.8768000000,229.8470138276
92,500,0,13,2500,2500,0,0,6,1162,52182,2500,2500,0.8288329243,926.9652734694,38.4615384615,7.8964803809,1.0000000000,10.9296000000,228.7366417801
93,500,0,14,2500,2500,0,0,6,1104,48063,2500,2500,0.7927411097,926.1725323597,35.7142857143,7.8884758663,1.0000000000,10.8832000000,229.7118494560
94,500,0,13,2500,2500,0,0,6,1125,49576,2500,2500,0.8016883031,925.3708440566,38.4615384615,7.8964744615,1.0000000000,10.9000000000,229.3577981651
95,500,0,14,2500,2500,0,0,6,1159,51907,2500,2500,0.8275029207,924.5433411360,35.7142857143,7.8884760469,1.0000000000,10.9272000000,228.7868804451
96,500,0,14,2500,2500,0,0,6,1080,46334,2500,2500,0.7731953392,923.7701457968,35.7142857143,7.8884763407,1.0000000000,10.8640000000,230.1178203240
97,500,0,12,2500,2500,0,0,6,1071,45818,2500,2500,0.7655988031,923.0045469937,41.6666666667,7.9044730862,1.0000000000,10.8568000000,230.2704295925
98,500,0,12,2500,2500,0,0,6,1084,46816,2500,2500,0.7724455042,922.2321014895,41.6666666667,7.9044785390,1.0000000000,10.8672000000,230.0500588928
99,500,0,13,2500,2500,0,0,6,1093,47657,2500,2500,0.7805856286,921.4515158609,38.4615384615,7.8964806413,1.0000000000,10.8744000000,229.8977414846
100,500,0,14,2500,2500,0,0,6,1075,46241,2500,2500,0.7714736912,920.6800421698,35.7142857143,7.8884835019,1.0000000000,10.8600000000,230.2025782689
101,500,0,11,2500,2500,0,0,6,1106,48010,2500,2500,0.7844283935,919.8956137763,45.4545454545,7.9124809866,1.0000000000,10.8848000000,229.6780831986
102,500,0,14,2500,2500,0,0,6,1089,47333,2500,2500,0.7872828524,919.1083309239,35.7142857143,7.8884759719,1.0000000000,10.8712000000,229.9654132019
103,500,0,13,2500,2500,0,0,6,1095,47387,2500,2500,0.7834081056,918.3249228183,38.4615384615,7.8964765277,1.0000000000,10.8760000000,229.8639205590
104,500,0,13,2500,2500,0,0,6,1093,47068,2500,2500,0.7784369944,917.5464858239,38.4615384615,7.8964692958,1.0000000000,10.8744000000,229.8977414846
105,500,0,14,2500,2500,0,0,6,1119,48739,2500,2500,0.7976009585,916.7488848654,35.7142857143,7.8884742629,1.0000000000,10.8952000000,229.4588442617
106,500,0,14,2500,2500,0,0,6,1096,47854,2500,2500,0.7880505985,915.9608342668,35.7142857143,7.8884774515,1.0000000000,10.8768000000,229.8470138276
107,500,0,12,2500,2500,0,0,6,1090,47024,2500,2500,0.7772880276,915.1835462392,41.6666666667,7.9044729809,1.0000000000,10.8720000000,229.9484915379
108,500,0,11,2500,2500,0,0,6,1075,45945,2500,2500,0.7636685633,914.4198776759,45.4545454545,7.9124757309,1.0000000000,10.8600000000,230.2025782689
109,500,0,14,2500,2500,0,0,6,1070,45846,2500,2500,0.7701947921,913.6496828838,35.7142857143,7.8884752069,1.0000000000,10.8560000000,230.2873986735
110,500,0,14,2500,2500,0,0,6,1082,46372,2500,2500,0.7714833340,912.8781995498,35.7142857143,7.8884781718,1.0000000000,10.8656000000,230.0839346193
111,500,0,14,2500,2500,0,0,6,1126,49298,2500,2500,0.8067788723,912.0714206774,35.7142857143,7.8884762394,1.0000000000,10.9008000000,229.3409658007
112,500,0,13,2500,2500,0,0,6,1077,46039,2500,2500,0.7654928479,911.3059278296,38.4615384615,7.8964735485,1.0000000000,10.8616000000,230.1686675996
113,500,0,13,2500,2500,0,0,6,1071,45801,2500,2500,0.7663156517,910.5396121779,38.4615384615,7.8964734465,1.0000000000,10.8568000000,230.2704295925
114,500,0,17,2500,2500,0,0,6,1094,47660,2500,2500,0.7913850526,909.7482271253,29.4117647059,7.8644779694,1.0000000000,10.8752000000,229.8808297778
115,500,0,14,2500,2500,0,0,6,1100,48065,2500,2500,0.7922383269,908.9559887984,35.7142857143,7.8884811366,1.0000000000,10.8800000000,229.7794117647
116,500,0,14,2500,2500,0,0,6,1103,47961,2500,2500,0.7903561034,908.1656326950,35.7142857143,7.8884725312,1.0000000000,10.8824000000,229.7287363082
117,500,0,13,2500,2500,0,0,6,1095,47399,2500,2500,0.7804647479,907.3851679471,38.4615384615,7.8964768733,1.0000000000,10.8760000000,229.8639205590
118,500,0,13,2500,2500,0,0,6,1117,49253,2500,2500,0.7990469006,906.5861210465,38.4615384615,7.8964816182,1.0000000000,10.8936000000,229.4925460821
119,500,0,14,2500,2500,0,0,6,1100,47633,2500,2500,0.7847855621,905.8013354844,35.7142857143,7.8884756170,1.0000000000,10.8800000000,229.7794117647
120,500,0,14,2500,2500,0,0,6,1093,47064,2500,2500,0.7800744635,905.0212610209,35.7142857143,7.8884792001,1.0000000000,10.8744000000,229.8977414846
121,500,0,14,2500,2500,0,0,6,1155,51781,2500,2500,0.8255558820,904.1957051389,35.7142857143,7.8884870409,1.0000000000,10.9240000000,228.8538996705
122,500,0,14,2500,2500,0,0,6,1117,48546,2500,2500,0.7947160231,903.4009891158,35.7142857143,7.8884820889,1.0000000000,10.8936000000,229.4925460821
123,500,0,14,2500,2500,0,0,6,1096,47803,2500,2500,0.7893622760,902.6116268398,35.7142857143,7.8884682455,1.0000000000,10.8768000000,229.8470138276
124,500,0,14,2500,2500,0,0,6,1111,48353,2500,2500,0.7963292234,901.8152976164,35.7142857143,7.8884792515,1.0000000000,10.8888000000,229.5937109691
125,500,0,14,2500,2500,0,0,6,1086,46804,2500,2500,0.7791868326,901.0361107838,35.7142857143,7.8884791718,1.0000000000,10.8688000000,230.0161931400
126,500,0,13,2500,2500,0,0,6,1132,49848,2500,2500,0.8103633037,900.2257474801,38.4615384615,7.8964782126,1.0000000000,10.9056000000,229.2400234742
127,500,0,15,2500,2500,0,0,6,1111,48546,2500,2500,0.7938696022,899.4318778779,33.3333333333,7.8804745740,1.0000000000,10.8888000000,229.5937109691
128,500,0,12,2500,2500,0,0,6,1105,48172,2500,2500,0.7897493021,898.6421285758,41.6666666667,7.9044762263,1.0000000000,10.8840000000,229.6949650864
129,500,0,12,2500,2500,0,0,6,1070,45531,2500,2500,0.7581958525,897.8839327232,41.6666666667,7.9044760615,1.0000000000,10.8560000000,230.2873986735
130,500,0,15,2500,2500,0,0,6,1095,47715,2500,2500,0.7899100300,897.0940226933,33.3333333333,7.8804719063,1.0000000000,10.8760000000,229.8639205590
131,500,0,13,2500,2500,0,0,6,1067,45412,2500,2500,0.7601436396,896.3338790537,38.4615384615,7.8964800150,1.0000000000,10.8536000000,230.3383209258
132,500,0,16,2500,2500,0,0,6,1078,46303,2500,2500,0.7800946980,895.5537843556,31.2500000000,7.8724776577,1.0000000000,10.8624000000,230.1517160112
133,500,0,16,2500,2500,0,0,6,1202,54812,2500,2500,0.8660795671,894.6877047885,31.2500000000,7.8724786561,1.0000000000,10.9616000000,228.0688950518
134,500,0,14,2500,2500,0,0,6,1095,47608,2500,2500,0.7879706504,893.8997341381,35.7142857143,7.8884847880,1.0000000000,10.8760000000,229.8639205590
135,500,0,15,2500,2500,0,0,6,1084,46630,2500,2500,0.7773803844,893.1223537537,33.3333333333,7.8804783597,1.0000000000,10.8672000000,230.0500588928
136,500,0,12,2500,2500,0,0,6,1097,47050,2500,2500,0.7778503745,892.3445033792,41.6666666667,7.9044787277,1.0000000000,10.8776000000,229.8301095830
137,500,0,13,2500,2500,0,0,6,1073,45950,2500,2500,0.7646618362,891.5798415430,38.4615384615,7.8964745497,1.0000000000,10.8584000000,230.2364989317
138,500,0,13,2500,2500,0,0,6,1074,45805,2500,2500,0.7691126832,890.8107288598,38.4615384615,7.8964808283,1.0000000000,10.8592000000,230.2195373508
139,500,0,14,2500,2500,0,0,6,1110,48449,2500,2500,0.7967791445,890.0139497153,35.7142857143,7.8884784553,1.0000000000,10.8880000000,229.6105804555
140,500,0,15,2500,2500,0,0,6,1104,48026,2500,2500,0.7957508176,889.2181988976,33.3333333333,7.8804718964,1.0000000000,10.8832000000,229.7118494560
141,500,0,15,2500,2500,0,0,6,1112,48805,2500,2500,0.8023797405,888.4158191571,33.3333333333,7.8804769262,1.0000000000,10.8896000000,229.5768439612
142,500,0,12,2500,2500,0,0,6,1089,47107,2500,2500,0.7753194919,887.6404996652,41.6666666667,7.9044779380,1.0000000000,10.8712000000,229.9654132019
143,500,0,14,2500,2500,0,0,6,1078,46372,2500,2500,0.7777935560,886.8627061093,35.7142857143,7.8884773599,1.0000000000,10.8624000000,230.1517160112
144,500,0,14,2500,2500,0,0,6,1133,50097,2500,2500,0.8123702094,886.0503358998,35.7142857143,7.8884766155,1.0000000000,10.9064000000,229.2232083914
145,500,0,13,2500,2500,0,0,6,1123,49292,2500,2500,0.8032992166,885.2470366833,38.4615384615,7.8964806147,1.0000000000,10.8984000000,229.3914703076
146,500,0,12,2500,2500,0,0,6,1086,46989,2500,2500,0.7760114704,884.4710252128,41.6666666667,7.9044802019,1.0000000000,10.8688000000,230.0161931400
147,500,0,13,2500,2500,0,0,6,1086,46887,2500,2500,0.7795234655,883.6915017473,38.4615384615,7.8964744459,1.0000000000,10.8688000000,230.0161931400
148,500,0,13,2500,2500,0,0,6,1089,46952,2500,2500,0.7785892450,882.9129125023,38.4615384615,7.8964798950,1.0000000000,10.8712000000,229.9654132019
149,500,0,12,2500,2500,0,0,6,1142,50336,2500,2500,0.8145092360,882.0984032663,41.6666666667,7.9044755200,1.0000000000,10.9136000000,229.0719835801
150,500,0,12,2500,2500,0,0,6,1073,46082,2500,2500,0.7637451545,881.3346581118,41.6666666667,7.9044749838,1.0000000000,10.8584000000,230.2364989317
151,500,0,13,2500,2500,0,0,6,1110,48459,2500,2500,0.7906500200,880.5440080919,38.4615384615,7.8964773634,1.0000000000,10.8880000000,229.6105804555
152,500,0,15,2500,2500,0,0,6,1139,50279,2500,2500,0.8163401041,879.7276679878,33.3333333333,7.8804825124,1.0000000000,10.9112000000,229.1223696752
153,500,0,13,2500,2500,0,0,6,1073,45846,2500,2500,0.7680960348,878.9595719530,38.4615384615,7.8964733434,1.0000000000,10.8584000000,230.2364989317
154,500,0,16,2500,2500,0,0,6,1080,46644,2500,2500,0.7867043401,878.1728676129,31.2500000000,7.8724806008,1.0000000000,10.8640000000,230.1178203240
155,500,0,14,2500,2500,0,0,6,1094,47613,2500,2500,0.7857803103,877.3870873026,35.7142857143,7.8884821019,1.0000000000,10.8752000000,229.8808297778
156,500,0,12,2500,2500,0,0,6,1090,47374,2500,2500,0.7785762170,876.6085110855,41.6666666667,7.9044804717,1.0000000000,10.8720000000,229.9484915379
157,500,0,13,2500,2500,0,0,6,1090,46973,2500,2500,0.7780276801,875.8304834054,38.4615384615,7.8964728719,1.0000000000,10.8720000000,229.9484915379
158,500,0,12,2500,2500,0,0,6,1107,48361,2500,2500,0.7934712776,875.0370121278,41.6666666667,7.9044893090,1.0000000000,10.8856000000,229.6612037922
159,500,0,14,2500,2500,0,0,6,1113,48583,2500,2500,0.7980790396,874.2389330882,35.7142857143,7.8884747287,1.0000000000,10.8904000000,229.5599794314
160,500,0,14,2500,2500,0,0,6,1121,49225,2500,2500,0.8043833465,873.4345497418,35.7142857143,7.8884742655,1.0000000000,10.8968000000,229.4251523383
161,500,0,11,2500,2500,0,0,6,1069,45903,2500,2500,0.7606004891,872.6739492527,45.4545454545,7.9124823284,1.0000000000,10.8552000000,230.3043702557
162,500,0,13,2500,2500,0,0,6,1068,45429,2500,2500,0.7628118951,871.9111373575,38.4615384615,7.8964792736,1.0000000000,10.8544000000,230.3213443396
163,500,0,14,2500,2500,0,0,6,1140,50540,2500,2500,0.8132261678,871.0979111898,35.7142857143,7.8884826611,1.0000000000,10.9120000000,229.1055718475
164,500,0,14,2500,2500,0,0,6,1067,45402,2500,2500,0.7644488649,870.3334623248,35.7142857143,7.8884738266,1.0000000000,10.8536000000,230.3383209258
165,500,0,13,2500,2500,0,0,6,1104,47993,2500,2500,0.7806723119,869.5527900129,38.4615384615,7.8964758496,1.0000000000,10.8832000000,229.7118494560
166,500,0,12,2500,2500,0,0,6,1144,50673,2500,2500,0.8108929977,868.7418970152,41.6666666667,7.9044772179,1.0000000000,10.9152000000,229.0384051598
167,500,0,15,2500,2500,0,0,6,1100,48154,2500,2500,0.7940003580,867.9478966572,33.3333333333,7.8804822858,1.0000000000,10.8800000000,229.7794117647
168,500,0,14,2500,2500,0,0,6,1169,52308,2500,2500,0.8337720291,867.1141246282,35.7142857143,7.8884780204,1.0000000000,10.9352000000,228.6195039871
169,500,0,17,2500,2500,0,0,6,1071,45947,2500,2500,0.7702139734,866.3439106548,29.4117647059,7.8644742474,1.0000000000,10.8568000000,230.2704295925
170,500,0,14,2500,2500,0,0,6,1096,47342,2500,2500,0.7833972454,865.5605134094,35.7142857143,7.8884707009,1.0000000000,10.8768000000,229.8470138276
171,500,0,14,2500,2500,0,0,6,1078,46650,2500,2500,0.7770111954,864.7835022140,35.7142857143,7.8884821649,1.0000000000,10.8624000000,230.1517160112
