Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
535,100,0,5,100,100,0,0,0,0,0,100,100,0.0245315537,35.2363262237,20.0000000000,8.0000749293,1.0000000000,0.8000000000,250.0000000000
536,100,0,6,100,100,0,0,1,106,782,100,100,0.0364796767,35.1998465470,16.6666666667,8.0001022788,1.0000000000,0.8848000000,226.0397830018
537,100,0,6,100,100,0,0,0,0,0,100,100,0.0267268047,35.1731197422,16.6666666667,8.0001022788,1.0000000000,0.8000000000,250.0000000000
538,100,0,6,100,100,0,0,0,0,0,100,100,0.0267268047,35.1463929375,16.6666666667,8.0001022788,1.0000000000,0.8000000000,250.0000000000
539,100,0,6,100,100,0,0,0,0,0,100,100,0.0267268047,35.1196661327,16.6666666667,8.0001022788,1.0000000000,0.8000000000,250.0000000000
540,100,0,6,100,100,0,0,0,0,0,100,100,0.0267268047,35.0929393280,16.6666666667,8.0001022788,1.0000000000,0.8000000000,250.0000000000
541,100,0,4,100,100,0,0,1,104,588,100,100,0.0320082671,35.0609310609,25.0000000000,8.0000889852,1.0000000000,0.8832000000,226.4492753623
542,100,0,4,100,100,0,0,0,0,0,100,100,0.0244830998,35.0364479611,25.0000000000,8.0000889852,1.0000000000,0.8000000000,250.0000000000
543,100,0,4,100,100,0,0,0,0,0,100,100,0.0244830998,35.0119648613,25.0000000000,8.0000889852,1.0000000000,0.8000000000,250.0000000000
544,100,0,4,100,100,0,0,0,0,0,100,100,0.0244830998,34.9874817615,25.0000000000,8.0000889852,1.0000000000,0.8000000000,250.0000000000
545,100,0,4,100,100,0,0,0,0,0,100,100,0.0244830998,34.9629986617,25.0000000000,8.0000889852,1.0000000000,0.8000000000,250.0000000000
546,100,0,7,100,100,0,0,1,107,879,100,100,0.0356096819,34.9273889797,14.2857142857,8.0000729802,1.0000000000,0.8856000000,225.8355916893
547,100,0,7,100,100,0,0,0,0,0,100,100,0.0249034304,34.9024855494,14.2857142857,8.0000729802,1.0000000000,0.8000000000,250.0000000000
548,100,0,7,100,100,0,0,0,0,0,100,100,0.0249034304,34.8775821190,14.2857142857,8.0000729802,1.0000000000,0.8000000000,250.0000000000
549,100,0,7,100,100,0,0,0,0,0,100,100,0.0249034304,34.8526786886,14.2857142857,8.0000729802,1.0000000000,0.8000000000,250.0000000000
550,100,0,7,100,100,0,0,0,0,0,100,100,0.0249034304,34.8277752583,14.2857142857,8.0000729802,1.0000000000,0.8000000000,250.0000000000
551,100,0,5,100,100,0,0,1,105,685,100,100,0.0338363780,34.7939388802,20.0000000000,8.0000920256,1.0000000000,0.8840000000,226.2443438914
552,100,0,5,100,100,0,0,0,0,0,100,100,0.0252192741,34.7687196062,20.0000000000,8.0000920256,1.0000000000,0.8000000000,250.0000000000
553,100,0,5,100,100,0,0,0,0,0,100,100,0.0252192741,34.7435003321,20.0000000000,8.0000920256,1.0000000000,0.8000000000,250.0000000000
554,100,0,5,100,100,0,0,0,0,0,100,100,0.0252192741,34.7182810580,20.0000000000,8.0000920256,1.0000000000,0.8000000000,250.0000000000
555,100,0,5,100,100,0,0,0,0,0,100,100,0.0252192741,34.6930617839,20.0000000000,8.0000920256,1.0000000000,0.8000000000,250.0000000000
556,100,0,6,100,100,0,0,1,106,782,100,100,0.0352327721,34.6578290119,16.6666666667,8.0000761885,1.0000000000,0.8848000000,226.0397830018
557,100,0,6,100,100,0,0,0,0,0,100,100,0.0255938528,34.6322351591,16.6666666667,8.0000761885,1.0000000000,0.8000000000,250.0000000000
558,100,0,6,100,100,0,0,0,0,0,100,100,0.0255938528,34.6066413063,16.6666666667,8.0000761885,1.0000000000,0.8000000000,250.0000000000
559,100,0,6,100,100,0,0,0,0,0,100,100,0.0255938528,34.5810474535,16.6666666667,8.0000761885,1.0000000000,0.8000000000,250.0000000000
560,100,0,6,100,100,0,0,0,0,0,100,100,0.0255938528,34.5554536007,16.6666666667,8.0000761885,1.0000000000,0.8000000000,250.0000000000
561,100,0,6,100,100,0,0,1,106,782,100,100,0.0348041949,34.5206494057,16.6666666667,8.0000927245,1.0000000000,0.8848000000,226.0397830018
562,100,0,6,100,100,0,0,0,0,0,100,100,0.0251094870,34.4955399187,16.6666666667,8.0000927245,1.0000000000,0.8000000000,250.0000000000
563,100,0,6,100,100,0,0,0,0,0,100,100,0.0251094870,34.4704304317,16.6666666667,8.0000927245,1.0000000000,0.8000000000,250.0000000000
564,100,0,6,100,100,0,0,0,0,0,100,100,0.0251094870,34.4453209446,16.6666666667,8.0000927245,1.0000000000,0.8000000000,250.0000000000
565,100,0,6,100,100,0,0,0,0,0,100,100,0.0251094870,34.4202114576,16.6666666667,8.0000927245,1.0000000000,0.8000000000,250.0000000000
566,100,0,3,100,100,0,0,1,103,491,100,100,0.0348348526,34.3853766050,33.3333333333,8.0001297165,1.0000000000,0.8824000000,226.6545784225
567,100,0,3,100,100,0,0,0,0,0,100,100,0.0281760483,34.3572005567,33.3333333333,8.0001297165,1.0000000000,0.8000000000,250.0000000000
568,100,0,3,100,100,0,0,0,0,0,100,100,0.0281760483,34.3290245084,33.3333333333,8.0001297165,1.0000000000,0.8000000000,250.0000000000
569,100,0,3,100,100,0,0,0,0,0,100,100,0.0281760483,34.3008484600,33.3333333333,8.0001297165,1.0000000000,0.8000000000,250.0000000000
570,100,0,3,100,100,0,0,0,0,0,100,100,0.0281760483,34.2726724117,33.3333333333,8.0001297165,1.0000000000,0.8000000000,250.0000000000
571,100,0,4,100,100,0,0,1,104,588,100,100,0.0329573017,34.2397151100,25.0000000000,8.0001085614,1.0000000000,0.8832000000,226.4492753623
572,100,0,4,100,100,0,0,0,0,0,100,100,0.0253214887,34.2143936213,25.0000000000,8.0001085614,1.0000000000,0.8000000000,250.0000000000
573,100,0,4,100,100,0,0,0,0,0,100,100,0.0253214887,34.1890721326,25.0000000000,8.0001085614,1.0000000000,0.8000000000,250.0000000000
574,100,0,4,100,100,0,0,0,0,0,100,100,0.0253214887,34.1637506438,25.0000000000,8.0001085614,1.0000000000,0.8000000000,250.0000000000
575,100,0,4,100,100,0,0,0,0,0,100,100,0.0253214887,34.1384291551,25.0000000000,8.0001085614,1.0000000000,0.8000000000,250.0000000000
576,100,0,4,100,100,0,0,1,104,588,100,100,0.0348806229,34.1035485322,25.0000000000,8.0001302195,1.0000000000,0.8832000000,226.4492753623
577,100,0,4,100,100,0,0,0,0,0,100,100,0.0271593413,34.0763891909,25.0000000000,8.0001302195,1.0000000000,0.8000000000,250.0000000000
578,100,0,4,100,100,0,0,0,0,0,100,100,0.0271593413,34.0492298496,25.0000000000,8.0001302195,1.0000000000,0.8000000000,250.0000000000
579,100,0,4,100,100,0,0,0,0,0,100,100,0.0271593413,34.0220705083,25.0000000000,8.0001302195,1.0000000000,0.8000000000,250.0000000000
580,100,0,4,100,100,0,0,0,0,0,100,100,0.0271593413,33.9949111670,25.0000000000,8.0001302195,1.0000000000,0.8000000000,250.0000000000
581,100,0,7,100,100,0,0,1,107,879,100,100,0.0348702429,33.9600409241,14.2857142857,8.0000658680,1.0000000000,0.8856000000,225.8355916893
582,100,0,7,100,100,0,0,0,0,0,100,100,0.0241930320,33.9358478922,14.2857142857,8.0000658680,1.0000000000,0.8000000000,250.0000000000
583,100,0,7,100,100,0,0,0,0,0,100,100,0.0241930320,33.9116548602,14.2857142857,8.0000658680,1.0000000000,0.8000000000,250.0000000000
584,100,0,7,100,100,0,0,0,0,0,100,100,0.0241930320,33.8874618283,14.2857142857,8.0000658680,1.0000000000,0.8000000000,250.0000000000
585,100,0,7,100,100,0,0,0,0,0,100,100,0.0241930320,33.8632687963,14.2857142857,8.0000658680,1.0000000000,0.8000000000,250.0000000000
586,100,0,3,100,100,0,0,1,103,491,100,100,0.0317684034,33.8315003929,33.3333333333,8.0001094042,1.0000000000,0.8824000000,226.6545784225
587,100,0,3,100,100,0,0,0,0,0,100,100,0.0252315641,33.8062688288,33.3333333333,8.0001094042,1.0000000000,0.8000000000,250.0000000000
588,100,0,3,100,100,0,0,0,0,0,100,100,0.0252315641,33.7810372648,33.3333333333,8.0001094042,1.0000000000,0.8000000000,250.0000000000
589,100,0,3,100,100,0,0,0,0,0,100,100,0.0252315641,33.7558057007,33.3333333333,8.0001094042,1.0000000000,0.8000000000,250.0000000000
590,100,0,3,100,100,0,0,0,0,0,100,100,0.0252315641,33.7305741366,33.3333333333,8.0001094042,1.0000000000,0.8000000000,250.0000000000
591,100,0,3,100,100,0,0,1,103,491,100,100,0.0312468871,33.6993272495,33.3333333333,8.0000919321,1.0000000000,0.8824000000,226.6545784225
592,100,0,3,100,100,0,0,0,0,0,100,100,0.0248180213,33.6745092282,33.3333333333,8.0000919321,1.0000000000,0.8000000000,250.0000000000
593,100,0,3,100,100,0,0,0,0,0,100,100,0.0248180213,33.6496912069,33.3333333333,8.0000919321,1.0000000000,0.8000000000,250.0000000000
594,100,0,3,100,100,0,0,0,0,0,100,100,0.0248180213,33.6248731856,33.3333333333,8.0000919321,1.0000000000,0.8000000000,250.0000000000
595,100,0,3,100,100,0,0,0,0,0,100,100,0.0248180213,33.6000551643,33.3333333333,8.0000919321,1.0000000000,0.8000000000,250.0000000000
596,100,0,1,100,100,0,0,1,101,297,100,100,0.0337935629,33.5662616014,100.0000000000,8.0001651646,1.0000000000,0.8808000000,227.0663033606
597,100,0,1,100,100,0,0,0,0,0,100,100,0.0291049572,33.5371566442,100.0000000000,8.0001651646,1.0000000000,0.8000000000,250.0000000000
598,100,0,1,100,100,0,0,0,0,0,100,100,0.0291049572,33.5080516870,100.0000000000,8.0001651646,1.0000000000,0.8000000000,250.0000000000
599,100,0,1,100,100,0,0,0,0,0,100,100,0.0291049572,33.4789467298,100.0000000000,8.0001651646,1.0000000000,0.8000000000,250.0000000000
600,100,0,1,100,100,0,0,0,0,0,100,100,0.0291049572,33.4498417726,100.0000000000,8.0001651646,1.0000000000,0.8000000000,250.0000000000
601,100,0,3,100,100,0,0,1,103,491,100,100,0.0326890731,33.4171526995,33.3333333333,8.0001240211,1.0000000000,0.8824000000,226.6545784225
602,100,0,3,100,100,0,0,0,0,0,100,100,0.0260528475,33.3910998520,33.3333333333,8.0001240211,1.0000000000,0.8000000000,250.0000000000
603,100,0,3,100,100,0,0,0,0,0,100,100,0.0260528475,33.3650470044,33.3333333333,8.0001240211,1.0000000000,0.8000000000,250.0000000000
604,100,0,3,100,100,0,0,0,0,0,100,100,0.0260528475,33.3389941569,33.3333333333,8.0001240211,1.0000000000,0.8000000000,250.0000000000
605,100,0,3,100,100,0,0,0,0,0,100,100,0.0260528475,33.3129413093,33.3333333333,8.0001240211,1.0000000000,0.8000000000,250.0000000000
606,100,0,9,100,100,0,0,1,109,1073,100,100,0.0375394017,33.2754019076,11.1111111111,8.0000612925,1.0000000000,0.8872000000,225.4283137962
607,100,0,9,100,100,0,0,0,0,0,100,100,0.0247198544,33.2506820532,11.1111111111,8.0000612925,1.0000000000,0.8000000000,250.0000000000
608,100,0,9,100,100,0,0,0,0,0,100,100,0.0247198544,33.2259621988,11.1111111111,8.0000612925,1.0000000000,0.8000000000,250.0000000000
609,100,0,9,100,100,0,0,0,0,0,100,100,0.0247198544,33.2012423444,11.1111111111,8.0000612925,1.0000000000,0.8000000000,250.0000000000
610,100,0,9,100,100,0,0,0,0,0,100,100,0.0247198544,33.1765224901,11.1111111111,8.0000612925,1.0000000000,0.8000000000,250.0000000000
611,100,0,9,100,100,0,0,1,109,1073,100,100,0.0388968198,33.1376256703,11.1111111111,8.0000640541,1.0000000000,0.8872000000,225.4283137962
612,100,0,9,100,100,0,0,0,0,0,100,100,0.0260544776,33.1115711927,11.1111111111,8.0000640541,1.0000000000,0.8000000000,250.0000000000
613,100,0,9,100,100,0,0,0,0,0,100,100,0.0260544776,33.0855167151,11.1111111111,8.0000640541,1.0000000000,0.8000000000,250.0000000000
614,100,0,9,100,100,0,0,0,0,0,100,100,0.0260544776,33.0594622375,11.1111111111,8.0000640541,1.0000000000,0.8000000000,250.0000000000
615,100,0,9,100,100,0,0,0,0,0,100,100,0.0260544776,33.0334077598,11.1111111111,8.0000640541,1.0000000000,0.8000000000,250.0000000000
616,100,0,3,100,100,0,0,1,103,491,100,100,0.0304870090,33.0029207508,33.3333333333,8.0000960530,1.0000000000,0.8824000000,226.6545784225
617,100,0,3,100,100,0,0,0,0,0,100,100,0.0240430509,32.9788777000,33.3333333333,8.0000960530,1.0000000000,0.8000000000,250.0000000000
618,100,0,3,100,100,0,0,0,0,0,100,100,0.0240430509,32.9548346491,33.3333333333,8.0000960530,1.0000000000,0.8000000000,250.0000000000
619,100,0,3,100,100,0,0,0,0,0,100,100,0.0240430509,32.9307915982,33.3333333333,8.0000960530,1.0000000000,0.8000000000,250.0000000000
620,100,0,3,100,100,0,0,0,0,0,100,100,0.0240430509,32.9067485474,33.3333333333,8.0000960530,1.0000000000,0.8000000000,250.0000000000
621,100,0,4,100,100,0,0,1,104,588,100,100,0.0325256254,32.8742229220,25.0000000000,8.0000978368,1.0000000000,0.8832000000,226.4492753623
622,100,0,4,100,100,0,0,0,0,0,100,100,0.0249511432,32.8492717788,25.0000000000,8.0000978368,1.0000000000,0.8000000000,250.0000000000
623,100,0,4,100,100,0,0,0,0,0,100,100,0.0249511432,32.8243206355,25.0000000000,8.0000978368,1.0000000000,0.8000000000,250.0000000000
624,100,0,4,100,100,0,0,0,0,0,100,100,0.0249511432,32.7993694923,25.0000000000,8.0000978368,1.0000000000,0.8000000000,250.0000000000
625,100,0,4,100,100,0,0,0,0,0,100,100,0.0249511432,32.7744183491,25.0000000000,8.0000978368,1.0000000000,0.8000000000,250.0000000000
626,100,0,1,100,100,0,0,1,101,297,100,100,0.0410396857,32.7333786634,100.0000000000,8.0002372928,1.0000000000,0.8808000000,227.0663033606
627,100,0,1,100,100,0,0,0,0,0,100,100,0.0354832224,32.6978954410,100.0000000000,8.0002372928,1.0000000000,0.8000000000,250.0000000000
628,100,0,1,100,100,0,0,0,0,0,100,100,0.0354832224,32.6624122186,100.0000000000,8.0002372928,1.0000000000,0.8000000000,250.0000000000
629,100,0,1,100,100,0,0,0,0,0,100,100,0.0354832224,32.6269289962,100.0000000000,8.0002372928,1.0000000000,0.8000000000,250.0000000000
630,100,0,1,100,100,0,0,0,0,0,100,100,0.0354832224,32.5914457738,100.0000000000,8.0002372928,1.0000000000,0.8000000000,250.0000000000
631,100,0,2,100,100,0,0,1,102,394,100,100,0.0305626980,32.5608830758,50.0000000000,8.0001156299,1.0000000000,0.8816000000,226.8602540835
632,100,0,2,100,100,0,0,0,0,0,100,100,0.0251001593,32.5357829165,50.0000000000,8.0001156299,1.0000000000,0.8000000000,250.0000000000
633,100,0,2,100,100,0,0,0,0,0,100,100,0.0251001593,32.5106827572,50.0000000000,8.0001156299,1.0000000000,0.8000000000,250.0000000000
634,100,0,2,100,100,0,0,0,0,0,100,100,0.0251001593,32.4855825979,50.0000000000,8.0001156299,1.0000000000,0.8000000000,250.0000000000
635,100,0,2,100,100,0,0,0,0,0,100,100,0.0251001593,32.4604824385,50.0000000000,8.0001156299,1.0000000000,0.8000000000,250.0000000000
636,100,0,8,100,100,0,0,1,108,976,100,100,0.0356832475,32.4247991910,12.5000000000,8.0000671927,1.0000000000,0.8864000000,225.6317689531
637,100,0,8,100,100,0,0,0,0,0,100,100,0.0239104986,32.4008886924,12.5000000000,8.0000671927,1.0000000000,0.8000000000,250.0000000000
638,100,0,8,100,100,0,0,0,0,0,100,100,0.0239104986,32.3769781938,12.5000000000,8.0000671927,1.0000000000,0.8000000000,250.0000000000
639,100,0,8,100,100,0,0,0,0,0,100,100,0.0239104986,32.3530676952,12.5000000000,8.0000671927,1.0000000000,0.8000000000,250.0000000000
640,100,0,8,100,100,0,0,0,0,0,100,100,0.0239104986,32.3291571966,12.5000000000,8.0000671927,1.0000000000,0.8000000000,250.0000000000
641,100,0,3,100,100,0,0,1,103,491,100,100,0.0314482814,32.2977089152,33.3333333333,8.0001026631,1.0000000000,0.8824000000,226.6545784225
642,100,0,3,100,100,0,0,0,0,0,100,100,0.0249599996,32.2727489156,33.3333333333,8.0001026631,1.0000000000,0.8000000000,250.0000000000
643,100,0,3,100,100,0,0,0,0,0,100,100,0.0249599996,32.2477889161,33.3333333333,8.0001026631,1.0000000000,0.8000000000,250.0000000000
644,100,0,3,100,100,0,0,0,0,0,100,100,0.0249599996,32.2228289165,33.3333333333,8.0001026631,1.0000000000,0.8000000000,250.0000000000
645,100,0,3,100,100,0,0,0,0,0,100,100,0.0249599996,32.1978689169,33.3333333333,8.0001026631,1.0000000000,0.8000000000,250.0000000000
646,100,0,8,100,100,0,0,1,108,976,100,100,0.0360714480,32.1617974690,12.5000000000,8.0000709936,1.0000000000,0.8864000000,225.6317689531
647,100,0,8,100,100,0,0,0,0,0,100,100,0.0242893336,32.1375081354,12.5000000000,8.0000709936,1.0000000000,0.8000000000,250.0000000000
648,100,0,8,100,100,0,0,0,0,0,100,100,0.0242893336,32.1132188018,12.5000000000,8.0000709936,1.0000000000,0.8000000000,250.0000000000
649,100,0,8,100,100,0,0,0,0,0,100,100,0.0242893336,32.0889294682,12.5000000000,8.0000709936,1.0000000000,0.8000000000,250.0000000000
650,100,0,8,100,100,0,0,0,0,0,100,100,0.0242893336,32.0646401347,12.5000000000,8.0000709936,1.0000000000,0.8000000000,250.0000000000
651,100,0,4,100,100,0,0,1,104,588,100,100,0.0321155396,32.0325245950,25.0000000000,8.0000914368,1.0000000000,0.8832000000,226.4492753623
652,100,0,4,100,100,0,0,0,0,0,100,100,0.0245889734,32.0079356216,25.0000000000,8.0000914368,1.0000000000,0.8000000000,250.0000000000
653,100,0,4,100,100,0,0,0,0,0,100,100,0.0245889734,31.9833466482,25.0000000000,8.0000914368,1.0000000000,0.8000000000,250.0000000000
654,100,0,4,100,100,0,0,0,0,0,100,100,0.0245889734,31.9587576748,25.0000000000,8.0000914368,1.0000000000,0.8000000000,250.0000000000
655,100,0,4,100,100,0,0,0,0,0,100,100,0.0245889734,31.9341687014,25.0000000000,8.0000914368,1.0000000000,0.8000000000,250.0000000000
656,100,0,5,100,100,0,0,1,105,685,100,100,0.0338329926,31.9003357088,20.0000000000,8.0000926298,1.0000000000,0.8840000000,226.2443438914
657,100,0,5,100,100,0,0,0,0,0,100,100,0.0252261119,31.8751095969,20.0000000000,8.0000926298,1.0000000000,0.8000000000,250.0000000000
658,100,0,5,100,100,0,0,0,0,0,100,100,0.0252261119,31.8498834849,20.0000000000,8.0000926298,1.0000000000,0.8000000000,250.0000000000
659,100,0,5,100,100,0,0,0,0,0,100,100,0.0252261119,31.8246573730,20.0000000000,8.0000926298,1.0000000000,0.8000000000,250.0000000000
660,100,0,5,100,100,0,0,0,0,0,100,100,0.0252261119,31.7994312611,20.0000000000,8.0000926298,1.0000000000,0.8000000000,250.0000000000
661,100,0,10,100,100,0,0,1,110,1170,100,100,0.0384289804,31.7610022806,10.0000000000,8.0000622354,1.0000000000,0.8880000000,225.2252252252
662,100,0,10,100,100,0,0,0,0,0,100,100,0.0245055434,31.7364967372,10.0000000000,8.0000622354,1.0000000000,0.8000000000,250.0000000000
663,100,0,10,100,100,0,0,0,0,0,100,100,0.0245055434,31.7119911938,10.0000000000,8.0000622354,1.0000000000,0.8000000000,250.0000000000
664,100,0,10,100,100,0,0,0,0,0,100,100,0.0245055434,31.6874856504,10.0000000000,8.0000622354,1.0000000000,0.8000000000,250.0000000000
665,100,0,10,100,100,0,0,0,0,0,100,100,0.0245055434,31.6629801070,10.0000000000,8.0000622354,1.0000000000,0.8000000000,250.0000000000
666,100,0,6,100,100,0,0,1,106,782,100,100,0.0337600795,31.6292200275,16.6666666667,8.0000698965,1.0000000000,0.8848000000,226.0397830018
667,100,0,6,100,100,0,0,0,0,0,100,100,0.0241525245,31.6050675030,16.6666666667,8.0000698965,1.0000000000,0.8000000000,250.0000000000
668,100,0,6,100,100,0,0,0,0,0,100,100,0.0241525245,31.5809149786,16.6666666667,8.0000698965,1.0000000000,0.8000000000,250.0000000000
669,100,0,6,100,100,0,0,0,0,0,100,100,0.0241525245,31.5567624541,16.6666666667,8.0000698965,1.0000000000,0.8000000000,250.0000000000
670,100,0,6,100,100,0,0,0,0,0,100,100,0.0241525245,31.5326099296,16.6666666667,8.0000698965,1.0000000000,0.8000000000,250.0000000000
671,100,0,2,100,100,0,0,1,102,394,100,100,0.0312641647,31.5013457649,50.0000000000,8.0001303065,1.0000000000,0.8816000000,226.8602540835
672,100,0,2,100,100,0,0,0,0,0,100,100,0.0257229233,31.4756228416,50.0000000000,8.0001303065,1.0000000000,0.8000000000,250.0000000000
673,100,0,2,100,100,0,0,0,0,0,100,100,0.0257229233,31.4498999183,50.0000000000,8.0001303065,1.0000000000,0.8000000000,250.0000000000
674,100,0,2,100,100,0,0,0,0,0,100,100,0.0257229233,31.4241769951,50.0000000000,8.0001303065,1.0000000000,0.8000000000,250.0000000000
675,100,0,2,100,100,0,0,0,0,0,100,100,0.0257229233,31.3984540718,50.0000000000,8.0001303065,1.0000000000,0.8000000000,250.0000000000
676,100,0,3,100,100,0,0,1,103,491,100,100,0.0324834028,31.3659706689,33.3333333333,8.0001148837,1.0000000000,0.8824000000,226.6545784225
677,100,0,3,100,100,0,0,0,0,0,100,100,0.0259054033,31.3400652657,33.3333333333,8.0001148837,1.0000000000,0.8000000000,250.0000000000
678,100,0,3,100,100,0,0,0,0,0,100,100,0.0259054033,31.3141598624,33.3333333333,8.0001148837,1.0000000000,0.8000000000,250.0000000000
679,100,0,3,100,100,0,0,0,0,0,100,100,0.0259054033,31.2882544592,33.3333333333,8.0001148837,1.0000000000,0.8000000000,250.0000000000
680,100,0,3,100,100,0,0,0,0,0,100,100,0.0259054033,31.2623490559,33.3333333333,8.0001148837,1.0000000000,0.8000000000,250.0000000000
681,100,0,5,100,100,0,0,1,105,685,100,100,0.0340033491,31.2283457067,20.0000000000,8.0000854789,1.0000000000,0.8840000000,226.2443438914
682,100,0,5,100,100,0,0,0,0,0,100,100,0.0254155229,31.2029301839,20.0000000000,8.0000854789,1.0000000000,0.8000000000,250.0000000000
683,100,0,5,100,100,0,0,0,0,0,100,100,0.0254155229,31.1775146610,20.0000000000,8.0000854789,1.0000000000,0.8000000000,250.0000000000
684,100,0,5,100,100,0,0,0,0,0,100,100,0.0254155229,31.1520991381,20.0000000000,8.0000854789,1.0000000000,0.8000000000,250.0000000000
685,100,0,5,100,100,0,0,0,0,0,100,100,0.0254155229,31.1266836153,20.0000000000,8.0000854789,1.0000000000,0.8000000000,250.0000000000
686,100,0,9,100,100,0,0,1,109,1073,100,100,0.0389687807,31.0877148345,11.1111111111,8.0000758563,1.0000000000,0.8872000000,225.4283137962
687,100,0,9,100,100,0,0,0,0,0,100,100,0.0260637439,31.0616510906,11.1111111111,8.0000758563,1.0000000000,0.8000000000,250.0000000000
688,100,0,9,100,100,0,0,0,0,0,100,100,0.0260637439,31.0355873467,11.1111111111,8.0000758563,1.0000000000,0.8000000000,250.0000000000
689,100,0,9,100,100,0,0,0,0,0,100,100,0.0260637439,31.0095236027,11.1111111111,8.0000758563,1.0000000000,0.8000000000,250.0000000000
690,100,0,9,100,100,0,0,0,0,0,100,100,0.0260637439,30.9834598588,11.1111111111,8.0000758563,1.0000000000,0.8000000000,250.0000000000
691,100,0,3,100,100,0,0,1,103,491,100,100,0.0320414597,30.9514183991,33.3333333333,8.0001092255,1.0000000000,0.8824000000,226.6545784225
692,100,0,3,100,100,0,0,0,0,0,100,100,0.0254985549,30.9259198442,33.3333333333,8.0001092255,1.0000000000,0.8000000000,250.0000000000
693,100,0,3,100,100,0,0,0,0,0,100,100,0.0254985549,30.9004212893,33.3333333333,8.0001092255,1.0000000000,0.8000000000,250.0000000000
694,100,0,3,100,100,0,0,0,0,0,100,100,0.0254985549,30.8749227345,33.3333333333,8.0001092255,1.0000000000,0.8000000000,250.0000000000
695,100,0,3,100,100,0,0,0,0,0,100,100,0.0254985549,30.8494241796,33.3333333333,8.0001092255,1.0000000000,0.8000000000,250.0000000000
696,100,0,2,100,100,0,0,1,102,394,100,100,0.0389264963,30.8104976833,50.0000000000,8.0002105030,1.0000000000,0.8816000000,226.8602540835
697,100,0,2,100,100,0,0,0,0,0,100,100,0.0326804674,30.7778172159,50.0000000000,8.0002105030,1.0000000000,0.8000000000,250.0000000000
698,100,0,2,100,100,0,0,0,0,0,100,100,0.0326804674,30.7451367484,50.0000000000,8.0002105030,1.0000000000,0.8000000000,250.0000000000
699,100,0,2,100,100,0,0,0,0,0,100,100,0.0326804674,30.7124562810,50.0000000000,8.0002105030,1.0000000000,0.8000000000,250.0000000000
700,100,0,2,100,100,0,0,0,0,0,100,100,0.0326804674,30.6797758136,50.0000000000,8.0002105030,1.0000000000,0.8000000000,250.0000000000
701,100,0,6,100,100,0,0,1,106,782,100,100,0.0335617271,30.6462140865,16.6666666667,8.0000690800,1.0000000000,0.8848000000,226.0397830018
702,100,0,6,100,100,0,0,0,0,0,100,100,0.0239505021,30.6222635843,16.6666666667,8.0000690800,1.0000000000,0.8000000000,250.0000000000
703,100,0,6,100,100,0,0,0,0,0,100,100,0.0239505021,30.5983130822,16.6666666667,8.0000690800,1.0000000000,0.8000000000,250.0000000000
704,100,0,6,100,100,0,0,0,0,0,100,100,0.0239505021,30.5743625801,16.6666666667,8.0000690800,1.0000000000,0.8000000000,250.0000000000
705,100,0,6,100,100,0,0,0,0,0,100,100,0.0239505021,30.5504120779,16.6666666667,8.0000690800,1.0000000000,0.8000000000,250.0000000000
706,100,0,6,100,100,0,0,1,106,782,100,100,0.0335713197,30.5168407582,16.6666666667,8.0000689387,1.0000000000,0.8848000000,226.0397830018
707,100,0,6,100,100,0,0,0,0,0,100,100,0.0239741479,30.4928666103,16.6666666667,8.0000689387,1.0000000000,0.8000000000,250.0000000000
708,100,0,6,100,100,0,0,0,0,0,100,100,0.0239741479,30.4688924624,16.6666666667,8.0000689387,1.0000000000,0.8000000000,250.0000000000
709,100,0,6,100,100,0,0,0,0,0,100,100,0.0239741479,30.4449183144,16.6666666667,8.0000689387,1.0000000000,0.8000000000,250.0000000000
710,100,0,6,100,100,0,0,0,0,0,100,100,0.0239741479,30.4209441665,16.6666666667,8.0000689387,1.0000000000,0.8000000000,250.0000000000
711,100,0,5,100,100,0,0,1,105,685,100,100,0.0339815811,30.3869625854,20.0000000000,8.0001003887,1.0000000000,0.8840000000,226.2443438914
712,100,0,5,100,100,0,0,0,0,0,100,100,0.0253181577,30.3616444276,20.0000000000,8.0001003887,1.0000000000,0.8000000000,250.0000000000
713,100,0,5,100,100,0,0,0,0,0,100,100,0.0253181577,30.3363262699,20.0000000000,8.0001003887,1.0000000000,0.8000000000,250.0000000000
714,100,0,5,100,100,0,0,0,0,0,100,100,0.0253181577,30.3110081122,20.0000000000,8.0001003887,1.0000000000,0.8000000000,250.0000000000
715,100,0,5,100,100,0,0,0,0,0,100,100,0.0253181577,30.2856899545,20.0000000000,8.0001003887,1.0000000000,0.8000000000,250.0000000000
716,100,0,4,100,100,0,0,1,104,588,100,100,0.0317335905,30.2539563640,25.0000000000,8.0000878509,1.0000000000,0.8832000000,226.4492753623
717,100,0,4,100,100,0,0,0,0,0,100,100,0.0242480948,30.2297082692,25.0000000000,8.0000878509,1.0000000000,0.8000000000,250.0000000000
718,100,0,4,100,100,0,0,0,0,0,100,100,0.0242480948,30.2054601745,25.0000000000,8.0000878509,1.0000000000,0.8000000000,250.0000000000
