Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
646,100,0,8,100,100,0,0,1,108,976,100,100,0.0462175932,28.0474486813,12.5000000000,15.3605566157,1.0000000000,0.8864000000,225.6317689531
647,100,0,8,100,100,0,0,0,0,0,100,100,0.0344744325,28.0129742489,12.5000000000,15.3605566157,1.0000000000,0.8000000000,250.0000000000
648,100,0,8,100,100,0,0,0,0,0,100,100,0.0344744325,27.9784998164,12.5000000000,15.3605566157,1.0000000000,0.8000000000,250.0000000000
649,100,0,8,100,100,0,0,0,0,0,100,100,0.0344744325,27.9440253840,12.5000000000,15.3605566157,1.0000000000,0.8000000000,250.0000000000
650,100,0,8,100,100,0,0,0,0,0,100,100,0.0344744325,27.9095509515,12.5000000000,15.3605566157,1.0000000000,0.8000000000,250.0000000000
651,100,0,2,100,100,0,0,1,102,394,100,100,0.0319727732,27.8775781783,50.0000000000,15.8406186564,1.0000000000,0.8816000000,226.8602540835
652,100,0,2,100,100,0,0,0,0,0,100,100,0.0264762340,27.8511019443,50.0000000000,15.8406186564,1.0000000000,0.8000000000,250.0000000000
653,100,0,2,100,100,0,0,0,0,0,100,100,0.0264762340,27.8246257103,50.0000000000,15.8406186564,1.0000000000,0.8000000000,250.0000000000
654,100,0,2,100,100,0,0,0,0,0,100,100,0.0264762340,27.7981494763,50.0000000000,15.8406186564,1.0000000000,0.8000000000,250.0000000000
655,100,0,2,100,100,0,0,0,0,0,100,100,0.0264762340,27.7716732423,50.0000000000,15.8406186564,1.0000000000,0.8000000000,250.0000000000
656,100,0,4,100,100,0,0,1,104,588,100,100,0.0356561709,27.7360170714,25.0000000000,15.6805953636,1.0000000000,0.8832000000,226.4492753623
657,100,0,4,100,100,0,0,0,0,0,100,100,0.0281599853,27.7078570861,25.0000000000,15.6805953636,1.0000000000,0.8000000000,250.0000000000
658,100,0,4,100,100,0,0,0,0,0,100,100,0.0281599853,27.6796971008,25.0000000000,15.6805953636,1.0000000000,0.8000000000,250.0000000000
659,100,0,4,100,100,0,0,0,0,0,100,100,0.0281599853,27.6515371155,25.0000000000,15.6805953636,1.0000000000,0.8000000000,250.0000000000
660,100,0,4,100,100,0,0,0,0,0,100,100,0.0281599853,27.6233771302,25.0000000000,15.6805953636,1.0000000000,0.8000000000,250.0000000000
661,100,0,5,100,100,0,0,1,105,685,100,100,0.0374882681,27.5858888621,20.0000000000,15.6005899973,1.0000000000,0.8840000000,226.2443438914
662,100,0,5,100,100,0,0,0,0,0,100,100,0.0288929636,27.5569958984,20.0000000000,15.6005899973,1.0000000000,0.8000000000,250.0000000000
663,100,0,5,100,100,0,0,0,0,0,100,100,0.0288929636,27.5281029348,20.0000000000,15.6005899973,1.0000000000,0.8000000000,250.0000000000
664,100,0,5,100,100,0,0,0,0,0,100,100,0.0288929636,27.4992099712,20.0000000000,15.6005899973,1.0000000000,0.8000000000,250.0000000000
665,100,0,5,100,100,0,0,0,0,0,100,100,0.0288929636,27.4703170076,20.0000000000,15.6005899973,1.0000000000,0.8000000000,250.0000000000
666,100,0,5,100,100,0,0,1,105,685,100,100,0.0392103255,27.4311066821,20.0000000000,15.6005980241,1.0000000000,0.8840000000,226.2443438914
667,100,0,5,100,100,0,0,0,0,0,100,100,0.0304998053,27.4006068768,20.0000000000,15.6005980241,1.0000000000,0.8000000000,250.0000000000
668,100,0,5,100,100,0,0,0,0,0,100,100,0.0304998053,27.3701070715,20.0000000000,15.6005980241,1.0000000000,0.8000000000,250.0000000000
669,100,0,5,100,100,0,0,0,0,0,100,100,0.0304998053,27.3396072662,20.0000000000,15.6005980241,1.0000000000,0.8000000000,250.0000000000
670,100,0,5,100,100,0,0,0,0,0,100,100,0.0304998053,27.3091074609,20.0000000000,15.6005980241,1.0000000000,0.8000000000,250.0000000000
671,100,0,5,100,100,0,0,1,105,685,100,100,0.0363638703,27.2727435906,20.0000000000,15.6005744518,1.0000000000,0.8840000000,226.2443438914
672,100,0,5,100,100,0,0,0,0,0,100,100,0.0278229856,27.2449206049,20.0000000000,15.6005744518,1.0000000000,0.8000000000,250.0000000000
673,100,0,5,100,100,0,0,0,0,0,100,100,0.0278229856,27.2170976193,20.0000000000,15.6005744518,1.0000000000,0.8000000000,250.0000000000
674,100,0,5,100,100,0,0,0,0,0,100,100,0.0278229856,27.1892746336,20.0000000000,15.6005744518,1.0000000000,0.8000000000,250.0000000000
675,100,0,5,100,100,0,0,0,0,0,100,100,0.0278229856,27.1614516480,20.0000000000,15.6005744518,1.0000000000,0.8000000000,250.0000000000
676,100,0,6,100,100,0,0,1,106,782,100,100,0.0376529993,27.1237986488,16.6666666667,15.5205558208,1.0000000000,0.8848000000,226.0397830018
677,100,0,6,100,100,0,0,0,0,0,100,100,0.0280181291,27.0957805196,16.6666666667,15.5205558208,1.0000000000,0.8000000000,250.0000000000
678,100,0,6,100,100,0,0,0,0,0,100,100,0.0280181291,27.0677623905,16.6666666667,15.5205558208,1.0000000000,0.8000000000,250.0000000000
679,100,0,6,100,100,0,0,0,0,0,100,100,0.0280181291,27.0397442614,16.6666666667,15.5205558208,1.0000000000,0.8000000000,250.0000000000
680,100,0,6,100,100,0,0,0,0,0,100,100,0.0280181291,27.0117261322,16.6666666667,15.5205558208,1.0000000000,0.8000000000,250.0000000000
681,100,0,2,100,100,0,0,1,102,394,100,100,0.0396059707,26.9721201615,50.0000000000,15.8407678131,1.0000000000,0.8816000000,226.8602540835
682,100,0,2,100,100,0,0,0,0,0,100,100,0.0337253992,26.9383947623,50.0000000000,15.8407678131,1.0000000000,0.8000000000,250.0000000000
683,100,0,2,100,100,0,0,0,0,0,100,100,0.0337253992,26.9046693631,50.0000000000,15.8407678131,1.0000000000,0.8000000000,250.0000000000
684,100,0,2,100,100,0,0,0,0,0,100,100,0.0337253992,26.8709439639,50.0000000000,15.8407678131,1.0000000000,0.8000000000,250.0000000000
685,100,0,2,100,100,0,0,0,0,0,100,100,0.0337253992,26.8372185647,50.0000000000,15.8407678131,1.0000000000,0.8000000000,250.0000000000
686,100,0,9,100,100,0,0,1,109,1073,100,100,0.0490133307,26.7882052340,11.1111111111,15.2805715936,1.0000000000,0.8872000000,225.4283137962
687,100,0,9,100,100,0,0,0,0,0,100,100,0.0361818412,26.7520233928,11.1111111111,15.2805715936,1.0000000000,0.8000000000,250.0000000000
688,100,0,9,100,100,0,0,0,0,0,100,100,0.0361818412,26.7158415516,11.1111111111,15.2805715936,1.0000000000,0.8000000000,250.0000000000
689,100,0,9,100,100,0,0,0,0,0,100,100,0.0361818412,26.6796597104,11.1111111111,15.2805715936,1.0000000000,0.8000000000,250.0000000000
690,100,0,9,100,100,0,0,0,0,0,100,100,0.0361818412,26.6434778692,11.1111111111,15.2805715936,1.0000000000,0.8000000000,250.0000000000
691,100,0,3,100,100,0,0,1,103,491,100,100,0.0428940595,26.6005838097,33.3333333333,15.7607738464,1.0000000000,0.8824000000,226.6545784225
692,100,0,3,100,100,0,0,0,0,0,100,100,0.0361322975,26.5644515122,33.3333333333,15.7607738464,1.0000000000,0.8000000000,250.0000000000
693,100,0,3,100,100,0,0,0,0,0,100,100,0.0361322975,26.5283192147,33.3333333333,15.7607738464,1.0000000000,0.8000000000,250.0000000000
694,100,0,3,100,100,0,0,0,0,0,100,100,0.0361322975,26.4921869172,33.3333333333,15.7607738464,1.0000000000,0.8000000000,250.0000000000
695,100,0,3,100,100,0,0,0,0,0,100,100,0.0361322975,26.4560546197,33.3333333333,15.7607738464,1.0000000000,0.8000000000,250.0000000000
696,100,0,7,100,100,0,0,1,107,879,100,100,0.0480260684,26.4080285513,14.2857142857,15.4405836525,1.0000000000,0.8856000000,225.8355916893
697,100,0,7,100,100,0,0,0,0,0,100,100,0.0373371016,26.3706914497,14.2857142857,15.4405836525,1.0000000000,0.8000000000,250.0000000000
698,100,0,7,100,100,0,0,0,0,0,100,100,0.0373371016,26.3333543481,14.2857142857,15.4405836525,1.0000000000,0.8000000000,250.0000000000
699,100,0,7,100,100,0,0,0,0,0,100,100,0.0373371016,26.2960172466,14.2857142857,15.4405836525,1.0000000000,0.8000000000,250.0000000000
700,100,0,7,100,100,0,0,0,0,0,100,100,0.0373371016,26.2586801450,14.2857142857,15.4405836525,1.0000000000,0.8000000000,250.0000000000
701,100,0,7,100,100,0,0,1,107,879,100,100,0.0443147170,26.2143654280,14.2857142857,15.4405689315,1.0000000000,0.8856000000,225.8355916893
702,100,0,7,100,100,0,0,0,0,0,100,100,0.0336102296,26.1807551984,14.2857142857,15.4405689315,1.0000000000,0.8000000000,250.0000000000
703,100,0,7,100,100,0,0,0,0,0,100,100,0.0336102296,26.1471449689,14.2857142857,15.4405689315,1.0000000000,0.8000000000,250.0000000000
704,100,0,7,100,100,0,0,0,0,0,100,100,0.0336102296,26.1135347393,14.2857142857,15.4405689315,1.0000000000,0.8000000000,250.0000000000
705,100,0,7,100,100,0,0,0,0,0,100,100,0.0336102296,26.0799245097,14.2857142857,15.4405689315,1.0000000000,0.8000000000,250.0000000000
706,100,0,3,100,100,0,0,1,103,491,100,100,0.0344984843,26.0454260254,33.3333333333,15.7605966542,1.0000000000,0.8824000000,226.6545784225
707,100,0,3,100,100,0,0,0,0,0,100,100,0.0279107318,26.0175152936,33.3333333333,15.7605966542,1.0000000000,0.8000000000,250.0000000000
708,100,0,3,100,100,0,0,0,0,0,100,100,0.0279107318,25.9896045618,33.3333333333,15.7605966542,1.0000000000,0.8000000000,250.0000000000
709,100,0,3,100,100,0,0,0,0,0,100,100,0.0279107318,25.9616938300,33.3333333333,15.7605966542,1.0000000000,0.8000000000,250.0000000000
710,100,0,3,100,100,0,0,0,0,0,100,100,0.0279107318,25.9337830982,33.3333333333,15.7605966542,1.0000000000,0.8000000000,250.0000000000
711,100,0,6,100,100,0,0,1,106,782,100,100,0.0451944591,25.8885886391,16.6666666667,15.5205871541,1.0000000000,0.8848000000,226.0397830018
712,100,0,6,100,100,0,0,0,0,0,100,100,0.0355969926,25.8529916465,16.6666666667,15.5205871541,1.0000000000,0.8000000000,250.0000000000
713,100,0,6,100,100,0,0,0,0,0,100,100,0.0355969926,25.8173946539,16.6666666667,15.5205871541,1.0000000000,0.8000000000,250.0000000000
714,100,0,6,100,100,0,0,0,0,0,100,100,0.0355969926,25.7817976612,16.6666666667,15.5205871541,1.0000000000,0.8000000000,250.0000000000
715,100,0,6,100,100,0,0,0,0,0,100,100,0.0355969926,25.7462006686,16.6666666667,15.5205871541,1.0000000000,0.8000000000,250.0000000000
716,100,0,6,100,100,0,0,1,106,782,100,100,0.0420657239,25.7041349447,16.6666666667,15.5205902103,1.0000000000,0.8848000000,226.0397830018
717,100,0,6,100,100,0,0,0,0,0,100,100,0.0324596100,25.6716753347,16.6666666667,15.5205902103,1.0000000000,0.8000000000,250.0000000000
718,100,0,6,100,100,0,0,0,0,0,100,100,0.0324596100,25.6392157247,16.6666666667,15.5205902103,1.0000000000,0.8000000000,250.0000000000
719,100,0,6,100,100,0,0,0,0,0,100,100,0.0324596100,25.6067561147,16.6666666667,15.5205902103,1.0000000000,0.8000000000,250.0000000000
720,100,0,6,100,100,0,0,0,0,0,100,100,0.0324596100,25.5742965046,16.6666666667,15.5205902103,1.0000000000,0.8000000000,250.0000000000
721,100,0,4,100,100,0,0,1,104,588,100,100,0.0360249733,25.5382715313,25.0000000000,15.6805903971,1.0000000000,0.8832000000,226.4492753623
722,100,0,4,100,100,0,0,0,0,0,100,100,0.0285286142,25.5097429171,25.0000000000,15.6805903971,1.0000000000,0.8000000000,250.0000000000
723,100,0,4,100,100,0,0,0,0,0,100,100,0.0285286142,25.4812143028,25.0000000000,15.6805903971,1.0000000000,0.8000000000,250.0000000000
724,100,0,4,100,100,0,0,0,0,0,100,100,0.0285286142,25.4526856886,25.0000000000,15.6805903971,1.0000000000,0.8000000000,250.0000000000
725,100,0,4,100,100,0,0,0,0,0,100,100,0.0285286142,25.4241570743,25.0000000000,15.6805903971,1.0000000000,0.8000000000,250.0000000000
726,100,0,3,100,100,0,0,1,103,491,100,100,0.0342782930,25.3898787813,33.3333333333,15.7606205644,1.0000000000,0.8824000000,226.6545784225
727,100,0,3,100,100,0,0,0,0,0,100,100,0.0278237235,25.3620550578,33.3333333333,15.7606205644,1.0000000000,0.8000000000,250.0000000000
728,100,0,3,100,100,0,0,0,0,0,100,100,0.0278237235,25.3342313343,33.3333333333,15.7606205644,1.0000000000,0.8000000000,250.0000000000
729,100,0,3,100,100,0,0,0,0,0,100,100,0.0278237235,25.3064076108,33.3333333333,15.7606205644,1.0000000000,0.8000000000,250.0000000000
730,100,0,3,100,100,0,0,0,0,0,100,100,0.0278237235,25.2785838873,33.3333333333,15.7606205644,1.0000000000,0.8000000000,250.0000000000
731,100,0,5,100,100,0,0,1,105,685,100,100,0.0380452126,25.2405386747,20.0000000000,15.6005840718,1.0000000000,0.8840000000,226.2443438914
732,100,0,5,100,100,0,0,0,0,0,100,100,0.0294884238,25.2110502509,20.0000000000,15.6005840718,1.0000000000,0.8000000000,250.0000000000
733,100,0,5,100,100,0,0,0,0,0,100,100,0.0294884238,25.1815618271,20.0000000000,15.6005840718,1.0000000000,0.8000000000,250.0000000000
734,100,0,5,100,100,0,0,0,0,0,100,100,0.0294884238,25.1520734034,20.0000000000,15.6005840718,1.0000000000,0.8000000000,250.0000000000
735,100,0,5,100,100,0,0,0,0,0,100,100,0.0294884238,25.1225849796,20.0000000000,15.6005840718,1.0000000000,0.8000000000,250.0000000000
736,100,0,3,100,100,0,0,1,103,491,100,100,0.0342921180,25.0882928616,33.3333333333,15.7606144370,1.0000000000,0.8824000000,226.6545784225
737,100,0,3,100,100,0,0,0,0,0,100,100,0.0277878503,25.0605050113,33.3333333333,15.7606144370,1.0000000000,0.8000000000,250.0000000000
738,100,0,3,100,100,0,0,0,0,0,100,100,0.0277878503,25.0327171610,33.3333333333,15.7606144370,1.0000000000,0.8000000000,250.0000000000
739,100,0,3,100,100,0,0,0,0,0,100,100,0.0277878503,25.0049293107,33.3333333333,15.7606144370,1.0000000000,0.8000000000,250.0000000000
740,100,0,3,100,100,0,0,0,0,0,100,100,0.0277878503,24.9771414604,33.3333333333,15.7606144370,1.0000000000,0.8000000000,250.0000000000
741,100,0,2,100,100,0,0,1,102,394,100,100,0.0314945115,24.9456469489,50.0000000000,15.8406149418,1.0000000000,0.8816000000,226.8602540835
742,100,0,2,100,100,0,0,0,0,0,100,100,0.0260803021,24.9195666467,50.0000000000,15.8406149418,1.0000000000,0.8000000000,250.0000000000
743,100,0,2,100,100,0,0,0,0,0,100,100,0.0260803021,24.8934863446,50.0000000000,15.8406149418,1.0000000000,0.8000000000,250.0000000000
744,100,0,2,100,100,0,0,0,0,0,100,100,0.0260803021,24.8674060424,50.0000000000,15.8406149418,1.0000000000,0.8000000000,250.0000000000
745,100,0,2,100,100,0,0,0,0,0,100,100,0.0260803021,24.8413257403,50.0000000000,15.8406149418,1.0000000000,0.8000000000,250.0000000000
746,100,0,5,100,100,0,0,1,105,685,100,100,0.0414506940,24.7998750463,20.0000000000,15.6006184141,1.0000000000,0.8840000000,226.2443438914
747,100,0,5,100,100,0,0,0,0,0,100,100,0.0328799646,24.7669950817,20.0000000000,15.6006184141,1.0000000000,0.8000000000,250.0000000000
748,100,0,5,100,100,0,0,0,0,0,100,100,0.0328799646,24.7341151172,20.0000000000,15.6006184141,1.0000000000,0.8000000000,250.0000000000
749,100,0,5,100,100,0,0,0,0,0,100,100,0.0328799646,24.7012351526,20.0000000000,15.6006184141,1.0000000000,0.8000000000,250.0000000000
750,100,0,5,100,100,0,0,0,0,0,100,100,0.0328799646,24.6683551880,20.0000000000,15.6006184141,1.0000000000,0.8000000000,250.0000000000
751,100,0,5,100,100,0,0,1,105,685,100,100,0.0415405938,24.6268145942,20.0000000000,15.6006003015,1.0000000000,0.8840000000,226.2443438914
752,100,0,5,100,100,0,0,0,0,0,100,100,0.0329910446,24.5938235496,20.0000000000,15.6006003015,1.0000000000,0.8000000000,250.0000000000
753,100,0,5,100,100,0,0,0,0,0,100,100,0.0329910446,24.5608325051,20.0000000000,15.6006003015,1.0000000000,0.8000000000,250.0000000000
754,100,0,5,100,100,0,0,0,0,0,100,100,0.0329910446,24.5278414605,20.0000000000,15.6006003015,1.0000000000,0.8000000000,250.0000000000
755,100,0,5,100,100,0,0,0,0,0,100,100,0.0329910446,24.4948504159,20.0000000000,15.6006003015,1.0000000000,0.8000000000,250.0000000000
756,100,0,2,100,100,0,0,1,102,394,100,100,0.0332602111,24.4615902048,50.0000000000,15.8406280498,1.0000000000,0.8816000000,226.8602540835
757,100,0,2,100,100,0,0,0,0,0,100,100,0.0276145612,24.4339756435,50.0000000000,15.8406280498,1.0000000000,0.8000000000,250.0000000000
758,100,0,2,100,100,0,0,0,0,0,100,100,0.0276145612,24.4063610823,50.0000000000,15.8406280498,1.0000000000,0.8000000000,250.0000000000
759,100,0,2,100,100,0,0,0,0,0,100,100,0.0276145612,24.3787465211,50.0000000000,15.8406280498,1.0000000000,0.8000000000,250.0000000000
760,100,0,2,100,100,0,0,0,0,0,100,100,0.0276145612,24.3511319599,50.0000000000,15.8406280498,1.0000000000,0.8000000000,250.0000000000
761,100,0,4,100,100,0,0,1,104,588,100,100,0.0377326051,24.3133993548,25.0000000000,15.6806315310,1.0000000000,0.8832000000,226.4492753623
762,100,0,4,100,100,0,0,0,0,0,100,100,0.0301476018,24.2832517529,25.0000000000,15.6806315310,1.0000000000,0.8000000000,250.0000000000
763,100,0,4,100,100,0,0,0,0,0,100,100,0.0301476018,24.2531041511,25.0000000000,15.6806315310,1.0000000000,0.8000000000,250.0000000000
764,100,0,4,100,100,0,0,0,0,0,100,100,0.0301476018,24.2229565493,25.0000000000,15.6806315310,1.0000000000,0.8000000000,250.0000000000
765,100,0,4,100,100,0,0,0,0,0,100,100,0.0301476018,24.1928089475,25.0000000000,15.6806315310,1.0000000000,0.8000000000,250.0000000000
766,100,0,6,100,100,0,0,1,106,782,100,100,0.0420514206,24.1507575269,16.6666666667,15.5205855770,1.0000000000,0.8848000000,226.0397830018
767,100,0,6,100,100,0,0,0,0,0,100,100,0.0324319576,24.1183255693,16.6666666667,15.5205855770,1.0000000000,0.8000000000,250.0000000000
768,100,0,6,100,100,0,0,0,0,0,100,100,0.0324319576,24.0858936117,16.6666666667,15.5205855770,1.0000000000,0.8000000000,250.0000000000
769,100,0,6,100,100,0,0,0,0,0,100,100,0.0324319576,24.0534616540,16.6666666667,15.5205855770,1.0000000000,0.8000000000,250.0000000000
770,100,0,6,100,100,0,0,0,0,0,100,100,0.0324319576,24.0210296964,16.6666666667,15.5205855770,1.0000000000,0.8000000000,250.0000000000
771,100,0,5,100,100,0,0,1,105,685,100,100,0.0386783985,23.9823512979,20.0000000000,15.6005886410,1.0000000000,0.8840000000,226.2443438914
772,100,0,5,100,100,0,0,0,0,0,100,100,0.0301419932,23.9522093047,20.0000000000,15.6005886410,1.0000000000,0.8000000000,250.0000000000
773,100,0,5,100,100,0,0,0,0,0,100,100,0.0301419932,23.9220673114,20.0000000000,15.6005886410,1.0000000000,0.8000000000,250.0000000000
774,100,0,5,100,100,0,0,0,0,0,100,100,0.0301419932,23.8919253182,20.0000000000,15.6005886410,1.0000000000,0.8000000000,250.0000000000
775,100,0,5,100,100,0,0,0,0,0,100,100,0.0301419932,23.8617833250,20.0000000000,15.6005886410,1.0000000000,0.8000000000,250.0000000000
776,100,0,1,100,100,0,0,1,101,297,100,100,0.0330928727,23.8286904523,100.0000000000,15.9205645115,1.0000000000,0.8808000000,227.0663033606
777,100,0,1,100,100,0,0,0,0,0,100,100,0.0282942732,23.8003961790,100.0000000000,15.9205645115,1.0000000000,0.8000000000,250.0000000000
778,100,0,1,100,100,0,0,0,0,0,100,100,0.0282942732,23.7721019058,100.0000000000,15.9205645115,1.0000000000,0.8000000000,250.0000000000
779,100,0,1,100,100,0,0,0,0,0,100,100,0.0282942732,23.7438076325,100.0000000000,15.9205645115,1.0000000000,0.8000000000,250.0000000000
780,100,0,1,100,100,0,0,0,0,0,100,100,0.0282942732,23.7155133593,100.0000000000,15.9205645115,1.0000000000,0.8000000000,250.0000000000
781,100,0,6,100,100,0,0,1,106,782,100,100,0.0447112347,23.6708021246,16.6666666667,15.5205896436,1.0000000000,0.8848000000,226.0397830018
782,100,0,6,100,100,0,0,0,0,0,100,100,0.0350810673,23.6357210573,16.6666666667,15.5205896436,1.0000000000,0.8000000000,250.0000000000
783,100,0,6,100,100,0,0,0,0,0,100,100,0.0350810673,23.6006399900,16.6666666667,15.5205896436,1.0000000000,0.8000000000,250.0000000000
784,100,0,6,100,100,0,0,0,0,0,100,100,0.0350810673,23.5655589226,16.6666666667,15.5205896436,1.0000000000,0.8000000000,250.0000000000
785,100,0,6,100,100,0,0,0,0,0,100,100,0.0350810673,23.5304778553,16.6666666667,15.5205896436,1.0000000000,0.8000000000,250.0000000000
786,100,0,5,100,100,0,0,1,105,685,100,100,0.0367389246,23.4937389307,20.0000000000,15.6005690468,1.0000000000,0.8840000000,226.2443438914
787,100,0,5,100,100,0,0,0,0,0,100,100,0.0281082738,23.4656306569,20.0000000000,15.6005690468,1.0000000000,0.8000000000,250.0000000000
788,100,0,5,100,100,0,0,0,0,0,100,100,0.0281082738,23.4375223831,20.0000000000,15.6005690468,1.0000000000,0.8000000000,250.0000000000
789,100,0,5,100,100,0,0,0,0,0,100,100,0.0281082738,23.4094141094,20.0000000000,15.6005690468,1.0000000000,0.8000000000,250.0000000000
790,100,0,5,100,100,0,0,0,0,0,100,100,0.0281082738,23.3813058356,20.0000000000,15.6005690468,1.0000000000,0.8000000000,250.0000000000
791,100,0,9,100,100,0,0,1,109,1073,100,100,0.0506359415,23.3306698941,11.1111111111,15.2805806025,1.0000000000,0.8872000000,225.4283137962
792,100,0,9,100,100,0,0,0,0,0,100,100,0.0377541652,23.2929157289,11.1111111111,15.2805806025,1.0000000000,0.8000000000,250.0000000000
793,100,0,9,100,100,0,0,0,0,0,100,100,0.0377541652,23.2551615636,11.1111111111,15.2805806025,1.0000000000,0.8000000000,250.0000000000
794,100,0,9,100,100,0,0,0,0,0,100,100,0.0377541652,23.2174073984,11.1111111111,15.2805806025,1.0000000000,0.8000000000,250.0000000000
795,100,0,9,100,100,0,0,0,0,0,100,100,0.0377541652,23.1796532332,11.1111111111,15.2805806025,1.0000000000,0.8000000000,250.0000000000
796,100,0,11,100,100,0,0,1,111,1267,100,100,0.0611555993,23.1184976339,9.0909090909,15.1205750124,1.0000000000,0.8888000000,225.0225022502
797,100,0,11,100,100,0,0,0,0,0,100,100,0.0461689445,23.0723286894,9.0909090909,15.1205750124,1.0000000000,0.8000000000,250.0000000000
798,100,0,11,100,100,0,0,0,0,0,100,100,0.0461689445,23.0261597450,9.0909090909,15.1205750124,1.0000000000,0.8000000000,250.0000000000
799,100,0,11,100,100,0,0,0,0,0,100,100,0.0461689445,22.9799908005,9.0909090909,15.1205750124,1.0000000000,0.8000000000,250.0000000000
800,100,0,11,100,100,0,0,0,0,0,100,100,0.0461689445,22.9338218561,9.0909090909,15.1205750124,1.0000000000,0.8000000000,250.0000000000
801,100,0,4,100,100,0,0,1,104,588,100,100,0.0354939912,22.8983278649,25.0000000000,15.6805804271,1.0000000000,0.8832000000,226.4492753623
802,100,0,4,100,100,0,0,0,0,0,100,100,0.0279029478,22.8704249171,25.0000000000,15.6805804271,1.0000000000,0.8000000000,250.0000000000
803,100,0,4,100,100,0,0,0,0,0,100,100,0.0279029478,22.8425219693,25.0000000000,15.6805804271,1.0000000000,0.8000000000,250.0000000000
804,100,0,4,100,100,0,0,0,0,0,100,100,0.0279029478,22.8146190216,25.0000000000,15.6805804271,1.0000000000,0.8000000000,250.0000000000
805,100,0,4,100,100,0,0,0,0,0,100,100,0.0279029478,22.7867160738,25.0000000000,15.6805804271,1.0000000000,0.8000000000,250.0000000000
806,100,0,6,100,100,0,0,1,106,782,100,100,0.0400682120,22.7466478618,16.6666666667,15.5205766670,1.0000000000,0.8848000000,226.0397830018
807,100,0,6,100,100,0,0,0,0,0,100,100,0.0304255296,22.7162223322,16.6666666667,15.5205766670,1.0000000000,0.8000000000,250.0000000000
808,100,0,6,100,100,0,0,0,0,0,100,100,0.0304255296,22.6857968026,16.6666666667,15.5205766670,1.0000000000,0.8000000000,250.0000000000
809,100,0,6,100,100,0,0,0,0,0,100,100,0.0304255296,22.6553712730,16.6666666667,15.5205766670,1.0000000000,0.8000000000,250.0000000000
810,100,0,6,100,100,0,0,0,0,0,100,100,0.0304255296,22.6249457434,16.6666666667,15.5205766670,1.0000000000,0.8000000000,250.0000000000
811,100,0,2,100,100,0,0,1,102,394,100,100,0.0358180457,22.5891276977,50.0000000000,15.8407144315,1.0000000000,0.8816000000,226.8602540835
812,100,0,2,100,100,0,0,0,0,0,100,100,0.0302249999,22.5589026978,50.0000000000,15.8407144315,1.0000000000,0.8000000000,250.0000000000
813,100,0,2,100,100,0,0,0,0,0,100,100,0.0302249999,22.5286776979,50.0000000000,15.8407144315,1.0000000000,0.8000000000,250.0000000000
814,100,0,2,100,100,0,0,0,0,0,100,100,0.0302249999,22.4984526980,50.0000000000,15.8407144315,1.0000000000,0.8000000000,250.0000000000
815,100,0,2,100,100,0,0,0,0,0,100,100,0.0302249999,22.4682276981,50.0000000000,15.8407144315,1.0000000000,0.8000000000,250.0000000000
816,100,0,3,100,100,0,0,1,103,491,100,100,0.0335934053,22.4346342928,33.3333333333,15.7605949167,1.0000000000,0.8824000000,226.6545784225
817,100,0,3,100,100,0,0,0,0,0,100,100,0.0269083910,22.4077259017,33.3333333333,15.7605949167,1.0000000000,0.8000000000,250.0000000000
818,100,0,3,100,100,0,0,0,0,0,100,100,0.0269083910,22.3808175107,33.3333333333,15.7605949167,1.0000000000,0.8000000000,250.0000000000
819,100,0,3,100,100,0,0,0,0,0,100,100,0.0269083910,22.3539091197,33.3333333333,15.7605949167,1.0000000000,0.8000000000,250.0000000000
820,100,0,3,100,100,0,0,0,0,0,100,100,0.0269083910,22.3270007287,33.3333333333,15.7605949167,1.0000000000,0.8000000000,250.0000000000
821,100,0,6,100,100,0,0,1,106,782,100,100,0.0387789785,22.2882217502,16.6666666667,15.5205695219,1.0000000000,0.8848000000,226.0397830018
822,100,0,6,100,100,0,0,0,0,0,100,100,0.0291028544,22.2591188958,16.6666666667,15.5205695219,1.0000000000,0.8000000000,250.0000000000
823,100,0,6,100,100,0,0,0,0,0,100,100,0.0291028544,22.2300160414,16.6666666667,15.5205695219,1.0000000000,0.8000000000,250.0000000000
824,100,0,6,100,100,0,0,0,0,0,100,100,0.0291028544,22.2009131870,16.6666666667,15.5205695219,1.0000000000,0.8000000000,250.0000000000
825,100,0,6,100,100,0,0,0,0,0,100,100,0.0291028544,22.1718103326,16.6666666667,15.5205695219,1.0000000000,0.8000000000,250.0000000000
826,100,0,3,100,100,0,0,1,103,491,100,100,0.0342967130,22.1375136196,33.3333333333,15.7605945722,1.0000000000,0.8824000000,226.6545784225
827,100,0,3,100,100,0,0,0,0,0,100,100,0.0278523733,22.1096612463,33.3333333333,15.7605945722,1.0000000000,0.8000000000,250.0000000000
828,100,0,3,100,100,0,0,0,0,0,100,100,0.0278523733,22.0818088729,33.3333333333,15.7605945722,1.0000000000,0.8000000000,250.0000000000
829,100,0,3,100,100,0,0,0,0,0,100,100,0.0278523733,22.0539564996,33.3333333333,15.7605945722,1.0000000000,0.8000000000,250.0000000000
