Node,Death_Round
0,1156
1,1071
2,1136
3,1146
4,1136
5,1106
6,1136
7,1176
8,1176
9,1171
10,1136
11,1171
12,1016
13,1106
14,1066
15,1126
16,1116
17,1126
18,1156
19,1155
20,1146
21,1126
22,1156
23,1156
24,1126
25,1101
26,1141
27,1126
28,1076
29,1146
30,1141
31,1146
32,1066
33,1151
34,1161
35,1171
36,1121
37,1166
38,1106
39,1176
40,1171
41,1106
42,1021
43,1151
44,1166
45,1021
46,1121
47,1181
48,1081
49,1151
50,1161
51,1131
52,1131
53,1161
54,1171
55,1151
56,1071
57,1166
58,1126
59,1146
60,1161
61,1156
62,1021
63,1156
64,1166
65,1041
66,1076
67,1116
68,1171
69,1116
70,1151
71,1151
72,1116
73,1046
74,1101
75,1161
76,1116
77,1126
78,1021
79,1091
80,1091
81,1076
82,1051
83,1076
84,1166
85,1157
86,1156
87,1146
88,1126
89,1021
90,1126
91,1121
92,1071
93,1141
94,1146
95,1091
96,1036
97,1166
98,1161
99,1166
