Round,Alive,Dead,CH_Count,FallbackUsed,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
121,100,0,2,0,100,100,0,100,100,0.0327398920,44.5579897797,15.8406008540,1.0000000000,0.8000000000,250.0000000000
122,100,0,3,0,100,100,0,100,100,0.0337996616,44.5241901181,15.7605641267,1.0000000000,0.8000000000,250.0000000000
123,100,0,3,0,100,100,0,100,100,0.0363277625,44.4878623556,15.7606613856,1.0000000000,0.8000000000,250.0000000000
124,100,0,6,0,100,100,0,100,100,0.0373719721,44.4504903836,15.5205656490,1.0000000000,0.8000000000,250.0000000000
125,100,0,3,0,100,100,0,100,100,0.0338744515,44.4166159320,15.7606090302,1.0000000000,0.8000000000,250.0000000000
126,100,0,5,0,100,100,0,100,100,0.0363405742,44.3802753578,15.6005616063,1.0000000000,0.8000000000,250.0000000000
127,100,0,6,0,100,100,0,100,100,0.0414476071,44.3388277507,15.5205764356,1.0000000000,0.8000000000,250.0000000000
128,100,0,7,0,100,100,0,100,100,0.0435153606,44.2953123901,15.4405917934,1.0000000000,0.8000000000,250.0000000000
129,100,0,7,0,100,100,0,100,100,0.0432993266,44.2520130635,15.4405642640,1.0000000000,0.8000000000,250.0000000000
130,100,0,8,0,100,100,0,100,100,0.0452919249,44.2067211387,15.3605682138,1.0000000000,0.8000000000,250.0000000000
131,100,0,34,0,100,100,0,100,100,0.0949044378,44.1118167009,13.2805467530,1.0000000000,0.8000000000,250.0000000000
132,100,0,1,1,100,100,0,100,100,0.0386813257,44.0731353752,15.9205874863,1.0000000000,0.8000000000,250.0000000000
133,100,0,2,0,100,100,0,100,100,0.0327535098,44.0403818654,15.8406627069,1.0000000000,0.8000000000,250.0000000000
134,100,0,2,0,100,100,0,100,100,0.0341620598,44.0062198056,15.8406332090,1.0000000000,0.8000000000,250.0000000000
135,100,0,4,0,100,100,0,100,100,0.0356646510,43.9705551546,15.6805943126,1.0000000000,0.8000000000,250.0000000000
136,100,0,2,0,100,100,0,100,100,0.0323697422,43.9381854124,15.8406104870,1.0000000000,0.8000000000,250.0000000000
137,100,0,2,0,100,100,0,100,100,0.0438220851,43.8943633274,15.8408386754,1.0000000000,0.8000000000,250.0000000000
