Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
629,100,0,3,100,100,0,0,103,491,102,102,0.0309385490,27.9972066104,33.3333333333,22.5606205739,1.0000000000,0.8984000000,222.6179875334
630,100,0,1,100,100,0,0,101,297,100,100,0.0376476260,27.9595589843,100.0000000000,15.9206097504,1.0000000000,0.8808000000,227.0663033606
631,100,0,1,100,100,0,0,101,297,100,100,0.0306914717,27.9288675126,100.0000000000,15.9206113514,1.0000000000,0.8808000000,227.0663033606
632,100,0,1,100,100,0,0,101,297,100,100,0.0366872609,27.8921802517,100.0000000000,15.9206627167,1.0000000000,0.8808000000,227.0663033606
633,100,0,1,100,100,0,0,101,297,100,100,0.0313034570,27.8608767947,100.0000000000,15.9206819323,1.0000000000,0.8808000000,227.0663033606
634,100,0,1,100,100,0,0,101,297,100,100,0.0351457672,27.8257310275,100.0000000000,15.9207597531,1.0000000000,0.8808000000,227.0663033606
635,100,0,1,100,100,0,0,101,297,100,100,0.0420827118,27.7836483157,100.0000000000,15.9206262240,1.0000000000,0.8808000000,227.0663033606
636,100,0,1,100,100,0,0,101,297,100,100,0.0328693273,27.7507789883,100.0000000000,15.9205746287,1.0000000000,0.8808000000,227.0663033606
637,100,0,2,100,100,0,0,102,394,100,100,0.0342778836,27.7165011048,50.0000000000,15.8405552888,1.0000000000,0.8816000000,226.8602540835
638,100,0,3,100,100,0,0,103,491,101,101,0.0311396050,27.6853614998,33.3333333333,20.2405696783,1.0000000000,0.8904000000,224.6181491465
639,100,0,3,100,100,0,0,103,491,102,102,0.0316926809,27.6536688189,33.3333333333,20.8006526675,1.0000000000,0.8984000000,222.6179875334
640,100,0,1,100,100,0,0,101,297,100,100,0.0376476260,27.6160211928,100.0000000000,15.9206097504,1.0000000000,0.8808000000,227.0663033606
641,100,0,1,100,100,0,0,101,297,100,100,0.0330981052,27.5829230876,100.0000000000,15.9207373495,1.0000000000,0.8808000000,227.0663033606
642,100,0,1,100,100,0,0,101,297,100,100,0.0324289137,27.5504941739,100.0000000000,15.9205865928,1.0000000000,0.8808000000,227.0663033606
643,100,0,1,100,100,0,0,101,297,100,100,0.0353634885,27.5151306853,100.0000000000,15.9206554978,1.0000000000,0.8808000000,227.0663033606
644,100,0,1,100,100,0,0,101,297,100,100,0.0406735152,27.4744571701,100.0000000000,15.9208404568,1.0000000000,0.8808000000,227.0663033606
645,100,0,2,100,100,0,0,102,394,101,101,0.0309156627,27.4435415075,50.0000000000,20.4006274561,1.0000000000,0.8896000000,224.8201438849
646,100,0,1,100,100,0,0,101,297,100,100,0.0321471633,27.4113943442,100.0000000000,15.9206166557,1.0000000000,0.8808000000,227.0663033606
647,100,0,1,100,100,0,0,101,297,100,100,0.0312753874,27.3801189568,100.0000000000,15.9205775852,1.0000000000,0.8808000000,227.0663033606
648,100,0,2,100,100,0,0,102,394,101,101,0.0312786540,27.3488403028,50.0000000000,20.8005979291,1.0000000000,0.8896000000,224.8201438849
649,100,0,6,100,100,0,0,106,782,106,106,0.0353833067,27.3134569961,16.6666666667,23.7606256508,1.0000000000,0.9328000000,214.4082332762
650,100,0,1,100,100,0,0,101,297,100,100,0.0389886538,27.2744683423,100.0000000000,15.9208444747,1.0000000000,0.8808000000,227.0663033606
651,100,0,1,100,100,0,0,101,297,100,100,0.0358342586,27.2386340837,100.0000000000,15.9208054875,1.0000000000,0.8808000000,227.0663033606
652,100,0,1,100,100,0,0,101,297,100,100,0.0427954737,27.1958386100,100.0000000000,15.9208792373,1.0000000000,0.8808000000,227.0663033606
653,100,0,1,100,100,0,0,101,297,100,100,0.0416775588,27.1541610511,100.0000000000,15.9208783996,1.0000000000,0.8808000000,227.0663033606
654,100,0,1,100,100,0,0,101,297,100,100,0.0329796506,27.1211814005,100.0000000000,15.9207083323,1.0000000000,0.8808000000,227.0663033606
655,100,0,1,100,100,0,0,101,297,100,100,0.0351457672,27.0860356334,100.0000000000,15.9207597531,1.0000000000,0.8808000000,227.0663033606
656,100,0,2,100,100,0,0,102,394,101,101,0.0315797195,27.0544559138,50.0000000000,20.8806392807,1.0000000000,0.8896000000,224.8201438849
657,100,0,3,100,100,0,0,103,491,101,101,0.0322923203,27.0221635935,33.3333333333,18.9606080570,1.0000000000,0.8904000000,224.6181491465
658,100,0,2,100,100,0,0,102,394,101,101,0.0356516421,26.9865119515,50.0000000000,20.8806109777,1.0000000000,0.8896000000,224.8201438849
659,100,0,4,100,100,0,0,104,588,102,102,0.0340198546,26.9524920969,25.0000000000,20.6406353059,1.0000000000,0.8992000000,222.4199288256
660,100,0,1,100,100,0,0,101,297,100,100,0.0413263690,26.9111657279,100.0000000000,15.9208414561,1.0000000000,0.8808000000,227.0663033606
