Node,Death_Round
0,2546
1,2506
2,2466
3,2556
4,2539
5,2521
6,2546
7,2511
8,2501
9,2496
10,2561
11,2506
12,2546
13,2546
14,2511
15,2546
16,2546
17,2552
18,2481
19,2486
20,2546
21,2551
22,2537
23,2506
24,2476
25,2530
26,2546
27,2551
28,2506
29,2496
30,2524
31,2516
32,2541
33,2556
34,2532
35,2526
36,2491
37,2476
38,2491
39,2491
40,2516
41,2541
42,2516
43,2566
44,2491
45,2527
46,2556
47,2541
48,2518
49,2496
50,2546
51,2566
52,2451
53,2531
54,2545
55,2526
56,2509
57,2521
58,2561
59,2561
60,2543
61,2561
62,2551
63,2551
64,2504
65,2514
66,2521
67,2531
68,2496
69,2556
70,2551
71,2506
72,2536
73,2536
74,2471
75,2541
76,2466
77,2546
78,2535
79,2511
80,2541
81,2547
82,2566
83,2521
84,2491
85,2546
86,2506
87,2551
88,2501
89,2546
90,2546
91,2456
92,2506
93,2521
94,2486
95,2456
96,2516
97,2476
98,2550
99,2491
