Node,Death_Round
0,1636
1,1621
2,1606
3,1671
4,1606
5,1651
6,1631
7,1631
8,1491
9,1476
10,1636
11,1621
12,1651
13,1656
14,1661
15,1546
16,1651
17,1626
18,1606
19,1671
20,1656
21,1652
22,1641
23,1436
24,1531
25,1566
26,1641
27,1606
28,1611
29,1656
30,1656
31,1561
32,1636
33,1661
34,1521
35,1638
36,1531
37,1471
38,1656
39,1641
40,1521
41,1581
42,1626
43,1657
44,1526
45,1631
46,1641
47,1591
48,1616
49,1621
50,1621
51,1601
52,1646
53,1601
54,1586
55,1631
56,1641
57,1626
58,1526
59,1526
60,1666
61,1551
62,1626
63,1586
64,1601
65,1651
66,1461
67,1631
68,1641
69,1656
70,1656
71,1641
72,1641
73,1676
74,1531
75,1633
76,1596
77,1616
78,1541
79,1656
80,1647
81,1616
82,1511
83,1646
84,1646
85,1651
86,1661
87,1606
88,1671
89,1666
90,1486
91,1637
92,1576
93,1626
94,1616
95,1641
96,1596
97,1641
98,1676
99,1591
