Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS
1520,93,7,1,93,89,4,0,0,0,0,89,89,0.0287210675,2.6218516952,93.0000000000,16.0379834357,0.9569892473,0.7176960000,250.0000000000,0,0,0,0
1521,91,9,1,91,87,4,0,1,93,272,87,87,0.0288864737,2.5929652215,91.0000000000,16.0359109268,0.9560439560,0.7759680000,226.0299393789,0,0,0,0
1522,91,9,1,91,87,4,0,0,0,0,87,87,0.0237155914,2.5692496300,91.0000000000,16.0359109268,0.9560439560,0.7015680000,250.0000000000,0,0,0,0
1523,91,9,1,91,86,5,0,0,0,0,86,86,0.0234830522,2.5457665779,91.0000000000,16.0348336369,0.9450549451,0.6935040000,250.0000000000,0,0,0,0
1524,91,9,1,91,85,6,0,0,0,0,85,85,0.0232550377,2.5225115401,91.0000000000,16.0337311442,0.9340659341,0.6854400000,250.0000000000,0,0,0,0
1525,91,9,1,91,85,6,0,0,1,89,85,85,0.0263062566,2.4962052835,91.0000000000,16.0337979292,0.9340659341,0.6862400000,249.7085567731,0,0,1,0
1526,88,12,1,88,85,3,0,1,89,262,85,85,0.0276281614,2.4685771220,88.0000000000,16.0337635550,0.9659090909,0.7566400000,226.4749418482,0,0,0,0
1527,88,12,1,88,85,3,0,0,0,0,85,85,0.0227315555,2.4458455666,88.0000000000,16.0337635550,0.9659090909,0.6854400000,250.0000000000,0,0,0,0
1528,88,12,1,88,85,3,0,0,0,0,85,85,0.0227315555,2.4231140111,88.0000000000,16.0337635550,0.9659090909,0.6854400000,250.0000000000,0,0,0,0
1529,88,12,1,88,85,3,0,0,1,85,85,85,0.0262662566,2.3968477544,88.0000000000,16.0337979292,0.9659090909,0.6862400000,249.7085567731,0,0,1,0
1530,88,12,1,88,85,3,0,0,0,0,85,85,0.0253826791,2.3714650753,88.0000000000,16.0337979292,0.9659090909,0.6854400000,250.0000000000,0,0,0,0
1531,85,15,1,85,85,0,0,1,86,252,85,85,0.0274666882,2.3439983871,85.0000000000,16.0337794451,1.0000000000,0.7542400000,227.1955876114,0,0,0,0
1532,85,15,1,85,85,0,0,0,0,0,85,85,0.0227555407,2.3212428464,85.0000000000,16.0337794451,1.0000000000,0.6854400000,250.0000000000,0,0,0,0
1533,85,15,1,85,85,0,0,0,0,0,85,85,0.0227555407,2.2984873057,85.0000000000,16.0337794451,1.0000000000,0.6854400000,250.0000000000,0,0,0,0
1534,85,15,1,85,84,1,0,0,1,83,84,84,0.0263217183,2.2721655873,85.0000000000,16.0327037464,0.9882352941,0.6781760000,249.7050913037,0,0,1,0
1535,85,15,1,85,84,1,0,0,0,0,84,84,0.0254603724,2.2467052150,85.0000000000,16.0327037464,0.9882352941,0.6773760000,250.0000000000,0,0,0,0
1536,85,15,1,85,84,1,0,1,86,252,84,84,0.0272149876,2.2194902274,85.0000000000,16.0325446337,0.9882352941,0.7461760000,226.9491380050,0,0,0,0
1537,85,15,1,85,84,1,0,0,0,0,84,84,0.0224415556,2.1970486718,85.0000000000,16.0325446337,0.9882352941,0.6773760000,250.0000000000,0,0,0,0
1538,85,15,1,85,84,1,0,0,0,0,84,84,0.0224415556,2.1746071161,85.0000000000,16.0325446337,0.9882352941,0.6773760000,250.0000000000,0,0,0,0
1539,85,15,1,85,84,1,0,0,0,0,84,84,0.0224415556,2.1521655605,85.0000000000,16.0325446337,0.9882352941,0.6773760000,250.0000000000,0,0,0,0
1540,85,15,1,85,83,2,0,0,1,83,83,83,0.0286879987,2.1234775619,85.0000000000,16.0314157927,0.9764705882,0.6701120000,249.7015424287,0,0,1,0
1541,84,16,1,84,84,0,0,1,86,251,84,84,0.0290865930,2.0943909689,84.0000000000,16.0327221486,1.0000000000,0.7461760000,226.9491380050,0,0,0,0
1542,84,16,1,84,83,1,0,0,0,0,83,83,0.0240845378,2.0703064311,84.0000000000,16.0315670550,0.9880952381,0.6693120000,250.0000000000,0,0,0,0
1543,84,16,1,84,83,1,0,0,0,0,83,83,0.0240845378,2.0462218933,84.0000000000,16.0315670550,0.9880952381,0.6693120000,250.0000000000,0,0,0,0
1544,84,16,1,84,83,1,0,0,1,82,83,83,0.0276445878,2.0185773055,84.0000000000,16.0314793505,0.9880952381,0.6701120000,249.7015424287,0,0,1,0
1545,84,16,1,84,82,2,0,0,0,0,82,82,0.0265030331,1.9920742724,84.0000000000,16.0302949389,0.9761904762,0.6612480000,250.0000000000,0,0,0,0
1546,83,17,3,83,82,1,0,1,86,408,82,82,0.0281516794,1.9639225930,27.6666666667,15.8335325945,0.9879518072,0.7300480000,226.4399053213,0,0,0,0
